INVENTORY_ID,SOURCE_FULL_PATH,SOURCE_RELATIVE_PATH,FILENAME,EXTENSION,FILE_SIZE_BYTES,LAST_MODIFIED_UTC,SOURCE_SHA256,CATEGORY,PROBABLE_PURPOSE,PROBABLE_SOURCE_AUTHORITY,ORIGINAL_OR_GENERATED,CURRENT_OR_HISTORICAL,APPROVAL_STATUS,PROPOSED_DESTINATION_RELATIVE_PATH,MIGRATION_ACTION,CLASSIFICATION_CONFIDENCE,CLASSIFICATION_BASIS,DUPLICATE_GROUP_ID,CASE_COLLISION_STATUS,FILENAME_COLLISION_STATUS,PATH_LENGTH_RISK,HARDCODED_PATH_INDICATOR,CSO_REFERENCE_INDICATOR,QLA_CORE_REFERENCE_INDICATOR,SENSITIVE_DATA_INDICATOR,DEPENDS_ON,RISK,COPY_APPROVED,NOTES,STAGE2B_REVIEW_STATUS,STAGE2B_DECISION,CANONICAL_FILE_INDICATOR,FINAL_DESTINATION_RELATIVE_PATH,COPY_RESULT,DESTINATION_SHA256,COPY_VERIFICATION_STATUS,COPY_TIMESTAMP_UTC
CIT-INV-00409,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_01\CFIC_Issue_01_Tracking_Sheet.csv,Issue_Log/CFIC_Issue_01/CFIC_Issue_01_Tracking_Sheet.csv,CFIC_Issue_01_Tracking_Sheet.csv,.csv,441,2026-07-11T23:13:54Z,99a296fa50d5b80c16002ecb0ce510c6ed8c16dcdf027c22b307538a0df1bb07,Documentation,CFIC issue framework artifact,derived,mixed,current,working,issues/closed/legacy_CFIC_Issue_01/CFIC_Issue_01_Tracking_Sheet.csv,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,issues/closed/legacy_CFIC_Issue_01/CFIC_Issue_01_Tracking_Sheet.csv,ALREADY_PRESENT_VERIFIED,99a296fa50d5b80c16002ecb0ce510c6ed8c16dcdf027c22b307538a0df1bb07,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00410,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_01\evidence\cfic_issue01_crosswalk_match.csv,Issue_Log/CFIC_Issue_01/evidence/cfic_issue01_crosswalk_match.csv,cfic_issue01_crosswalk_match.csv,.csv,3462,2026-07-11T21:46:49Z,032a22cecd3b22aba04ec227f106f0f8bb7c2373749e2a4f6f96b890a1860696,Validation reports,CFIC issue framework artifact,derived,mixed,current,working,validation/rate_validation/legacy_evidence/evidence/cfic_issue01_crosswalk_match.csv,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,validation/rate_validation/legacy_evidence/evidence/cfic_issue01_crosswalk_match.csv,ALREADY_PRESENT_VERIFIED,032a22cecd3b22aba04ec227f106f0f8bb7c2373749e2a4f6f96b890a1860696,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00411,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_01\evidence\cfic_issue01_p7mn_validation.csv,Issue_Log/CFIC_Issue_01/evidence/cfic_issue01_p7mn_validation.csv,cfic_issue01_p7mn_validation.csv,.csv,249,2026-07-11T23:13:51Z,3ab080ab5b833e530d05b0da15bab1f1ad145e89584bef147554d761035e68fb,Validation reports,CFIC issue framework artifact,derived,mixed,current,working,validation/rate_validation/legacy_evidence/evidence/cfic_issue01_p7mn_validation.csv,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,validation/rate_validation/legacy_evidence/evidence/cfic_issue01_p7mn_validation.csv,ALREADY_PRESENT_VERIFIED,3ab080ab5b833e530d05b0da15bab1f1ad145e89584bef147554d761035e68fb,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00412,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_01\evidence\cfic_issue01_pdf_inventory.csv,Issue_Log/CFIC_Issue_01/evidence/cfic_issue01_pdf_inventory.csv,cfic_issue01_pdf_inventory.csv,.csv,68588,2026-07-11T21:46:45Z,ce39f9f5dd7176d5b2e5ddc81d8a30c4fcc5a35797b9f42d3cbf85dfa50ca103,Validation reports,CFIC issue framework artifact,derived,mixed,current,working,validation/rate_validation/legacy_evidence/evidence/cfic_issue01_pdf_inventory.csv,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,validation/rate_validation/legacy_evidence/evidence/cfic_issue01_pdf_inventory.csv,ALREADY_PRESENT_VERIFIED,ce39f9f5dd7176d5b2e5ddc81d8a30c4fcc5a35797b9f42d3cbf85dfa50ca103,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00413,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_01\evidence\cfic_issue01_product_summary.csv,Issue_Log/CFIC_Issue_01/evidence/cfic_issue01_product_summary.csv,cfic_issue01_product_summary.csv,.csv,1880,2026-07-11T21:46:45Z,04c907a4616b2423adb9b0aa43d5b345ca1ff87343d4cb62a9301ea73e77ef60,Validation reports,CFIC issue framework artifact,derived,mixed,current,working,validation/rate_validation/legacy_evidence/evidence/cfic_issue01_product_summary.csv,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,validation/rate_validation/legacy_evidence/evidence/cfic_issue01_product_summary.csv,ALREADY_PRESENT_VERIFIED,04c907a4616b2423adb9b0aa43d5b345ca1ff87343d4cb62a9301ea73e77ef60,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00414,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_01\evidence\cfic_issue01_risk_impact_summary.csv,Issue_Log/CFIC_Issue_01/evidence/cfic_issue01_risk_impact_summary.csv,cfic_issue01_risk_impact_summary.csv,.csv,283,2026-07-11T21:49:28Z,5746ebae28dee435547a12bf9a4ac933cbb059b2fb862cffaaaa23ecf2675fc3,Validation reports,CFIC issue framework artifact,derived,mixed,current,working,validation/rate_validation/legacy_evidence/evidence/cfic_issue01_risk_impact_summary.csv,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,validation/rate_validation/legacy_evidence/evidence/cfic_issue01_risk_impact_summary.csv,ALREADY_PRESENT_VERIFIED,5746ebae28dee435547a12bf9a4ac933cbb059b2fb862cffaaaa23ecf2675fc3,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00415,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_01\evidence\cfic_issue01_risk_rollout_tiers.csv,Issue_Log/CFIC_Issue_01/evidence/cfic_issue01_risk_rollout_tiers.csv,cfic_issue01_risk_rollout_tiers.csv,.csv,1810,2026-07-11T21:49:28Z,52b35b20217414ff3483413fd9910c2237ba2cabc77f1cedfe1fd3b20e7a67ee,Validation reports,CFIC issue framework artifact,derived,mixed,current,working,validation/rate_validation/legacy_evidence/evidence/cfic_issue01_risk_rollout_tiers.csv,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,validation/rate_validation/legacy_evidence/evidence/cfic_issue01_risk_rollout_tiers.csv,ALREADY_PRESENT_VERIFIED,52b35b20217414ff3483413fd9910c2237ba2cabc77f1cedfe1fd3b20e7a67ee,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00416,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_01\requirements-cfic-ocr.txt,Issue_Log/CFIC_Issue_01/requirements-cfic-ocr.txt,requirements-cfic-ocr.txt,.txt,232,2026-07-11T23:13:47Z,cdb1eac526e581148267713741116efd938d18aa36e9504518f1ee4333f131ec,Documentation,CFIC issue framework artifact,derived,mixed,current,working,issues/closed/legacy_CFIC_Issue_01/requirements-cfic-ocr.txt,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,issues/closed/legacy_CFIC_Issue_01/requirements-cfic-ocr.txt,ALREADY_PRESENT_VERIFIED,cdb1eac526e581148267713741116efd938d18aa36e9504518f1ee4333f131ec,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00417,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_01\scripts\__pycache__\cfic_green_sheet_template.cpython-314.pyc,Issue_Log/CFIC_Issue_01/scripts/__pycache__/cfic_green_sheet_template.cpython-314.pyc,cfic_green_sheet_template.cpython-314.pyc,.pyc,2275,2026-07-11T22:55:06Z,a339e4611a56a679166e434fb319dba12a9d7865a27d9e9fef88f46826ec051a,Temporary files,Python bytecode cache,derived,generated,historical,unknown,,EXCLUDE_TEMPORARY,HIGH,path contains __pycache__ or .pyc extension,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_TEMPORARY per inventory,N,,,,,
CIT-INV-00418,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_01\scripts\cfic_green_sheet_template.py,Issue_Log/CFIC_Issue_01/scripts/cfic_green_sheet_template.py,cfic_green_sheet_template.py,.py,1175,2026-07-11T22:54:36Z,07002d8abce1db2537f39bef9800e5f11fd4f6b58a9239ef40e7c9c3fac12951,Scripts,CFIC issue framework artifact,derived,mixed,current,working,archive/legacy_cfic_rates/issues/CFIC_Issue_01/scripts/cfic_green_sheet_template.py,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY per Stage 2B decisions,N,archive/legacy_cfic_rates/issues/CFIC_Issue_01/scripts/cfic_green_sheet_template.py,ALREADY_PRESENT_VERIFIED,07002d8abce1db2537f39bef9800e5f11fd4f6b58a9239ef40e7c9c3fac12951,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00419,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_01\scripts\extract_cfic_green_sheets.py,Issue_Log/CFIC_Issue_01/scripts/extract_cfic_green_sheets.py,extract_cfic_green_sheets.py,.py,8543,2026-07-11T22:54:31Z,136d9510a8ff95de5a1b62b107f3579dca439d8ce3969584605fa360c79d8d0e,Scripts,CFIC issue framework artifact,derived,mixed,current,working,archive/legacy_cfic_rates/issues/CFIC_Issue_01/scripts/extract_cfic_green_sheets.py,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY per Stage 2B decisions,N,archive/legacy_cfic_rates/issues/CFIC_Issue_01/scripts/extract_cfic_green_sheets.py,ALREADY_PRESENT_VERIFIED,136d9510a8ff95de5a1b62b107f3579dca439d8ce3969584605fa360c79d8d0e,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00420,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_01\scripts\research_cfic_issue01_inventory.py,Issue_Log/CFIC_Issue_01/scripts/research_cfic_issue01_inventory.py,research_cfic_issue01_inventory.py,.py,5164,2026-07-11T21:47:06Z,08badf4ae4b4cbb7531d6eaafd991709d06d2b01c2649fa1cb7de658d22adc80,Scripts,CFIC issue framework artifact,derived,mixed,current,working,archive/legacy_cfic_rates/issues/CFIC_Issue_01/scripts/research_cfic_issue01_inventory.py,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY per Stage 2B decisions,N,archive/legacy_cfic_rates/issues/CFIC_Issue_01/scripts/research_cfic_issue01_inventory.py,ALREADY_PRESENT_VERIFIED,08badf4ae4b4cbb7531d6eaafd991709d06d2b01c2649fa1cb7de658d22adc80,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00421,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_01\scripts\risk_review_cfic_issue01.py,Issue_Log/CFIC_Issue_01/scripts/risk_review_cfic_issue01.py,risk_review_cfic_issue01.py,.py,4010,2026-07-11T21:49:33Z,2552fe16bbc773d1d48f3896d2d61b105a0fc1fe728736c0ed7997f011e817d3,Scripts,CFIC issue framework artifact,derived,mixed,current,working,archive/legacy_cfic_rates/issues/CFIC_Issue_01/scripts/risk_review_cfic_issue01.py,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY per Stage 2B decisions,N,archive/legacy_cfic_rates/issues/CFIC_Issue_01/scripts/risk_review_cfic_issue01.py,ALREADY_PRESENT_VERIFIED,2552fe16bbc773d1d48f3896d2d61b105a0fc1fe728736c0ed7997f011e817d3,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00422,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_01\scripts\validate_cfic_issue01_p7mn_pilot.py,Issue_Log/CFIC_Issue_01/scripts/validate_cfic_issue01_p7mn_pilot.py,validate_cfic_issue01_p7mn_pilot.py,.py,3469,2026-07-11T22:42:03Z,561797b73cd1408ac1c543be4cb35d11bf2c1ed77d94acd9252e6676856f60e9,Scripts,CFIC issue framework artifact,derived,mixed,current,working,archive/legacy_cfic_rates/issues/CFIC_Issue_01/scripts/validate_cfic_issue01_p7mn_pilot.py,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY per Stage 2B decisions,N,archive/legacy_cfic_rates/issues/CFIC_Issue_01/scripts/validate_cfic_issue01_p7mn_pilot.py,ALREADY_PRESENT_VERIFIED,561797b73cd1408ac1c543be4cb35d11bf2c1ed77d94acd9252e6676856f60e9,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00423,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_02\CFIC_Issue_02_Implementation_Notes.md,Issue_Log/CFIC_Issue_02/CFIC_Issue_02_Implementation_Notes.md,CFIC_Issue_02_Implementation_Notes.md,.md,2000,2026-07-12T02:42:06Z,e748fa90f83219583cde96bc7bb8ff5c988d4eec8b873a8f2d6411a1c0eaf7f8,Documentation,CFIC issue framework artifact,derived,mixed,current,working,issues/closed/legacy_CFIC_Issue_02/CFIC_Issue_02_Implementation_Notes.md,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,issues/closed/legacy_CFIC_Issue_02/CFIC_Issue_02_Implementation_Notes.md,ALREADY_PRESENT_VERIFIED,e748fa90f83219583cde96bc7bb8ff5c988d4eec8b873a8f2d6411a1c0eaf7f8,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00424,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_02\evidence\cfic_issue02_pdf_validation.csv,Issue_Log/CFIC_Issue_02/evidence/cfic_issue02_pdf_validation.csv,cfic_issue02_pdf_validation.csv,.csv,17952,2026-07-12T02:50:39Z,255019f2fc60d213f715c12d8a253a74b90023c08cd8ac4e3bbf6c46c0d4923f,Validation reports,CFIC issue framework artifact,derived,mixed,current,working,validation/rate_validation/legacy_evidence/evidence/cfic_issue02_pdf_validation.csv,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,validation/rate_validation/legacy_evidence/evidence/cfic_issue02_pdf_validation.csv,ALREADY_PRESENT_VERIFIED,255019f2fc60d213f715c12d8a253a74b90023c08cd8ac4e3bbf6c46c0d4923f,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00425,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_02\requirements-cfic-pdf.txt,Issue_Log/CFIC_Issue_02/requirements-cfic-pdf.txt,requirements-cfic-pdf.txt,.txt,70,2026-07-12T02:42:04Z,9a1581cbcc14358c1520d7c8bee68b3f682e9e4895db4b44f3418709932be859,Documentation,CFIC issue framework artifact,derived,mixed,current,working,issues/closed/legacy_CFIC_Issue_02/requirements-cfic-pdf.txt,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,issues/closed/legacy_CFIC_Issue_02/requirements-cfic-pdf.txt,ALREADY_PRESENT_VERIFIED,9a1581cbcc14358c1520d7c8bee68b3f682e9e4895db4b44f3418709932be859,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00426,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_02\scripts\__pycache__\cfic_permalife7_template.cpython-314.pyc,Issue_Log/CFIC_Issue_02/scripts/__pycache__/cfic_permalife7_template.cpython-314.pyc,cfic_permalife7_template.cpython-314.pyc,.pyc,2299,2026-07-12T02:42:19Z,aa88fb53efb61313136ca91287b3f7e365bad517ae516136e9af579a545e6938,Temporary files,Python bytecode cache,derived,generated,historical,unknown,,EXCLUDE_TEMPORARY,HIGH,path contains __pycache__ or .pyc extension,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_TEMPORARY per inventory,N,,,,,
CIT-INV-00427,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_02\scripts\cfic_permalife7_template.py,Issue_Log/CFIC_Issue_02/scripts/cfic_permalife7_template.py,cfic_permalife7_template.py,.py,2394,2026-07-12T02:41:50Z,6b350397d20fbe924231cf399b342f29f26d632a9d7436d80773a6b963914217,Scripts,CFIC issue framework artifact,derived,mixed,current,working,archive/legacy_cfic_rates/issues/CFIC_Issue_02/scripts/cfic_permalife7_template.py,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY per Stage 2B decisions,N,archive/legacy_cfic_rates/issues/CFIC_Issue_02/scripts/cfic_permalife7_template.py,ALREADY_PRESENT_VERIFIED,6b350397d20fbe924231cf399b342f29f26d632a9d7436d80773a6b963914217,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00428,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_02\scripts\emit_cfic_pdf_rates.py,Issue_Log/CFIC_Issue_02/scripts/emit_cfic_pdf_rates.py,emit_cfic_pdf_rates.py,.py,3937,2026-07-12T02:42:11Z,ce7ddec549b1a529f1fbe0e1cd6a01330a1a520c1f0082747bb369ecfeb56e85,Scripts,CFIC issue framework artifact,derived,mixed,current,working,archive/legacy_cfic_rates/issues/CFIC_Issue_02/scripts/emit_cfic_pdf_rates.py,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,Y,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY per Stage 2B decisions,N,archive/legacy_cfic_rates/issues/CFIC_Issue_02/scripts/emit_cfic_pdf_rates.py,ALREADY_PRESENT_VERIFIED,ce7ddec549b1a529f1fbe0e1cd6a01330a1a520c1f0082747bb369ecfeb56e85,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00429,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_02\scripts\extract_cfic_pdf_rates.py,Issue_Log/CFIC_Issue_02/scripts/extract_cfic_pdf_rates.py,extract_cfic_pdf_rates.py,.py,6650,2026-07-12T02:50:46Z,9938945a5fe73e68f18d10bee17474a6b501f89f82e9edabbeef4f0d740cc538,Scripts,CFIC issue framework artifact,derived,mixed,current,working,archive/legacy_cfic_rates/issues/CFIC_Issue_02/scripts/extract_cfic_pdf_rates.py,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY per Stage 2B decisions,N,archive/legacy_cfic_rates/issues/CFIC_Issue_02/scripts/extract_cfic_pdf_rates.py,ALREADY_PRESENT_VERIFIED,9938945a5fe73e68f18d10bee17474a6b501f89f82e9edabbeef4f0d740cc538,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00430,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_02\scripts\validate_cfic_pdf_permalife7.py,Issue_Log/CFIC_Issue_02/scripts/validate_cfic_pdf_permalife7.py,validate_cfic_pdf_permalife7.py,.py,3934,2026-07-12T02:42:11Z,e62216b2b79994f3ddb19310c0bee7bbe0608c00ab297ce1ab815a4b110e4d37,Scripts,CFIC issue framework artifact,derived,mixed,current,working,archive/legacy_cfic_rates/issues/CFIC_Issue_02/scripts/validate_cfic_pdf_permalife7.py,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY per Stage 2B decisions,N,archive/legacy_cfic_rates/issues/CFIC_Issue_02/scripts/validate_cfic_pdf_permalife7.py,ALREADY_PRESENT_VERIFIED,e62216b2b79994f3ddb19310c0bee7bbe0608c00ab297ce1ab815a4b110e4d37,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00431,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_03\business_inputs\cfic_rate_key_assumptions.csv,Issue_Log/CFIC_Issue_03/business_inputs/cfic_rate_key_assumptions.csv,cfic_rate_key_assumptions.csv,.csv,16204,2026-07-12T03:13:48Z,042acaf635de28465e3481be122ad433312811e01a515a88738e37dee8b1768d,Mapping files,CFIC issue framework artifact,derived,mixed,current,working,mappings/working/business_inputs/cfic_rate_key_assumptions.csv,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,mappings/working/business_inputs/cfic_rate_key_assumptions.csv,ALREADY_PRESENT_VERIFIED,042acaf635de28465e3481be122ad433312811e01a515a88738e37dee8b1768d,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00432,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_03\CFIC_Issue_03_Implementation_Notes.md,Issue_Log/CFIC_Issue_03/CFIC_Issue_03_Implementation_Notes.md,CFIC_Issue_03_Implementation_Notes.md,.md,3089,2026-07-12T03:03:02Z,d3335dd2ea746b37fd27b23c62f27ee562360fe07077ca4d5a2b34a179b82da0,Documentation,CFIC issue framework artifact,derived,mixed,current,working,issues/closed/legacy_CFIC_Issue_03/CFIC_Issue_03_Implementation_Notes.md,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,Y,Y,N,,,YES,,APPROVED_FOR_COPY,Approved COPY per Stage 2B decisions,N,issues/closed/legacy_CFIC_Issue_03/CFIC_Issue_03_Implementation_Notes.md,ALREADY_PRESENT_VERIFIED,d3335dd2ea746b37fd27b23c62f27ee562360fe07077ca4d5a2b34a179b82da0,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00433,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_03\evidence\cfic_issue03_p7mn_validation.csv,Issue_Log/CFIC_Issue_03/evidence/cfic_issue03_p7mn_validation.csv,cfic_issue03_p7mn_validation.csv,.csv,302,2026-07-12T03:04:16Z,0d8466c7ca57f97616898fc8f058838ff1a37bc00955a566218ff8c5ee88bfac,Validation reports,CFIC issue framework artifact,derived,mixed,current,working,validation/rate_validation/legacy_evidence/evidence/cfic_issue03_p7mn_validation.csv,COPY,HIGH,issue_log path,DUP-0004,NONE,FILENAME_COLLISION,LOW,N,N,N,N,,,YES,SHA-256 duplicate group DUP-0004,APPROVED_FOR_QUARANTINE,Duplicate of validation/cfic_issue03_p7mn_validation.csv; quarantine per 2B-03,N,quarantine/duplicate_review/Issue_Log/CFIC_Issue_03/evidence/cfic_issue03_p7mn_validation.csv,ALREADY_PRESENT_VERIFIED,0d8466c7ca57f97616898fc8f058838ff1a37bc00955a566218ff8c5ee88bfac,VERIFIED,2026-07-12T14:57:13Z
CIT-INV-00434,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_03\scripts\__pycache__\cfic_crosswalk.cpython-314.pyc,Issue_Log/CFIC_Issue_03/scripts/__pycache__/cfic_crosswalk.cpython-314.pyc,cfic_crosswalk.cpython-314.pyc,.pyc,5554,2026-07-12T03:08:46Z,a31707873fc4d74296c0a4fd03ffa6b51749c09fc45a6469a5040701a9b7555e,Temporary files,Python bytecode cache,derived,generated,historical,unknown,,EXCLUDE_TEMPORARY,HIGH,path contains __pycache__ or .pyc extension,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_TEMPORARY per inventory,N,,,,,
CIT-INV-00435,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_03\scripts\__pycache__\cfic_dbf_reader.cpython-314.pyc,Issue_Log/CFIC_Issue_03/scripts/__pycache__/cfic_dbf_reader.cpython-314.pyc,cfic_dbf_reader.cpython-314.pyc,.pyc,2356,2026-07-12T02:59:28Z,4127bc99a097c8c193cf3db92c839762cd8620df6d5aceb8cc4988fb6b7f42ca,Temporary files,Python bytecode cache,derived,generated,historical,unknown,,EXCLUDE_TEMPORARY,HIGH,path contains __pycache__ or .pyc extension,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_TEMPORARY per inventory,N,,,,,
CIT-INV-00436,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\Issue_Log\CFIC_Issue_03\scripts\cfic_crosswalk.py,Issue_Log/CFIC_Issue_03/scripts/cfic_crosswalk.py,cfic_crosswalk.py,.py,3357,2026-07-12T03:08:21Z,01f52e471a468d4fc4e91c9be90e3bd52f9a3f5384558c663e1573dff97e5b6c,Scripts,CFIC issue framework artifact,derived,mixed,current,working,archive/legacy_cfic_rates/issues/CFIC_Issue_03/scripts/cfic_crosswalk.py,COPY,HIGH,issue_log path,,NONE,NONE,LOW,N,N,N,N,,,YES,,APPROVED_FOR_ARCHIVE,Approved COPY per Stage 2B decisions,N,archive/legacy_cfic_rates/issues/CFIC_Issue_03/scripts/cfic_crosswalk.py,ALREADY_PRESENT_VERIFIED,01f52e471a468d4fc4e91c9be90e3bd52f9a3f5384558c663e1573dff97e5b6c,VERIFIED,2026-07-12T14:57:14Z
