reconstructed_claim_id,payout_codes_detected,payout_total,linked_gross_components,linked_offset_components,linked_interest_components,chain_balancing_status,payout_chain_confidence
RC-9011206410-1-SURRENDER_CLAIM-C3-20240920,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011206410-1-SURRENDER_CLAIM-C4-20250920,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011206410-1-SURRENDER_CLAIM-C5-20260121,,0.0,0560,0412,,UNBALANCED,LOW
RC-9011206462-1-DEATH_CLAIM-C0-20230114,0094,17615.12,0530,,0630,UNBALANCED,LOW
RC-9011206462-1-DISBURSEMENT_CLAIM-C0-20230315,0090,2505.21,,,,BALANCED,HIGH
RC-9011206562-1-DEATH_CLAIM-C0-20260127,0094,10014.36,0530,,0630,MINOR_VARIANCE,LOW
RC-9011206644-1-DISBURSEMENT_CLAIM-C0-20240903,0090,74.7,,,,BALANCED,HIGH
RC-9011206644-1-SURRENDER_CLAIM-C0-20171201,,0.0,0560,0411|0412,,UNBALANCED,LOW
RC-9011207095-1-SURRENDER_CLAIM-C0-20191210,,0.0,0560,,,UNBALANCED,LOW
RC-9011207112-1-DISBURSEMENT_CLAIM-C0-20190115,0090,16.54,,,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C0-20180101,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C1-20180401,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C10-20210922,,0.0,,0412,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C11-20220301,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C12-20220601,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C13-20221114,,0.0,,0412,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C14-20230418,,0.0,,0412,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C15-20230901,,0.0,,0412,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C16-20240110,,0.0,,0412,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C17-20240520,,0.0,,0412,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C18-20240901,,0.0,,0412,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C19-20250210,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C2-20180701,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C20-20251110,,0.0,,0412,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C21-20260331,,0.0,,0412,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C3-20180901,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C4-20190201,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C5-20190530,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C6-20200101,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C7-20200420,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C8-20201201,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207112-1-SURRENDER_CLAIM-C9-20210318,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207113-1-SURRENDER_CLAIM-C0-20171124,,0.0,,0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C0-20180101,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C1-20180401,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C10-20210922,,0.0,,0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C11-20220301,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C12-20220601,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C13-20221114,,0.0,,0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C14-20230609,,0.0,,0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C15-20230901,,0.0,,0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C16-20240110,,0.0,,0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C17-20240619,,0.0,,0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C18-20240901,,0.0,,0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C19-20250210,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C2-20180701,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C20-20251110,,0.0,,0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C21-20260331,,0.0,,0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C3-20180901,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C4-20190201,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C5-20190530,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C6-20200101,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C7-20200420,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C8-20201201,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207114-1-SURRENDER_CLAIM-C9-20210318,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207115-1-SURRENDER_CLAIM-C0-20180101,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207115-1-SURRENDER_CLAIM-C1-20180401,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207115-1-SURRENDER_CLAIM-C10-20220301,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207115-1-SURRENDER_CLAIM-C11-20220601,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207115-1-SURRENDER_CLAIM-C12-20221114,,0.0,,0412,,BALANCED,HIGH
RC-9011207115-1-SURRENDER_CLAIM-C13-20230609,,0.0,,0412,,BALANCED,HIGH
RC-9011207115-1-SURRENDER_CLAIM-C14-20230901,,0.0,,0412,,BALANCED,HIGH
RC-9011207115-1-SURRENDER_CLAIM-C15-20240110,,0.0,,0412,,BALANCED,HIGH
RC-9011207115-1-SURRENDER_CLAIM-C16-20240619,,0.0,,0412,,BALANCED,HIGH
RC-9011207115-1-SURRENDER_CLAIM-C17-20240901,,0.0,,0412,,BALANCED,HIGH
RC-9011207115-1-SURRENDER_CLAIM-C18-20250210,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207115-1-SURRENDER_CLAIM-C19-20251110,,0.0,,0412,,BALANCED,HIGH
RC-9011207115-1-SURRENDER_CLAIM-C2-20180701,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207115-1-SURRENDER_CLAIM-C20-20260331,,0.0,,0412,,BALANCED,HIGH
RC-9011207115-1-SURRENDER_CLAIM-C3-20180901,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207115-1-SURRENDER_CLAIM-C4-20190201,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207115-1-SURRENDER_CLAIM-C5-20190530,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207115-1-SURRENDER_CLAIM-C6-20200420,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207115-1-SURRENDER_CLAIM-C7-20201201,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207115-1-SURRENDER_CLAIM-C8-20210318,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207115-1-SURRENDER_CLAIM-C9-20210922,,0.0,,0412,,BALANCED,HIGH
RC-9011207116-1-SURRENDER_CLAIM-C0-20180101,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207116-1-SURRENDER_CLAIM-C1-20180326,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207116-1-SURRENDER_CLAIM-C10-20220301,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207116-1-SURRENDER_CLAIM-C11-20220601,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207116-1-SURRENDER_CLAIM-C12-20221114,,0.0,,0412,,BALANCED,HIGH
RC-9011207116-1-SURRENDER_CLAIM-C13-20230609,,0.0,,0412,,BALANCED,HIGH
RC-9011207116-1-SURRENDER_CLAIM-C14-20230901,,0.0,,0412,,BALANCED,HIGH
RC-9011207116-1-SURRENDER_CLAIM-C15-20240110,,0.0,,0412,,BALANCED,HIGH
RC-9011207116-1-SURRENDER_CLAIM-C16-20240619,,0.0,,0412,,BALANCED,HIGH
RC-9011207116-1-SURRENDER_CLAIM-C17-20240901,,0.0,,0412,,BALANCED,HIGH
RC-9011207116-1-SURRENDER_CLAIM-C18-20250210,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207116-1-SURRENDER_CLAIM-C19-20251110,,0.0,,0412,,BALANCED,HIGH
RC-9011207116-1-SURRENDER_CLAIM-C2-20180716,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207116-1-SURRENDER_CLAIM-C20-20260331,,0.0,,0412,,BALANCED,HIGH
RC-9011207116-1-SURRENDER_CLAIM-C3-20190201,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207116-1-SURRENDER_CLAIM-C4-20190530,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207116-1-SURRENDER_CLAIM-C5-20200101,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207116-1-SURRENDER_CLAIM-C6-20200420,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207116-1-SURRENDER_CLAIM-C7-20201201,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207116-1-SURRENDER_CLAIM-C8-20210201,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207116-1-SURRENDER_CLAIM-C9-20210922,,0.0,,0412,,BALANCED,HIGH
RC-9011207117-1-SURRENDER_CLAIM-C0-20180101,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207117-1-SURRENDER_CLAIM-C1-20180326,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207117-1-SURRENDER_CLAIM-C10-20220301,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207117-1-SURRENDER_CLAIM-C11-20220601,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207117-1-SURRENDER_CLAIM-C12-20221114,,0.0,,0412,,BALANCED,HIGH
RC-9011207117-1-SURRENDER_CLAIM-C13-20230609,,0.0,,0412,,BALANCED,HIGH
RC-9011207117-1-SURRENDER_CLAIM-C14-20230901,,0.0,,0412,,BALANCED,HIGH
RC-9011207117-1-SURRENDER_CLAIM-C15-20240110,,0.0,,0412,,BALANCED,HIGH
RC-9011207117-1-SURRENDER_CLAIM-C16-20240619,,0.0,,0412,,BALANCED,HIGH
RC-9011207117-1-SURRENDER_CLAIM-C17-20240901,,0.0,,0412,,BALANCED,HIGH
RC-9011207117-1-SURRENDER_CLAIM-C18-20250210,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207117-1-SURRENDER_CLAIM-C19-20251110,,0.0,,0412,,BALANCED,HIGH
RC-9011207117-1-SURRENDER_CLAIM-C2-20180716,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207117-1-SURRENDER_CLAIM-C20-20260331,,0.0,,0412,,BALANCED,HIGH
RC-9011207117-1-SURRENDER_CLAIM-C3-20190201,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207117-1-SURRENDER_CLAIM-C4-20190530,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207117-1-SURRENDER_CLAIM-C5-20200101,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207117-1-SURRENDER_CLAIM-C6-20200420,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207117-1-SURRENDER_CLAIM-C7-20201201,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207117-1-SURRENDER_CLAIM-C8-20210318,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207117-1-SURRENDER_CLAIM-C9-20210922,,0.0,,0412,,BALANCED,HIGH
RC-9011207210-1-DEATH_CLAIM-C0-20210612,0094,25085.96,0530,,0630,MINOR_VARIANCE,LOW
RC-9011207222-1-DEATH_CLAIM-C0-20211006,0094,4876.98,0530,,,UNBALANCED,LOW
RC-9011207222-1-DISBURSEMENT_CLAIM-C0-20191212,0090,16.8,,,,BALANCED,HIGH
RC-9011207222-1-SURRENDER_CLAIM-C0-20180906,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207222-1-SURRENDER_CLAIM-C1-20190906,,0.0,,0412,,BALANCED,HIGH
RC-9011207222-1-SURRENDER_CLAIM-C2-20210906,,0.0,,0412,,BALANCED,HIGH
RC-9011207677-1-DEATH_CLAIM-C0-20260127,0094,10048.19,0530,,0630,MINOR_VARIANCE,LOW
RC-9011207733-1-DEATH_CLAIM-C0-20251023,0094,5052.44,0530,,,MINOR_VARIANCE,LOW
RC-9011207733-1-SURRENDER_CLAIM-C0-20251128,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011207871-1-DEATH_CLAIM-C0-20230810,0094,35132.32,0530,,0630,UNBALANCED,LOW
RC-9011208104-1-DEATH_CLAIM-C0-20210508,0094,4000.0,0530,,,BALANCED,HIGH
RC-9011208194-1-DISBURSEMENT_CLAIM-C0-20240807,0090,4.0,,,,BALANCED,HIGH
RC-9011208304-1-SURRENDER_CLAIM-C0-20191003,,0.0,0560,,,UNBALANCED,LOW
RC-9011208332-1-SURRENDER_CLAIM-C0-20190905,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011208730-1-SURRENDER_CLAIM-C0-20250224,,0.0,0560,,,UNBALANCED,LOW
RC-9011208787-1-DEATH_CLAIM-C0-20210624,0094,36660.0,0530,,,UNBALANCED,LOW
RC-9011208787-1-SURRENDER_CLAIM-C0-20181216,,0.0,,0412,,BALANCED,HIGH
RC-9011208787-1-SURRENDER_CLAIM-C1-20191216,,0.0,,0412,,BALANCED,HIGH
RC-9011208787-1-SURRENDER_CLAIM-C2-20201216,,0.0,,0412,,BALANCED,HIGH
RC-9011208787-1-SURRENDER_CLAIM-C3-20210624,,0.0,,0412,,BALANCED,HIGH
RC-9011208787-2-DEATH_CLAIM-C0-20210624,,0.0,,,,BALANCED,HIGH
RC-9011208817-1-DEATH_CLAIM-C0-20180805,0094,7032.61,0530,,,MINOR_VARIANCE,LOW
RC-9011209064-1-SURRENDER_CLAIM-C0-20180104,,0.0,,0412,,BALANCED,HIGH
RC-9011209064-1-SURRENDER_CLAIM-C1-20190105,,0.0,,0412,,BALANCED,HIGH
RC-9011209064-1-SURRENDER_CLAIM-C10-20230705,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011209064-1-SURRENDER_CLAIM-C11-20240105,,0.0,0560,0412,,UNBALANCED,LOW
RC-9011209064-1-SURRENDER_CLAIM-C2-20190705,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011209064-1-SURRENDER_CLAIM-C3-20200105,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011209064-1-SURRENDER_CLAIM-C4-20200705,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011209064-1-SURRENDER_CLAIM-C5-20210105,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011209064-1-SURRENDER_CLAIM-C6-20210705,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011209064-1-SURRENDER_CLAIM-C7-20220105,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011209064-1-SURRENDER_CLAIM-C8-20220705,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011209064-1-SURRENDER_CLAIM-C9-20230105,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011209262-1-DEATH_CLAIM-C0-20191122,0094,7681.39,0530,,,UNBALANCED,LOW
RC-9011209262-1-SURRENDER_CLAIM-C0-20180107,,0.0,,0412,,BALANCED,HIGH
RC-9011209469-1-DEATH_CLAIM-C0-20190417,0094,57899.33,0530,,0630,UNBALANCED,LOW
RC-9011209469-1-SURRENDER_CLAIM-C0-20180404,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011209469-1-SURRENDER_CLAIM-C1-20180802,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011209469-1-SURRENDER_CLAIM-C2-20190123,,0.0,,0412,,BALANCED,HIGH
RC-9011209469-1-SURRENDER_CLAIM-C3-20190417,,0.0,,0412,,BALANCED,HIGH
RC-9011209916-1-SURRENDER_CLAIM-C0-20180226,,0.0,,0412,,BALANCED,HIGH
RC-9011209916-1-SURRENDER_CLAIM-C1-20180826,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011209916-1-SURRENDER_CLAIM-C2-20190226,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011209916-1-SURRENDER_CLAIM-C3-20190826,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011209916-1-SURRENDER_CLAIM-C4-20200226,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011209916-1-SURRENDER_CLAIM-C5-20200727,,0.0,0560,0412,,UNBALANCED,LOW
RC-9011209963-1-DEATH_CLAIM-C0-20220922,0094,3208.14,0530,,,BALANCED,HIGH
RC-9011210089-1-DEATH_CLAIM-C0-20240904,0094,2157.99,0530,,,BALANCED,HIGH
RC-9011210149-1-DEATH_CLAIM-C0-20200623,0094,23938.07,0530,,0630,UNBALANCED,LOW
RC-9011210149-1-SURRENDER_CLAIM-C0-20180226,,0.0,,0412,,BALANCED,HIGH
RC-9011210149-1-SURRENDER_CLAIM-C1-20190228,,0.0,,0412,,BALANCED,HIGH
RC-9011210149-1-SURRENDER_CLAIM-C2-20190606,,0.0,,0412,,BALANCED,HIGH
RC-9011210149-1-SURRENDER_CLAIM-C3-20200219,,0.0,,0412,,BALANCED,HIGH
RC-9011210149-1-SURRENDER_CLAIM-C4-20200623,,0.0,,0412,,BALANCED,HIGH
RC-9011210337-1-DEATH_CLAIM-C0-20220605,0094,10060.87,0530,,,MINOR_VARIANCE,LOW
RC-9011210611-1-DISBURSEMENT_CLAIM-C0-20210830,0090,36.63,,,,BALANCED,HIGH
RC-9011210611-1-SURRENDER_CLAIM-C0-20171122,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011210611-1-SURRENDER_CLAIM-C1-20180222,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011210611-1-SURRENDER_CLAIM-C10-20201122,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011210611-1-SURRENDER_CLAIM-C11-20210222,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011210611-1-SURRENDER_CLAIM-C12-20210522,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011210611-1-SURRENDER_CLAIM-C2-20181122,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011210611-1-SURRENDER_CLAIM-C3-20190222,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011210611-1-SURRENDER_CLAIM-C4-20190503,,0.0,,0412,,BALANCED,HIGH
RC-9011210611-1-SURRENDER_CLAIM-C5-20190822,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011210611-1-SURRENDER_CLAIM-C6-20191122,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011210611-1-SURRENDER_CLAIM-C7-20200222,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011210611-1-SURRENDER_CLAIM-C8-20200522,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011210611-1-SURRENDER_CLAIM-C9-20200822,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011210715-1-SURRENDER_CLAIM-C0-20260220,,0.0,0560,,,UNBALANCED,LOW
RC-9011210716-1-SURRENDER_CLAIM-C0-20260220,,0.0,0560,,,UNBALANCED,LOW
RC-9011210717-1-SURRENDER_CLAIM-C0-20260220,,0.0,0560,,,UNBALANCED,LOW
RC-9011210718-1-SURRENDER_CLAIM-C0-20260220,,0.0,0560,,,UNBALANCED,LOW
RC-9011210719-1-SURRENDER_CLAIM-C0-20260220,,0.0,0560,,,UNBALANCED,LOW
RC-9011210768-1-SURRENDER_CLAIM-C0-20180301,,0.0,,0412,,BALANCED,HIGH
RC-9011210768-1-SURRENDER_CLAIM-C1-20190301,,0.0,,0412,,BALANCED,HIGH
RC-9011210768-1-SURRENDER_CLAIM-C2-20200301,,0.0,,0412,,BALANCED,HIGH
RC-9011210768-1-SURRENDER_CLAIM-C3-20210301,,0.0,,0412,,BALANCED,HIGH
RC-9011210768-1-SURRENDER_CLAIM-C4-20220301,,0.0,,0412,,BALANCED,HIGH
RC-9011210768-1-SURRENDER_CLAIM-C5-20230301,,0.0,,0412,,BALANCED,HIGH
RC-9011210768-1-SURRENDER_CLAIM-C6-20240301,,0.0,,0412,,BALANCED,HIGH
RC-9011210768-1-SURRENDER_CLAIM-C7-20250301,,0.0,,0412,,BALANCED,HIGH
RC-9011210768-1-SURRENDER_CLAIM-C8-20260301,,0.0,,0412,,BALANCED,HIGH
RC-9011210769-1-SURRENDER_CLAIM-C0-20180301,,0.0,,0412,,BALANCED,HIGH
RC-9011210769-1-SURRENDER_CLAIM-C1-20190301,,0.0,,0412,,BALANCED,HIGH
RC-9011210769-1-SURRENDER_CLAIM-C2-20200301,,0.0,,0412,,BALANCED,HIGH
RC-9011210769-1-SURRENDER_CLAIM-C3-20210301,,0.0,,0412,,BALANCED,HIGH
RC-9011210769-1-SURRENDER_CLAIM-C4-20220301,,0.0,,0412,,BALANCED,HIGH
RC-9011210769-1-SURRENDER_CLAIM-C5-20230301,,0.0,,0412,,BALANCED,HIGH
RC-9011210769-1-SURRENDER_CLAIM-C6-20240301,,0.0,,0412,,BALANCED,HIGH
RC-9011210769-1-SURRENDER_CLAIM-C7-20250301,,0.0,,0412,,BALANCED,HIGH
RC-9011210769-1-SURRENDER_CLAIM-C8-20260301,,0.0,,0412,,BALANCED,HIGH
RC-9011210945-1-SURRENDER_CLAIM-C0-20180307,,0.0,0560,,,UNBALANCED,LOW
RC-9011211133-1-DISBURSEMENT_CLAIM-C0-20180912,0090,4.0,,,,BALANCED,HIGH
RC-9011211134-1-SURRENDER_CLAIM-C0-20180410,,0.0,,0412,,BALANCED,HIGH
RC-9011211134-1-SURRENDER_CLAIM-C1-20190410,,0.0,,0412,,BALANCED,HIGH
RC-9011211134-1-SURRENDER_CLAIM-C2-20200410,,0.0,,0412,,BALANCED,HIGH
RC-9011211134-1-SURRENDER_CLAIM-C3-20210410,,0.0,,0412,,BALANCED,HIGH
RC-9011211134-1-SURRENDER_CLAIM-C4-20220410,,0.0,,0412,,BALANCED,HIGH
RC-9011211134-1-SURRENDER_CLAIM-C5-20230410,,0.0,,0412,,BALANCED,HIGH
RC-9011211134-1-SURRENDER_CLAIM-C6-20240410,,0.0,,0412,,BALANCED,HIGH
RC-9011211134-1-SURRENDER_CLAIM-C7-20250410,,0.0,,0412,,BALANCED,HIGH
RC-9011211134-1-SURRENDER_CLAIM-C8-20260410,,0.0,,0412,,BALANCED,HIGH
RC-9011211323-1-SURRENDER_CLAIM-C0-20200214,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011211323-1-SURRENDER_CLAIM-C1-20210303,,0.0,,0412,,BALANCED,HIGH
RC-9011211323-1-SURRENDER_CLAIM-C2-20220322,,0.0,,0412,,BALANCED,HIGH
RC-9011211323-1-SURRENDER_CLAIM-C3-20230322,,0.0,0560,0412,,UNBALANCED,LOW
RC-9011211326-1-SURRENDER_CLAIM-C0-20180105,,0.0,,0412,,BALANCED,HIGH
RC-9011211451-1-SURRENDER_CLAIM-C0-20180625,,0.0,0560,,,UNBALANCED,LOW
RC-9011211973-1-SURRENDER_CLAIM-C0-20200101,,0.0,0560,,,UNBALANCED,LOW
RC-9011212050-1-DEATH_CLAIM-C0-20251220,0094,25249.42,0530,,0630,MINOR_VARIANCE,LOW
RC-9011212339-1-SURRENDER_CLAIM-C0-20240501,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011212339-1-SURRENDER_CLAIM-C1-20250501,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011212602-1-DEATH_CLAIM-C0-20201022,0094,13665.61,0530,,,UNBALANCED,LOW
RC-9011212602-1-DEATH_CLAIM-C1-20210119,0094,6077.68,,,,UNBALANCED,LOW
RC-9011212602-1-SURRENDER_CLAIM-C0-20180131,,0.0,,0412,,BALANCED,HIGH
RC-9011212602-1-SURRENDER_CLAIM-C1-20180409,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011212602-1-SURRENDER_CLAIM-C2-20181107,,0.0,,0412,,BALANCED,HIGH
RC-9011212753-1-DEATH_CLAIM-C0-20180808,0094,5038.05,0530,,,MINOR_VARIANCE,LOW
RC-9011213043-1-SURRENDER_CLAIM-C0-20210605,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011213043-1-SURRENDER_CLAIM-C1-20210816,,0.0,,0412,,BALANCED,HIGH
RC-9011213262-1-DEATH_CLAIM-C0-20200710,0094,10039.53,0530,,,MINOR_VARIANCE,LOW
RC-9011214181-1-DEATH_CLAIM-C0-20250228,0094,5121.11,0530,,,UNBALANCED,LOW
RC-9011214223-1-SURRENDER_CLAIM-C0-20171124,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011214338-1-SURRENDER_CLAIM-C0-20251231,,0.0,0560,,,UNBALANCED,LOW
RC-9011214731-1-SURRENDER_CLAIM-C0-20180706,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011214731-1-SURRENDER_CLAIM-C1-20181206,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011214731-1-SURRENDER_CLAIM-C2-20190806,,0.0,,0412,,BALANCED,HIGH
RC-9011214731-1-SURRENDER_CLAIM-C3-20200115,,0.0,,0412,,BALANCED,HIGH
RC-9011214731-1-SURRENDER_CLAIM-C4-20220207,,0.0,,0412,,BALANCED,HIGH
RC-9011214731-1-SURRENDER_CLAIM-C5-20250604,,0.0,,0412,,BALANCED,HIGH
RC-9011215024-1-SURRENDER_CLAIM-C0-20180924,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011215024-1-SURRENDER_CLAIM-C1-20190901,,0.0,,0412,,BALANCED,HIGH
RC-9011215024-1-SURRENDER_CLAIM-C2-20200901,,0.0,,0412,,BALANCED,HIGH
RC-9011215024-1-SURRENDER_CLAIM-C3-20210901,,0.0,,0412,,BALANCED,HIGH
RC-9011215024-1-SURRENDER_CLAIM-C4-20220901,,0.0,,0412,,BALANCED,HIGH
RC-9011215024-1-SURRENDER_CLAIM-C5-20230901,,0.0,,0412,,BALANCED,HIGH
RC-9011215024-1-SURRENDER_CLAIM-C6-20240901,,0.0,,0412,,BALANCED,HIGH
RC-9011215024-1-SURRENDER_CLAIM-C7-20250901,,0.0,,0412,,BALANCED,HIGH
RC-9011215080-1-SURRENDER_CLAIM-C0-20171121,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011215081-1-SURRENDER_CLAIM-C0-20171121,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011215550-1-DISBURSEMENT_CLAIM-C0-20191203,0090,11.83,,,,BALANCED,HIGH
RC-9011215550-1-SURRENDER_CLAIM-C0-20171227,,0.0,,0412,,BALANCED,HIGH
RC-9011215550-1-SURRENDER_CLAIM-C1-20200810,,0.0,,0411|0412,,BALANCED,HIGH
RC-9011215550-1-SURRENDER_CLAIM-C2-20201210,,0.0,,0412,,BALANCED,HIGH
