COVERAGE_ID,TYPE_CODE,SEX,BAND,UWCLS,RECORD_SEQ,SEQ   ,VALUE_INFO      ,VALUE_FLOAT             ,AAGE_KEY0                                   
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    40,        .1476600,                     0.0,0x3635392043454E20494955364D3150303130303430
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    41,        .1586600,                     0.0,0x3635392043454E20494955364D3150303130303431
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    42,        .1706600,                     0.0,0x3635392043454E20494955364D3150303130303432
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    43,        .1836600,                     0.0,0x3635392043454E20494955364D3150303130303433
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    44,        .1980000,                     0.0,0x3635392043454E20494955364D3150303130303434
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    45,        .2190000,                     0.0,0x3635392043454E20494955364D3150303130303435
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    46,        .2420000,                     0.0,0x3635392043454E20494955364D3150303130303436
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    47,        .2620000,                     0.0,0x3635392043454E20494955364D3150303130303437
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    48,        .2833400,                     0.0,0x3635392043454E20494955364D3150303130303438
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    49,        .3060000,                     0.0,0x3635392043454E20494955364D3150303130303439
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    50,        .3310000,                     0.0,0x3635392043454E20494955364D3150303130303530
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    51,        .3585500,                     0.0,0x3635392043454E20494955364D3150303130303531
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    52,        .3895100,                     0.0,0x3635392043454E20494955364D3150303130303532
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    53,        .4258100,                     0.0,0x3635392043454E20494955364D3150303130303533
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    54,        .4680200,                     0.0,0x3635392043454E20494955364D3150303130303534
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    55,        .5412200,                     0.0,0x3635392043454E20494955364D3150303130303535
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    56,        .6229800,                     0.0,0x3635392043454E20494955364D3150303130303536
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    57,        .6871300,                     0.0,0x3635392043454E20494955364D3150303130303537
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    58,        .7574800,                     0.0,0x3635392043454E20494955364D3150303130303538
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    59,        .8342700,                     0.0,0x3635392043454E20494955364D3150303130303539
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    60,        .9174200,                     0.0,0x3635392043454E20494955364D3150303130303630
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    61,       1.0093700,                     0.0,0x3635392043454E20494955364D3150303130303631
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    62,       1.1122200,                     0.0,0x3635392043454E20494955364D3150303130303632
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    63,       1.2280400,                     0.0,0x3635392043454E20494955364D3150303130303633
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    64,       1.3579000,                     0.0,0x3635392043454E20494955364D3150303130303634
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    65,       1.5015900,                     0.0,0x3635392043454E20494955364D3150303130303635
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    66,       1.6583000,                     0.0,0x3635392043454E20494955364D3150303130303636
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    67,       1.8262900,                     0.0,0x3635392043454E20494955364D3150303130303637
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    22,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303232
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    23,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303233
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    24,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303234
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    25,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303235
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    26,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303236
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    27,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303237
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    28,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303238
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    29,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303239
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    30,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303330
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    31,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303331
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    32,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303332
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    33,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303333
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    34,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303334
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    35,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303335
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    36,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303336
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    37,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303337
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    38,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303338
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    39,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303339
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    40,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303430
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    41,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303431
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    42,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303432
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    43,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303433
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    44,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303434
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    45,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303435
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    46,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303436
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    47,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303437
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    48,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303438
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    49,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303439
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    50,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303530
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    51,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303531
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    52,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303532
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    53,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303533
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    54,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303534
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    55,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303535
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    56,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303536
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    57,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303537
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    58,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303538
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    59,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303539
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    60,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303630
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    61,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303631
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    62,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303632
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    63,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303633
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    64,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303634
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    65,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303635
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    66,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303636
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    67,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303637
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    68,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303638
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    69,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303639
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    70,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303730
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    71,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303731
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    72,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303732
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    73,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303733
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    74,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303734
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    75,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303735
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    76,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303736
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    77,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303737
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    78,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303738
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    79,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303739
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    80,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303830
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    81,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303831
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    82,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303832
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    83,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303833
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    84,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303834
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    85,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303835
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    86,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303836
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    87,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303837
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    88,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303838
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    89,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303839
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    90,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303930
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    91,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303931
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    92,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303932
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    93,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303933
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    94,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303934
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    95,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303935
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    96,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303936
