SOURCE_SEGMENT_ID,PARENT_COVERAGE_ID,PLAN,RESOLUTION_PATH,PCOVR_DESCRIPTION,SEX,BAND,UWCLASS,ATTAINED_AGE_SEQ,QL_AGE,VALUE,LINENO
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,58,58,22.86,6702
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,59,59,23.88,6703
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,60,60,24.98,6704
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,61,61,26.16,6705
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,62,62,27.44,6706
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,63,63,28.87,6707
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,64,64,30.47,6708
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,65,65,32.32,6709
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,66,66,34.47,6710
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,67,67,36.44,6711
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,68,68,38.17,6712
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,69,69,39.85,6713
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,70,70,41.63,6714
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,71,71,49.68,6715
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,72,72,46.16,6716
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,73,73,49.23,6717
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,74,74,53.07,6718
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,75,75,57.83,6719
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,76,76,63.68,6720
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,77,77,72.91,6721
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,78,78,82.14,6722
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,48,48,3.4,6933
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,49,49,3.56,6934
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,50,50,3.72,6935
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,51,51,3.92,6936
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,52,52,4.11,6937
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,53,53,4.35,6938
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,54,54,4.61,6939
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,55,55,4.88,6940
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,56,56,5.18,6941
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,57,57,5.47,6942
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,58,58,5.79,6943
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,59,59,6.12,6944
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,60,60,6.47,6945
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,61,61,6.85,6946
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,62,62,7.25,6947
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,63,63,7.72,6948
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,64,64,8.3,6949
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,65,65,9.01,6950
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,66,66,9.9,6951
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,67,67,11.01,6952
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,68,68,12.32,6953
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,69,69,13.84,6954
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,70,70,15.57,6955
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,71,71,17.51,6956
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,72,72,29.44,6957
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,73,73,35.52,6958
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,74,74,42.37,6959
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,75,75,49.97,6960
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,76,76,58.34,6961
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,77,77,67.46,6962
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,78,78,85.61,6963
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,79,79,95.96,6964
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,80,80,107.38,6965
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,81,81,118.86,6966
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,82,82,131.74,6967
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,83,83,146.11,6968
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,84,84,160.53,6969
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,F,03,SM,85,85,179.18,6970
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,1,01,1.32,6971
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,2,02,1.32,6972
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,3,03,1.32,6973
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,4,04,1.32,6974
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,5,05,1.32,6975
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,6,06,1.32,6976
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,7,07,1.32,6977
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,8,08,1.32,6978
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,9,09,1.32,6979
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,10,10,1.32,6980
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,11,11,1.32,6981
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,12,12,1.32,6982
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,13,13,1.32,6983
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,14,14,1.32,6984
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,15,15,1.32,6985
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,16,16,1.32,6986
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,17,17,1.32,6987
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,18,18,1.32,6988
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,19,19,1.32,6989
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,20,20,1.32,6990
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,21,21,1.32,6991
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,22,22,1.32,6992
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,23,23,1.32,6993
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,24,24,1.32,6994
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,25,25,1.32,6995
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,26,26,1.32,6996
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,27,27,1.32,6997
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,28,28,1.33,6998
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,29,29,1.33,6999
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,30,30,1.34,7000
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,31,31,1.36,7001
L07 5Y LT,L07 5Y LT,5L075Y,SEGMENT,Five Year Term to Age 85,M,01,PR,32,32,1.39,7002
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,37,37,0.64,7213
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,38,38,0.68,7214
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,39,39,0.72,7215
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,40,40,0.77,7216
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,41,41,0.82,7217
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,42,42,0.88,7218
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,43,43,0.94,7219
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,44,44,1.0,7220
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,45,45,1.06,7221
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,46,46,1.13,7222
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,47,47,1.21,7223
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,48,48,1.3,7224
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,49,49,1.4,7225
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,50,50,1.52,7226
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,51,51,1.66,7227
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,52,52,1.83,7228
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,53,53,2.02,7229
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,54,54,2.24,7230
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,55,55,2.49,7231
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,56,56,2.77,7232
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,57,57,3.1,7233
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,58,58,3.47,7234
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,F,01,00,59,59,3.9,7235
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,16,16,0.35,7236
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,17,17,0.36,7237
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,18,18,0.37,7238
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,19,19,0.38,7239
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,20,20,0.39,7240
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,21,21,0.4,7241
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,22,22,0.41,7242
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,23,23,0.42,7243
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,24,24,0.43,7244
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,25,25,0.44,7245
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,26,26,0.46,7246
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,27,27,0.48,7247
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,28,28,0.5,7248
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,29,29,0.52,7249
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,30,30,0.54,7250
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,31,31,0.56,7251
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,32,32,0.58,7252
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,33,33,0.61,7253
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,34,34,0.64,7254
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,35,35,0.68,7255
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,36,36,0.72,7256
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,37,37,0.77,7257
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,38,38,0.82,7258
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,39,39,0.88,7259
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,40,40,0.94,7260
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,41,41,1.0,7261
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,42,42,1.06,7262
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,43,43,1.13,7263
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,44,44,1.21,7264
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,45,45,1.3,7265
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,46,46,1.4,7266
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,47,47,1.52,7267
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,48,48,1.66,7268
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,49,49,1.83,7269
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,50,50,2.02,7270
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,51,51,2.24,7271
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,52,52,2.49,7272
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,53,53,2.77,7273
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,54,54,3.1,7274
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,55,55,3.47,7275
0823 96085,0823 96085,9085WP,SEGMENT,Waiver of Premium - LPU at 85/88,M,01,00,56,56,3.9,7276
0823 960OL,0823 960OL,90OLWP,SEGMENT,Waiver of Premium,F,01,00,16,16,0.54,7277
0823 960OL,0823 960OL,90OLWP,SEGMENT,Waiver of Premium,F,01,00,17,17,0.56,7278
0823 960OL,0823 960OL,90OLWP,SEGMENT,Waiver of Premium,F,01,00,18,18,0.57,7279
0823 960OL,0823 960OL,90OLWP,SEGMENT,Waiver of Premium,F,01,00,19,19,0.59,7280
0823 960OL,0823 960OL,90OLWP,SEGMENT,Waiver of Premium,F,01,00,20,20,0.6,7281
0823 960OL,0823 960OL,90OLWP,SEGMENT,Waiver of Premium,F,01,00,21,21,0.63,7282
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,79,79,91.37,7493
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,80,80,100.6,7494
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,PR,81,81,109.81,7495
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,1,01,2.69,7496
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,2,02,2.69,7497
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,3,03,2.69,7498
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,4,04,2.69,7499
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,5,05,2.69,7500
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,6,06,2.69,7501
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,7,07,2.69,7502
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,8,08,2.69,7503
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,9,09,2.69,7504
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,10,10,2.69,7505
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,11,11,2.69,7506
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,12,12,2.69,7507
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,13,13,2.69,7508
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,14,14,2.69,7509
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,15,15,2.69,7510
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,16,16,2.69,7511
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,17,17,3.02,7512
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,18,18,3.35,7513
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,19,19,3.67,7514
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,20,20,4.0,7515
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,21,21,4.33,7516
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,22,22,4.66,7517
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,23,23,4.99,7518
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,24,24,5.31,7519
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,25,25,5.64,7520
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,26,26,5.97,7521
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,27,27,6.31,7522
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,28,28,6.63,7523
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,29,29,6.95,7524
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,30,30,7.28,7525
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,31,31,7.61,7526
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,32,32,7.95,7527
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,33,33,8.31,7528
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,34,34,8.71,7529
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,35,35,9.13,7530
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,36,36,9.6,7531
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,37,37,10.1,7532
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,38,38,10.63,7533
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,39,39,11.19,7534
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,40,40,11.74,7535
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,41,41,12.33,7536
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,42,42,12.95,7537
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,43,43,13.6,7538
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,44,44,14.29,7539
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,45,45,15.0,7540
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,46,46,15.75,7541
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,47,47,16.49,7542
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,48,48,17.26,7543
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,49,49,18.06,7544
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,50,50,18.89,7545
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,51,51,19.76,7546
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,52,52,20.67,7547
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,53,53,21.62,7548
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,54,54,22.63,7549
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,55,55,23.7,7550
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,56,56,24.85,7551
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,57,57,25.8,7552
L10 LP95,L10 SR OLD,1L10SO,SEGMENT,L10 - LPU95  SR.     PRE 1997,F,02,SM,58,58,26.82,7553
