MPOLICY,MBENTYP,MDATE,MBEN
011249831C,12,20241001,58.22
011249831C,10,20241001,13.99
011249831C,11,20241001,58.58
011249831C,12,20241101,43.96
011249831C,10,20241101,13.99
011249831C,11,20241101,44.23
011249831C,12,20241201,29.90
011249831C,10,20241201,13.99
011249831C,11,20241201,30.09
011249831C,12,20250101,15.10
011249831C,10,20250101,13.99
011249831C,11,20250101,15.18
011249831C,11,20250201,186.93
011249831C,12,20250201,186.93
011249831C,10,20250201,13.99
011249831C,11,20250201,188.05
011249831C,12,20250301,174.13
011249831C,10,20250301,13.99
011249831C,11,20250301,175.16
011249831C,12,20250401,159.56
011249831C,10,20250401,13.99
011249831C,11,20250401,160.50
011249831C,12,20250501,145.22
011249831C,10,20250501,13.99
011249831C,11,20250501,146.05
011249831C,12,20250601,130.07
011249831C,10,20250601,13.99
011249831C,11,20250601,130.81
011249831C,12,20250701,115.15
011249831C,10,20250701,13.99
011249831C,11,20250701,115.80
011249831C,12,20250801,99.43
011249831C,10,20250801,13.99
011249831C,11,20250801,99.98
011249831C,12,20250901,83.41
011249831C,10,20250901,13.99
011249831C,11,20250901,83.86
011249831C,12,20251001,67.63
011249831C,10,20251001,13.99
011249831C,11,20251001,68.00
011249831C,12,20251101,51.03
011249831C,10,20251101,13.99
011249831C,11,20251101,51.30
011249831C,12,20251201,34.68
011249831C,10,20251201,13.99
011249831C,11,20251201,34.86
011249831C,12,20260101,17.48
011249831C,10,20260101,13.99
011249831C,11,20260101,17.58
011249831C,11,20260201,215.87
011249831C,12,20260201,215.87
011249831C,10,20260201,13.99
011249831C,11,20260201,216.98
011249831C,12,20260301,200.92
011249831C,10,20260301,13.99
011249831C,11,20260301,201.95
011249831C,12,20260401,183.97
011249831C,10,20260401,13.99
011249831C,11,20260401,184.90
011249831C,12,20260501,167.29
011249831C,10,20260501,13.99
011249831C,11,20260501,168.13
011250566C,11,20171021,27.35
011250566C,12,20171021,1397.73
011250566C,11,20180121,113.88
011250566C,11,20190121,122.98
011250566C,11,20200121,132.81
011250566C,12,20201021,34.35
011250566C,12,20201021,1760.40
011250566C,11,20201021,34.35
011250566C,12,20201021,1760.40
011250566C,11,20210121,143.42
011250566C,12,20210601,93.21
011250566C,12,20210601,2.52
011250566C,11,20210601,93.09
011250566C,11,20220121,154.68
011250566C,12,20221221,13.61
011250566C,12,20221221,84.35
011250566C,11,20221221,13.05
011250566C,11,20240121,160.25
011250566C,12,20240930,50.80
011250566C,12,20240930,30.00
011250566C,11,20240930,50.08
011250566C,12,20241025,39.10
011250566C,12,20241025,30.00
011250566C,11,20241025,38.54
011250566C,12,20241125,25.04
011250566C,12,20241125,30.00
011250566C,11,20241125,24.68
011250566C,12,20241226,11.29
011250566C,12,20241226,30.00
011250566C,11,20241226,11.13
011250566C,11,20250121,163.32
011250566C,12,20250127,160.74
011250566C,12,20250127,30.00
011250566C,11,20250127,158.38
011250566C,12,20250225,146.03
011250566C,12,20250225,30.00
011250566C,11,20250225,143.87
011250566C,12,20250325,132.05
011250566C,12,20250325,30.00
011250566C,11,20250325,130.08
011250566C,12,20250425,117.11
011250566C,12,20250425,30.00
011250566C,11,20250425,115.34
011250566C,12,20250527,102.06
011250566C,12,20250527,30.00
011250566C,11,20250527,100.51
011250566C,12,20250625,88.58
011250566C,12,20250625,30.00
011250566C,11,20250625,87.23
011250566C,12,20250725,75.00
011250566C,12,20250725,30.00
011250566C,11,20250725,73.84
011250566C,12,20250825,61.32
011250566C,12,20250825,30.00
011250566C,11,20250825,60.37
011250566C,12,20250925,47.97
011250566C,12,20250925,30.00
011250566C,11,20250925,47.21
011250566C,12,20251027,34.52
011250566C,12,20251027,30.00
011250566C,11,20251027,33.97
011250566C,12,20251130,20.61
011250566C,12,20251130,30.00
011250566C,11,20251130,20.28
011250566C,12,20251226,10.17
011250566C,12,20251226,30.00
011250566C,11,20251226,10.01
011250566C,11,20260121,146.40
011250566C,12,20260126,144.47
011250566C,12,20260126,30.00
011250566C,11,20260126,142.11
011250566C,12,20260225,130.67
011250566C,12,20260225,30.00
011250566C,11,20260225,128.51
011250566C,12,20260325,117.95
011250566C,12,20260325,30.00
011250566C,11,20260325,115.98
011250566C,12,20260427,103.66
011250566C,12,20260427,30.00
011250566C,11,20260427,101.92
011250566C,12,20260526,91.21
011250566C,12,20260526,30.00
011250566C,11,20260526,89.65
011250566C,12,20260625,78.69
011250566C,12,20260625,30.00
011250566C,11,20260625,77.33
011250919C,10,20221207,4000.00
011250919C,11,20221207,43.20
011250919C,12,20230118,7.66
011250919C,12,20230118,299.20
011250919C,11,20230118,7.09
011250919C,11,20230127,299.15
011250919C,11,20240127,323.06
011250919C,12,20240129,321.36
011250919C,12,20240129,299.15
011250919C,11,20240129,297.59
011250919C,12,20250123,3.40
011250919C,12,20250123,299.16
011250919C,11,20250123,3.14
011250919C,11,20250127,299.14
011250919C,11,20260127,323.05
011250919C,12,20260317,281.11
011250919C,12,20260317,50.00
011250919C,11,20260317,277.67
011250919C,12,20260326,270.01
011250919C,12,20260326,150.00
011250919C,11,20260326,259.99
011250919C,12,20260421,238.62
011250919C,12,20260421,25.00
011250919C,11,20260421,237.09
011250919C,12,20260520,213.27
011250919C,12,20260520,25.00
011250919C,11,20260520,211.91
011250919C,12,20260629,179.02
011250919C,12,20260629,25.00
011250919C,11,20260629,177.88
011251166C,12,20171201,28.09
011251166C,10,20171201,15.62
011251166C,11,20171201,28.29
011251166C,12,20180101,14.19
011251166C,10,20180101,15.62
011251166C,11,20180101,14.29
011251166C,11,20180201,175.52
011251166C,12,20180201,175.52
011251166C,10,20180201,15.62
011251166C,11,20180201,176.77
011251166C,12,20180301,163.69
011251166C,10,20180301,15.62
011251166C,11,20180301,164.83
011251166C,12,20180401,150.15
011251166C,10,20180401,15.62
011251166C,11,20180401,151.20
011251166C,12,20180501,136.80
011251166C,10,20180501,15.62
011251166C,11,20180501,137.73
011251166C,12,20180601,122.66
011251166C,10,20180601,15.62
011251166C,11,20180601,123.49
011251166C,12,20180701,108.71
011251166C,10,20180701,15.62
011251166C,11,20180701,109.43
011251166C,12,20180801,93.96
011251166C,10,20180801,15.62
011251166C,11,20180801,94.57
011251166C,12,20180901,78.89
011251166C,10,20180901,15.62
011251166C,11,20180901,79.41
011251166C,12,20181001,64.04
011251166C,10,20181001,15.62
011251166C,11,20181001,64.45
011251166C,12,20181101,48.36
011251166C,10,20181101,15.62
011251166C,11,20181101,48.67
011251166C,12,20181201,32.90
011251166C,10,20181201,15.62
011251166C,11,20181201,33.11
011251166C,12,20190101,16.61
011251166C,10,20190101,15.62
011251166C,11,20190101,16.71
011251166C,11,20190201,205.17
011251166C,12,20190201,205.17
011251166C,10,20190201,15.62
011251166C,11,20190201,206.42
011251166C,12,20190301,191.14
011251166C,10,20190301,15.62
011251166C,11,20190301,192.29
011251166C,12,20190401,175.17
011251166C,10,20190401,15.62
011251166C,11,20190401,176.21
011251166C,12,20190501,159.43
011251166C,10,20190501,15.62
011251166C,11,20190501,160.36
011251166C,12,20190601,142.81
011251166C,10,20190601,15.62
011251166C,11,20190601,143.64
011251166C,12,20190701,126.45
011251166C,10,20190701,15.62
011251166C,11,20190701,127.17
011251166C,12,20190801,109.19
011251166C,10,20190801,15.62
011251166C,11,20190801,109.81
011251166C,12,20190901,91.61
011251166C,10,20190901,15.62
011251166C,11,20190901,92.11
011251166C,12,20191001,74.28
011251166C,10,20191001,15.62
011251166C,11,20191001,74.70
011251166C,12,20191101,56.06
011251166C,10,20191101,15.62
011251166C,11,20191101,56.36
011251166C,12,20191201,38.10
011251166C,10,20191201,15.62
011251166C,11,20191201,38.31
011251166C,12,20200101,19.22
011251166C,10,20200101,15.62
011251166C,11,20200101,19.32
011251166C,11,20200201,237.19
011251166C,12,20200201,237.19
011251166C,10,20200201,15.62
011251166C,11,20200201,238.44
011251166C,12,20200301,220.21
011251166C,10,20200301,15.62
011251166C,11,20200301,221.35
011251166C,12,20200401,201.64
011251166C,10,20200401,15.62
011251166C,11,20200401,202.68
011251166C,12,20200501,183.38
011251166C,10,20200501,15.62
011251166C,11,20200501,184.31
011251166C,12,20200601,164.14
011251166C,10,20200601,15.62
011251166C,11,20200601,164.96
011251166C,12,20200701,145.21
011251166C,10,20200701,15.62
011251166C,11,20200701,145.94
011251166C,12,20200801,125.30
011251166C,10,20200801,15.62
011251166C,11,20200801,125.92
011251166C,12,20200901,105.05
011251166C,10,20200901,15.62
011251166C,11,20200901,105.55
011251166C,12,20201001,85.12
011251166C,10,20201001,15.62
011251166C,11,20201001,85.53
011251166C,12,20201101,64.18
011251166C,10,20201101,15.62
011251166C,11,20201101,64.49
011251166C,12,20201201,43.60
011251166C,10,20201201,15.62
011251166C,11,20201201,43.80
011251166C,12,20210101,21.97
011251166C,10,20210101,15.62
011251166C,11,20210101,22.07
011251166C,11,20210201,271.77
011251166C,12,20210201,271.77
011251166C,10,20210201,15.62
011251166C,11,20210201,273.02
011251166C,12,20210301,252.81
011251166C,10,20210301,15.62
011251166C,11,20210301,253.96
011251166C,12,20210401,231.34
011251166C,10,20210401,15.62
011251166C,11,20210401,232.38
011251166C,12,20210501,210.25
011251166C,10,20210501,15.62
011251166C,11,20210501,211.19
011251166C,12,20210601,188.08
011251166C,10,20210601,15.62
011251166C,11,20210601,188.91
011251166C,12,20210701,166.30
011251166C,10,20210701,15.62
011251166C,11,20210701,167.02
011251166C,12,20210801,143.40
011251166C,10,20210801,15.62
011251166C,11,20210801,144.02
011251166C,12,20210901,120.15
011251166C,10,20210901,15.62
011251166C,11,20210901,120.66
011251166C,12,20211001,97.31
011251166C,10,20211001,15.62
011251166C,11,20211001,97.71
011251166C,12,20211101,73.32
011251166C,10,20211101,15.62
011251166C,11,20211101,73.63
011251166C,12,20211201,49.78
011251166C,10,20211201,15.62
011251166C,11,20211201,49.98
011251166C,12,20220101,25.07
011251166C,10,20220101,15.62
011251166C,11,20220101,25.17
011251166C,11,20220201,309.11
011251166C,12,20220201,309.11
011251166C,12,20220201,3868.07
011251166C,11,20220201,309.11
011251166C,12,20220201,3868.07
011251166C,12,20220201,309.11
011251166C,12,20220201,3868.07
011251167C,12,20171201,28.09
011251167C,10,20171201,15.62
011251167C,11,20171201,28.29
011251167C,12,20180101,14.19
011251167C,10,20180101,15.62
011251167C,11,20180101,14.29
011251167C,11,20180201,175.52
011251167C,12,20180201,175.52
011251167C,12,20180201,2196.39
011253007C,12,20180406,0.33
011253007C,12,20180406,13.23
011253007C,11,20180406,0.31
011253007C,11,20180415,13.23
011253007C,12,20180509,12.39
011253007C,12,20180509,166.43
011255665C,12,20180101,0.85
011255665C,10,20180101,43.50
011255665C,11,20180101,1.68
011255665C,12,20180305,0.51
011255665C,12,20180305,89.02
011257022C,10,20190904,3400.00
011257022C,11,20190904,175.80
011257022C,11,20200501,285.76
011257022C,12,20200526,266.88
011257022C,12,20200526,3594.68
011257037C,12,20180125,156.83
011257037C,12,20180125,43.00
011257037C,11,20180125,155.95
011257037C,12,20180221,112.41
011257037C,10,20180221,4000.00
011257037C,11,20180221,170.96
011257037C,12,20180226,158.65
011257037C,12,20180226,75.00
011257037C,11,20180226,157.64
011257037C,12,20180326,88.93
011257037C,12,20180326,75.00
011257037C,11,20180326,88.36
011257037C,12,20180425,14.77
011257037C,12,20180425,75.00
011257037C,11,20180425,14.68
011257037C,11,20180501,928.78
011257037C,12,20180525,869.88
011257037C,12,20180525,75.00
011257037C,11,20180525,864.29
011257037C,12,20180625,788.26
011257037C,12,20180625,75.00
011257037C,11,20180625,783.20
011257037C,12,20180725,709.62
011257037C,12,20180725,75.00
011257037C,11,20180725,705.07
011257037C,12,20180827,624.12
011257037C,12,20180827,75.00
011257037C,11,20180827,620.11
011257037C,12,20180925,548.96
011257037C,12,20180925,75.00
011257037C,11,20180925,545.44
011257037C,12,20181025,471.86
011257037C,12,20181025,75.00
011257037C,11,20181025,468.83
011257037C,12,20181126,390.34
011257037C,12,20181126,75.00
011257037C,11,20181126,387.83
011257037C,12,20181226,314.23
011257037C,12,20181226,75.00
011257037C,11,20181226,312.21
011257037C,12,20190125,238.62
011257037C,12,20190125,75.00
011257037C,11,20190125,237.09
011257037C,12,20190225,161.05
011257037C,12,20190225,75.00
011257037C,11,20190225,160.02
011257037C,12,20190325,91.36
011257037C,12,20190325,75.00
011257037C,11,20190325,90.77
011257037C,12,20190425,14.77
011257037C,12,20190425,75.00
011257037C,11,20190425,14.67
011257037C,11,20190501,928.40
011257037C,12,20190528,862.32
011257037C,12,20190528,75.00
011257037C,11,20190528,856.79
011257037C,12,20190625,788.31
011257037C,12,20190625,75.00
011257037C,11,20190625,783.25
011257037C,12,20190725,709.91
011257037C,12,20190725,75.00
011257037C,11,20190725,705.34
011257037C,12,20190826,627.10
011257037C,12,20190826,75.00
011257037C,11,20190826,623.07
011257037C,12,20190925,549.72
011257037C,12,20190925,75.00
011257037C,11,20190925,546.19
011257037C,12,20191025,472.85
011257037C,12,20191025,75.00
011257037C,11,20191025,469.81
011257037C,12,20191125,394.02
011257037C,12,20191125,75.00
011257037C,11,20191125,391.49
011257037C,12,20191226,315.70
011257037C,12,20191226,75.00
011257037C,11,20191226,313.67
011257037C,12,20200127,235.42
011257037C,12,20200127,75.00
011257037C,11,20200127,233.91
011257037C,12,20200225,163.00
011257037C,12,20200225,75.00
011257037C,11,20200225,161.95
011257037C,12,20200325,91.06
011257037C,12,20200325,75.00
011257037C,11,20200325,90.48
011257037C,12,20200427,9.81
011257037C,12,20200427,75.00
011257037C,11,20200427,9.75
011257037C,11,20200501,927.99
011257037C,12,20200526,866.68
011257037C,12,20200526,75.00
011257037C,11,20200526,861.11
011257037C,12,20200625,787.59
011257037C,12,20200625,75.00
011257037C,11,20200625,782.53
011257037C,12,20200727,704.10
011257037C,12,20200727,75.00
011257037C,11,20200727,699.57
011257037C,12,20200825,628.49
011257037C,12,20200825,75.00
011257037C,11,20200825,624.45
011257037C,12,20200925,548.48
011257037C,12,20200925,75.00
011257037C,11,20200925,544.96
011257037C,12,20201026,468.98
011257037C,12,20201026,75.00
011257037C,11,20201026,465.97
011257037C,12,20201127,387.53
011257037C,12,20201127,75.00
011257037C,11,20201127,385.04
011257037C,12,20201225,316.41
011257037C,12,20201225,75.00
011257037C,11,20201225,314.38
011257037C,12,20210125,238.42
011257037C,12,20210125,75.00
011257037C,11,20210125,236.88
011257037C,12,20210225,160.91
011257037C,12,20210225,75.00
011257037C,11,20210225,159.88
011257037C,12,20210325,91.28
011257037C,12,20210325,75.00
011257037C,11,20210325,90.69
011257037C,12,20210426,12.30
011257037C,12,20210426,75.00
011257037C,11,20210426,12.22
011257037C,11,20210501,927.55
011257037C,12,20210525,868.73
011257037C,12,20210525,75.00
011257037C,11,20210525,863.14
011257037C,12,20210625,787.21
011257037C,12,20210625,75.00
011257037C,11,20210625,782.15
011257037C,12,20210726,706.21
011257037C,12,20210726,75.00
011257037C,11,20210726,701.67
011257037C,12,20210825,628.18
011257037C,12,20210825,75.00
011257037C,11,20210825,624.15
011257037C,12,20210927,543.30
011257037C,12,20210927,75.00
011257037C,11,20210927,539.81
011257037C,12,20211025,471.21
011257037C,12,20211025,75.00
011257037C,11,20211025,468.18
011257037C,12,20211126,389.79
011257037C,12,20211126,75.00
011257037C,11,20211126,387.29
011257037C,12,20211227,311.34
011257037C,12,20211227,75.00
011257037C,11,20211227,309.34
011257037C,12,20220125,238.30
011257037C,12,20220125,75.00
011257037C,11,20220125,236.76
011257037C,12,20220225,160.83
011257037C,12,20220225,75.00
011257037C,11,20220225,159.80
011257037C,12,20220325,91.23
011257037C,12,20220325,75.00
011257037C,11,20220325,90.64
011257037C,11,20220425,14.65
011257037C,12,20220425,14.74
011257037C,12,20220425,75.00
011257037C,11,20220501,927.08
011257037C,12,20220525,868.29
011257037C,12,20220525,75.00
011257037C,11,20220525,862.70
011257037C,12,20220627,781.90
011257037C,12,20220627,75.00
011257037C,11,20220627,776.86
011257037C,12,20220725,708.30
011257037C,12,20220725,75.00
011257037C,11,20220725,703.75
011257037C,12,20220825,627.86
011257037C,12,20220825,75.00
011257037C,11,20220825,623.82
011257037C,12,20220926,545.47
011257037C,12,20220926,75.00
011257037C,11,20220926,541.96
011257037C,12,20221025,470.96
011257037C,12,20221025,75.00
011257037C,11,20221025,467.93
011257037C,12,20221125,392.04
011257037C,12,20221125,75.00
011257037C,11,20221125,389.52
011257037C,12,20221227,311.17
011257037C,12,20221227,75.00
011257037C,11,20221227,309.17
011257037C,11,20230125,236.63
011257037C,12,20230125,238.17
011257037C,12,20230125,75.00
011257037C,12,20230227,155.83
011257037C,12,20230227,75.00
011257037C,11,20230227,154.83
011257037C,12,20230327,86.27
011257037C,12,20230327,75.00
011257037C,11,20230327,85.71
011257037C,12,20230425,14.73
011257037C,12,20230425,75.00
011257037C,11,20230425,14.64
011257037C,11,20230501,926.56
011257037C,12,20230525,867.96
011257037C,12,20230525,75.00
011257037C,11,20230525,862.38
011257037C,12,20230626,784.29
011257037C,12,20230626,75.00
011257037C,11,20230626,779.24
011257037C,12,20230725,708.47
011257037C,12,20230725,75.00
011257037C,11,20230725,703.92
011257037C,12,20230825,628.29
011257037C,12,20230825,75.00
011257037C,11,20230825,624.24
011257037C,12,20230925,548.60
011257037C,12,20230925,75.00
011257037C,11,20230925,545.07
011257037C,11,20231025,468.84
011257037C,12,20231025,471.88
011257037C,12,20231025,75.00
011257037C,12,20231127,388.31
011257037C,12,20231127,75.00
011257037C,11,20231127,385.82
011257037C,12,20231227,312.60
011257037C,12,20231227,75.00
011257037C,11,20231227,310.59
011257037C,12,20240125,239.83
011257037C,12,20240125,75.00
011257037C,11,20240125,238.29
011257037C,12,20240226,160.22
011257037C,12,20240226,75.00
011257037C,11,20240226,159.18
011257037C,12,20240325,90.88
011257037C,12,20240325,75.00
011257037C,11,20240325,90.29
011257037C,12,20240425,14.69
011257037C,12,20240425,75.00
011257037C,11,20240425,14.59
011257037C,11,20240501,926.00
011257037C,12,20240528,859.91
011257037C,12,20240528,75.00
011257037C,11,20240528,854.38
011257037C,12,20240625,785.89
