mpolicy,mphase,claimnum,family,lifecycle,before_claimstat,after_claimstat,reason,has_payment,mpaid,pddate,origsttus
010815681C,0,PS-010815681-009,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,298.75,20251103,22
010815946C,0,PS-010815946-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,314.50,20181022,22
010815946C,0,PS-010815946-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,314.50,20191021,22
010815946C,0,PS-010815946-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,314.50,20201020,22
010815946C,0,PS-010815946-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,314.50,20211020,22
010815946C,0,PS-010815946-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,314.50,20221020,22
010815946C,0,PS-010815946-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,314.50,20231020,22
010815946C,0,PS-010815946-007,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,314.50,20241021,22
010815946C,0,PS-010815946-008,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,314.50,20251020,22
010816070C,0,PS-010816070-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,317.10,20181107,22
010816070C,0,PS-010816070-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,317.10,20191015,22
010816070C,0,PS-010816070-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,317.10,20201015,22
010816070C,0,PS-010816070-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,317.10,20211015,22
010816070C,0,PS-010816070-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,317.10,20221017,22
010816156C,0,PS-010816156-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,206.95,20181015,22
010816156C,0,PS-010816156-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,206.95,20191014,22
010816928C,0,PS-010816928-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,287.25,20181017,22
010816928C,0,PS-010816928-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,287.25,20191017,22
010816969C,0,PS-010816969-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,181.90,20181106,22
010816969C,0,PS-010816969-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,181.90,20191106,22
010816969C,0,PS-010816969-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,181.90,20201106,22
010816969C,0,PS-010816969-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,181.90,20211108,22
010816969C,0,PS-010816969-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,181.90,20221107,22
010816969C,0,PS-010816969-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,181.90,20231106,22
010816990C,0,PS-010816990-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,148.70,20181022,22
010816990C,0,PS-010816990-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,148.70,20191021,22
010816990C,0,PS-010816990-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,148.70,20201020,22
010816990C,0,PS-010816990-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,148.70,20211020,22
010816990C,0,PS-010816990-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,148.70,20221020,22
010816990C,0,PS-010816990-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,148.70,20231020,22
010816990C,0,PS-010816990-007,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,148.70,20241021,22
010816990C,0,PS-010816990-008,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,148.70,20251020,22
010816991C,0,PS-010816991-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,239.15,20181022,22
010816991C,0,PS-010816991-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,239.15,20191021,22
010816991C,0,PS-010816991-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,239.15,20201020,22
010816991C,0,PS-010816991-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,239.15,20211020,22
010816991C,0,PS-010816991-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,239.15,20221020,22
010816991C,0,PS-010816991-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,239.15,20231020,22
010816991C,0,PS-010816991-007,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,239.15,20241021,22
010816991C,0,PS-010816991-008,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,239.15,20251020,22
010817091C,0,PS-010817091-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,239.15,20181022,22
010817091C,0,PS-010817091-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,239.15,20191022,22
010817304C,0,PS-010817304-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,296.00,20221121,22
010817304C,0,PS-010817304-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,296.00,20231023,22
010817304C,0,PS-010817304-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,296.00,20241022,22
010817304C,0,PS-010817304-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,296.00,20251022,22
010817345C,0,PS-010817345-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,388.75,20181107,22
010817366C,0,PS-010817366-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,154.75,20181023,22
010817366C,0,PS-010817366-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,154.75,20191023,22
010817366C,0,PS-010817366-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,154.75,20201023,22
010817366C,0,PS-010817366-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,154.75,20211025,22
010817366C,0,PS-010817366-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,154.75,20221024,22
010817366C,0,PS-010817366-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,154.75,20231023,22
010817366C,0,PS-010817366-007,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,154.75,20241023,22
010817366C,0,PS-010817366-008,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,154.75,20251023,22
010817367C,0,PS-010817367-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,128.50,20181023,22
010817367C,0,PS-010817367-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,128.50,20191023,22
010817367C,0,PS-010817367-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,128.50,20201023,22
010817367C,0,PS-010817367-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,128.50,20211025,22
010817367C,0,PS-010817367-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,128.50,20221024,22
010817367C,0,PS-010817367-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,128.50,20231023,22
010817367C,0,PS-010817367-007,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,128.50,20241023,22
010817367C,0,PS-010817367-008,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,128.50,20251023,22
010817500C,0,PS-010817500-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,333.70,20181022,22
010817500C,0,PS-010817500-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,333.70,20191021,22
010817808C,0,PS-010817808-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,279.25,20250116,22
010817808C,0,PS-010817808-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,279.25,20251103,22
010817956C,0,PS-010817956-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,148.70,20181105,22
010817956C,0,PS-010817956-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,148.70,20191104,22
010817956C,0,PS-010817956-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,148.70,20201104,22
010817956C,0,PS-010817956-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,148.70,20211104,22
010817956C,0,PS-010817956-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,148.70,20221104,22
010817956C,0,PS-010817956-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,148.70,20231106,22
010817956C,0,PS-010817956-007,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,148.70,20241104,22
010818531C,0,PS-010818531-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,433.50,20181120,22
010818531C,0,PS-010818531-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,433.50,20191120,22
010818531C,0,PS-010818531-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,433.50,20201120,22
010818531C,0,PS-010818531-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,433.50,20211122,22
010818531C,0,PS-010818531-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,433.50,20221121,22
010818531C,0,PS-010818531-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,433.50,20231120,22
010818531C,0,PS-010818531-007,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,433.50,20241120,22
010818531C,0,PS-010818531-008,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,433.50,20251120,22
010818580C,0,PS-010818580-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,549.50,20181112,22
010818580C,0,PS-010818580-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,549.50,20191111,22
010818580C,0,PS-010818580-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,549.50,20201110,22
010818580C,0,PS-010818580-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,549.50,20211110,22
010819280C,0,PS-010819280-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,373.75,20181119,22
010819280C,0,PS-010819280-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,373.75,20191119,22
010819280C,0,PS-010819280-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,373.75,20201119,22
010819280C,0,PS-010819280-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,373.75,20211119,22
010819280C,0,PS-010819280-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,373.75,20221121,22
010819280C,0,PS-010819280-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,373.75,20231120,22
010819280C,0,PS-010819280-007,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,373.75,20241119,22
010819280C,0,PS-010819280-008,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,373.75,20251119,22
010820635C,0,PS-010820635-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,577.00,20181119,22
010820635C,0,PS-010820635-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,577.00,20191118,22
010820635C,0,PS-010820635-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,577.00,20201117,22
010820635C,0,PS-010820635-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,577.00,20211117,22
010820635C,0,PS-010820635-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,577.00,20221117,22
010820635C,0,PS-010820635-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,577.00,20231117,22
010820635C,0,PS-010820635-007,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,577.00,20241118,22
010821385C,0,PS-010821385-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,318.58,20181203,22
010821385C,0,PS-010821385-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,318.58,20191202,22
010821385C,0,PS-010821385-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,318.58,20201202,22
010821435C,0,PS-010821435-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,351.20,20181203,22
010821435C,0,PS-010821435-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,351.20,20191202,22
010822046C,0,PS-010822046-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,175.30,20181211,22
010822046C,0,PS-010822046-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,175.30,20191211,22
010822097C,0,PS-010822097-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,797.50,20181203,22
010822097C,0,PS-010822097-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,797.50,20191203,22
010822097C,0,PS-010822097-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,797.50,20201203,22
010822097C,0,PS-010822097-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,797.50,20211203,22
010822097C,0,PS-010822097-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,797.50,20221205,22
010822097C,0,PS-010822097-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,797.50,20231204,22
010822097C,0,PS-010822097-007,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,797.50,20241203,22
010822097C,0,PS-010822097-008,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,797.50,20251203,22
010822098C,0,PS-010822098-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,254.75,20181203,22
010822098C,0,PS-010822098-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,254.75,20191203,22
010822098C,0,PS-010822098-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,254.75,20201203,22
010822098C,0,PS-010822098-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,254.75,20211203,22
010822098C,0,PS-010822098-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,254.75,20221205,22
010822098C,0,PS-010822098-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,254.75,20231204,22
010822098C,0,PS-010822098-007,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,254.75,20241203,22
010822098C,0,PS-010822098-008,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,254.75,20251203,22
010822330C,0,PS-010822330-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,303.60,20181217,22
010822330C,0,PS-010822330-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,303.60,20191217,22
010822330C,0,PS-010822330-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,303.60,20201217,22
010822330C,0,PS-010822330-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,303.60,20211217,22
010822330C,0,PS-010822330-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,303.60,20221219,22
010822330C,0,PS-010822330-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,303.60,20231218,22
010822330C,0,PS-010822330-007,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,303.60,20241217,22
010822330C,0,PS-010822330-008,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,303.60,20251217,22
010822851C,0,PS-010822851-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,296.00,20180112,22
010822851C,0,PS-010822851-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,296.00,20190114,22
010822851C,0,PS-010822851-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,296.00,20200113,22
010822851C,0,PS-010822851-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,296.00,20210112,22
010822851C,0,PS-010822851-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,296.00,20220112,22
010822851C,0,PS-010822851-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,296.00,20230112,22
010822851C,0,PS-010822851-007,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,296.00,20240112,22
010822851C,0,PS-010822851-008,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,296.00,20250113,22
010823095C,0,PS-010823095-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,301.40,20181217,22
010823335C,0,PS-010823335-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,254.75,20181210,22
010823335C,0,PS-010823335-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,254.75,20191209,22
010823335C,0,PS-010823335-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,254.75,20201209,22
010823335C,0,PS-010823335-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,254.75,20211209,22
010823335C,0,PS-010823335-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,254.75,20221209,22
010823335C,0,PS-010823335-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,254.75,20231211,22
010823335C,0,PS-010823335-007,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,254.75,20241209,22
010823335C,0,PS-010823335-008,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,254.75,20251209,22
010824297C,0,PS-010824297-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,358.00,20181227,22
010824297C,0,PS-010824297-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,358.00,20191227,22
010824297C,0,PS-010824297-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,358.00,20201228,22
010824297C,0,PS-010824297-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,358.00,20211227,22
010824297C,0,PS-010824297-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,358.00,20221227,22
010824297C,0,PS-010824297-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,358.00,20231227,22
010824297C,0,PS-010824297-007,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,358.00,20241227,22
010824297C,0,PS-010824297-008,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,358.00,20251229,22
010824299C,0,PS-010824299-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,169.75,20180102,22
010824299C,0,PS-010824299-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,169.75,20190102,22
010824299C,0,PS-010824299-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,169.75,20200102,22
010824299C,0,PS-010824299-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,169.75,20210104,22
010824299C,0,PS-010824299-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,169.75,20220103,22
010824299C,0,PS-010824299-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,169.75,20230103,22
010824709C,0,PS-010824709-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,246.75,20180102,22
010824709C,0,PS-010824709-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,246.75,20190102,22
010824709C,0,PS-010824709-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,246.75,20200102,22
010824709C,0,PS-010824709-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,246.75,20210104,22
010824709C,0,PS-010824709-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,246.75,20220103,22
010824709C,0,PS-010824709-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,246.75,20230103,22
010824709C,0,PS-010824709-007,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,246.75,20240102,22
010824709C,0,PS-010824709-008,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,246.75,20250102,22
010824709C,0,PS-010824709-009,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,246.75,20260102,22
010825353C,0,PS-010825353-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,632.25,20200310,22
010825353C,0,PS-010825353-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,632.25,20210108,22
010825353C,0,PS-010825353-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,632.25,20220110,22
010825353C,0,PS-010825353-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,632.25,20230109,22
010825353C,0,PS-010825353-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,632.25,20240108,22
010825353C,0,PS-010825353-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,632.25,20250108,22
010825434C,0,PS-010825434-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,217.20,20180201,22
010825434C,0,PS-010825434-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,217.20,20190201,22
010825434C,0,PS-010825434-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,217.20,20200203,22
010825434C,0,PS-010825434-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,217.20,20210201,22
010825434C,0,PS-010825434-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,217.20,20220201,22
010825434C,0,PS-010825434-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,217.20,20230201,22
010825438C,0,PS-010825438-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,241.09,20180123,22
010825438C,0,PS-010825438-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,241.09,20190123,22
010825438C,0,PS-010825438-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,241.09,20200123,22
010825438C,0,PS-010825438-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,241.09,20210125,22
010825438C,0,PS-010825438-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,482.18,20230227,22
010825719C,0,PS-010825719-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,119.00,20180108,22
010825719C,0,PS-010825719-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,119.00,20190108,22
010825719C,0,PS-010825719-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,119.00,20200108,22
010825719C,0,PS-010825719-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,119.00,20210108,22
010825719C,0,PS-010825719-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,119.00,20220110,22
010825719C,0,PS-010825719-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,119.00,20230109,22
010825719C,0,PS-010825719-007,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,119.00,20240108,22
010825719C,0,PS-010825719-008,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,119.00,20250108,22
010825759C,0,PS-010825759-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,113.50,20180115,22
010825759C,0,PS-010825759-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,113.50,20190114,22
010825759C,0,PS-010825759-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,113.50,20200113,22
010825759C,0,PS-010825759-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,113.50,20210113,22
010825759C,0,PS-010825759-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,113.50,20220113,22
010825759C,0,PS-010825759-006,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,113.50,20230113,22
010825759C,0,PS-010825759-007,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,113.50,20240115,22
010825759C,0,PS-010825759-008,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,113.50,20250113,22
010826524C,0,PS-010826524-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,419.50,20211021,22
010826524C,0,PS-010826524-002,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,419.50,20220121,22
010826524C,0,PS-010826524-003,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,419.50,20230123,22
010826524C,0,PS-010826524-004,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,419.50,20240122,22
010826524C,0,PS-010826524-005,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,419.50,20250121,22
010826532C,0,PS-010826532-001,PARTIAL_SURRENDER,,99,99,FAMILY_SURRENDER_BUCKET,True,318.25,20180201,22
