SCOPE,MPOLICY,MPHASE,MPLAN,FIELD,BASELINE,CURRENT
PHASE1,9011155635C,1,1L10SO,MLASTANN,30,29
PHASE1,9011155653C,1,1L10SO,MLASTANN,30,29
PHASE1,9011156062C,1,1L10SO,MLASTANN,30,29
PHASE1,9011156094C,1,5L0110,MLASTANN,30,29
PHASE1,9011156096C,1,5L0110,MLASTANN,30,29
PHASE1,9011156098C,1,1L10SO,MLASTANN,30,29
PHASE1,9011156655C,1,1L10SO,MLASTANN,30,29
PHASE1,9011156964C,1,1L10SO,MLASTANN,30,29
PHASE1,9011157086C,1,1L10SO,MLASTANN,30,29
PHASE1,9011157087C,1,1L10SO,MLASTANN,30,29
PHASE1,9011157291C,1,1L10SO,MLASTANN,30,29
PHASE1,9011157373C,1,1L10SO,MLASTANN,30,29
PHASE1,9011157556C,1,1L10SO,MLASTANN,30,29
PHASE1,9011157647C,1,5L0110,MLASTANN,30,29
PHASE1,9011158068C,1,1L10SO,MLASTANN,30,29
PHASE1,9011158069C,1,1L10SO,MLASTANN,30,29
PHASE1,9011158071C,1,1L10SO,MLASTANN,30,29
PHASE1,9011158164C,1,1L10SO,MLASTANN,30,29
PHASE1,9011158320C,1,1L10OD,MLASTANN,30,29
PHASE1,9011158530C,1,1L10OD,MLASTANN,30,29
PHASE1,9011158531C,1,1L10OD,MLASTANN,30,29
PHASE1,9011158551C,1,1L10SO,MLASTANN,30,29
PHASE1,9011158638C,1,1L10SO,MLASTANN,30,29
PHASE1,9011158909C,1,1659C2,MLASTANN,30,29
PHASE1,9011158909C,1,1659C2,MPREM,39.42,6.3072
PHASE1,9011159178C,1,1L10SO,MLASTANN,29,28
PHASE1,9011159289C,1,1L10SO,MLASTANN,30,29
PHASE1,9011159295C,1,1L10SO,MLASTANN,30,29
PHASE1,9011159476C,1,1L10SO,MLASTANN,30,29
PHASE1,9011159843C,1,1L10SO,MLASTANN,30,29
PHASE1,9011159916C,1,1L10SO,MLASTANN,29,28
PHASE1,9011160018C,1,1L10SO,MLASTANN,29,28
PHASE1,9011160019C,1,5L0110,MLASTANN,30,29
PHASE1,9011160075C,1,1L10SO,MLASTANN,30,29
PHASE1,9011160182C,1,1L10SO,MLASTANN,30,29
PHASE1,9011160346C,1,1L10SO,MLASTANN,29,28
PHASE1,9011160408C,1,1L10SO,MLASTANN,29,28
PHASE1,9011160440C,1,1L10SO,MLASTANN,29,28
PHASE1,9011160478C,1,1L10OD,MLASTANN,30,29
PHASE1,9011160479C,1,1L10OD,MLASTANN,30,29
PHASE1,9011160480C,1,1L10OD,MLASTANN,30,29
PHASE1,9011160990C,1,1L10SO,MLASTANN,29,28
PHASE1,9011161035C,1,1L10SO,MLASTANN,29,28
PHASE1,9011161110C,1,1L10SO,MLASTANN,29,28
PHASE1,9011161363C,1,1L10SO,MLASTANN,29,28
PHASE1,9011161810C,1,5L0110,MLASTANN,29,28
PHASE1,9011161880C,1,1L10SO,MLASTANN,29,28
PHASE1,9011161907C,1,1L10SO,MLASTANN,29,28
PHASE1,9011162200C,1,1L10SO,MLASTANN,29,28
PHASE1,9011162203C,1,1L10OD,MLASTANN,29,28
PHASE1,9011162252C,1,1L10SO,MLASTANN,29,28
PHASE1,9011162328C,1,1L10SO,MLASTANN,29,28
PHASE1,9011162365C,1,1L10SO,MLASTANN,29,28
PHASE1,9011162387C,1,1L10SO,MLASTANN,29,28
PHASE1,9011162391C,1,1L10SO,MLASTANN,30,29
PHASE1,9011162541C,1,1L10SO,MLASTANN,29,28
PHASE1,9011162713C,1,1L10OD,MLASTANN,29,28
PHASE1,9011163001C,1,1L10SO,MLASTANN,29,28
PHASE1,9011163078C,1,1L10SO,MLASTANN,29,28
PHASE1,9011163083C,1,1L10SO,MLASTANN,29,28
PHASE1,9011163086C,1,1L10SO,MLASTANN,29,28
PHASE1,9011163353C,1,1L10SO,MLASTANN,29,28
PHASE1,9011174191C,1,5L0110,MLASTANN,29,28
PHASE1,9011174518C,1,1L10SO,MLASTANN,29,28
PHASE1,9011174519C,1,1L10SO,MLASTANN,29,28
PHASE1,9011174600C,1,5L0110,MLASTANN,29,28
PHASE1,9011174630C,1,1L10SO,MLASTANN,29,28
PHASE1,9011174928C,1,1L10SO,MLASTANN,29,28
PHASE1,9011175086C,1,1L10SO,MLASTANN,29,28
PHASE1,9011175088C,1,1L10SO,MLASTANN,29,28
PHASE1,9011175414C,1,5L0110,MLASTANN,29,28
PHASE1,9011175485C,1,1L10SO,MLASTANN,29,28
PHASE1,9011175626C,1,1L10SO,MLASTANN,29,28
PHASE1,9011175682C,1,5L0110,MLASTANN,29,28
PHASE1,9011176023C,1,1L10SO,MLASTANN,29,28
PHASE1,9011176029C,1,1L10SO,MLASTANN,29,28
PHASE1,9011176237C,1,1L10SO,MLASTANN,29,28
PHASE1,9011176239C,1,1L10SO,MLASTANN,29,28
PHASE1,9011176240C,1,1L10SO,MLASTANN,29,28
PHASE1,9011176406C,1,1L10SO,MLASTANN,29,28
PHASE1,9011176412C,1,5L0110,MLASTANN,29,28
PHASE1,9011176413C,1,5L0110,MLASTANN,29,28
PHASE1,9011176438C,1,1L10SO,MLASTANN,29,28
PHASE1,9011176525C,1,1L10SO,MLASTANN,29,28
PHASE1,9011176692C,1,1L10OD,MLASTANN,29,28
PHASE1,9011176782C,1,1L10SO,MLASTANN,29,28
PHASE1,9011176837C,1,5L0110,MLASTANN,29,28
PHASE1,9011176902C,1,5L0110,MLASTANN,29,28
PHASE1,9011177102C,1,1L10SO,MLASTANN,29,28
PHASE1,9011177241C,1,1L10SO,MLASTANN,29,28
PHASE1,9011177441C,1,1L10SO,MLASTANN,29,28
PHASE1,9011177459C,1,1L10OD,MLASTANN,29,28
PHASE1,9011177464C,1,1L10OD,MLASTANN,29,28
PHASE1,9011177577C,1,5L0110,MLASTANN,29,28
PHASE1,9011177817C,1,1L10SO,MLASTANN,29,28
PHASE1,9011177866C,1,1L10SO,MLASTANN,29,28
PHASE1,9011177870C,1,1L10SO,MLASTANN,29,28
PHASE1,9011177896C,1,1L10OD,MLASTANN,29,28
PHASE1,9011177899C,1,1L10OD,MLASTANN,29,28
PHASE1,9011178240C,1,1L10SO,MLASTANN,29,28
PHASE1,9011178435C,1,1L10SO,MLASTANN,29,28
PHASE1,9011178449C,1,1L10SO,MLASTANN,29,28
PHASE1,9011178455C,1,1L10SO,MLASTANN,29,28
PHASE1,9011178457C,1,1L10SO,MLASTANN,29,28
PHASE1,9011178618C,1,1L10SO,MLASTANN,29,28
PHASE1,9011178660C,1,1L10SO,MLASTANN,29,28
PHASE1,9011178930C,1,1L10SO,MLASTANN,29,28
PHASE1,9011179153C,1,1L10OD,MLASTANN,29,28
PHASE1,9011179371C,1,1L10SO,MLASTANN,29,28
PHASE1,9011179609C,1,1L10OD,MLASTANN,29,28
PHASE1,9011179610C,1,1L10OD,MLASTANN,29,28
PHASE1,9011179738C,1,5L0110,MLASTANN,29,28
PHASE1,9011179739C,1,5L0110,MLASTANN,29,28
PHASE1,9011179948C,1,1L10SO,MLASTANN,29,28
PHASE1,9011179951C,1,1L10SO,MLASTANN,29,28
PHASE1,9011180194C,1,1L10SO,MLASTANN,29,28
PHASE1,9011180292C,1,5L0110,MLASTANN,29,28
PHASE1,9011180300C,1,1L10SO,MLASTANN,29,28
PHASE1,9011180363C,1,1L10SO,MLASTANN,29,28
PHASE1,9011180368C,1,1L10OD,MLASTANN,29,28
PHASE1,9011180496C,1,1L10SO,MLASTANN,29,28
PHASE1,9011180586C,1,1L10SO,MLASTANN,29,28
PHASE1,9011180646C,1,1L10SO,MLASTANN,29,28
PHASE1,9011180707C,1,1L10SO,MLASTANN,29,28
PHASE1,9011180715C,1,5L0110,MLASTANN,29,28
PHASE1,9011180732C,1,1L10SO,MLASTANN,29,28
PHASE1,9011180733C,1,1L10SO,MLASTANN,29,28
PHASE1,9011180816C,1,1L10SO,MLASTANN,29,28
PHASE1,9011180823C,1,1L10SO,MLASTANN,29,28
PHASE1,9011180887C,1,1L10SO,MLASTANN,29,28
PHASE1,9011180907C,1,1L10SO,MLASTANN,29,28
PHASE1,9011180927C,1,1L10OD,MLASTANN,29,28
PHASE1,9011180968C,1,1L10SO,MLASTANN,29,28
PHASE1,9011181001C,1,5L0110,MLASTANN,29,28
PHASE1,9011181014C,1,5L0110,MLASTANN,29,28
PHASE1,9011181053C,1,1L10SO,MLASTANN,29,28
PHASE1,9011181080C,1,1L10SO,MLASTANN,29,28
PHASE1,9011181208C,1,1L10SO,MLASTANN,29,28
PHASE1,9011181335C,1,1L10OD,MLASTANN,29,28
PHASE1,9011181417C,1,1L10SO,MLASTANN,29,28
PHASE1,9011181432C,1,1L10OD,MLASTANN,29,28
PHASE1,9011181499C,1,5L0110,MLASTANN,29,28
PHASE1,9011181544C,1,1L10SO,MLASTANN,29,28
PHASE1,9011181565C,1,5L0110,MLASTANN,29,28
PHASE1,9011181680C,1,1L10SO,MLASTANN,29,28
PHASE1,9011181683C,1,5L0110,MLASTANN,29,28
PHASE1,9011181920C,1,5667AT,MLASTANN,29,28
PHASE1,9011181952C,1,1L10SO,MLASTANN,29,28
PHASE1,9011182070C,1,1L10SO,MLASTANN,29,28
PHASE1,9011182104C,1,1L10SO,MLASTANN,29,28
PHASE1,9011182373C,1,1L10SO,MLASTANN,29,28
PHASE1,9011182732C,1,1L10SO,MLASTANN,29,28
PHASE1,9011182763C,1,1L10SO,MLASTANN,29,28
PHASE1,9011182823C,1,1L10SO,MLASTANN,29,28
PHASE1,9011182857C,1,5L0110,MLASTANN,29,28
PHASE1,9011182954C,1,1L10SO,MLASTANN,29,28
PHASE1,9011182957C,1,7619DT,MLASTANN,29,28
PHASE1,9011183020C,1,1L10SO,MLASTANN,29,28
PHASE1,9011183055C,1,1L10SO,MLASTANN,29,28
PHASE1,9011183074C,1,1L10SO,MLASTANN,29,28
PHASE1,9011183101C,1,1L10SO,MLASTANN,29,28
PHASE1,9011183288C,1,5L0110,MLASTANN,29,28
PHASE1,9011183329C,1,1L10SO,MLASTANN,29,28
PHASE1,9011183334C,1,1L10SO,MLASTANN,29,28
PHASE1,9011183505C,1,1L10SO,MLASTANN,29,28
PHASE1,9011183532C,1,1L10SO,MLASTANN,29,28
PHASE1,9011183653C,1,1L10SO,MLASTANN,29,28
PHASE1,9011183936C,1,1L10OD,MLASTANN,29,28
PHASE1,9011184051C,1,1L10OD,MLASTANN,29,28
PHASE1,9011184065C,1,5L0110,MLASTANN,29,28
PHASE1,9011184139C,1,1L10SO,MLASTANN,29,28
PHASE1,9011184199C,1,1L10OD,MLASTANN,29,28
PHASE1,9011184248C,1,1L10SO,MLASTANN,29,28
PHASE1,9011184291C,1,1L10SO,MLASTANN,29,28
PHASE1,9011184373C,1,5L0110,MLASTANN,29,28
PHASE1,9011184467C,1,5L0110,MLASTANN,29,28
PHASE1,9011184470C,1,1L10SO,MLASTANN,29,28
PHASE1,9011184576C,1,1L10SO,MLASTANN,29,28
PHASE1,9011184643C,1,1L10OD,MLASTANN,29,28
PHASE1,9011184644C,1,1L10OD,MLASTANN,29,28
PHASE1,9011184745C,1,1L10OD,MLASTANN,29,28
PHASE1,9011184752C,1,1L10OD,MLASTANN,29,28
PHASE1,9011184753C,1,1L10OD,MLASTANN,29,28
PHASE1,9011184813C,1,1L10SO,MLASTANN,29,28
PHASE1,9011184817C,1,1L10SO,MLASTANN,29,28
PHASE1,9011184821C,1,1L10SO,MLASTANN,29,28
PHASE1,9011184934C,1,1L10SO,MLASTANN,29,28
PHASE1,9011184993C,1,1L10SO,MLASTANN,29,28
PHASE1,9011185002C,1,1L10SO,MLASTANN,29,28
PHASE1,9011185059C,1,1L10OD,MLASTANN,29,28
PHASE1,9011185375C,1,1L10SO,MLASTANN,29,28
PHASE1,9011185531C,1,1L10PR,MLASTANN,29,28
PHASE1,9011185537C,1,5L0110,MLASTANN,29,28
PHASE1,9011185552C,1,1L10SO,MLASTANN,29,28
PHASE1,9011185638C,1,1L10OD,MLASTANN,29,28
PHASE1,9011185893C,1,1L10SO,MLASTANN,29,28
PHASE1,9011185943C,1,1L10OD,MLASTANN,29,28
PHASE1,9011185944C,1,1L10OD,MLASTANN,29,28
PHASE1,9011185948C,1,5L0110,MLASTANN,29,28
PHASE1,9011186130C,1,5L0110,MLASTANN,29,28
PHASE1,9011186216C,1,1L10SO,MLASTANN,29,28
PHASE1,9011186243C,1,1L10SO,MLASTANN,28,27
PHASE1,9011186328C,1,1L10SO,MLASTANN,29,28
PHASE1,9011186460C,1,1L10SO,MLASTANN,29,28
PHASE1,9011186462C,1,1L10SO,MLASTANN,29,28
PHASE1,9011186895C,1,5L0110,MLASTANN,29,28
PHASE1,9011186904C,1,1L10SO,MLASTANN,29,28
PHASE1,9011187006C,1,1L10SO,MLASTANN,29,28
PHASE1,9011187013C,1,1L10SO,MLASTANN,29,28
PHASE1,9011187097C,1,1L10OD,MLASTANN,29,28
PHASE1,9011187167C,1,1L10SO,MLASTANN,29,28
PHASE1,9011187172C,1,1L10SO,MLASTANN,29,28
PHASE1,9011187175C,1,1L10SO,MLASTANN,29,28
PHASE1,9011187202C,1,1L10SO,MLASTANN,29,28
PHASE1,9011187300C,1,1L10SO,MLASTANN,28,27
PHASE1,9011187405C,1,1L10SO,MLASTANN,29,28
PHASE1,9011187557C,1,5L0110,MLASTANN,29,28
PHASE1,9011187601C,1,1L10SO,MLASTANN,29,28
PHASE1,9011187687C,1,7619DT,MLASTANN,29,28
PHASE1,9011187904C,1,1L10SO,MLASTANN,29,28
PHASE1,9011188277C,1,1L10OD,MLASTANN,29,28
PHASE1,9011188279C,1,1L10SR,MLASTANN,29,28
PHASE1,9011188288C,1,1L10OD,MLASTANN,28,27
PHASE1,9011188377C,1,1L10SO,MLASTANN,29,28
PHASE1,9011188426C,1,1L10SO,MLASTANN,28,27
PHASE1,9011188556C,1,1L10OD,MLASTANN,28,27
PHASE1,9011188722C,1,5L0110,MLASTANN,28,27
PHASE1,9011188724C,1,1L10OD,MLASTANN,28,27
PHASE1,9011188773C,1,1L10SO,MLASTANN,28,27
PHASE1,9011188865C,1,1L10SR,MLASTANN,28,27
PHASE1,9011188870C,1,1L10SO,MLASTANN,28,27
PHASE1,9011188927C,1,1L10SO,MLASTANN,28,27
PHASE1,9011189170C,1,5L0110,MLASTANN,28,27
PHASE1,9011189172C,1,1L10OD,MLASTANN,28,27
PHASE1,9011189249C,1,1L10OD,MLASTANN,28,27
PHASE1,9011189250C,1,1L10OD,MLASTANN,28,27
PHASE1,9011189255C,1,5L0110,MLASTANN,28,27
PHASE1,9011189325C,1,1L10SO,MLASTANN,28,27
PHASE1,9011189420C,1,1L10SO,MLASTANN,28,27
PHASE1,9011189530C,1,1L10OD,MLASTANN,28,27
PHASE1,9011189535C,1,1L10SO,MLASTANN,28,27
PHASE1,9011189575C,1,1L10OD,MLASTANN,28,27
PHASE1,9011189620C,1,1L10SR,MLASTANN,28,27
PHASE1,9011189657C,1,1L10SO,MLASTANN,28,27
PHASE1,9011189746C,1,1L10SO,MLASTANN,28,27
PHASE1,9011189753C,1,1L10SO,MLASTANN,28,27
PHASE1,9011189754C,1,1L10SR,MLASTANN,28,27
PHASE1,9011189757C,1,1L10SR,MLASTANN,28,27
PHASE1,9011189786C,1,1L10SR,MLASTANN,28,27
PHASE1,9011189788C,1,5L0110,MLASTANN,28,27
PHASE1,9011189789C,1,5L0110,MLASTANN,28,27
PHASE1,9011189791C,1,1L10SO,MLASTANN,28,27
PHASE1,9011189851C,1,1L10OD,MLASTANN,28,27
PHASE1,9011189855C,1,1L10SO,MLASTANN,28,27
PHASE1,9011189885C,1,1L10SO,MLASTANN,28,27
PHASE1,9011189913C,1,1L10SR,MLASTANN,28,27
PHASE1,9011189929C,1,1L1095,MLASTANN,28,27
PHASE1,9011189930C,1,1L1095,MLASTANN,28,27
PHASE1,9011189940C,1,1L10SR,MLASTANN,28,27
PHASE1,9011189989C,1,1L10OD,MLASTANN,28,27
PHASE1,9011190048C,1,1L10OD,MLASTANN,28,27
PHASE1,9011190049C,1,1L10SR,MLASTANN,28,27
PHASE1,9011190136C,1,5L0110,MLASTANN,28,27
PHASE1,9011190146C,1,1L10OD,MLASTANN,28,27
PHASE1,9011190239C,1,1L10OD,MLASTANN,28,27
PHASE1,9011190297C,1,5L0110,MLASTANN,28,27
PHASE1,9011190380C,1,1L10SR,MLASTANN,28,27
PHASE1,9011190388C,1,1L10OD,MLASTANN,28,27
PHASE1,9011190410C,1,1L10SO,MLASTANN,28,27
PHASE1,9011190411C,1,1L10SO,MLASTANN,28,27
PHASE1,9011190416C,1,1L10SR,MLASTANN,28,27
PHASE1,9011190417C,1,1L10SR,MLASTANN,28,27
PHASE1,9011190448C,1,5L0110,MLASTANN,28,27
PHASE1,9011190459C,1,5L0110,MLASTANN,28,27
PHASE1,9011190516C,1,1L1095,MLASTANN,28,27
PHASE1,9011190599C,1,1L10SR,MLASTANN,28,27
PHASE1,9011190613C,1,1L10SO,MLASTANN,28,27
PHASE1,9011190668C,1,1L10OD,MLASTANN,28,27
PHASE1,9011190669C,1,1L10SR,MLASTANN,28,27
PHASE1,9011190670C,1,1L10SO,MLASTANN,28,27
PHASE1,9011190722C,1,1L10SO,MLASTANN,28,27
PHASE1,9011190724C,1,7619DT,MLASTANN,28,27
PHASE1,9011190873C,1,1L10SR,MLASTANN,28,27
PHASE1,9011190905C,1,1L10OD,MLASTANN,28,27
PHASE1,9011190907C,1,1L10OD,MLASTANN,28,27
PHASE1,9011190908C,1,5L0110,MLASTANN,28,27
PHASE1,9011190912C,1,5L0110,MLASTANN,28,27
PHASE1,9011191041C,1,1L10SR,MLASTANN,28,27
PHASE1,9011191042C,1,1L10SR,MLASTANN,28,27
PHASE1,9011191043C,1,1L10SR,MLASTANN,28,27
PHASE1,9011191045C,1,1L10SR,MLASTANN,28,27
PHASE1,9011191055C,1,5L0110,MLASTANN,28,27
PHASE1,9011191189C,1,1L10SR,MLASTANN,28,27
PHASE1,9011191289C,1,1L10SR,MLASTANN,28,27
PHASE1,9011191362C,1,1L10SR,MLASTANN,28,27
PHASE1,9011191390C,1,1L10SO,MLASTANN,28,27
PHASE1,9011191392C,1,1L10SO,MLASTANN,28,27
PHASE1,9011191414C,1,1L10SO,MLASTANN,28,27
PHASE1,9011191513C,1,1L10SO,MLASTANN,28,27
PHASE1,9011191578C,1,1L10SR,MLASTANN,28,27
PHASE1,9011191579C,1,1L10SR,MLASTANN,28,27
PHASE1,9011191584C,1,1L10SO,MLASTANN,28,27
PHASE1,9011191586C,1,1L10OD,MLASTANN,28,27
PHASE1,9011191662C,1,1L10SO,MLASTANN,28,27
PHASE1,9011191664C,1,1L10SO,MLASTANN,28,27
PHASE1,9011191702C,1,1L10SO,MLASTANN,28,27
PHASE1,9011191779C,1,1L10OD,MLASTANN,28,27
PHASE1,9011191782C,1,1L10SR,MLASTANN,28,27
PHASE1,9011191804C,1,1L10SR,MLASTANN,28,27
PHASE1,9011191806C,1,5L0110,MLASTANN,28,27
PHASE1,9011191829C,1,1L10SR,MLASTANN,28,27
PHASE1,9011191886C,1,1L10OD,MLASTANN,28,27
PHASE1,9011191889C,1,1L10SR,MLASTANN,28,27
PHASE1,9011191890C,1,1L10SR,MLASTANN,28,27
PHASE1,9011191892C,1,1L1095,MLASTANN,28,27
PHASE1,9011191896C,1,1L10SO,MLASTANN,28,27
PHASE1,9011191940C,1,1L10SR,MLASTANN,28,27
PHASE1,9011192032C,1,1L10SR,MLASTANN,28,27
PHASE1,9011192047C,1,1L10SR,MLASTANN,28,27
PHASE1,9011192065C,1,1L10SO,MLASTANN,28,27
PHASE1,9011192106C,1,1L10SR,MLASTANN,28,27
PHASE1,9011192121C,1,1L10OD,MLASTANN,28,27
PHASE1,9011192151C,1,1L10SR,MLASTANN,28,27
PHASE1,9011192184C,1,1L10OD,MLASTANN,28,27
PHASE1,9011192239C,1,1L10SR,MLASTANN,28,27
PHASE1,9011192240C,1,1L10SR,MLASTANN,28,27
PHASE1,9011192253C,1,1L10SR,MLASTANN,28,27
PHASE1,9011192322C,1,1L10SO,MLASTANN,28,27
PHASE1,9011192391C,1,1L10OD,MLASTANN,28,27
PHASE1,9011192392C,1,1L10SR,MLASTANN,28,27
PHASE1,9011192400C,1,1L10SR,MLASTANN,28,27
PHASE1,9011192476C,1,1L10SR,MLASTANN,28,27
PHASE1,9011192586C,1,1L1095,MLASTANN,28,27
PHASE1,9011192690C,1,5L0110,MLASTANN,28,27
PHASE1,9011192744C,1,5L0110,MLASTANN,28,27
PHASE1,9011192827C,1,5L0110,MLASTANN,28,27
PHASE1,9011192949C,1,1L10SR,MLASTANN,28,27
PHASE1,9011193040C,1,1L10SO,MLASTANN,28,27
PHASE1,9011193041C,1,5L0110,MLASTANN,28,27
PHASE1,9011193165C,1,1L10OD,MLASTANN,28,27
PHASE1,9011193169C,1,1L1095,MLASTANN,28,27
PHASE1,9011193211C,1,1L10SO,MLASTANN,28,27
PHASE1,9011193218C,1,1L1095,MLASTANN,28,27
PHASE1,9011193243C,1,1L10SO,MLASTANN,28,27
PHASE1,9011193336C,1,1L10SO,MLASTANN,28,27
PHASE1,9011193367C,1,1L1095,MLASTANN,28,27
PHASE1,9011193421C,1,1L10SR,MLASTANN,28,27
PHASE1,9011193461C,1,5L0110,MLASTANN,28,27
PHASE1,9011193585C,1,1L10SR,MLASTANN,28,27
PHASE1,9011193674C,1,1L10SR,MLASTANN,28,27
PHASE1,9011193692C,1,1L10SR,MLASTANN,28,27
PHASE1,9011193709C,1,1L10SR,MLASTANN,28,27
PHASE1,9011193836C,1,1L10SR,MLASTANN,28,27
PHASE1,9011193872C,1,1L10SR,MLASTANN,28,27
PHASE1,9011194064C,1,1L10SR,MLASTANN,28,27
PHASE1,9011194070C,1,1L10SO,MLASTANN,28,27
PHASE1,9011194088C,1,1L10SR,MLASTANN,28,27
PHASE1,9011194111C,1,1L10SR,MLASTANN,28,27
PHASE1,9011194146C,1,1L10SO,MLASTANN,28,27
PHASE1,9011194161C,1,1L10SR,MLASTANN,28,27
PHASE1,9011194186C,1,1L10SR,MLASTANN,28,27
PHASE1,9011194190C,1,1L1095,MLASTANN,28,27
PHASE1,9011194191C,1,1L1095,MLASTANN,28,27
PHASE1,9011194208C,1,1L1095,MLASTANN,28,27
PHASE1,9011194225C,1,1L10SR,MLASTANN,28,27
PHASE1,9011194273C,1,1L10SR,MLASTANN,28,27
PHASE1,9011194346C,1,1L10SR,MLASTANN,28,27
PHASE1,9011194381C,1,1L1095,MLASTANN,28,27
PHASE1,9011194385C,1,1L1095,MLASTANN,28,27
PHASE1,9011194386C,1,1L1095,MLASTANN,28,27
PHASE1,9011194387C,1,1L1095,MLASTANN,28,27
PHASE1,9011194436C,1,1L10SR,MLASTANN,28,27
PHASE1,9011194438C,1,5L0110,MLASTANN,28,27
PHASE1,9011194498C,1,1L1095,MLASTANN,28,27
PHASE1,9011194499C,1,1L10SR,MLASTANN,28,27
PHASE1,9011194542C,1,1L10SO,MLASTANN,28,27
PHASE1,9011194617C,1,1L10SR,MLASTANN,28,27
PHASE1,9011194618C,1,5L0110,MLASTANN,27,26
PHASE1,9011194622C,1,1L1095,MLASTANN,28,27
PHASE1,9011194623C,1,1L10OD,MLASTANN,28,27
PHASE1,9011194626C,1,1L1095,MLASTANN,28,27
PHASE1,9011194641C,1,1L10OD,MLASTANN,28,27
PHASE1,9011194642C,1,1L1095,MLASTANN,28,27
PHASE1,9011194728C,1,1L1095,MLASTANN,28,27
PHASE1,9011194729C,1,1L1095,MLASTANN,28,27
PHASE1,9011194751C,1,1L10SR,MLASTANN,28,27
PHASE1,9011194752C,1,1L10SR,MLASTANN,28,27
PHASE1,9011194768C,1,1L1095,MLASTANN,27,26
PHASE1,9011194789C,1,1L10SO,MLASTANN,28,27
PHASE1,9011194799C,1,1L10SR,MLASTANN,28,27
PHASE1,9011194803C,1,1L1095,MLASTANN,27,26
PHASE1,9011194958C,1,1L1095,MLASTANN,28,27
PHASE1,9011195087C,1,1L1095,MLASTANN,28,27
PHASE1,9011195093C,1,1L10SR,MLASTANN,27,26
PHASE1,9011195138C,1,1L1095,MLASTANN,27,26
PHASE1,9011195139C,1,1L10SR,MLASTANN,27,26
PHASE1,9011195144C,1,1L10SR,MLASTANN,28,27
PHASE1,9011195187C,1,5L0110,MLASTANN,27,26
PHASE1,9011195201C,1,1L1095,MLASTANN,27,26
PHASE1,9011195295C,1,1L10SR,MLASTANN,27,26
PHASE1,9011195296C,1,1L10SR,MLASTANN,27,26
PHASE1,9011195373C,1,1L1095,MLASTANN,27,26
PHASE1,9011195395C,1,1L1095,MLASTANN,27,26
PHASE1,9011195437C,1,1L1095,MLASTANN,27,26
PHASE1,9011195486C,1,1L10SR,MLASTANN,27,26
PHASE1,9011195533C,1,1L10SR,MLASTANN,27,26
PHASE1,9011195567C,1,5L0110,MLASTANN,27,26
PHASE1,9011195589C,1,5L0110,MLASTANN,27,26
PHASE1,9011195599C,1,1L10SR,MLASTANN,27,26
PHASE1,9011195601C,1,1L1095,MLASTANN,27,26
PHASE1,9011195602C,1,1L1095,MLASTANN,27,26
PHASE1,9011195603C,1,1L10SR,MLASTANN,27,26
PHASE1,9011195642C,1,1L10SR,MLASTANN,27,26
PHASE1,9011195673C,1,1L10SR,MLASTANN,27,26
PHASE1,9011195801C,1,1L1095,MLASTANN,27,26
PHASE1,9011195829C,1,1L1095,MLASTANN,27,26
PHASE1,9011195904C,1,1L10SR,MLASTANN,27,26
PHASE1,9011195913C,1,1L1095,MLASTANN,27,26
PHASE1,9011195919C,1,1L10SR,MLASTANN,27,26
PHASE1,9011195954C,1,1L10SR,MLASTANN,27,26
PHASE1,9011196010C,1,1L1095,MLASTANN,27,26
PHASE1,9011196031C,1,1L10SR,MLASTANN,27,26
PHASE1,9011196104C,1,7619DT,MLASTANN,27,26
PHASE1,9011196109C,1,1L1095,MLASTANN,27,26
PHASE1,9011196111C,1,1L10SR,MLASTANN,27,26
PHASE1,9011196134C,1,1L1095,MLASTANN,27,26
PHASE1,9011196163C,1,1L1095,MLASTANN,27,26
PHASE1,9011196168C,1,1L1095,MLASTANN,27,26
PHASE1,9011196169C,1,1L10SR,MLASTANN,27,26
PHASE1,9011196170C,1,1L10SR,MLASTANN,27,26
PHASE1,9011196182C,1,1L10SR,MLASTANN,27,26
PHASE1,9011196276C,1,1L10SR,MLASTANN,27,26
PHASE1,9011196281C,1,1L10SR,MLASTANN,27,26
PHASE1,9011196295C,1,5L0110,MLASTANN,27,26
PHASE1,9011196296C,1,1L1095,MLASTANN,27,26
PHASE1,9011196297C,1,1L1095,MLASTANN,27,26
PHASE1,9011196355C,1,1L1095,MLASTANN,27,26
PHASE1,9011196356C,1,1L1095,MLASTANN,27,26
PHASE1,9011196420C,1,1L10SR,MLASTANN,27,26
PHASE1,9011196444C,1,1L1095,MLASTANN,27,26
PHASE1,9011196445C,1,1L1095,MLASTANN,27,26
PHASE1,9011196495C,1,5L0110,MLASTANN,27,26
PHASE1,9011196496C,1,5L0110,MLASTANN,27,26
PHASE1,9011196510C,1,1L10SR,MLASTANN,27,26
PHASE1,9011196511C,1,1L1095,MLASTANN,27,26
PHASE1,9011196512C,1,1L1095,MLASTANN,27,26
PHASE1,9011196513C,1,1L10SR,MLASTANN,27,26
PHASE1,9011196521C,1,1L10SR,MLASTANN,27,26
PHASE1,9011196525C,1,1L10SR,MLASTANN,27,26
PHASE1,9011196569C,1,1L10SR,MLASTANN,27,26
PHASE1,9011196570C,1,1L1095,MLASTANN,27,26
PHASE1,9011196571C,1,1L1095,MLASTANN,27,26
PHASE1,9011196751C,1,1L1095,MLASTANN,27,26
