POLICY_NUMBER,MPOLICY,CONTRACT_CODE,CONTRACT_REASON,PAID_UP_TYPE,CURRENT_KEY,PROPOSED_KEY,CURRENT_MSTATUS,PROPOSED_MSTATUS,EMITTED_MSTATUS,WOULD_CHANGE,PROPOSED_UNMAPPED
9011179738,011179738C,T,LP,,ST_T_LP,ST_T_LP,54,54,54,False,False
9011179739,011179739C,T,LP,,ST_T_LP,ST_T_LP,54,54,54,False,False
9011179948,011179948C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011179951,011179951C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011180194,011180194C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011180300,011180300C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011180496,011180496C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011180586,011180586C,T,DC,RU,ST_PUT_RU,ST_T_DC,45,53,45,True,False
9011180646,011180646C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011180707,011180707C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011180732,011180732C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011180733,011180733C,T,SR,PU,ST_PUT_PU,ST_T_SR,41,55,41,True,False
9011180816,011180816C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011180823,011180823C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011180887,011180887C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011180907,011180907C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011180927,011180927C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011180968,011180968C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011181001,011181001C,T,LP,,ST_T_LP,ST_T_LP,54,54,54,False,False
9011181053,011181053C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011181080,011181080C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011181208,011181208C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011181544,011181544C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9011181680,011181680C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011181683,011181683C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011181920,011181920C,T,LP,,ST_T_LP,ST_T_LP,54,54,54,False,False
9011181952,011181952C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011182070,011182070C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011182104,011182104C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011182373,011182373C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9011182763,011182763C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011182823,011182823C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011182857,011182857C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011182954,011182954C,T,DC,RU,ST_PUT_RU,ST_T_DC,45,53,45,True,False
9011182957,011182957C,T,EX,,ST_T_EX,ST_T_EX,56,56,56,False,False
9011183055,011183055C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011183074,011183074C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011183329,011183329C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011183334,011183334C,T,SR,RU,ST_PUT_RU,ST_T_SR,45,55,45,True,False
9011183505,011183505C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011183532,011183532C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011183653,011183653C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011184051,011184051C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011184065,011184065C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011184139,011184139C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011184248,011184248C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011184291,011184291C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011184470,011184470C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011184576,011184576C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011184643,011184643C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011184644,011184644C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011184745,011184745C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011184752,011184752C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011184817,011184817C,T,DC,ET,ST_PUT_ET,ST_T_DC,44,53,44,True,False
9011184934,011184934C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011184993,011184993C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011185002,011185002C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011185059,011185059C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011185375,011185375C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011185531,011185531C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011185552,011185552C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011185638,011185638C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011185893,011185893C,T,DC,RU,ST_PUT_RU,ST_T_DC,45,53,45,True,False
9011185943,011185943C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011185944,011185944C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011186216,011186216C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011186243,011186243C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011186460,011186460C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011186462,011186462C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011186904,011186904C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011187006,011187006C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011187167,011187167C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011187172,011187172C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011187300,011187300C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011187405,011187405C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011187601,011187601C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011187687,011187687C,T,LP,,ST_T_LP,ST_T_LP,54,54,54,False,False
9011187904,011187904C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011188279,011188279C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011188377,011188377C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011188426,011188426C,T,DC,RU,ST_PUT_RU,ST_T_DC,45,53,45,True,False
9011188722,011188722C,T,LP,,ST_T_LP,ST_T_LP,54,54,54,False,False
9011188870,011188870C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011188927,011188927C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9011189325,011189325C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011189420,011189420C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011189535,011189535C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011189620,011189620C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011189657,011189657C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011189746,011189746C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9011189754,011189754C,T,DC,RU,ST_PUT_RU,ST_T_DC,45,53,45,True,False
9011189757,011189757C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9011189786,011189786C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011189791,011189791C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011189855,011189855C,T,DC,ET,ST_PUT_ET,ST_T_DC,44,53,44,True,False
9011189885,011189885C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011189913,011189913C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011190048,011190048C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011190049,011190049C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011190146,011190146C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011190239,011190239C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011190380,011190380C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011190410,011190410C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011190411,011190411C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011190417,011190417C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011190516,011190516C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011190599,011190599C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011190613,011190613C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011190669,011190669C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9011190722,011190722C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011191041,011191041C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011191042,011191042C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011191189,011191189C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011191289,011191289C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011191392,011191392C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9011191513,011191513C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011191578,011191578C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011191584,011191584C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011191662,011191662C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011191702,011191702C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011191889,011191889C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011191890,011191890C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011191896,011191896C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011191940,011191940C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9011192032,011192032C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011192047,011192047C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011192065,011192065C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011192106,011192106C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011192184,011192184C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011192239,011192239C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011192240,011192240C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9011192253,011192253C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011192322,011192322C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011192392,011192392C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9011192400,011192400C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011192476,011192476C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011192586,011192586C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011192690,011192690C,T,LP,,ST_T_LP,ST_T_LP,54,54,54,False,False
9011192744,011192744C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011192827,011192827C,T,LP,,ST_T_LP,ST_T_LP,54,54,54,False,False
9011192949,011192949C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9011193211,011193211C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011193336,011193336C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011193421,011193421C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011193674,011193674C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011193836,011193836C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9011193872,011193872C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011194064,011194064C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011194070,011194070C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011194111,011194111C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011194161,011194161C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011194208,011194208C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011194225,011194225C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011194273,011194273C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011194436,011194436C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011194498,011194498C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011194499,011194499C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011194542,011194542C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011194617,011194617C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011194618,011194618C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011194622,011194622C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011194623,011194623C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011194626,011194626C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011194751,011194751C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011194752,011194752C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011194768,011194768C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011194799,011194799C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9011195087,011195087C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011195093,011195093C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011195139,011195139C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011195144,011195144C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011195187,011195187C,T,LP,,ST_T_LP,ST_T_LP,54,54,54,False,False
9011195295,011195295C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011195296,011195296C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011195437,011195437C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011195486,011195486C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011195533,011195533C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011195589,011195589C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011195599,011195599C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9011195601,011195601C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011195602,011195602C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011195642,011195642C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011195673,011195673C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011195829,011195829C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011195913,011195913C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011195919,011195919C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011196104,011196104C,T,EX,,ST_T_EX,ST_T_EX,56,56,56,False,False
9011196111,011196111C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011196134,011196134C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011196168,011196168C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011196169,011196169C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011196170,011196170C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011196182,011196182C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011196276,011196276C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011196281,011196281C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011196295,011196295C,T,LP,,ST_T_LP,ST_T_LP,54,54,54,False,False
9011196296,011196296C,T,SR,LP,ST_PUT_LP,ST_T_SR,54,55,54,True,False
9011196297,011196297C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011196420,011196420C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011196444,011196444C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011196445,011196445C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011196513,011196513C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011196521,011196521C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9011196569,011196569C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011196570,011196570C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011196571,011196571C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011196751,011196751C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011196775,011196775C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011196777,011196777C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011196778,011196778C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011196779,011196779C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011196821,011196821C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011196852,011196852C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011196869,011196869C,T,LP,,ST_T_LP,ST_T_LP,54,54,54,False,False
9011196903,011196903C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011197039,011197039C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011197062,011197062C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011197222,011197222C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011197288,011197288C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011197430,011197430C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011197492,011197492C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011197533,011197533C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011197559,011197559C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011197578,011197578C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011197647,011197647C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011197709,011197709C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011197715,011197715C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011197743,011197743C,T,SR,PU,ST_PUT_PU,ST_T_SR,41,55,41,True,False
9011198150,011198150C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011198246,011198246C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011198344,011198344C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011198366,011198366C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011198370,011198370C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011198391,011198391C,T,LP,,ST_T_LP,ST_T_LP,54,54,54,False,False
9011198427,011198427C,T,LP,,ST_T_LP,ST_T_LP,54,54,54,False,False
9011198428,011198428C,T,LP,,ST_T_LP,ST_T_LP,54,54,54,False,False
9011198532,011198532C,T,DC,ET,ST_PUT_ET,ST_T_DC,44,53,44,True,False
9011198534,011198534C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011198540,011198540C,T,DC,ET,ST_PUT_ET,ST_T_DC,44,53,44,True,False
9011198734,011198734C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011198768,011198768C,T,LP,,ST_T_LP,ST_T_LP,54,54,54,False,False
9011198806,011198806C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011198845,011198845C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011198926,011198926C,T,SR,ET,ST_PUT_ET,ST_T_SR,44,55,44,True,False
9011198951,011198951C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011199046,011199046C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011199527,011199527C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011199593,011199593C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011199612,011199612C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011199632,011199632C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011199702,011199702C,T,LP,,ST_T_LP,ST_T_LP,54,54,54,False,False
9011199709,011199709C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011199710,011199710C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011199974,011199974C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011200008,011200008C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011200012,011200012C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011200196,011200196C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011200251,011200251C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011200500,011200500C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011200630,011200630C,T,LP,,ST_T_LP,ST_T_LP,54,54,54,False,False
9011200672,011200672C,T,SR,ET,ST_PUT_ET,ST_T_SR,44,55,44,True,False
9011201212,011201212C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011201312,011201312C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011201621,011201621C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011201656,011201656C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011201896,011201896C,T,DC,RU,ST_PUT_RU,ST_T_DC,45,53,45,True,False
9011201953,011201953C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011202182,011202182C,T,DC,RU,ST_PUT_RU,ST_T_DC,45,53,45,True,False
9011202381,011202381C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011202501,011202501C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011202724,011202724C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011202750,011202750C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011202767,011202767C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011203001,011203001C,T,SR,RU,ST_PUT_RU,ST_T_SR,45,55,45,True,False
9011203122,011203122C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011203311,011203311C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011203598,011203598C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011203904,011203904C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011204042,011204042C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011204292,011204292C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011204579,011204579C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011204761,011204761C,T,DC,RU,ST_PUT_RU,ST_T_DC,45,53,45,True,False
9011204824,011204824C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011204960,011204960C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011204984,011204984C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011205079,011205079C,T,DC,ET,ST_PUT_ET,ST_T_DC,44,53,44,True,False
9011205082,011205082C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011205919,011205919C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011206380,011206380C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011206410,011206410C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011206462,011206462C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011206562,011206562C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011206644,011206644C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011207095,011207095C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011207113,011207113C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011207210,011207210C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011207222,011207222C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011207677,011207677C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011207733,011207733C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011207871,011207871C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011208104,011208104C,T,DC,PU,ST_PUT_PU,ST_T_DC,41,53,41,True,False
9011208304,011208304C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011208305,011208305C,T,EX,,ST_T_EX,ST_T_EX,56,56,56,False,False
9011208730,011208730C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011208787,011208787C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011208817,011208817C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011208848,011208848C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011208849,011208849C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011208984,011208984C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011209064,011209064C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011209262,011209262C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011209469,011209469C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011209496,011209496C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011209916,011209916C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011209963,011209963C,T,DC,RU,ST_PUT_RU,ST_T_DC,45,53,45,True,False
9011210060,011210060C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011210089,011210089C,T,DC,RU,ST_PUT_RU,ST_T_DC,45,53,45,True,False
9011210149,011210149C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011210337,011210337C,T,DC,,ST_T_DC,ST_T_DC,53,53,53,False,False
9011210489,011210489C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011210635,011210635C,T,MA,ET,ST_PUT_ET,ST_T_MA,44,57,44,True,False
9011210715,011210715C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011210716,011210716C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
9011210717,011210717C,T,SR,,ST_T_SR,ST_T_SR,55,55,55,False,False
