reconstructed_claim_id,policy_number,claim_family,settlement_chain_id,chain_status,confidence_level,confidence_rationale,funding_total,payout_total,effective_payout_total,offset_total,lifecycle_only_total,lag_days,cross_claim_linked_id,cross_claim_lag_days,first_activity_date,latest_activity_date,original_balancing_status,revised_balancing_status,balancing_impact_observation,settlement_notes
RC-9011139778-1-SURRENDER_CLAIM-C3-20210314,9011139778,SURRENDER_CLAIM,RC-9011139778-1-SURRENDER_CLAIM-C3-20210314-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,40.24,0.0,0,,,20210314,20210314,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011139778-1-SURRENDER_CLAIM-C4-20220314,9011139778,SURRENDER_CLAIM,RC-9011139778-1-SURRENDER_CLAIM-C4-20220314-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,122.53,0.0,21,,,20220314,20220404,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011139778-1-SURRENDER_CLAIM-C5-20230314,9011139778,SURRENDER_CLAIM,RC-9011139778-1-SURRENDER_CLAIM-C5-20230314-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,196.21,0.0,61,,,20230314,20230514,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011139778-1-SURRENDER_CLAIM-C6-20230714,9011139778,SURRENDER_CLAIM,RC-9011139778-1-SURRENDER_CLAIM-C6-20230714-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,29.35,0.0,0,,,20230714,20230714,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011139937-1-DEATH_CLAIM-C0-20200810,9011139937,DEATH_CLAIM,RC-9011139937-1-DEATH_CLAIM-C0-20200810-SC,IMMEDIATE_CHAIN,HIGH_CONFIDENCE,Same-day funding/payout with amount alignment,5000.0,5000.0,5000.0,0.0,0.0,0,,,20200810,20200810,BALANCED,BALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011139998-1-DEATH_CLAIM-C0-20201015,9011139998,DEATH_CLAIM,RC-9011139998-1-DEATH_CLAIM-C0-20201015-SC,IMMEDIATE_CHAIN,HIGH_CONFIDENCE,Same-day funding/payout with amount alignment,5000.0,5000.0,5000.0,0.0,0.0,0,,,20201015,20201015,BALANCED,BALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011140025-1-DISBURSEMENT_CLAIM-C0-20230502,9011140025,DISBURSEMENT_CLAIM,RC-9011140025-1-DISBURSEMENT_CLAIM-C0-20230502-SC,PAYOUT_ONLY,HIGH_CONFIDENCE,Disbursement payout-only profile; semantic alignment confirmed,0.0,3000.0,3000.0,0.0,0.0,0,,,20230502,20230502,UNBALANCED,BALANCED,UNBALANCED -> BALANCED,Payout-only event chain; no gross funding reconstruction required.
RC-9011140100-1-DEATH_CLAIM-C0-20250308,9011140100,DEATH_CLAIM,RC-9011140100-1-DEATH_CLAIM-C0-20250308-SC,IMMEDIATE_CHAIN,HIGH_CONFIDENCE,Same-day funding/payout with amount alignment,5000.0,5000.0,5000.0,0.0,0.0,0,,,20250308,20250308,BALANCED,BALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011140185-1-SURRENDER_CLAIM-C0-20180422,9011140185,SURRENDER_CLAIM,RC-9011140185-1-SURRENDER_CLAIM-C0-20180422-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,44.94,0.0,0,,,20180422,20180422,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011140185-1-SURRENDER_CLAIM-C1-20190322,9011140185,SURRENDER_CLAIM,RC-9011140185-1-SURRENDER_CLAIM-C1-20190322-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,153.86,0.0,3,,,20190322,20190325,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011140185-1-SURRENDER_CLAIM-C2-20200320,9011140185,SURRENDER_CLAIM,RC-9011140185-1-SURRENDER_CLAIM-C2-20200320-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,49.48,0.0,2,,,20200320,20200322,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011140185-1-SURRENDER_CLAIM-C3-20210322,9011140185,SURRENDER_CLAIM,RC-9011140185-1-SURRENDER_CLAIM-C3-20210322-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,154.67,0.0,0,,,20210322,20210322,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011140185-1-SURRENDER_CLAIM-C4-20220321,9011140185,SURRENDER_CLAIM,RC-9011140185-1-SURRENDER_CLAIM-C4-20220321-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,49.22,0.0,1,,,20220321,20220322,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011140185-1-SURRENDER_CLAIM-C5-20230321,9011140185,SURRENDER_CLAIM,RC-9011140185-1-SURRENDER_CLAIM-C5-20230321-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,49.22,0.0,1,,,20230321,20230322,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011140185-1-SURRENDER_CLAIM-C6-20240322,9011140185,SURRENDER_CLAIM,RC-9011140185-1-SURRENDER_CLAIM-C6-20240322-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,153.6,0.0,4,,,20240322,20240326,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011140185-1-SURRENDER_CLAIM-C7-20250320,9011140185,SURRENDER_CLAIM,RC-9011140185-1-SURRENDER_CLAIM-C7-20250320-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,49.49,0.0,2,,,20250320,20250322,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011140185-1-SURRENDER_CLAIM-C8-20260322,9011140185,SURRENDER_CLAIM,RC-9011140185-1-SURRENDER_CLAIM-C8-20260322-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,154.13,0.0,2,,,20260322,20260324,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011140409-1-DEATH_CLAIM-C0-20220524,9011140409,DEATH_CLAIM,RC-9011140409-1-DEATH_CLAIM-C0-20220524-SC,IMMEDIATE_CHAIN,HIGH_CONFIDENCE,Same-day funding/payout with amount alignment,50033.13,50234.02,50234.02,0.0,200.89,0,,,20220524,20220524,UNBALANCED,UNBALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011140516-1-SURRENDER_CLAIM-C0-20180401,9011140516,SURRENDER_CLAIM,RC-9011140516-1-SURRENDER_CLAIM-C0-20180401-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,203.61,0.0,0,,,20180401,20180401,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011140516-1-SURRENDER_CLAIM-C1-20190401,9011140516,SURRENDER_CLAIM,RC-9011140516-1-SURRENDER_CLAIM-C1-20190401-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,219.89,0.0,0,,,20190401,20190401,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011140516-1-SURRENDER_CLAIM-C2-20200401,9011140516,SURRENDER_CLAIM,RC-9011140516-1-SURRENDER_CLAIM-C2-20200401-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,237.46,0.0,0,,,20200401,20200401,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011140516-1-SURRENDER_CLAIM-C3-20210401,9011140516,SURRENDER_CLAIM,RC-9011140516-1-SURRENDER_CLAIM-C3-20210401-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,256.43,0.0,0,,,20210401,20210401,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011140516-1-SURRENDER_CLAIM-C4-20210601,9011140516,SURRENDER_CLAIM,RC-9011140516-1-SURRENDER_CLAIM-C4-20210601-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,215.05,0.0,0,,,20210601,20210601,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011140521-1-DEATH_CLAIM-C0-20220204,9011140521,DEATH_CLAIM,RC-9011140521-1-DEATH_CLAIM-C0-20220204-SC,IMMEDIATE_CHAIN,HIGH_CONFIDENCE,Same-day funding/payout with amount alignment,5000.0,5000.0,5000.0,0.0,0.0,0,,,20220204,20220204,BALANCED,BALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011140652-1-SURRENDER_CLAIM-C0-20180401,9011140652,SURRENDER_CLAIM,RC-9011140652-1-SURRENDER_CLAIM-C0-20180401-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,185.94,0.0,0,,,20180401,20180401,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011140652-1-SURRENDER_CLAIM-C1-20190401,9011140652,SURRENDER_CLAIM,RC-9011140652-1-SURRENDER_CLAIM-C1-20190401-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,200.8,0.0,0,,,20190401,20190401,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011140652-1-SURRENDER_CLAIM-C2-20200401,9011140652,SURRENDER_CLAIM,RC-9011140652-1-SURRENDER_CLAIM-C2-20200401-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,216.85,0.0,0,,,20200401,20200401,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011140652-1-SURRENDER_CLAIM-C3-20210401,9011140652,SURRENDER_CLAIM,RC-9011140652-1-SURRENDER_CLAIM-C3-20210401-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,234.17,0.0,0,,,20210401,20210401,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011140652-1-SURRENDER_CLAIM-C4-20210601,9011140652,SURRENDER_CLAIM,RC-9011140652-1-SURRENDER_CLAIM-C4-20210601-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,196.38,0.0,0,,,20210601,20210601,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011140826-1-DEATH_CLAIM-C0-20181215,9011140826,DEATH_CLAIM,RC-9011140826-1-DEATH_CLAIM-C0-20181215-SC,IMMEDIATE_CHAIN,HIGH_CONFIDENCE,Same-day funding/payout with amount alignment,3025.01,3025.01,3025.01,0.0,0.0,0,,,20181215,20181215,BALANCED,BALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011140913-1-DEATH_CLAIM-C0-20191003,9011140913,DEATH_CLAIM,RC-9011140913-1-DEATH_CLAIM-C0-20191003-SC,FUNDED_NO_DISBURSEMENT,LOW_CONFIDENCE,Funding without observed payout linkage,15057.54,0.0,0.0,0.0,10101.79,0,,,20191003,20191003,UNBALANCED,UNBALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011140913-1-DEATH_CLAIM-C1-20191217,9011140913,DEATH_CLAIM,RC-9011140913-1-DEATH_CLAIM-C1-20191217-SC,PAYOUT_ONLY,MODERATE_CONFIDENCE,Payout-only chain without in-group funding,0.0,5012.13,5012.13,0.0,0.0,0,,,20191217,20191217,UNBALANCED,UNBALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011140913-1-DISBURSEMENT_CLAIM-C0-20191213,9011140913,DISBURSEMENT_CLAIM,RC-9011140913-1-DISBURSEMENT_CLAIM-C0-20191213-SC,MULTI_PAYOUT_CHAIN,MODERATE_CONFIDENCE,Multiple payout events in settlement chain,0.0,10021.0,15033.13,0.0,0.0,4,RC-9011140913-1-DEATH_CLAIM-C1-20191217,4,20191213,20191217,UNBALANCED,BALANCED,UNBALANCED -> BALANCED,Payout-only event chain; no gross funding reconstruction required.
RC-9011141382-1-DEATH_CLAIM-C0-20240621,9011141382,DEATH_CLAIM,RC-9011141382-1-DEATH_CLAIM-C0-20240621-SC,PARTIAL_CHAIN,MODERATE_CONFIDENCE,Funding and payout linked but amounts diverge beyond tolerance,5000.0,3760.0,3760.0,0.0,1294.54,0,,,20240621,20240621,UNBALANCED,UNBALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011141382-1-SURRENDER_CLAIM-C0-20180105,9011141382,SURRENDER_CLAIM,RC-9011141382-1-SURRENDER_CLAIM-C0-20180105-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,13898.38,0.0,2373,,,20180105,20240705,UNBALANCED,BALANCED,UNBALANCED -> BALANCED,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011141741-1-DEATH_CLAIM-C0-20240228,9011141741,DEATH_CLAIM,RC-9011141741-1-DEATH_CLAIM-C0-20240228-SC,IMMEDIATE_CHAIN,HIGH_CONFIDENCE,Same-day funding/payout with amount alignment,5000.0,5000.0,5000.0,0.0,0.0,0,,,20240228,20240228,BALANCED,BALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011141812-1-DEATH_CLAIM-C0-20200330,9011141812,DEATH_CLAIM,RC-9011141812-1-DEATH_CLAIM-C0-20200330-SC,IMMEDIATE_CHAIN,HIGH_CONFIDENCE,Same-day funding/payout with amount alignment,5000.0,5024.6,5024.6,0.0,24.6,0,,,20200330,20200330,MINOR_VARIANCE,MINOR_VARIANCE,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011141895-0-DEATH_CLAIM-C0-20180419,9011141895,DEATH_CLAIM,RC-9011141895-0-DEATH_CLAIM-C0-20180419-SC,ORPHAN_CHAIN,LOW_CONFIDENCE,Insufficient semantic chain linkage,0.0,0.0,0.0,0.0,5027.03,0,,,20180419,20180419,BALANCED,BALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011141895-1-DEATH_CLAIM-C0-20180328,9011141895,DEATH_CLAIM,RC-9011141895-1-DEATH_CLAIM-C0-20180328-SC,MULTI_PAYOUT_CHAIN,MODERATE_CONFIDENCE,Multiple payout events in settlement chain,15029.33,15073.52,15073.52,0.0,29.46,22,,,20180328,20180419,MINOR_VARIANCE,MINOR_VARIANCE,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011141942-1-DEATH_CLAIM-C0-20191127,9011141942,DEATH_CLAIM,RC-9011141942-1-DEATH_CLAIM-C0-20191127-SC,IMMEDIATE_CHAIN,HIGH_CONFIDENCE,Same-day funding/payout with amount alignment,3000.0,3000.0,3000.0,0.0,0.0,0,,,20191127,20191127,BALANCED,BALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011142178-1-DEATH_CLAIM-C0-20180807,9011142178,DEATH_CLAIM,RC-9011142178-1-DEATH_CLAIM-C0-20180807-SC,MULTI_PAYOUT_CHAIN,MODERATE_CONFIDENCE,Multiple payout events in settlement chain,15016.46,15494.48,15494.48,0.0,318.68,38,,,20180807,20180914,UNBALANCED,UNBALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011142354-1-DEATH_CLAIM-C0-20250823,9011142354,DEATH_CLAIM,RC-9011142354-1-DEATH_CLAIM-C0-20250823-SC,IMMEDIATE_CHAIN,HIGH_CONFIDENCE,Same-day funding/payout with amount alignment,5000.0,5000.0,5000.0,0.0,0.0,0,,,20250823,20250823,BALANCED,BALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011142605-1-DEATH_CLAIM-C0-20221002,9011142605,DEATH_CLAIM,RC-9011142605-1-DEATH_CLAIM-C0-20221002-SC,IMMEDIATE_CHAIN,HIGH_CONFIDENCE,Same-day funding/payout with amount alignment,5005.24,5047.43,5047.43,0.0,42.19,0,,,20221002,20221002,MINOR_VARIANCE,MINOR_VARIANCE,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011142695-1-DEATH_CLAIM-C0-20190101,9011142695,DEATH_CLAIM,RC-9011142695-1-DEATH_CLAIM-C0-20190101-SC,IMMEDIATE_CHAIN,HIGH_CONFIDENCE,Same-day funding/payout with amount alignment,5000.0,5000.0,5000.0,0.0,0.0,0,,,20190101,20190101,BALANCED,BALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011143472-1-DEATH_CLAIM-C0-20200321,9011143472,DEATH_CLAIM,RC-9011143472-1-DEATH_CLAIM-C0-20200321-SC,MULTI_PAYOUT_CHAIN,MODERATE_CONFIDENCE,Multiple payout events in settlement chain,7000.0,7010.68,7010.68,0.0,10.68,0,,,20200321,20200321,MINOR_VARIANCE,MINOR_VARIANCE,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011143473-1-DEATH_CLAIM-C0-20180304,9011143473,DEATH_CLAIM,RC-9011143473-1-DEATH_CLAIM-C0-20180304-SC,MULTI_PAYOUT_CHAIN,MODERATE_CONFIDENCE,Multiple payout events in settlement chain,5000.0,5025.64,5025.64,0.0,25.64,0,,,20180304,20180304,MINOR_VARIANCE,MINOR_VARIANCE,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011143630-1-DEATH_CLAIM-C0-20240126,9011143630,DEATH_CLAIM,RC-9011143630-1-DEATH_CLAIM-C0-20240126-SC,IMMEDIATE_CHAIN,HIGH_CONFIDENCE,Same-day funding/payout with amount alignment,3000.0,3000.0,3000.0,0.0,0.0,0,,,20240126,20240126,BALANCED,BALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011143825-1-DEATH_CLAIM-C0-20230208,9011143825,DEATH_CLAIM,RC-9011143825-1-DEATH_CLAIM-C0-20230208-SC,IMMEDIATE_CHAIN,HIGH_CONFIDENCE,Same-day funding/payout with amount alignment,5000.0,5017.87,5017.87,0.0,17.87,0,,,20230208,20230208,MINOR_VARIANCE,MINOR_VARIANCE,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011144050-1-SURRENDER_CLAIM-C0-20230317,9011144050,SURRENDER_CLAIM,RC-9011144050-1-SURRENDER_CLAIM-C0-20230317-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,3700.61,0.0,0.0,0.0,0.0,0,,,20230317,20230317,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011144173-1-DEATH_CLAIM-C0-20200601,9011144173,DEATH_CLAIM,RC-9011144173-1-DEATH_CLAIM-C0-20200601-SC,IMMEDIATE_CHAIN,HIGH_CONFIDENCE,Same-day funding/payout with amount alignment,10000.0,10053.34,10053.34,0.0,53.34,0,,,20200601,20200601,MINOR_VARIANCE,MINOR_VARIANCE,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011144583-1-DEATH_CLAIM-C0-20220709,9011144583,DEATH_CLAIM,RC-9011144583-1-DEATH_CLAIM-C0-20220709-SC,IMMEDIATE_CHAIN,HIGH_CONFIDENCE,Same-day funding/payout with amount alignment,5000.0,5000.0,5000.0,0.0,0.0,0,,,20220709,20220709,BALANCED,BALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011145429-1-SURRENDER_CLAIM-C0-20180520,9011145429,SURRENDER_CLAIM,RC-9011145429-1-SURRENDER_CLAIM-C0-20180520-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,0.0,0.0,0.0,885.91,0.0,0,,,20180520,20180520,BALANCED,BALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011145429-1-SURRENDER_CLAIM-C1-20190320,9011145429,SURRENDER_CLAIM,RC-9011145429-1-SURRENDER_CLAIM-C1-20190320-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,11829.17,0.0,0.0,152.83,0.0,0,,,20190320,20190320,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011145527-1-SURRENDER_CLAIM-C0-20260108,9011145527,SURRENDER_CLAIM,RC-9011145527-1-SURRENDER_CLAIM-C0-20260108-SC,FUNDED_NO_DISBURSEMENT,INFERRED,Funded-only chain; delayed disbursement allowed by family profile,4121.07,0.0,0.0,0.0,0.0,0,,,20260108,20260108,UNBALANCED,UNBALANCED,No change,Funded-only chains common; delayed 0090 disbursement may appear in separate reconstruction group.
RC-9011145715-1-DEATH_CLAIM-C0-20240718,9011145715,DEATH_CLAIM,RC-9011145715-1-DEATH_CLAIM-C0-20240718-SC,MULTI_PAYOUT_CHAIN,MODERATE_CONFIDENCE,Multiple payout events in settlement chain,15046.96,15594.1,15594.1,0.0,547.14,0,,,20240718,20240718,UNBALANCED,UNBALANCED,No change,Clearing 0038 supports lifecycle linkage only; payout expected same settlement group.
RC-9011145881-1-DISBURSEMENT_CLAIM-C0-20220422,9011145881,DISBURSEMENT_CLAIM,RC-9011145881-1-DISBURSEMENT_CLAIM-C0-20220422-SC,PAYOUT_ONLY,HIGH_CONFIDENCE,Disbursement payout-only profile; semantic alignment confirmed,0.0,3.0,3.0,0.0,0.0,0,,,20220422,20220422,MINOR_VARIANCE,BALANCED,MINOR_VARIANCE -> BALANCED,Payout-only event chain; no gross funding reconstruction required.
