reconstructed_claim_id,policy_number,payee_distribution_status,confidence_level,relationship_code_quality,payout_count_alignment,address_completeness,tax_id_completeness,confidence_rationale
RC-9011237660-1-DEATH_CLAIM-C0-20190704,9011237660,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011238321-1-DEATH_CLAIM-C0-20200110,9011238321,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011239255-1-DEATH_CLAIM-C0-20241029,9011239255,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011243725-1-DEATH_CLAIM-C0-20200303,9011243725,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011243759-1-DEATH_CLAIM-C0-20201011,9011243759,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011244378-1-DEATH_CLAIM-C0-20230118,9011244378,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011246246-1-DEATH_CLAIM-C0-20221227,9011246246,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9011246246-1-DEATH_CLAIM-C1-20230322,9011246246,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9011246931-1-DEATH_CLAIM-C0-20250825,9011246931,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011247184-1-DEATH_CLAIM-C0-20220114,9011247184,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011249066-1-DEATH_CLAIM-C0-20230810,9011249066,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011253004-1-DEATH_CLAIM-C0-20231025,9011253004,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,N,Payout count aligns with beneficiary count; address present
RC-9011253007-1-DEATH_CLAIM-C0-20180415,9011253007,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011254298-1-DEATH_CLAIM-C0-20260228,9011254298,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011254827-1-DEATH_CLAIM-C0-20241113,9011254827,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011257022-1-DEATH_CLAIM-C0-20200526,9011257022,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9011257043-1-DEATH_CLAIM-C0-20201115,9011257043,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011257364-1-DEATH_CLAIM-C0-20201026,9011257364,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011257460-1-DEATH_CLAIM-C0-20180223,9011257460,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011257863-1-DEATH_CLAIM-C0-20230514,9011257863,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011259189-1-DEATH_CLAIM-C0-20230323,9011259189,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011259940-1-DEATH_CLAIM-C0-20190711,9011259940,SINGLE_PAYEE_MATCH,INFERRED,STRONG,MATCH,Y,N,Rule-based default payee distribution inference
RC-9011260458-1-DEATH_CLAIM-C0-20190520,9011260458,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9011261276-1-DEATH_CLAIM-C0-20221108,9011261276,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011261438-1-DEATH_CLAIM-C0-20220524,9011261438,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,N,Single payee match with address and tax ID completeness
RC-9011261439-1-DEATH_CLAIM-C0-20240317,9011261439,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011261439-1-DEATH_CLAIM-C1-20240529,9011261439,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011261538-1-DEATH_CLAIM-C0-20180602,9011261538,BENEFICIARY_INFERRED,INFERRED,STRONG,MISMATCH,Y,Y,Payee inferred from relationship priority or Phase 4 resolution
RC-9011261538-1-DEATH_CLAIM-C1-20181226,9011261538,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9011261618-1-DEATH_CLAIM-C0-20210924,9011261618,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011261618-1-DEATH_CLAIM-C1-20220316,9011261618,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011262631-1-DEATH_CLAIM-C0-20201126,9011262631,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,N,Payout count aligns with beneficiary count; address present
RC-9011263511-1-DEATH_CLAIM-C0-20251221,9011263511,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011263633-1-DEATH_CLAIM-C0-20210528,9011263633,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011264375-1-DEATH_CLAIM-C0-20190415,9011264375,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9011266421-1-DEATH_CLAIM-C0-20250327,9011266421,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011267131-1-DEATH_CLAIM-C0-20200709,9011267131,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011268907-1-DEATH_CLAIM-C0-20190706,9011268907,SINGLE_PAYEE_MATCH,INFERRED,STRONG,MATCH,Y,N,Rule-based default payee distribution inference
RC-9011268908-1-DEATH_CLAIM-C0-20240110,9011268908,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011269176-1-DEATH_CLAIM-C0-20230615,9011269176,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011269384-1-DEATH_CLAIM-C0-20250220,9011269384,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9011271241-1-DEATH_CLAIM-C0-20211112,9011271241,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011272315-1-DEATH_CLAIM-C0-20230323,9011272315,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011273480-1-DEATH_CLAIM-C0-20240516,9011273480,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011273881-1-DEATH_CLAIM-C0-20250202,9011273881,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011273882-1-DEATH_CLAIM-C0-20230413,9011273882,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011282859-1-DEATH_CLAIM-C0-20210103,9011282859,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011283990-1-DEATH_CLAIM-C0-20241101,9011283990,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-901142D978-1-DEATH_CLAIM-C0-20241108,901142D978,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-901142D978-1-DEATH_CLAIM-C1-20251023,901142D978,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-901154D174-1-DEATH_CLAIM-C0-20200619,901154D174,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-901185D536-1-DEATH_CLAIM-C0-20241108,901185D536,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-901185D536-1-DEATH_CLAIM-C1-20251023,901185D536,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9012FG8217-1-DEATH_CLAIM-C0-20210712,9012FG8217,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9014048-1-DEATH_CLAIM-C0-20051003,9014048,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9014048-1-DEATH_CLAIM-C1-20201003,9014048,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9014048-2-DEATH_CLAIM-C0-20051003,9014048,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9014098A-1-DEATH_CLAIM-C0-20210907,9014098A,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9014098A-2-DEATH_CLAIM-C0-20210907,9014098A,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9014100B-1-DEATH_CLAIM-C0-20181223,9014100B,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9014100B-2-DEATH_CLAIM-C0-20181223,9014100B,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9014130-1-DEATH_CLAIM-C0-20180825,9014130,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9014130-2-DEATH_CLAIM-C0-20180825,9014130,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9015000078-1-DEATH_CLAIM-C0-20200526,9015000078,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9015000089-1-DEATH_CLAIM-C0-20240103,9015000089,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9015000103-1-DEATH_CLAIM-C0-20200418,9015000103,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9015000171-1-DEATH_CLAIM-C0-20210810,9015000171,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9015000181-1-DEATH_CLAIM-C0-20191005,9015000181,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9015000211-1-DEATH_CLAIM-C0-20190317,9015000211,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9015000224-1-DEATH_CLAIM-C0-20201219,9015000224,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9015000261-1-DEATH_CLAIM-C0-20210910,9015000261,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9015000270-1-DEATH_CLAIM-C0-20220207,9015000270,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9015000341-1-DEATH_CLAIM-C0-20190614,9015000341,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,N,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9015000531-1-DEATH_CLAIM-C0-20191002,9015000531,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9015000544-1-DEATH_CLAIM-C0-20220908,9015000544,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9015000570-1-DEATH_CLAIM-C0-20241118,9015000570,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9015000581-1-DEATH_CLAIM-C0-20180205,9015000581,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9015000602-1-DEATH_CLAIM-C0-20200720,9015000602,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9015000622-1-DEATH_CLAIM-C0-20260107,9015000622,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9015000632-1-DEATH_CLAIM-C0-20230810,9015000632,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9015000678-1-DEATH_CLAIM-C0-20180128,9015000678,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9018163-1-DEATH_CLAIM-C0-20250105,9018163,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9018163-2-DEATH_CLAIM-C0-20250105,9018163,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9018236C-1-DEATH_CLAIM-C0-20230202,9018236C,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9018236C-2-DEATH_CLAIM-C0-20230202,9018236C,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9018237D-1-DEATH_CLAIM-C0-20211005,9018237D,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9018237D-2-DEATH_CLAIM-C0-20211005,9018237D,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9018270-1-DEATH_CLAIM-C0-20221125,9018270,SINGLE_PAYEE_MATCH,INFERRED,STRONG,MATCH,Y,N,Rule-based default payee distribution inference
RC-9018270-2-DEATH_CLAIM-C0-20221125,9018270,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,N,No deterministic payee assignment available
RC-9018284A-1-DEATH_CLAIM-C0-20250828,9018284A,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9018284A-2-DEATH_CLAIM-C0-20250828,9018284A,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9018465D-1-DEATH_CLAIM-C0-20240816,9018465D,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9018465D-2-DEATH_CLAIM-C0-20240816,9018465D,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9018495A-1-DEATH_CLAIM-C0-20180414,9018495A,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9018495A-2-DEATH_CLAIM-C0-20180414,9018495A,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9018907-1-DEATH_CLAIM-C0-20191113,9018907,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9018907-2-DEATH_CLAIM-C0-20191113,9018907,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9018910-1-DEATH_CLAIM-C0-20240305,9018910,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9018910-2-DEATH_CLAIM-C0-20240305,9018910,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901FG8302B-1-DEATH_CLAIM-C0-20220424,901FG8302B,BENEFICIARY_INFERRED,INFERRED,STRONG,MISMATCH,Y,Y,Payee inferred from relationship priority or Phase 4 resolution
RC-901FG8302B-2-DEATH_CLAIM-C0-20220424,901FG8302B,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901FG8563-1-DEATH_CLAIM-C0-20240123,901FG8563,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-901FG8563-2-DEATH_CLAIM-C0-20240123,901FG8563,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901ML4096-1-DEATH_CLAIM-C0-20251201,901ML4096,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-901ML4096-2-DEATH_CLAIM-C0-20251201,901ML4096,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901ML4134-1-DEATH_CLAIM-C0-20200523,901ML4134,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-901ML4134-2-DEATH_CLAIM-C0-20200523,901ML4134,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901ML8123-1-DEATH_CLAIM-C0-20220623,901ML8123,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-901ML8123-2-DEATH_CLAIM-C0-20220623,901ML8123,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901ML8151-1-DEATH_CLAIM-C0-20220401,901ML8151,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-901ML8151-2-DEATH_CLAIM-C0-20220401,901ML8151,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901ML8195-1-DEATH_CLAIM-C0-20201005,901ML8195,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-901ML8195-2-DEATH_CLAIM-C0-20201005,901ML8195,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901ML8209-1-DEATH_CLAIM-C0-20220819,901ML8209,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901ML8209-1-DEATH_CLAIM-C1-20240528,901ML8209,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-901ML8209-2-DEATH_CLAIM-C0-20220819,901ML8209,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901ML8211-1-DEATH_CLAIM-C0-20200807,901ML8211,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-901ML8211-2-DEATH_CLAIM-C0-20200807,901ML8211,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901ML8214-1-DEATH_CLAIM-C0-20191113,901ML8214,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901ML8214-1-DEATH_CLAIM-C1-20200114,901ML8214,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901ML8214-2-DEATH_CLAIM-C0-20191113,901ML8214,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901ML8250-1-DEATH_CLAIM-C0-20250814,901ML8250,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-901ML8250-2-DEATH_CLAIM-C0-20250814,901ML8250,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901ML8251-1-DEATH_CLAIM-C0-20231027,901ML8251,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-901ML8251-2-DEATH_CLAIM-C0-20231027,901ML8251,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901ML8367-1-DEATH_CLAIM-C0-20181006,901ML8367,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-901ML8367-2-DEATH_CLAIM-C0-20181006,901ML8367,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901ML8378A-1-DEATH_CLAIM-C0-20190817,901ML8378A,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,N,Single payee match with address and tax ID completeness
RC-901ML8378A-1-DEATH_CLAIM-C1-20191219,901ML8378A,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,N,Payout count aligns with beneficiary count; address present
RC-901ML8378A-2-DEATH_CLAIM-C0-20190817,901ML8378A,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,N,No deterministic payee assignment available
RC-901ML8438-1-DEATH_CLAIM-C0-20201123,901ML8438,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901ML8438-1-DEATH_CLAIM-C1-20231031,901ML8438,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-901ML8438-2-DEATH_CLAIM-C0-20201123,901ML8438,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901ML8487-1-DEATH_CLAIM-C0-20240403,901ML8487,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-901ML8487-2-DEATH_CLAIM-C0-20240403,901ML8487,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901ML8557-1-DEATH_CLAIM-C0-20220120,901ML8557,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-901ML8557-2-DEATH_CLAIM-C0-20220120,901ML8557,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901ML8570-1-DEATH_CLAIM-C0-20181101,901ML8570,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-901ML8570-2-DEATH_CLAIM-C0-20181101,901ML8570,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-901ML8791-1-DEATH_CLAIM-C0-20221208,901ML8791,SINGLE_PAYEE_MATCH,INFERRED,STRONG,MATCH,Y,N,Rule-based default payee distribution inference
RC-901ML8791-1-DEATH_CLAIM-C1-20230522,901ML8791,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,N,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-901ML8791-2-DEATH_CLAIM-C0-20221208,901ML8791,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,N,No deterministic payee assignment available
RC-901ML8804-1-DEATH_CLAIM-C0-20241011,901ML8804,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
