reconstructed_claim_id,settlement_chain_id,lifecycle_event_count,first_activity_date,last_activity_date,settlement_duration_days,payout_detected_flag,offset_detected_flag,withholding_detected_flag,interest_detected_flag,settlement_completion_status,chain_confidence_level
RC-9011049092-1-DEATH_CLAIM-C0-20220722,RC-9011049092-1-DEATH_CLAIM-C0-20220722-SC1,10,20220722,20220722,0,Y,N,N,Y,COMPLETE,HIGH
RC-9011049319-1-DISBURSEMENT_CLAIM-C0-20190114,RC-9011049319-1-DISBURSEMENT_CLAIM-C0-20190114-SC1,2,20190114,20190114,0,Y,N,N,N,COMPLETE,HIGH
RC-9011049319-1-DISBURSEMENT_CLAIM-C1-20231107,RC-9011049319-1-DISBURSEMENT_CLAIM-C1-20231107-SC1,2,20231107,20231107,0,Y,N,N,N,COMPLETE,HIGH
RC-9011049319-2-SURRENDER_CLAIM-C0-20181106,RC-9011049319-2-SURRENDER_CLAIM-C0-20181106-SC1,1,20181106,20181106,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011049319-2-SURRENDER_CLAIM-C1-20191106,RC-9011049319-2-SURRENDER_CLAIM-C1-20191106-SC1,1,20191106,20191106,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011049319-2-SURRENDER_CLAIM-C2-20201106,RC-9011049319-2-SURRENDER_CLAIM-C2-20201106-SC1,1,20201106,20201106,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011049319-2-SURRENDER_CLAIM-C3-20211106,RC-9011049319-2-SURRENDER_CLAIM-C3-20211106-SC1,1,20211106,20211106,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011049319-2-SURRENDER_CLAIM-C4-20221106,RC-9011049319-2-SURRENDER_CLAIM-C4-20221106-SC1,1,20221106,20221106,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011049922-1-DEATH_CLAIM-C0-20180507,RC-9011049922-1-DEATH_CLAIM-C0-20180507-SC1,6,20180507,20180507,0,Y,N,N,Y,COMPLETE,HIGH
RC-9011050114-3-SURRENDER_CLAIM-C0-20171226,RC-9011050114-3-SURRENDER_CLAIM-C0-20171226-SC1,1,20171226,20171226,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011050653-3-SURRENDER_CLAIM-C0-20180115,RC-9011050653-3-SURRENDER_CLAIM-C0-20180115-SC1,1,20180115,20180115,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011050653-3-SURRENDER_CLAIM-C1-20190115,RC-9011050653-3-SURRENDER_CLAIM-C1-20190115-SC1,1,20190115,20190115,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011050653-3-SURRENDER_CLAIM-C2-20200115,RC-9011050653-3-SURRENDER_CLAIM-C2-20200115-SC1,1,20200115,20200115,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011050653-3-SURRENDER_CLAIM-C3-20210115,RC-9011050653-3-SURRENDER_CLAIM-C3-20210115-SC1,1,20210115,20210115,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011050653-3-SURRENDER_CLAIM-C4-20220115,RC-9011050653-3-SURRENDER_CLAIM-C4-20220115-SC1,1,20220115,20220115,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011050653-3-SURRENDER_CLAIM-C5-20230115,RC-9011050653-3-SURRENDER_CLAIM-C5-20230115-SC1,1,20230115,20230115,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011050653-3-SURRENDER_CLAIM-C6-20240115,RC-9011050653-3-SURRENDER_CLAIM-C6-20240115-SC1,1,20240115,20240115,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011050653-3-SURRENDER_CLAIM-C7-20250115,RC-9011050653-3-SURRENDER_CLAIM-C7-20250115-SC1,1,20250115,20250115,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011050653-3-SURRENDER_CLAIM-C8-20260115,RC-9011050653-3-SURRENDER_CLAIM-C8-20260115-SC1,1,20260115,20260115,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011050686-1-DEATH_CLAIM-C0-20221228,RC-9011050686-1-DEATH_CLAIM-C0-20221228-SC1,4,20221228,20221228,0,Y,N,N,N,COMPLETE,HIGH
RC-9011050803-1-SURRENDER_CLAIM-C0-20180110,RC-9011050803-1-SURRENDER_CLAIM-C0-20180110-SC1,1,20180110,20180110,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011050803-1-SURRENDER_CLAIM-C1-20190110,RC-9011050803-1-SURRENDER_CLAIM-C1-20190110-SC1,1,20190110,20190110,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011050803-1-SURRENDER_CLAIM-C2-20200110,RC-9011050803-1-SURRENDER_CLAIM-C2-20200110-SC1,1,20200110,20200110,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011050803-1-SURRENDER_CLAIM-C3-20210110,RC-9011050803-1-SURRENDER_CLAIM-C3-20210110-SC1,1,20210110,20210110,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011050803-1-SURRENDER_CLAIM-C4-20220110,RC-9011050803-1-SURRENDER_CLAIM-C4-20220110-SC1,1,20220110,20220110,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011050803-1-SURRENDER_CLAIM-C5-20230110,RC-9011050803-1-SURRENDER_CLAIM-C5-20230110-SC1,1,20230110,20230110,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011050803-1-SURRENDER_CLAIM-C6-20240110,RC-9011050803-1-SURRENDER_CLAIM-C6-20240110-SC1,1,20240110,20240110,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011050803-1-SURRENDER_CLAIM-C7-20250110,RC-9011050803-1-SURRENDER_CLAIM-C7-20250110-SC1,1,20250110,20250110,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011050803-1-SURRENDER_CLAIM-C8-20260110,RC-9011050803-1-SURRENDER_CLAIM-C8-20260110-SC1,1,20260110,20260110,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011050804-1-SURRENDER_CLAIM-C0-20180110,RC-9011050804-1-SURRENDER_CLAIM-C0-20180110-SC1,1,20180110,20180110,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011050804-1-SURRENDER_CLAIM-C1-20190110,RC-9011050804-1-SURRENDER_CLAIM-C1-20190110-SC1,1,20190110,20190110,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011050804-1-SURRENDER_CLAIM-C2-20200110,RC-9011050804-1-SURRENDER_CLAIM-C2-20200110-SC1,1,20200110,20200110,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011050804-1-SURRENDER_CLAIM-C3-20210110,RC-9011050804-1-SURRENDER_CLAIM-C3-20210110-SC1,1,20210110,20210110,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011050804-1-SURRENDER_CLAIM-C4-20220110,RC-9011050804-1-SURRENDER_CLAIM-C4-20220110-SC1,1,20220110,20220110,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011050804-1-SURRENDER_CLAIM-C5-20230110,RC-9011050804-1-SURRENDER_CLAIM-C5-20230110-SC1,1,20230110,20230110,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011050804-1-SURRENDER_CLAIM-C6-20240110,RC-9011050804-1-SURRENDER_CLAIM-C6-20240110-SC1,1,20240110,20240110,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011050804-1-SURRENDER_CLAIM-C7-20250110,RC-9011050804-1-SURRENDER_CLAIM-C7-20250110-SC1,1,20250110,20250110,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011050804-1-SURRENDER_CLAIM-C8-20260110,RC-9011050804-1-SURRENDER_CLAIM-C8-20260110-SC1,1,20260110,20260110,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011051108-2-SURRENDER_CLAIM-C0-20180116,RC-9011051108-2-SURRENDER_CLAIM-C0-20180116-SC1,2,20180116,20180116,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011051323-1-DEATH_CLAIM-C0-20191212,RC-9011051323-1-DEATH_CLAIM-C0-20191212-SC1,6,20191212,20191212,0,Y,N,N,Y,COMPLETE,HIGH
RC-9011051323-2-SURRENDER_CLAIM-C0-20180228,RC-9011051323-2-SURRENDER_CLAIM-C0-20180228-SC1,1,20180228,20180228,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011051323-2-SURRENDER_CLAIM-C1-20190228,RC-9011051323-2-SURRENDER_CLAIM-C1-20190228-SC1,1,20190228,20190228,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011051323-2-SURRENDER_CLAIM-C2-20200228,RC-9011051323-2-SURRENDER_CLAIM-C2-20200228-SC1,3,20200228,20200228,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011051851-1-SURRENDER_CLAIM-C0-20180202,RC-9011051851-1-SURRENDER_CLAIM-C0-20180202-SC1,3,20180202,20180208,6,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011051851-1-SURRENDER_CLAIM-C1-20180808,RC-9011051851-1-SURRENDER_CLAIM-C1-20180808-SC1,2,20180808,20180808,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011051851-1-SURRENDER_CLAIM-C2-20190204,RC-9011051851-1-SURRENDER_CLAIM-C2-20190204-SC1,3,20190204,20190208,4,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011051851-1-SURRENDER_CLAIM-C3-20190730,RC-9011051851-1-SURRENDER_CLAIM-C3-20190730-SC1,2,20190730,20190730,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011051851-1-SURRENDER_CLAIM-C4-20200128,RC-9011051851-1-SURRENDER_CLAIM-C4-20200128-SC1,5,20200128,20200208,11,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011051851-1-SURRENDER_CLAIM-C5-20200728,RC-9011051851-1-SURRENDER_CLAIM-C5-20200728-SC1,2,20200728,20200728,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011051851-1-SURRENDER_CLAIM-C6-20201130,RC-9011051851-1-SURRENDER_CLAIM-C6-20201130-SC1,1,20201130,20201130,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011051851-2-SURRENDER_CLAIM-C0-20201130,RC-9011051851-2-SURRENDER_CLAIM-C0-20201130-SC1,2,20201130,20201130,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011052581-1-SURRENDER_CLAIM-C0-20180207,RC-9011052581-1-SURRENDER_CLAIM-C0-20180207-SC1,3,20180207,20180210,3,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011052581-1-SURRENDER_CLAIM-C1-20190204,RC-9011052581-1-SURRENDER_CLAIM-C1-20190204-SC1,3,20190204,20190210,6,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011052581-1-SURRENDER_CLAIM-C2-20200205,RC-9011052581-1-SURRENDER_CLAIM-C2-20200205-SC1,3,20200205,20200210,5,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011052581-1-SURRENDER_CLAIM-C3-20210201,RC-9011052581-1-SURRENDER_CLAIM-C3-20210201-SC1,3,20210201,20210210,9,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011052581-1-SURRENDER_CLAIM-C4-20220207,RC-9011052581-1-SURRENDER_CLAIM-C4-20220207-SC1,3,20220207,20220210,3,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011052581-1-SURRENDER_CLAIM-C5-20230208,RC-9011052581-1-SURRENDER_CLAIM-C5-20230208-SC1,4,20230208,20230314,34,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011052581-2-SURRENDER_CLAIM-C0-20230314,RC-9011052581-2-SURRENDER_CLAIM-C0-20230314-SC1,2,20230314,20230314,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011053076-1-DISBURSEMENT_CLAIM-C0-20241205,RC-9011053076-1-DISBURSEMENT_CLAIM-C0-20241205-SC1,2,20241205,20241205,0,Y,N,N,N,COMPLETE,HIGH
RC-9011053076-2-SURRENDER_CLAIM-C0-20180225,RC-9011053076-2-SURRENDER_CLAIM-C0-20180225-SC1,1,20180225,20180225,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011053076-2-SURRENDER_CLAIM-C1-20190225,RC-9011053076-2-SURRENDER_CLAIM-C1-20190225-SC1,1,20190225,20190225,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011053076-2-SURRENDER_CLAIM-C2-20200225,RC-9011053076-2-SURRENDER_CLAIM-C2-20200225-SC1,1,20200225,20200225,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011053076-2-SURRENDER_CLAIM-C3-20210225,RC-9011053076-2-SURRENDER_CLAIM-C3-20210225-SC1,1,20210225,20210225,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011053076-2-SURRENDER_CLAIM-C4-20220225,RC-9011053076-2-SURRENDER_CLAIM-C4-20220225-SC1,1,20220225,20220225,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011053076-2-SURRENDER_CLAIM-C5-20230225,RC-9011053076-2-SURRENDER_CLAIM-C5-20230225-SC1,1,20230225,20230225,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011053076-2-SURRENDER_CLAIM-C6-20240225,RC-9011053076-2-SURRENDER_CLAIM-C6-20240225-SC1,1,20240225,20240225,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011053076-2-SURRENDER_CLAIM-C7-20241018,RC-9011053076-2-SURRENDER_CLAIM-C7-20241018-SC1,2,20241018,20241018,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011053214-1-DEATH_CLAIM-C0-20190214,RC-9011053214-1-DEATH_CLAIM-C0-20190214-SC1,4,20190214,20190214,0,Y,N,N,Y,COMPLETE,HIGH
RC-9011053214-1-DISBURSEMENT_CLAIM-C0-20180724,RC-9011053214-1-DISBURSEMENT_CLAIM-C0-20180724-SC1,2,20180724,20180724,0,Y,N,N,N,COMPLETE,HIGH
RC-9011053214-2-SURRENDER_CLAIM-C0-20180223,RC-9011053214-2-SURRENDER_CLAIM-C0-20180223-SC1,1,20180223,20180223,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011053428-1-DEATH_CLAIM-C0-20180726,RC-9011053428-1-DEATH_CLAIM-C0-20180726-SC1,7,20180726,20180807,12,Y,N,N,N,COMPLETE,HIGH
RC-9011053428-1-DISBURSEMENT_CLAIM-C0-20180807,RC-9011053428-1-DISBURSEMENT_CLAIM-C0-20180807-SC1,2,20180807,20180807,0,Y,N,N,N,COMPLETE,HIGH
RC-9011053428-1-SURRENDER_CLAIM-C0-20180108,RC-9011053428-1-SURRENDER_CLAIM-C0-20180108-SC1,16,20180108,20180726,199,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011053882-2-SURRENDER_CLAIM-C0-20260415,RC-9011053882-2-SURRENDER_CLAIM-C0-20260415-SC1,1,20260415,20260415,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011054324-2-SURRENDER_CLAIM-C0-20230522,RC-9011054324-2-SURRENDER_CLAIM-C0-20230522-SC1,2,20230522,20230522,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011054606-1-DISBURSEMENT_CLAIM-C0-20180419,RC-9011054606-1-DISBURSEMENT_CLAIM-C0-20180419-SC1,2,20180419,20180419,0,Y,N,N,N,COMPLETE,HIGH
RC-9011054606-2-SURRENDER_CLAIM-C0-20180324,RC-9011054606-2-SURRENDER_CLAIM-C0-20180324-SC1,1,20180324,20180324,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011054606-2-SURRENDER_CLAIM-C1-20190324,RC-9011054606-2-SURRENDER_CLAIM-C1-20190324-SC1,1,20190324,20190324,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011054606-2-SURRENDER_CLAIM-C2-20200324,RC-9011054606-2-SURRENDER_CLAIM-C2-20200324-SC1,1,20200324,20200324,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011054606-2-SURRENDER_CLAIM-C3-20210324,RC-9011054606-2-SURRENDER_CLAIM-C3-20210324-SC1,1,20210324,20210324,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011054606-2-SURRENDER_CLAIM-C4-20220324,RC-9011054606-2-SURRENDER_CLAIM-C4-20220324-SC1,1,20220324,20220324,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011054606-2-SURRENDER_CLAIM-C5-20230324,RC-9011054606-2-SURRENDER_CLAIM-C5-20230324-SC1,1,20230324,20230324,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011054606-2-SURRENDER_CLAIM-C6-20240324,RC-9011054606-2-SURRENDER_CLAIM-C6-20240324-SC1,1,20240324,20240324,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011054606-2-SURRENDER_CLAIM-C7-20250324,RC-9011054606-2-SURRENDER_CLAIM-C7-20250324-SC1,3,20250324,20250414,21,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011054986-1-DEATH_CLAIM-C0-20210502,RC-9011054986-1-DEATH_CLAIM-C0-20210502-SC1,5,20210502,20210502,0,Y,N,N,Y,COMPLETE,HIGH
RC-9011056407-1-DEATH_CLAIM-C0-20200903,RC-9011056407-1-DEATH_CLAIM-C0-20200903-SC1,4,20200903,20200903,0,Y,N,N,N,COMPLETE,HIGH
RC-9011056915-2-SURRENDER_CLAIM-C0-20220526,RC-9011056915-2-SURRENDER_CLAIM-C0-20220526-SC1,2,20220526,20220526,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011057485-1-DISBURSEMENT_CLAIM-C0-20190826,RC-9011057485-1-DISBURSEMENT_CLAIM-C0-20190826-SC1,2,20190826,20190826,0,Y,N,N,N,COMPLETE,HIGH
RC-9011057485-1-DISBURSEMENT_CLAIM-C1-20200604,RC-9011057485-1-DISBURSEMENT_CLAIM-C1-20200604-SC1,2,20200604,20200604,0,Y,N,N,N,COMPLETE,HIGH
RC-9011057485-2-SURRENDER_CLAIM-C0-20190601,RC-9011057485-2-SURRENDER_CLAIM-C0-20190601-SC1,1,20190601,20190601,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011057611-1-DEATH_CLAIM-C0-20240718,RC-9011057611-1-DEATH_CLAIM-C0-20240718-SC1,4,20240718,20240718,0,Y,N,N,Y,COMPLETE,HIGH
RC-9011057611-2-SURRENDER_CLAIM-C0-20180513,RC-9011057611-2-SURRENDER_CLAIM-C0-20180513-SC1,1,20180513,20180513,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011057611-2-SURRENDER_CLAIM-C1-20190513,RC-9011057611-2-SURRENDER_CLAIM-C1-20190513-SC1,1,20190513,20190513,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011057611-2-SURRENDER_CLAIM-C2-20200513,RC-9011057611-2-SURRENDER_CLAIM-C2-20200513-SC1,1,20200513,20200513,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011057611-2-SURRENDER_CLAIM-C3-20210513,RC-9011057611-2-SURRENDER_CLAIM-C3-20210513-SC1,1,20210513,20210513,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011057611-2-SURRENDER_CLAIM-C4-20220513,RC-9011057611-2-SURRENDER_CLAIM-C4-20220513-SC1,1,20220513,20220513,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011057611-2-SURRENDER_CLAIM-C5-20230513,RC-9011057611-2-SURRENDER_CLAIM-C5-20230513-SC1,1,20230513,20230513,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011057611-2-SURRENDER_CLAIM-C6-20240513,RC-9011057611-2-SURRENDER_CLAIM-C6-20240513-SC1,1,20240513,20240513,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011057654-1-DEATH_CLAIM-C0-20260402,RC-9011057654-1-DEATH_CLAIM-C0-20260402-SC1,4,20260402,20260402,0,Y,N,N,N,COMPLETE,HIGH
RC-9011057904-1-DISBURSEMENT_CLAIM-C0-20231016,RC-9011057904-1-DISBURSEMENT_CLAIM-C0-20231016-SC1,2,20231016,20231016,0,Y,N,N,N,COMPLETE,HIGH
RC-9011057904-1-SURRENDER_CLAIM-C0-20180524,RC-9011057904-1-SURRENDER_CLAIM-C0-20180524-SC1,1,20180524,20180524,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011057904-1-SURRENDER_CLAIM-C1-20190524,RC-9011057904-1-SURRENDER_CLAIM-C1-20190524-SC1,1,20190524,20190524,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011057904-1-SURRENDER_CLAIM-C2-20200524,RC-9011057904-1-SURRENDER_CLAIM-C2-20200524-SC1,1,20200524,20200524,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011057904-1-SURRENDER_CLAIM-C3-20210524,RC-9011057904-1-SURRENDER_CLAIM-C3-20210524-SC1,1,20210524,20210524,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011057904-1-SURRENDER_CLAIM-C4-20220524,RC-9011057904-1-SURRENDER_CLAIM-C4-20220524-SC1,1,20220524,20220524,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011057904-1-SURRENDER_CLAIM-C5-20230524,RC-9011057904-1-SURRENDER_CLAIM-C5-20230524-SC1,1,20230524,20230524,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011057904-1-SURRENDER_CLAIM-C6-20231024,RC-9011057904-1-SURRENDER_CLAIM-C6-20231024-SC1,1,20231024,20231024,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011057904-2-SURRENDER_CLAIM-C0-20231024,RC-9011057904-2-SURRENDER_CLAIM-C0-20231024-SC1,4,20231024,20231024,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011058069-1-DEATH_CLAIM-C0-20191201,RC-9011058069-1-DEATH_CLAIM-C0-20191201-SC1,5,20191201,20191201,0,Y,N,N,Y,COMPLETE,HIGH
RC-9011058905-1-DEATH_CLAIM-C0-20220210,RC-9011058905-1-DEATH_CLAIM-C0-20220210-SC1,4,20220210,20220210,0,Y,N,N,N,COMPLETE,HIGH
RC-9011059202-2-SURRENDER_CLAIM-C0-20190903,RC-9011059202-2-SURRENDER_CLAIM-C0-20190903-SC1,3,20190903,20190903,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011059421-1-SURRENDER_CLAIM-C0-20180717,RC-9011059421-1-SURRENDER_CLAIM-C0-20180717-SC1,1,20180717,20180717,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011059421-1-SURRENDER_CLAIM-C1-20190717,RC-9011059421-1-SURRENDER_CLAIM-C1-20190717-SC1,1,20190717,20190717,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011059421-1-SURRENDER_CLAIM-C2-20200717,RC-9011059421-1-SURRENDER_CLAIM-C2-20200717-SC1,1,20200717,20200717,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011059421-1-SURRENDER_CLAIM-C3-20210717,RC-9011059421-1-SURRENDER_CLAIM-C3-20210717-SC1,1,20210717,20210717,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011059421-1-SURRENDER_CLAIM-C4-20220717,RC-9011059421-1-SURRENDER_CLAIM-C4-20220717-SC1,1,20220717,20220717,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011059421-1-SURRENDER_CLAIM-C5-20220917,RC-9011059421-1-SURRENDER_CLAIM-C5-20220917-SC1,1,20220917,20220917,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011059421-2-SURRENDER_CLAIM-C0-20220917,RC-9011059421-2-SURRENDER_CLAIM-C0-20220917-SC1,2,20220917,20220917,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011059456-1-DEATH_CLAIM-C0-20180626,RC-9011059456-1-DEATH_CLAIM-C0-20180626-SC1,3,20180626,20180626,0,Y,N,N,N,COMPLETE,HIGH
RC-9011060621-2-SURRENDER_CLAIM-C0-20180819,RC-9011060621-2-SURRENDER_CLAIM-C0-20180819-SC1,1,20180819,20180819,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011060621-2-SURRENDER_CLAIM-C1-20190819,RC-9011060621-2-SURRENDER_CLAIM-C1-20190819-SC1,1,20190819,20190819,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011060621-2-SURRENDER_CLAIM-C2-20200819,RC-9011060621-2-SURRENDER_CLAIM-C2-20200819-SC1,1,20200819,20200819,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011060621-2-SURRENDER_CLAIM-C3-20210819,RC-9011060621-2-SURRENDER_CLAIM-C3-20210819-SC1,1,20210819,20210819,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011060621-2-SURRENDER_CLAIM-C4-20220819,RC-9011060621-2-SURRENDER_CLAIM-C4-20220819-SC1,1,20220819,20220819,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011060621-2-SURRENDER_CLAIM-C5-20230819,RC-9011060621-2-SURRENDER_CLAIM-C5-20230819-SC1,1,20230819,20230819,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011060621-2-SURRENDER_CLAIM-C6-20240819,RC-9011060621-2-SURRENDER_CLAIM-C6-20240819-SC1,1,20240819,20240819,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011060621-2-SURRENDER_CLAIM-C7-20250819,RC-9011060621-2-SURRENDER_CLAIM-C7-20250819-SC1,1,20250819,20250819,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011060710-1-SURRENDER_CLAIM-C0-20180714,RC-9011060710-1-SURRENDER_CLAIM-C0-20180714-SC1,1,20180714,20180714,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011060710-1-SURRENDER_CLAIM-C1-20190714,RC-9011060710-1-SURRENDER_CLAIM-C1-20190714-SC1,1,20190714,20190714,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011060710-1-SURRENDER_CLAIM-C2-20200714,RC-9011060710-1-SURRENDER_CLAIM-C2-20200714-SC1,1,20200714,20200714,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011060710-1-SURRENDER_CLAIM-C3-20210714,RC-9011060710-1-SURRENDER_CLAIM-C3-20210714-SC1,1,20210714,20210714,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011060710-1-SURRENDER_CLAIM-C4-20220714,RC-9011060710-1-SURRENDER_CLAIM-C4-20220714-SC1,1,20220714,20220714,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011060710-1-SURRENDER_CLAIM-C5-20230714,RC-9011060710-1-SURRENDER_CLAIM-C5-20230714-SC1,1,20230714,20230714,0,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011060710-1-SURRENDER_CLAIM-C6-20231003,RC-9011060710-1-SURRENDER_CLAIM-C6-20231003-SC1,66,20231003,20260403,913,N,Y,N,N,INCOMPLETE,MEDIUM
RC-9011061046-2-SURRENDER_CLAIM-C0-20180715,RC-9011061046-2-SURRENDER_CLAIM-C0-20180715-SC1,1,20180715,20180715,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011061046-2-SURRENDER_CLAIM-C1-20190715,RC-9011061046-2-SURRENDER_CLAIM-C1-20190715-SC1,1,20190715,20190715,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011061046-2-SURRENDER_CLAIM-C2-20200715,RC-9011061046-2-SURRENDER_CLAIM-C2-20200715-SC1,1,20200715,20200715,0,N,N,N,N,INCOMPLETE,MEDIUM
RC-9011061046-2-SURRENDER_CLAIM-C3-20210715,RC-9011061046-2-SURRENDER_CLAIM-C3-20210715-SC1,1,20210715,20210715,0,N,N,N,N,INCOMPLETE,MEDIUM
