policy_number,name_id,relationship_roles,role_count,individual_or_business,overlap_type,potential_resolution_risk
9011044132,589508,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011044907,589574,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011045128,606744,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011045129,606745,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011045350,589512,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011045448,589359,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011045618,591433,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011045619,606755,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011045847,606761,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011045850,320514,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011046104,606766,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011047402,589331,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011047403,589330,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011049092,606801,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011049922,606813,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011050653,590081,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011050686,606816,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011050972,606821,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011050973,606822,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011051323,606826,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011052511,606833,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011052512,606834,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011052719,592057,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011053767,592059,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011053882,606851,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011054089,592063,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011054196,592066,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011054707,592074,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011054839,592075,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011054840,592076,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011054985,592079,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011054986,592080,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011056407,592088,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011056748,592089,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011057654,606883,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011058069,606887,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011058508,606893,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011059175,591569,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011060427,592107,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011060621,606921,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011060625,606924,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011060901,592111,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011061044,592113,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011061046,606926,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011061924,606939,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011062606,606943,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011062607,606944,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011062815,606947,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011063727,592133,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011064334,606964,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011064373,592141,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011064568,606969,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011064625,606970,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011064626,592147,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011064803,592151,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011064956,592159,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011064959,606980,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011065352,592167,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011065555,606987,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011066175,592173,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011066176,276151,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011066572,606998,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011066632,592174,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011068374,592196,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011068375,592197,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011068614,607023,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011068615,592198,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011068752,592200,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011068814,592202,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011068815,592203,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011068856,592204,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011069093,597623,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011069654,607049,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011069655,607049,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011070359,607068,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011071154,592229,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011072405,592244,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011072639,592246,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011072648,592247,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011072805,607085,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011073077,592256,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011073231,205424,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011073327,607094,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011073328,592259,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011073745,592267,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011073758,592268,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011074190,592275,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011074378,607113,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011075203,607124,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011075473,592289,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011075596,607134,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011076275,592301,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011076738,592305,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011077143,592311,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011077201,607149,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011077363,216119,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011077798,607158,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011078050,607159,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011078136,592323,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011078137,592324,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011078175,592325,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011078437,607169,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011078994,607178,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011080553,607193,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011080627,607194,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011080628,607195,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011080719,592354,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011080977,592355,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011081207,592356,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011081463,607216,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011081464,607217,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011081469,195824,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011081628,592360,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011083518,592389,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011083519,592390,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011083619,391251,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011083751,592393,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011083791,195900,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011084302,592403,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011084503,607252,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011084516,607253,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011085270,592421,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011085421,607258,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011085471,592429,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011085562,607265,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011085655,607267,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011085842,592430,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011085980,592431,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011085982,592434,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011086178,592441,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011086283,592444,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011086284,592445,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011086447,196754,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011086714,607281,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011086716,607283,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011086965,607288,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011086978,196722,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011087230,607292,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011087325,607295,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011088221,592465,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011088512,592473,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011088934,592478,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011090113,592497,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011090363,607320,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011090375,592500,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011090414,592501,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011090543,592506,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011090807,197089,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011091795,197246,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011092009,592538,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011092140,607330,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011092549,592548,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011092656,592552,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011092792,592555,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011093379,592572,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011093482,592575,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011094013,607343,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011094544,592593,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011094545,592594,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011095159,592605,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011095161,592607,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011095600,592621,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011096290,592641,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011096291,592642,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011096643,592649,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011096868,592656,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011097128,592662,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011097343,203764,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011097650,592677,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011097702,592679,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011098063,607353,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011098238,592695,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011098597,592705,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011098654,592712,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011098913,592723,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011099771,199467,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011099899,199511,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011100026,592747,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011100080,199562,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011100498,592756,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011100907,592764,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011101252,592766,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011101266,202506,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011101315,199249,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011101548,592771,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011101578,592772,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011101663,607361,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011101914,592775,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011102405,592783,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011102532,592786,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011102551,607363,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011102586,592789,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011102977,592805,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011103066,592809,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011103202,592811,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011103507,592827,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011103728,592842,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011103788,200425,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011104096,592852,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011104342,592861,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011104828,194873,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011105059,592874,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011105386,592887,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011105951,592911,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011106176,592924,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011106214,201001,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011106246,592929,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
9011106317,212505,IN|PA|PO,3,INDIVIDUAL,INSURED_OWNER_SAME|INSURED_PAYOR_OWNER_SAME,LOW
