mpolicy,claimstat,mpaid,mface,dividends,loan,netdb,premium,suspense,mintrate,mintamt,adjust,pddate_blank,payee_rows,payee_sum,mpaid_payee_delta,recon_class
010805041C,99,642.5,642.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,5140.0,-4497.5,MISMATCH
010805041C,99,642.5,642.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,5140.0,-4497.5,MISMATCH
010805041C,99,642.5,642.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,5140.0,-4497.5,MISMATCH
010805041C,99,642.5,642.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,5140.0,-4497.5,MISMATCH
010805041C,99,642.5,642.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,5140.0,-4497.5,MISMATCH
010807518C,99,168.5,168.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1348.0,-1179.5,MISMATCH
010807518C,99,168.5,168.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1348.0,-1179.5,MISMATCH
010807518C,99,168.5,168.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1348.0,-1179.5,MISMATCH
010807518C,99,168.5,168.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1348.0,-1179.5,MISMATCH
010807518C,99,168.5,168.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1348.0,-1179.5,MISMATCH
010807518C,99,168.5,168.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1348.0,-1179.5,MISMATCH
010807518C,99,168.5,168.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1348.0,-1179.5,MISMATCH
010807518C,99,168.5,168.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1348.0,-1179.5,MISMATCH
010807722C,99,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1000.0,-875.0,MISMATCH
010807722C,99,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1000.0,-875.0,MISMATCH
010807722C,99,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1000.0,-875.0,MISMATCH
010807722C,99,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1000.0,-875.0,MISMATCH
010807722C,99,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1000.0,-875.0,MISMATCH
010807722C,99,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1000.0,-875.0,MISMATCH
010807722C,99,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1000.0,-875.0,MISMATCH
010807722C,99,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1000.0,-875.0,MISMATCH
010807941C,99,411.25,411.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,7,2878.75,-2467.5,MISMATCH
010807941C,99,411.25,411.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,7,2878.75,-2467.5,MISMATCH
010807941C,99,411.25,411.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,7,2878.75,-2467.5,MISMATCH
010807941C,99,411.25,411.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,7,2878.75,-2467.5,MISMATCH
010807941C,99,411.25,411.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,7,2878.75,-2467.5,MISMATCH
010807941C,99,411.25,411.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,7,2878.75,-2467.5,MISMATCH
010807941C,99,411.25,411.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,7,2878.75,-2467.5,MISMATCH
010807946C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1974.0,-1727.25,MISMATCH
010807946C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1974.0,-1727.25,MISMATCH
010807946C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1974.0,-1727.25,MISMATCH
010807946C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1974.0,-1727.25,MISMATCH
010807946C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1974.0,-1727.25,MISMATCH
010807946C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1974.0,-1727.25,MISMATCH
010807946C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1974.0,-1727.25,MISMATCH
010807946C,99,246.75,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1974.0,-1727.25,MISMATCH
010807963C,99,678.5,678.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,5428.0,-4749.5,MISMATCH
010807963C,99,678.5,678.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,5428.0,-4749.5,MISMATCH
010807963C,99,678.5,678.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,5428.0,-4749.5,MISMATCH
010807963C,99,678.5,678.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,5428.0,-4749.5,MISMATCH
010807963C,99,678.5,678.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,5428.0,-4749.5,MISMATCH
010807963C,99,678.5,678.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,5428.0,-4749.5,MISMATCH
010807963C,99,678.5,678.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,5428.0,-4749.5,MISMATCH
010807963C,99,678.5,678.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,5428.0,-4749.5,MISMATCH
010808545C,99,577.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4616.0,-4039.0,MISMATCH
010808545C,99,577.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4616.0,-4039.0,MISMATCH
010808545C,99,577.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4616.0,-4039.0,MISMATCH
010808545C,99,577.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4616.0,-4039.0,MISMATCH
010808545C,99,577.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4616.0,-4039.0,MISMATCH
010808545C,99,577.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4616.0,-4039.0,MISMATCH
010808545C,99,577.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4616.0,-4039.0,MISMATCH
010808545C,99,577.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4616.0,-4039.0,MISMATCH
010808553C,99,401.65,401.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3213.2,-2811.55,MISMATCH
010808553C,99,401.65,401.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3213.2,-2811.55,MISMATCH
010808553C,99,401.65,401.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3213.2,-2811.55,MISMATCH
010808553C,99,401.65,401.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3213.2,-2811.55,MISMATCH
010808553C,99,401.65,401.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3213.2,-2811.55,MISMATCH
010808553C,99,401.65,401.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3213.2,-2811.55,MISMATCH
010808553C,99,401.65,401.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3213.2,-2811.55,MISMATCH
010808553C,99,401.65,401.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3213.2,-2811.55,MISMATCH
010808831C,99,138.25,138.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1106.0,-967.75,MISMATCH
010808831C,99,138.25,138.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1106.0,-967.75,MISMATCH
010808831C,99,138.25,138.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1106.0,-967.75,MISMATCH
010808831C,99,138.25,138.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1106.0,-967.75,MISMATCH
010808831C,99,138.25,138.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1106.0,-967.75,MISMATCH
010808831C,99,138.25,138.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1106.0,-967.75,MISMATCH
010808831C,99,138.25,138.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1106.0,-967.75,MISMATCH
010808831C,99,138.25,138.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1106.0,-967.75,MISMATCH
010809361C,99,141.31,141.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1130.48,-989.17,MISMATCH
010809361C,99,141.31,141.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1130.48,-989.17,MISMATCH
010809361C,99,141.31,141.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1130.48,-989.17,MISMATCH
010809361C,99,141.31,141.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1130.48,-989.17,MISMATCH
010809361C,99,141.31,141.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1130.48,-989.17,MISMATCH
010809361C,99,141.31,141.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1130.48,-989.17,MISMATCH
010809361C,99,141.31,141.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1130.48,-989.17,MISMATCH
010809361C,99,141.31,141.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1130.48,-989.17,MISMATCH
010809739C,99,386.44,386.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,2318.64,-1932.2,MISMATCH
010809739C,99,386.44,386.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,2318.64,-1932.2,MISMATCH
010809739C,99,386.44,386.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,2318.64,-1932.2,MISMATCH
010809739C,99,386.44,386.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,2318.64,-1932.2,MISMATCH
010809739C,99,386.44,386.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,2318.64,-1932.2,MISMATCH
010809739C,99,386.44,386.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,6,2318.64,-1932.2,MISMATCH
010810228C,99,163.2,163.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,7,1142.4,-979.2,MISMATCH
010810228C,99,163.2,163.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,7,1142.4,-979.2,MISMATCH
010810228C,99,163.2,163.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,7,1142.4,-979.2,MISMATCH
010810228C,99,163.2,163.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,7,1142.4,-979.2,MISMATCH
010810228C,99,163.2,163.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,7,1142.4,-979.2,MISMATCH
010810228C,99,163.2,163.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,7,1142.4,-979.2,MISMATCH
010810228C,99,163.2,163.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,7,1142.4,-979.2,MISMATCH
010811382C,99,269.65,269.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2157.2,-1887.55,MISMATCH
010811382C,99,269.65,269.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2157.2,-1887.55,MISMATCH
010811382C,99,269.65,269.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2157.2,-1887.55,MISMATCH
010811382C,99,269.65,269.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2157.2,-1887.55,MISMATCH
010811382C,99,269.65,269.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2157.2,-1887.55,MISMATCH
010811382C,99,269.65,269.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2157.2,-1887.55,MISMATCH
010811382C,99,269.65,269.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2157.2,-1887.55,MISMATCH
010811382C,99,269.65,269.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2157.2,-1887.55,MISMATCH
010811385C,99,321.5,321.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2572.0,-2250.5,MISMATCH
010811385C,99,321.5,321.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2572.0,-2250.5,MISMATCH
010811385C,99,321.5,321.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2572.0,-2250.5,MISMATCH
010811385C,99,321.5,321.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2572.0,-2250.5,MISMATCH
010811385C,99,321.5,321.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2572.0,-2250.5,MISMATCH
010811385C,99,321.5,321.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2572.0,-2250.5,MISMATCH
010811385C,99,321.5,321.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2572.0,-2250.5,MISMATCH
010811385C,99,321.5,321.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2572.0,-2250.5,MISMATCH
010811386C,99,265.4,265.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2123.2,-1857.8,MISMATCH
010811386C,99,265.4,265.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2123.2,-1857.8,MISMATCH
010811386C,99,265.4,265.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2123.2,-1857.8,MISMATCH
010811386C,99,265.4,265.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2123.2,-1857.8,MISMATCH
010811386C,99,265.4,265.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2123.2,-1857.8,MISMATCH
010811386C,99,265.4,265.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2123.2,-1857.8,MISMATCH
010811386C,99,265.4,265.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2123.2,-1857.8,MISMATCH
010811386C,99,265.4,265.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2123.2,-1857.8,MISMATCH
010811998C,99,548.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,2740.0,-2192.0,MISMATCH
010811998C,99,548.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,2740.0,-2192.0,MISMATCH
010811998C,99,548.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,2740.0,-2192.0,MISMATCH
010811998C,99,548.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,2740.0,-2192.0,MISMATCH
010811998C,99,548.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,2740.0,-2192.0,MISMATCH
010812225C,99,488.5,488.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3908.0,-3419.5,MISMATCH
010812225C,99,488.5,488.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3908.0,-3419.5,MISMATCH
010812225C,99,488.5,488.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3908.0,-3419.5,MISMATCH
010812225C,99,488.5,488.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3908.0,-3419.5,MISMATCH
010812225C,99,488.5,488.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3908.0,-3419.5,MISMATCH
010812225C,99,488.5,488.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3908.0,-3419.5,MISMATCH
010812225C,99,488.5,488.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3908.0,-3419.5,MISMATCH
010812225C,99,488.5,488.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3908.0,-3419.5,MISMATCH
010813196C,99,254.75,254.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,2,509.5,-254.75,MISMATCH
010813196C,99,254.75,254.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,2,509.5,-254.75,MISMATCH
010813388C,99,406.9,406.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3255.2,-2848.3,MISMATCH
010813388C,99,406.9,406.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3255.2,-2848.3,MISMATCH
010813388C,99,406.9,406.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3255.2,-2848.3,MISMATCH
010813388C,99,406.9,406.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3255.2,-2848.3,MISMATCH
010813388C,99,406.9,406.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3255.2,-2848.3,MISMATCH
010813388C,99,406.9,406.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3255.2,-2848.3,MISMATCH
010813388C,99,406.9,406.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3255.2,-2848.3,MISMATCH
010813388C,99,406.9,406.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3255.2,-2848.3,MISMATCH
010813392C,99,373.75,373.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2990.0,-2616.25,MISMATCH
010813392C,99,373.75,373.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2990.0,-2616.25,MISMATCH
010813392C,99,373.75,373.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2990.0,-2616.25,MISMATCH
010813392C,99,373.75,373.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2990.0,-2616.25,MISMATCH
010813392C,99,373.75,373.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2990.0,-2616.25,MISMATCH
010813392C,99,373.75,373.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2990.0,-2616.25,MISMATCH
010813392C,99,373.75,373.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2990.0,-2616.25,MISMATCH
010813392C,99,373.75,373.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2990.0,-2616.25,MISMATCH
010813427C,99,112.75,112.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,112.75,0.0,MATCH
010813955C,99,505.5,505.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4044.0,-3538.5,MISMATCH
010813955C,99,505.5,505.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4044.0,-3538.5,MISMATCH
010813955C,99,505.5,505.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4044.0,-3538.5,MISMATCH
010813955C,99,505.5,505.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4044.0,-3538.5,MISMATCH
010813955C,99,505.5,505.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4044.0,-3538.5,MISMATCH
010813955C,99,505.5,505.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4044.0,-3538.5,MISMATCH
010813955C,99,505.5,505.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4044.0,-3538.5,MISMATCH
010813955C,99,505.5,505.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,4044.0,-3538.5,MISMATCH
010814115C,99,230.5,230.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1844.0,-1613.5,MISMATCH
010814115C,99,230.5,230.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1844.0,-1613.5,MISMATCH
010814115C,99,230.5,230.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1844.0,-1613.5,MISMATCH
010814115C,99,230.5,230.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1844.0,-1613.5,MISMATCH
010814115C,99,230.5,230.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1844.0,-1613.5,MISMATCH
010814115C,99,230.5,230.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1844.0,-1613.5,MISMATCH
010814115C,99,230.5,230.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1844.0,-1613.5,MISMATCH
010814115C,99,230.5,230.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1844.0,-1613.5,MISMATCH
010814362C,99,254.75,254.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2038.0,-1783.25,MISMATCH
010814362C,99,254.75,254.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2038.0,-1783.25,MISMATCH
010814362C,99,254.75,254.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2038.0,-1783.25,MISMATCH
010814362C,99,254.75,254.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2038.0,-1783.25,MISMATCH
010814362C,99,254.75,254.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2038.0,-1783.25,MISMATCH
010814362C,99,254.75,254.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2038.0,-1783.25,MISMATCH
010814362C,99,254.75,254.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2038.0,-1783.25,MISMATCH
010814362C,99,254.75,254.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2038.0,-1783.25,MISMATCH
010814390C,99,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2104.0,-1841.0,MISMATCH
010814390C,99,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2104.0,-1841.0,MISMATCH
010814390C,99,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2104.0,-1841.0,MISMATCH
010814390C,99,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2104.0,-1841.0,MISMATCH
010814390C,99,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2104.0,-1841.0,MISMATCH
010814390C,99,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2104.0,-1841.0,MISMATCH
010814390C,99,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2104.0,-1841.0,MISMATCH
010814390C,99,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,2104.0,-1841.0,MISMATCH
010814693C,99,424.15,424.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3393.2,-2969.05,MISMATCH
010814693C,99,424.15,424.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3393.2,-2969.05,MISMATCH
010814693C,99,424.15,424.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3393.2,-2969.05,MISMATCH
010814693C,99,424.15,424.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3393.2,-2969.05,MISMATCH
010814693C,99,424.15,424.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3393.2,-2969.05,MISMATCH
010814693C,99,424.15,424.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3393.2,-2969.05,MISMATCH
010814693C,99,424.15,424.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3393.2,-2969.05,MISMATCH
010814693C,99,424.15,424.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,3393.2,-2969.05,MISMATCH
010814931C,99,112.75,112.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,902.0,-789.25,MISMATCH
010814931C,99,112.75,112.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,902.0,-789.25,MISMATCH
010814931C,99,112.75,112.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,902.0,-789.25,MISMATCH
010814931C,99,112.75,112.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,902.0,-789.25,MISMATCH
010814931C,99,112.75,112.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,902.0,-789.25,MISMATCH
010814931C,99,112.75,112.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,902.0,-789.25,MISMATCH
010814931C,99,112.75,112.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,902.0,-789.25,MISMATCH
010814931C,99,112.75,112.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,902.0,-789.25,MISMATCH
010815236C,99,174.51,174.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1402.56,-1228.05,MISMATCH
010815236C,99,174.51,174.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1402.56,-1228.05,MISMATCH
010815236C,99,174.51,174.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1402.56,-1228.05,MISMATCH
010815236C,99,174.51,174.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1402.56,-1228.05,MISMATCH
010815236C,99,174.51,174.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1402.56,-1228.05,MISMATCH
010815236C,99,176.67,176.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1402.56,-1225.89,MISMATCH
010815236C,99,176.67,176.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1402.56,-1225.89,MISMATCH
010815236C,99,176.67,176.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1402.56,-1225.89,MISMATCH
010815523C,99,164.5,164.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8,1316.0,-1151.5,MISMATCH
