prototype_claimnum,reconstructed_claim_id,claim_family,failure_category,reconciliation_status,quikclms_mpaycount,quikclmp_payment_count,mpaid_variance,net_payment_variance,mresidual,residual_preserved,linked_rejected_payment_count,linked_rejected_payment_causes,severity,remediability,governance_status,recommended_remediation,production_dbf_flag
CLM0003864,RC-9011158068-1-SURRENDER_CLAIM-C1-20191101,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003865,RC-9011158068-1-SURRENDER_CLAIM-C2-20201101,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003866,RC-9011158068-1-SURRENDER_CLAIM-C3-20211101,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003867,RC-9011158068-1-SURRENDER_CLAIM-C4-20221101,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003868,RC-9011158069-1-DEATH_CLAIM-C0-20220207,DEATH_CLAIM,PAYMENT_COUNT_MISMATCH,REVIEW,1,0,4965.05,0.0,34.95,Y,1,GATING_FAILURE:1,HIGH,PARTIALLY_RECOVERABLE,QA_REVIEW_REQUIRED,Rejected or unstaged payments exist for claim; review payment gating and orphan linkage,N
CLM0003869,RC-9011158069-1-SURRENDER_CLAIM-C0-20181128,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003870,RC-9011158069-1-SURRENDER_CLAIM-C1-20191125,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003871,RC-9011158069-1-SURRENDER_CLAIM-C2-20201125,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003872,RC-9011158069-1-SURRENDER_CLAIM-C3-20211201,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003873,RC-9011158069-1-SURRENDER_CLAIM-C4-20220207,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003874,RC-9011158071-1-DEATH_CLAIM-C0-20220407,DEATH_CLAIM,PASS,PASS,1,1,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003875,RC-9011158071-1-DISBURSEMENT_CLAIM-C0-20220131,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003876,RC-9011158071-1-SURRENDER_CLAIM-C0-20181128,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003877,RC-9011158071-1-SURRENDER_CLAIM-C1-20191125,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003878,RC-9011158071-1-SURRENDER_CLAIM-C2-20201125,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003879,RC-9011158071-1-SURRENDER_CLAIM-C3-20211001,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003880,RC-9011158164-1-DEATH_CLAIM-C0-20181206,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-22.23,-22.23,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003881,RC-9011158320-1-SURRENDER_CLAIM-C0-20240218,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003882,RC-9011158638-1-DEATH_CLAIM-C0-20220722,DEATH_CLAIM,PAYMENT_COUNT_MISMATCH,REVIEW,1,0,5007.93,0.0,-7.93,Y,1,TRUSTEE_ROUTING:1,HIGH,PARTIALLY_RECOVERABLE,QA_REVIEW_REQUIRED,Rejected or unstaged payments exist for claim; review payment gating and orphan linkage,N
CLM0003883,RC-9011159178-1-DEATH_CLAIM-C0-20181217,DEATH_CLAIM,PAYMENT_COUNT_MISMATCH,REVIEW,2,0,5019.61,0.0,-19.61,Y,2,TRUSTEE_ROUTING:2,HIGH,PARTIALLY_RECOVERABLE,QA_REVIEW_REQUIRED,Rejected or unstaged payments exist for claim; review payment gating and orphan linkage,N
CLM0003884,RC-9011159289-1-DEATH_CLAIM-C0-20190731,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,2,2,0.0,-4.14,-4.14,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003885,RC-9011159843-1-DEATH_CLAIM-C0-20211010,DEATH_CLAIM,PAYMENT_COUNT_MISMATCH,REVIEW,2,0,10031.67,0.0,0.0,N,2,TRUSTEE_ROUTING:2,HIGH,PARTIALLY_RECOVERABLE,QA_REVIEW_REQUIRED,Rejected or unstaged payments exist for claim; review payment gating and orphan linkage,N
CLM0003886,RC-9011160018-1-DEATH_CLAIM-C0-20240915,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,2,2,0.0,-13.67,-13.67,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003887,RC-9011160346-1-DEATH_CLAIM-C0-20200221,DEATH_CLAIM,PASS,PASS,1,1,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003888,RC-9011160478-1-DISBURSEMENT_CLAIM-C0-20200827,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003889,RC-9011160478-1-SURRENDER_CLAIM-C0-20200511,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003890,RC-9011160478-1-SURRENDER_CLAIM-C1-20200826,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003891,RC-9011160479-1-DISBURSEMENT_CLAIM-C0-20200827,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003892,RC-9011160479-1-SURRENDER_CLAIM-C0-20200511,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003893,RC-9011160479-1-SURRENDER_CLAIM-C1-20200827,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003894,RC-9011160480-1-DISBURSEMENT_CLAIM-C0-20200827,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003895,RC-9011160480-1-SURRENDER_CLAIM-C0-20200511,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003896,RC-9011160480-1-SURRENDER_CLAIM-C1-20200827,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003897,RC-9011161110-1-DEATH_CLAIM-C0-20201219,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,2,2,0.0,-8.58,-8.58,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003898,RC-9011161880-1-DEATH_CLAIM-C0-20210129,DEATH_CLAIM,PAYMENT_COUNT_MISMATCH,REVIEW,1,0,5025.35,0.0,-25.35,Y,1,GATING_FAILURE:1,HIGH,PARTIALLY_RECOVERABLE,QA_REVIEW_REQUIRED,Rejected or unstaged payments exist for claim; review payment gating and orphan linkage,N
CLM0003899,RC-9011162200-1-DEATH_CLAIM-C0-20211216,DEATH_CLAIM,PAYMENT_COUNT_MISMATCH,REVIEW,1,0,5000.0,0.0,0.0,N,1,TRUSTEE_ROUTING:1,HIGH,PARTIALLY_RECOVERABLE,QA_REVIEW_REQUIRED,Rejected or unstaged payments exist for claim; review payment gating and orphan linkage,N
CLM0003900,RC-9011162203-1-SURRENDER_CLAIM-C0-20180127,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003901,RC-9011162203-1-SURRENDER_CLAIM-C1-20180427,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003902,RC-9011162203-1-SURRENDER_CLAIM-C10-20200727,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003903,RC-9011162203-1-SURRENDER_CLAIM-C11-20201027,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003904,RC-9011162203-1-SURRENDER_CLAIM-C12-20210127,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003905,RC-9011162203-1-SURRENDER_CLAIM-C13-20210427,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003906,RC-9011162203-1-SURRENDER_CLAIM-C14-20210727,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003907,RC-9011162203-1-SURRENDER_CLAIM-C15-20211027,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003908,RC-9011162203-1-SURRENDER_CLAIM-C16-20220127,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003909,RC-9011162203-1-SURRENDER_CLAIM-C17-20220427,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003910,RC-9011162203-1-SURRENDER_CLAIM-C18-20220727,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003911,RC-9011162203-1-SURRENDER_CLAIM-C19-20221027,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003912,RC-9011162203-1-SURRENDER_CLAIM-C2-20180727,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003913,RC-9011162203-1-SURRENDER_CLAIM-C20-20230127,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003914,RC-9011162203-1-SURRENDER_CLAIM-C21-20230427,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003915,RC-9011162203-1-SURRENDER_CLAIM-C22-20230727,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003916,RC-9011162203-1-SURRENDER_CLAIM-C23-20231027,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003917,RC-9011162203-1-SURRENDER_CLAIM-C24-20240127,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003918,RC-9011162203-1-SURRENDER_CLAIM-C25-20240427,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003919,RC-9011162203-1-SURRENDER_CLAIM-C26-20240727,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003920,RC-9011162203-1-SURRENDER_CLAIM-C27-20241027,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003921,RC-9011162203-1-SURRENDER_CLAIM-C28-20250127,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003922,RC-9011162203-1-SURRENDER_CLAIM-C3-20181027,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003923,RC-9011162203-1-SURRENDER_CLAIM-C4-20190127,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003924,RC-9011162203-1-SURRENDER_CLAIM-C5-20190427,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003925,RC-9011162203-1-SURRENDER_CLAIM-C6-20190727,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003926,RC-9011162203-1-SURRENDER_CLAIM-C7-20191027,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003927,RC-9011162203-1-SURRENDER_CLAIM-C8-20200127,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003928,RC-9011162203-1-SURRENDER_CLAIM-C9-20200427,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003929,RC-9011162252-1-DEATH_CLAIM-C0-20180120,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-11.18,-11.18,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003930,RC-9011162328-1-DEATH_CLAIM-C0-20241012,DEATH_CLAIM,PASS,PASS,2,2,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003931,RC-9011162387-1-DEATH_CLAIM-C0-20180509,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,2,2,0.0,-40.38,-40.38,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003932,RC-9011162541-1-DEATH_CLAIM-C0-20211029,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-2.31,-2.31,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003933,RC-9011163001-1-DEATH_CLAIM-C0-20200531,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-41.56,-41.56,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003934,RC-9011163078-1-DEATH_CLAIM-C0-20220723,DEATH_CLAIM,PAYMENT_COUNT_MISMATCH,REVIEW,1,0,5029.82,0.0,-29.82,Y,1,TRUSTEE_ROUTING:1,HIGH,PARTIALLY_RECOVERABLE,QA_REVIEW_REQUIRED,Rejected or unstaged payments exist for claim; review payment gating and orphan linkage,N
CLM0003935,RC-9011163083-1-DEATH_CLAIM-C0-20180212,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,4,4,0.0,-15.32,-15.32,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003936,RC-9011163086-1-DEATH_CLAIM-C0-20210617,DEATH_CLAIM,PASS,PASS,1,1,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003937,RC-9011174518-1-DEATH_CLAIM-C0-20190502,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-36.54,-36.54,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003938,RC-9011174519-1-DEATH_CLAIM-C0-20200806,DEATH_CLAIM,PASS,PASS,3,3,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003939,RC-9011174600-1-DEATH_CLAIM-C0-20250716,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,18.33,18.33,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003940,RC-9011174928-1-DEATH_CLAIM-C0-20250206,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,2,2,0.0,-38.42,-38.42,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003941,RC-9011175086-1-DEATH_CLAIM-C0-20180810,DEATH_CLAIM,PASS,PASS,1,1,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003942,RC-9011175088-1-DEATH_CLAIM-C0-20210930,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-21.97,-21.97,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003943,RC-9011175485-1-SURRENDER_CLAIM-C0-20180422,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003944,RC-9011175485-1-SURRENDER_CLAIM-C1-20190422,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003945,RC-9011175485-1-SURRENDER_CLAIM-C2-20200325,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003946,RC-9011175626-2-DEATH_CLAIM-C0-20180125,DEATH_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003947,RC-9011175682-1-DEATH_CLAIM-C0-20200901,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,2,2,0.0,-32.05,-32.05,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003948,RC-9011176023-1-DEATH_CLAIM-C0-20210918,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,2,2,0.0,-32.74,-32.74,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003949,RC-9011176029-1-DEATH_CLAIM-C0-20200402,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-68.56,-68.56,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003950,RC-9011176239-1-DEATH_CLAIM-C0-20220422,DEATH_CLAIM,PAYMENT_COUNT_MISMATCH,REVIEW,1,0,5007.95,0.0,-7.95,Y,1,TRUSTEE_ROUTING:1,HIGH,PARTIALLY_RECOVERABLE,QA_REVIEW_REQUIRED,Rejected or unstaged payments exist for claim; review payment gating and orphan linkage,N
CLM0003951,RC-9011176406-1-DEATH_CLAIM-C0-20230311,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-15.66,-15.66,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003952,RC-9011176413-1-DISBURSEMENT_CLAIM-C0-20210708,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003953,RC-9011176438-1-DEATH_CLAIM-C0-20190701,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-23.83,-23.83,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003954,RC-9011176782-1-DEATH_CLAIM-C0-20190518,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,2,2,0.0,-9.34,-9.34,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003955,RC-9011177102-1-DEATH_CLAIM-C0-20201214,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-16.04,-16.04,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003956,RC-9011177241-1-DEATH_CLAIM-C0-20220106,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-62.43,-62.43,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003957,RC-9011177441-1-DEATH_CLAIM-C0-20180910,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-18.69,-18.69,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003958,RC-9011177817-1-DEATH_CLAIM-C0-20210523,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-6.22,-6.22,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003959,RC-9011177870-1-DISBURSEMENT_CLAIM-C0-20200326,DISBURSEMENT_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003960,RC-9011177896-1-SURRENDER_CLAIM-C0-20220720,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003961,RC-9011177896-1-SURRENDER_CLAIM-C1-20230416,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003962,RC-9011177896-1-SURRENDER_CLAIM-C2-20240416,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003963,RC-9011177896-1-SURRENDER_CLAIM-C3-20250416,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003964,RC-9011177896-1-SURRENDER_CLAIM-C4-20260416,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003965,RC-9011177899-1-SURRENDER_CLAIM-C0-20240416,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003966,RC-9011177899-1-SURRENDER_CLAIM-C1-20240617,SURRENDER_CLAIM,PASS,PASS,0,0,0.0,0.0,0.0,N,0,,INFORMATIONAL,INFORMATIONAL,AUTO_APPROVED,No action required,N
CLM0003967,RC-9011178435-1-DEATH_CLAIM-C0-20260120,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-10.26,-10.26,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
CLM0003968,RC-9011178449-1-DEATH_CLAIM-C0-20200430,DEATH_CLAIM,NET_BALANCING_VARIANCE,PASS,1,1,0.0,-19.28,-19.28,Y,0,,MEDIUM,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review MNETAMT vs payment totals; preserve residual visibility,N
