reconstructed_claim_id,gross_benefit_amount,interest_amount,loan_principal_offset,loan_interest_offset,surrender_charge_amount,withholding_amount,total_cash_amount,partial_surrender_amount,reconstructed_net_payment,raw_transaction_total,balancing_difference,balancing_status,confidence_level
RC-9011091795-1-DEATH_CLAIM-C0-20200218,10782.62,17.44,0.0,0.0,0.0,0.0,0.0,0.0,10800.06,21600.12,0.0,BALANCED,HIGH
RC-9011092140-1-DEATH_CLAIM-C0-20190527,27495.75,154.59,0.0,0.0,0.0,0.0,0.0,0.0,27650.34,55418.43,-70.65,MINOR_VARIANCE,MEDIUM
RC-9011092549-1-SURRENDER_CLAIM-C0-20171109,0.0,4030.41,512.67,4030.41,0.0,0.0,0.0,0.0,-512.67,4543.08,-512.67,UNBALANCED,LOW
RC-9011093482-1-DEATH_CLAIM-C0-20190103,6000.0,22.14,0.0,0.0,0.0,0.0,0.0,0.0,6022.14,12069.98,-12.85,MINOR_VARIANCE,MEDIUM
RC-9011094544-1-DEATH_CLAIM-C0-20250715,5000.0,93.7,0.0,0.0,0.0,0.0,0.0,0.0,5093.7,10187.4,0.0,BALANCED,HIGH
RC-9011094545-1-DEATH_CLAIM-C0-20240330,3979.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3979.17,7958.34,0.0,BALANCED,HIGH
RC-9011094955-1-DEATH_CLAIM-C0-20191027,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,6000.0,0.0,BALANCED,HIGH
RC-9011095330-1-SURRENDER_CLAIM-C0-20180108,0.0,49219.47,0.0,49219.47,0.0,0.0,0.0,0.0,0.0,49219.47,0.0,BALANCED,HIGH
RC-9011095851-1-DEATH_CLAIM-C0-20210703,5000.0,6.16,0.0,0.0,0.0,0.0,0.0,0.0,5006.16,10056.9,-22.29,MINOR_VARIANCE,MEDIUM
RC-9011095851-1-SURRENDER_CLAIM-C0-20180110,0.0,3756.5,0.0,3756.5,0.0,0.0,0.0,0.0,0.0,3756.5,0.0,BALANCED,HIGH
RC-9011096068-1-SURRENDER_CLAIM-C0-20180901,0.0,260.26,0.0,260.26,0.0,0.0,0.0,0.0,0.0,260.26,0.0,BALANCED,HIGH
RC-9011096068-1-SURRENDER_CLAIM-C1-20190901,0.0,281.06,0.0,281.06,0.0,0.0,0.0,0.0,0.0,281.06,0.0,BALANCED,HIGH
RC-9011096068-1-SURRENDER_CLAIM-C2-20200901,0.0,303.52,0.0,303.52,0.0,0.0,0.0,0.0,0.0,303.52,0.0,BALANCED,HIGH
RC-9011096068-1-SURRENDER_CLAIM-C3-20210607,0.0,145.55,0.0,145.55,0.0,0.0,0.0,0.0,0.0,145.55,0.0,BALANCED,HIGH
RC-9011096068-1-SURRENDER_CLAIM-C4-20210901,0.0,940.05,0.0,940.05,0.0,0.0,0.0,0.0,0.0,940.05,0.0,BALANCED,HIGH
RC-9011096068-1-SURRENDER_CLAIM-C5-20220914,0.0,319.78,0.0,319.78,0.0,0.0,0.0,0.0,0.0,319.78,0.0,BALANCED,HIGH
RC-9011096068-1-SURRENDER_CLAIM-C6-20230901,0.0,357.6,0.0,357.6,0.0,0.0,0.0,0.0,0.0,357.6,0.0,BALANCED,HIGH
RC-9011096068-1-SURRENDER_CLAIM-C7-20240901,0.0,386.18,0.0,386.18,0.0,0.0,0.0,0.0,0.0,386.18,0.0,BALANCED,HIGH
RC-9011096068-1-SURRENDER_CLAIM-C8-20250901,0.0,417.04,0.0,417.04,0.0,0.0,0.0,0.0,0.0,417.04,0.0,BALANCED,HIGH
RC-9011096068-1-SURRENDER_CLAIM-C9-20260112,0.0,268.78,0.0,268.78,0.0,0.0,6277.53,0.0,6277.53,6546.31,6277.53,UNBALANCED,LOW
RC-9011096190-1-DEATH_CLAIM-C0-20190518,5000.0,18.95,0.0,0.0,0.0,0.0,0.0,0.0,5018.95,10069.4,-15.75,MINOR_VARIANCE,MEDIUM
RC-9011096643-1-DEATH_CLAIM-C0-20180924,3513.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3513.32,7026.64,0.0,BALANCED,HIGH
RC-9011096868-1-DEATH_CLAIM-C0-20231115,5000.0,41.08,0.0,0.0,0.0,0.0,0.0,0.0,5041.08,10132.88,-25.36,MINOR_VARIANCE,MEDIUM
RC-9011097228-1-DEATH_CLAIM-C0-20230420,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,15009.12,9.1,MINOR_VARIANCE,MEDIUM
RC-9011097343-1-DEATH_CLAIM-C0-20190430,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,20014.6,-9.47,MINOR_VARIANCE,MEDIUM
RC-9011097343-2-DEATH_CLAIM-C0-20190430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,BALANCED,HIGH
RC-9011098063-1-DEATH_CLAIM-C0-20181027,2171.07,159.68,0.0,0.0,0.0,0.0,0.0,0.0,2330.75,4661.5,0.0,BALANCED,HIGH
RC-9011098198-1-DISBURSEMENT_CLAIM-C0-20251008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,-5000.0,UNBALANCED,LOW
RC-9011098238-1-DEATH_CLAIM-C0-20240108,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,74124.5,-1062.25,UNBALANCED,LOW
RC-9011098620-1-DISBURSEMENT_CLAIM-C0-20211202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,-5000.0,UNBALANCED,LOW
RC-9011098649-1-DISBURSEMENT_CLAIM-C0-20191203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,-5000.0,UNBALANCED,LOW
RC-9011098913-1-DEATH_CLAIM-C0-20200322,20000.0,41.72,0.0,0.0,0.0,0.0,0.0,0.0,20041.72,40287.14,-101.85,UNBALANCED,LOW
RC-9011099771-1-DEATH_CLAIM-C0-20230110,5000.0,10.88,0.0,0.0,0.0,0.0,0.0,0.0,5010.88,10053.46,-15.85,MINOR_VARIANCE,MEDIUM
RC-9011099899-1-DEATH_CLAIM-C0-20230112,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,10033.08,-16.54,MINOR_VARIANCE,MEDIUM
RC-9011100026-1-DEATH_CLAIM-C0-20220130,7000.0,10.59,0.0,0.0,0.0,0.0,0.0,0.0,7010.59,14054.84,-16.83,MINOR_VARIANCE,MEDIUM
RC-9011100027-1-DEATH_CLAIM-C0-20210109,5000.0,384.47,0.0,0.0,0.0,0.0,0.0,0.0,5384.47,10768.94,0.0,BALANCED,HIGH
RC-9011100907-1-DEATH_CLAIM-C0-20191119,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,10209.8,-104.9,UNBALANCED,LOW
RC-9011100907-1-SURRENDER_CLAIM-C0-20200101,0.0,5.71,71.49,5.71,0.0,0.0,0.0,0.0,-71.49,77.2,-71.49,MINOR_VARIANCE,MEDIUM
RC-9011101266-1-DEATH_CLAIM-C0-20180214,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,8036.32,-18.16,MINOR_VARIANCE,MEDIUM
RC-9011101315-1-DEATH_CLAIM-C0-20181005,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,10080.36,-40.18,MINOR_VARIANCE,MEDIUM
RC-9011101315-1-DEATH_CLAIM-C1-20181220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10080.36,-10080.36,UNBALANCED,LOW
RC-9011101548-1-DEATH_CLAIM-C0-20191211,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,10037.64,-18.82,MINOR_VARIANCE,MEDIUM
RC-9011101578-1-DEATH_CLAIM-C0-20180628,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,6033.1,671.31,UNBALANCED,LOW
RC-9011101578-1-SURRENDER_CLAIM-C0-20171229,0.0,109.74,0.0,109.74,0.0,0.0,0.0,0.0,0.0,109.74,0.0,BALANCED,HIGH
RC-9011101578-1-SURRENDER_CLAIM-C1-20180628,0.0,27.03,0.0,27.03,0.0,0.0,0.0,0.0,0.0,27.03,0.0,BALANCED,HIGH
RC-9011102270-1-SURRENDER_CLAIM-C0-20171117,0.0,18366.86,612.17,18366.86,0.0,0.0,0.0,0.0,-612.17,18979.03,-612.17,UNBALANCED,LOW
RC-9011102532-1-DEATH_CLAIM-C0-20190924,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,10016.4,-8.2,MINOR_VARIANCE,MEDIUM
RC-9011102551-1-SURRENDER_CLAIM-C0-20180101,0.0,10.87,136.0,10.87,0.0,0.0,0.0,0.0,-136.0,146.87,-136.0,UNBALANCED,LOW
RC-9011102551-1-SURRENDER_CLAIM-C1-20190101,0.0,22.07,0.0,22.07,0.0,0.0,0.0,0.0,0.0,22.07,0.0,BALANCED,HIGH
RC-9011102551-1-SURRENDER_CLAIM-C2-20200101,0.0,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,BALANCED,HIGH
RC-9011102551-1-SURRENDER_CLAIM-C3-20210101,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.0,BALANCED,HIGH
RC-9011102551-1-SURRENDER_CLAIM-C4-20220101,0.0,9.82,121.0,9.82,0.0,0.0,0.0,0.0,-121.0,130.82,-121.0,UNBALANCED,LOW
RC-9011102551-1-SURRENDER_CLAIM-C5-20220314,0.0,7.89,0.0,7.89,0.0,0.0,0.0,0.0,0.0,7.89,0.0,BALANCED,HIGH
RC-9011102788-1-DEATH_CLAIM-C0-20200701,5000.0,9.67,0.0,0.0,0.0,0.0,0.0,0.0,5009.67,10266.08,-123.37,UNBALANCED,LOW
RC-9011102977-1-DEATH_CLAIM-C0-20230723,5000.0,117.28,0.0,0.0,0.0,0.0,0.0,0.0,5117.28,10234.56,0.0,BALANCED,HIGH
RC-9011103062-1-DEATH_CLAIM-C0-20191112,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,25051.8,9987.05,UNBALANCED,LOW
RC-9011103062-1-DISBURSEMENT_CLAIM-C0-20191218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3341.98,-3341.98,UNBALANCED,LOW
RC-9011103126-1-DEATH_CLAIM-C0-20240322,4145.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4145.13,8290.26,0.0,BALANCED,HIGH
RC-9011103126-1-DISBURSEMENT_CLAIM-C0-20220218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.7,-60.7,MINOR_VARIANCE,MEDIUM
RC-9011103130-1-DEATH_CLAIM-C0-20250213,8336.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8336.35,16672.7,0.0,BALANCED,HIGH
RC-9011103130-1-DISBURSEMENT_CLAIM-C0-20220218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.12,-53.12,MINOR_VARIANCE,MEDIUM
RC-9011103202-1-DEATH_CLAIM-C0-20200924,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,50840.44,-420.22,UNBALANCED,LOW
RC-9011103665-1-SURRENDER_CLAIM-C0-20180126,0.0,0.0,0.0,0.0,0.0,0.0,3142.95,0.0,3142.95,3142.95,3142.95,UNBALANCED,LOW
RC-9011103788-1-DEATH_CLAIM-C0-20180319,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,6015.5,-7.75,MINOR_VARIANCE,MEDIUM
RC-9011103996-1-DEATH_CLAIM-C0-20220706,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,10214.12,-107.06,UNBALANCED,LOW
RC-9011104064-1-SURRENDER_CLAIM-C0-20180118,0.0,8.26,0.0,8.26,0.0,0.0,0.0,0.0,0.0,8.26,0.0,BALANCED,HIGH
RC-9011104064-1-SURRENDER_CLAIM-C1-20181210,0.0,0.98,0.0,0.98,0.0,0.0,5454.08,0.0,5454.08,5455.06,5454.08,UNBALANCED,LOW
RC-9011104096-1-DEATH_CLAIM-C0-20210507,5000.0,235.62,0.0,0.0,0.0,0.0,0.0,0.0,5235.62,11036.0,-282.38,UNBALANCED,LOW
RC-9011104342-1-DEATH_CLAIM-C0-20230613,15000.0,186.9,0.0,0.0,0.0,0.0,0.0,0.0,15186.9,25524.18,4955.96,UNBALANCED,LOW
RC-9011104342-1-DEATH_CLAIM-C1-20240105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5115.47,-5115.47,UNBALANCED,LOW
RC-9011104570-1-DEATH_CLAIM-C0-20240322,4145.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4145.13,8290.26,0.0,BALANCED,HIGH
RC-9011104570-1-DISBURSEMENT_CLAIM-C0-20220218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.31,-201.31,UNBALANCED,LOW
RC-9011104572-1-SURRENDER_CLAIM-C0-20190813,0.0,0.0,0.0,0.0,0.0,0.0,7038.63,0.0,7038.63,7038.63,7038.63,UNBALANCED,LOW
RC-9011104828-1-DEATH_CLAIM-C0-20190131,6000.0,20.36,0.0,0.0,0.0,0.0,0.0,0.0,6020.36,12725.9,-342.59,UNBALANCED,LOW
RC-9011105008-1-SURRENDER_CLAIM-C0-20180105,0.0,157.66,0.0,157.66,0.0,0.0,0.0,0.0,0.0,157.66,0.0,BALANCED,HIGH
RC-9011105008-1-SURRENDER_CLAIM-C1-20180427,0.0,1469.14,109.8,1469.14,0.0,0.0,0.0,0.0,-109.8,1578.94,-109.8,UNBALANCED,LOW
RC-9011105008-1-SURRENDER_CLAIM-C2-20190516,0.0,607.17,0.0,607.17,0.0,0.0,0.0,0.0,0.0,607.17,0.0,BALANCED,HIGH
RC-9011105008-1-SURRENDER_CLAIM-C3-20191028,0.0,87.84,0.0,87.84,0.0,0.0,0.0,0.0,0.0,87.84,0.0,BALANCED,HIGH
RC-9011105008-1-SURRENDER_CLAIM-C4-20200106,0.0,2126.64,109.8,2126.64,0.0,0.0,0.0,0.0,-109.8,2236.44,-109.8,UNBALANCED,LOW
RC-9011105008-1-SURRENDER_CLAIM-C5-20201203,0.0,123.01,12.2,123.01,0.0,0.0,0.0,0.0,-12.2,135.21,-12.2,MINOR_VARIANCE,MEDIUM
RC-9011105008-1-SURRENDER_CLAIM-C6-20210207,0.0,185.32,0.0,185.32,0.0,0.0,0.0,0.0,0.0,185.32,0.0,BALANCED,HIGH
RC-9011105008-1-SURRENDER_CLAIM-C7-20210504,0.0,1066.97,0.0,1066.97,0.0,0.0,2546.58,0.0,2546.58,3613.55,2546.58,UNBALANCED,LOW
RC-9011105059-1-DEATH_CLAIM-C0-20180926,30000.0,37.77,0.0,0.0,0.0,0.0,0.0,0.0,30037.77,60075.54,0.0,BALANCED,HIGH
RC-9011105232-1-SURRENDER_CLAIM-C0-20180207,0.0,1086.42,0.0,1086.42,0.0,0.0,0.0,0.0,0.0,1086.42,0.0,BALANCED,HIGH
RC-9011105232-1-SURRENDER_CLAIM-C1-20190207,0.0,1082.71,0.0,1082.71,0.0,0.0,0.0,0.0,0.0,1082.71,0.0,BALANCED,HIGH
RC-9011105232-1-SURRENDER_CLAIM-C2-20200205,0.0,350.69,0.0,350.69,0.0,0.0,0.0,0.0,0.0,350.69,0.0,BALANCED,HIGH
RC-9011105232-1-SURRENDER_CLAIM-C3-20210207,0.0,1092.28,0.0,1092.28,0.0,0.0,0.0,0.0,0.0,1092.28,0.0,BALANCED,HIGH
RC-9011105232-1-SURRENDER_CLAIM-C4-20220207,0.0,1090.42,0.0,1090.42,0.0,0.0,0.0,0.0,0.0,1090.42,0.0,BALANCED,HIGH
RC-9011105232-1-SURRENDER_CLAIM-C5-20230207,0.0,1044.82,0.0,1044.82,0.0,0.0,0.0,0.0,0.0,1044.82,0.0,BALANCED,HIGH
RC-9011105232-1-SURRENDER_CLAIM-C6-20240207,0.0,1094.77,0.0,1094.77,0.0,0.0,0.0,0.0,0.0,1094.77,0.0,BALANCED,HIGH
RC-9011105232-1-SURRENDER_CLAIM-C7-20250207,0.0,1072.0,0.0,1072.0,0.0,0.0,0.0,0.0,0.0,1072.0,0.0,BALANCED,HIGH
RC-9011105232-1-SURRENDER_CLAIM-C8-20260207,0.0,1089.34,0.0,1089.34,0.0,0.0,0.0,0.0,0.0,1089.34,0.0,BALANCED,HIGH
RC-9011105332-1-SURRENDER_CLAIM-C0-20191204,0.0,0.0,0.0,0.0,0.0,0.0,2206.5,0.0,2206.5,2206.5,2206.5,UNBALANCED,LOW
RC-9011105385-1-SURRENDER_CLAIM-C0-20180815,0.0,4.65,41.25,4.65,0.0,0.0,1163.33,0.0,1122.08,1209.23,1122.08,UNBALANCED,LOW
RC-9011105386-1-SURRENDER_CLAIM-C0-20180815,0.0,0.27,6.87,0.27,0.0,0.0,0.0,0.0,-6.87,7.14,-6.87,MINOR_VARIANCE,MEDIUM
RC-9011105386-1-SURRENDER_CLAIM-C1-20181105,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.0,BALANCED,HIGH
RC-9011105523-1-DEATH_CLAIM-C0-20200718,7755.67,638.19,0.0,0.0,0.0,0.0,0.0,0.0,8393.86,16787.72,0.0,BALANCED,HIGH
RC-9011105523-1-SURRENDER_CLAIM-C0-20180213,0.0,172.62,0.0,172.62,0.0,0.0,0.0,0.0,0.0,172.62,0.0,BALANCED,HIGH
RC-9011105523-1-SURRENDER_CLAIM-C1-20190213,0.0,538.86,0.0,538.86,0.0,0.0,0.0,0.0,0.0,538.86,0.0,BALANCED,HIGH
RC-9011105523-1-SURRENDER_CLAIM-C2-20190513,0.0,263.54,0.0,263.54,0.0,0.0,0.0,0.0,0.0,263.54,0.0,BALANCED,HIGH
RC-9011105523-1-SURRENDER_CLAIM-C3-20190813,0.0,88.69,0.0,88.69,0.0,0.0,0.0,0.0,0.0,88.69,0.0,BALANCED,HIGH
RC-9011105666-1-SURRENDER_CLAIM-C0-20200210,0.0,0.0,0.0,0.0,0.0,0.0,4110.52,0.0,4110.52,4110.52,4110.52,UNBALANCED,LOW
RC-9011105839-1-DEATH_CLAIM-C0-20190424,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,16051.34,4219.67,UNBALANCED,LOW
RC-9011105839-1-SURRENDER_CLAIM-C0-20180220,0.0,3600.41,0.0,3600.41,0.0,0.0,0.0,0.0,0.0,3600.41,0.0,BALANCED,HIGH
RC-9011105839-1-SURRENDER_CLAIM-C1-20181120,0.0,2326.02,0.0,2326.02,0.0,0.0,0.0,0.0,0.0,2326.02,0.0,BALANCED,HIGH
RC-9011105951-1-DEATH_CLAIM-C0-20180612,30000.0,31.63,0.0,0.0,0.0,0.0,0.0,0.0,30031.63,61041.0,-488.87,UNBALANCED,LOW
RC-9011106177-1-SURRENDER_CLAIM-C0-20210225,0.0,0.0,0.0,0.0,0.0,0.0,4490.0,0.0,4490.0,4490.0,4490.0,UNBALANCED,LOW
RC-9011106214-1-DEATH_CLAIM-C0-20190406,15000.0,53.23,0.0,0.0,0.0,0.0,0.0,0.0,15053.23,30233.31,-76.11,MINOR_VARIANCE,MEDIUM
RC-9011106317-1-DEATH_CLAIM-C0-20190317,9000.0,17.11,0.0,0.0,0.0,0.0,0.0,0.0,9017.11,18059.62,-15.24,MINOR_VARIANCE,MEDIUM
RC-9011106491-1-DEATH_CLAIM-C0-20181205,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,20106.78,-53.39,MINOR_VARIANCE,MEDIUM
RC-9011106598-1-SURRENDER_CLAIM-C0-20180202,0.0,154.62,0.0,154.62,0.0,0.0,0.0,0.0,0.0,154.62,0.0,BALANCED,HIGH
RC-9011106598-1-SURRENDER_CLAIM-C1-20190207,0.0,470.35,0.0,470.35,0.0,0.0,0.0,0.0,0.0,470.35,0.0,BALANCED,HIGH
RC-9011106598-1-SURRENDER_CLAIM-C2-20200207,0.0,150.46,0.0,150.46,0.0,0.0,0.0,0.0,0.0,150.46,0.0,BALANCED,HIGH
RC-9011106598-1-SURRENDER_CLAIM-C3-20210207,0.0,445.27,0.0,445.27,0.0,0.0,0.0,0.0,0.0,445.27,0.0,BALANCED,HIGH
RC-9011106598-1-SURRENDER_CLAIM-C4-20220207,0.0,146.85,0.0,146.85,0.0,0.0,0.0,0.0,0.0,146.85,0.0,BALANCED,HIGH
RC-9011106598-1-SURRENDER_CLAIM-C5-20230207,0.0,447.7,0.0,447.7,0.0,0.0,0.0,0.0,0.0,447.7,0.0,BALANCED,HIGH
RC-9011106598-1-SURRENDER_CLAIM-C6-20240207,0.0,453.58,0.0,453.58,0.0,0.0,0.0,0.0,0.0,453.58,0.0,BALANCED,HIGH
RC-9011106598-1-SURRENDER_CLAIM-C7-20250207,0.0,461.83,0.0,461.83,0.0,0.0,0.0,0.0,0.0,461.83,0.0,BALANCED,HIGH
RC-9011106598-1-SURRENDER_CLAIM-C8-20260206,0.0,147.75,0.0,147.75,0.0,0.0,0.0,0.0,0.0,147.75,0.0,BALANCED,HIGH
RC-9011106738-1-SURRENDER_CLAIM-C0-20231001,0.0,0.0,0.0,0.0,0.0,0.0,3897.5,0.0,3897.5,3897.5,3897.5,UNBALANCED,LOW
RC-9011107129-1-DEATH_CLAIM-C0-20220713,5000.0,12.31,0.0,0.0,0.0,0.0,0.0,0.0,5012.31,10056.04,-15.71,MINOR_VARIANCE,MEDIUM
RC-9011107137-1-SURRENDER_CLAIM-C0-20210515,0.0,1422.7,494.16,1422.7,0.0,0.0,0.0,0.0,-494.16,1916.86,-494.16,UNBALANCED,LOW
RC-9011107641-1-DEATH_CLAIM-C0-20180614,5000.0,15.73,0.0,0.0,0.0,0.0,0.0,0.0,5015.73,10444.26,-206.4,UNBALANCED,LOW
RC-9011107796-3-SURRENDER_CLAIM-C0-20180317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,2126.0,2126.0,2126.0,UNBALANCED,LOW
RC-9011107796-3-SURRENDER_CLAIM-C1-20190317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,2126.0,2126.0,2126.0,UNBALANCED,LOW
RC-9011107796-3-SURRENDER_CLAIM-C2-20200317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,2126.0,2126.0,2126.0,UNBALANCED,LOW
RC-9011107796-3-SURRENDER_CLAIM-C3-20210317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,2126.0,2126.0,2126.0,UNBALANCED,LOW
RC-9011107796-3-SURRENDER_CLAIM-C4-20220317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,2126.0,2126.0,2126.0,UNBALANCED,LOW
RC-9011107796-3-SURRENDER_CLAIM-C5-20230317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,2126.0,2126.0,2126.0,UNBALANCED,LOW
RC-9011107796-3-SURRENDER_CLAIM-C6-20240317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,2126.0,2126.0,2126.0,UNBALANCED,LOW
RC-9011107796-3-SURRENDER_CLAIM-C7-20250317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,2126.0,2126.0,2126.0,UNBALANCED,LOW
RC-9011107796-3-SURRENDER_CLAIM-C8-20260317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,2126.0,2126.0,2126.0,UNBALANCED,LOW
RC-9011107848-1-DEATH_CLAIM-C0-20220610,5000.0,16.13,0.0,0.0,0.0,0.0,0.0,0.0,5016.13,10387.24,-177.49,UNBALANCED,LOW
RC-9011107863-1-DEATH_CLAIM-C0-20241212,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,10058.12,-29.06,MINOR_VARIANCE,MEDIUM
RC-9011107879-1-DEATH_CLAIM-C0-20250207,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,20116.04,-58.02,MINOR_VARIANCE,MEDIUM
RC-9011107893-1-DEATH_CLAIM-C0-20200914,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,20047.32,-23.66,MINOR_VARIANCE,MEDIUM
RC-9011108310-1-SURRENDER_CLAIM-C0-20180301,0.0,0.0,0.0,0.0,0.0,0.0,3825.0,0.0,3825.0,3825.0,3825.0,UNBALANCED,LOW
RC-9011108515-1-DEATH_CLAIM-C0-20220122,5000.0,47.32,0.0,0.0,0.0,0.0,0.0,0.0,5047.32,10094.64,0.0,BALANCED,HIGH
RC-9011108587-1-DEATH_CLAIM-C0-20190122,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,6000.0,0.0,BALANCED,HIGH
RC-9011108606-1-DEATH_CLAIM-C0-20210212,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,6038.24,-19.12,MINOR_VARIANCE,MEDIUM
RC-9011109124-1-DEATH_CLAIM-C0-20210506,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,10004.28,-2.14,MINOR_VARIANCE,MEDIUM
RC-9011109256-1-DEATH_CLAIM-C0-20210908,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,50000.0,0.0,BALANCED,HIGH
RC-9011109259-1-DEATH_CLAIM-C0-20200101,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,6105.1,-52.55,MINOR_VARIANCE,MEDIUM
RC-9011109433-1-DEATH_CLAIM-C0-20230226,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,15050.44,-25.22,MINOR_VARIANCE,MEDIUM
RC-9011109446-1-SURRENDER_CLAIM-C0-20180501,0.0,1286.41,0.0,1286.41,0.0,0.0,0.0,0.0,0.0,1286.41,0.0,BALANCED,HIGH
RC-9011109446-1-SURRENDER_CLAIM-C1-20190501,0.0,1389.21,0.0,1389.21,0.0,0.0,0.0,0.0,0.0,1389.21,0.0,BALANCED,HIGH
RC-9011109446-1-SURRENDER_CLAIM-C2-20200501,0.0,1500.23,0.0,1500.23,0.0,0.0,0.0,0.0,0.0,1500.23,0.0,BALANCED,HIGH
RC-9011109446-1-SURRENDER_CLAIM-C3-20210501,0.0,1620.11,0.0,1620.11,0.0,0.0,0.0,0.0,0.0,1620.11,0.0,BALANCED,HIGH
RC-9011109446-1-SURRENDER_CLAIM-C4-20220501,0.0,1749.58,0.0,1749.58,0.0,0.0,0.0,0.0,0.0,1749.58,0.0,BALANCED,HIGH
RC-9011109446-1-SURRENDER_CLAIM-C5-20230501,0.0,1889.4,0.0,1889.4,0.0,0.0,0.0,0.0,0.0,1889.4,0.0,BALANCED,HIGH
RC-9011109446-1-SURRENDER_CLAIM-C6-20230901,0.0,1270.57,0.0,1270.57,0.0,0.0,24266.67,0.0,24266.67,25537.24,24266.67,UNBALANCED,LOW
RC-9011109852-2-SURRENDER_CLAIM-C0-20251229,0.0,0.0,0.0,0.0,0.0,0.0,24534.8,0.0,24534.8,24534.8,24534.8,UNBALANCED,LOW
RC-9011109861-1-DEATH_CLAIM-C0-20181224,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,10030.26,-15.13,MINOR_VARIANCE,MEDIUM
RC-9011109881-1-DEATH_CLAIM-C0-20240204,5000.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,5099.8,10348.34,-74.37,MINOR_VARIANCE,MEDIUM
RC-9011109994-1-DEATH_CLAIM-C0-20200305,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,34000.0,11036.01,UNBALANCED,LOW
