reconstructed_claim_id,policy_number,benefit_seq,claim_family,claim_subtype,reconstructed_lifecycle_status,first_activity_date,latest_activity_date,claim_activity_row_count,claim_relevant_transaction_codes,possible_reversal_flag,confidence_level,reconstruction_notes
RC-9011068751-1-SURRENDER_CLAIM-C5-20230301,9011068751,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20230301,20230301,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011068751-1-SURRENDER_CLAIM-C6-20240301,9011068751,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20240301,20240301,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011068751-1-SURRENDER_CLAIM-C7-20250301,9011068751,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20250301,20250301,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011068751-1-SURRENDER_CLAIM-C8-20260301,9011068751,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20260301,20260301,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011069093-1-DEATH_CLAIM-C0-20221103,9011069093,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_BENEFIT_INTEREST|DEATH_CLAIM_PAYOUT,SETTLED,20221103,20221103,3,0094|0530|0630,N,HIGH,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9011069093-2-SURRENDER_CLAIM-C0-20180401,9011069093,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20180401,20180401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011069093-2-SURRENDER_CLAIM-C1-20190401,9011069093,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20190401,20190401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011069093-2-SURRENDER_CLAIM-C2-20200401,9011069093,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20200401,20200401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011069093-2-SURRENDER_CLAIM-C3-20210401,9011069093,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20210401,20210401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011069093-2-SURRENDER_CLAIM-C4-20220401,9011069093,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20220401,20220401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011069253-1-DISBURSEMENT_CLAIM-C0-20220411,9011069253,1,DISBURSEMENT_CLAIM,CASH_DISBURSEMENT,PAID,20220411,20220411,1,0090,N,MEDIUM,Prototype grouping by policy/benefit_seq/DISBURSEMENT_CLAIM with 60-day date cluster window
RC-9011069253-2-SURRENDER_CLAIM-C0-20220225,9011069253,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20220225,20220225,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011069253-2-SURRENDER_CLAIM-C1-20230225,9011069253,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20230225,20230225,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011069253-2-SURRENDER_CLAIM-C2-20240225,9011069253,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20240225,20240225,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011069253-2-SURRENDER_CLAIM-C3-20250225,9011069253,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20250225,20250225,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011069253-2-SURRENDER_CLAIM-C4-20260225,9011069253,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20260225,20260225,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011069610-4-SURRENDER_CLAIM-C0-20260304,9011069610,4,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20260304,20260304,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011071018-2-SURRENDER_CLAIM-C0-20180401,9011071018,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20180401,20180401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011071018-2-SURRENDER_CLAIM-C1-20190401,9011071018,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20190401,20190401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011071018-2-SURRENDER_CLAIM-C2-20200401,9011071018,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20200401,20200401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011071018-2-SURRENDER_CLAIM-C3-20210401,9011071018,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20210401,20210401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011071018-2-SURRENDER_CLAIM-C4-20220401,9011071018,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20220401,20220401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011071018-2-SURRENDER_CLAIM-C5-20230401,9011071018,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20230401,20230401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011071018-2-SURRENDER_CLAIM-C6-20240401,9011071018,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20240401,20240401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011071018-2-SURRENDER_CLAIM-C7-20250401,9011071018,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20250401,20250401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011071018-2-SURRENDER_CLAIM-C8-20260401,9011071018,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20260401,20260401,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011071480-1-SURRENDER_CLAIM-C0-20200419,9011071480,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,INFERRED,20200419,20200419,2,0411|0412,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011072405-1-DEATH_CLAIM-C0-20230106,9011072405,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_BENEFIT_INTEREST|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20230106,20230106,5,0038|0094|0530|0630,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9011072405-2-DEATH_CLAIM-C0-20230106,9011072405,2,DEATH_CLAIM,DEATH_CLAIM_CLEARING,FUNDED,20230106,20230106,2,0038,N,MEDIUM,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9011072805-1-DEATH_CLAIM-C0-20200117,9011072805,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20200117,20200117,3,0038|0094|0530,N,MEDIUM,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9011072813-2-SURRENDER_CLAIM-C0-20180624,9011072813,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20180624,20180624,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011072813-2-SURRENDER_CLAIM-C1-20190624,9011072813,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20190624,20190624,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011072813-2-SURRENDER_CLAIM-C2-20200624,9011072813,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20200624,20200624,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011072813-2-SURRENDER_CLAIM-C3-20210624,9011072813,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20210624,20210624,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011072813-2-SURRENDER_CLAIM-C4-20220624,9011072813,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20220624,20220624,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011072813-2-SURRENDER_CLAIM-C5-20230624,9011072813,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20230624,20230624,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011072813-2-SURRENDER_CLAIM-C6-20240624,9011072813,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20240624,20240624,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011072813-2-SURRENDER_CLAIM-C7-20250624,9011072813,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20250624,20250624,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011073231-1-DEATH_CLAIM-C0-20201130,9011073231,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20201130,20201130,4,0038|0094|0530,N,MEDIUM,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9011073652-2-SURRENDER_CLAIM-C0-20180119,9011073652,2,SURRENDER_CLAIM,TOTAL_CASH,FUNDED,20180119,20180119,2,0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011074703-2-SURRENDER_CLAIM-C0-20190813,9011074703,2,SURRENDER_CLAIM,SURRENDER_CHARGE|TOTAL_CASH,FUNDED,20190813,20190813,3,0560|1020,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011074898-2-SURRENDER_CLAIM-C0-20250121,9011074898,2,SURRENDER_CLAIM,SURRENDER_CHARGE|TOTAL_CASH,FUNDED,20250121,20250127,6,0560|1020,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011074929-1-DISBURSEMENT_CLAIM-C0-20191220,9011074929,1,DISBURSEMENT_CLAIM,CASH_DISBURSEMENT,PAID,20191220,20200107,2,0090,N,MEDIUM,Prototype grouping by policy/benefit_seq/DISBURSEMENT_CLAIM with 60-day date cluster window
RC-9011074929-2-SURRENDER_CLAIM-C0-20190801,9011074929,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20190801,20190801,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011074929-2-SURRENDER_CLAIM-C1-20200127,9011074929,2,SURRENDER_CLAIM,TOTAL_CASH,FUNDED,20200127,20200127,2,0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075203-1-DEATH_CLAIM-C0-20240513,9011075203,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_BENEFIT_INTEREST|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20240513,20240513,6,0038|0094|0530|0630,N,MEDIUM,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9011075278-2-SURRENDER_CLAIM-C0-20180727,9011075278,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20180727,20180727,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075278-2-SURRENDER_CLAIM-C1-20190727,9011075278,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20190727,20190727,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075278-2-SURRENDER_CLAIM-C2-20200727,9011075278,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20200727,20200727,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075278-2-SURRENDER_CLAIM-C3-20210727,9011075278,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20210727,20210727,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075278-2-SURRENDER_CLAIM-C4-20220727,9011075278,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20220727,20220727,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075278-2-SURRENDER_CLAIM-C5-20230727,9011075278,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20230727,20230727,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075278-2-SURRENDER_CLAIM-C6-20240727,9011075278,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20240727,20240727,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075278-2-SURRENDER_CLAIM-C7-20250727,9011075278,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20250727,20250727,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075595-1-SURRENDER_CLAIM-C0-20180727,9011075595,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180727,20180727,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075595-1-SURRENDER_CLAIM-C1-20190727,9011075595,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20190727,20190727,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075595-1-SURRENDER_CLAIM-C2-20231113,9011075595,1,SURRENDER_CLAIM,TOTAL_CASH,FUNDED,20231113,20231113,1,0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075596-1-SURRENDER_CLAIM-C0-20180727,9011075596,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180727,20180727,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075596-1-SURRENDER_CLAIM-C1-20190727,9011075596,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20190727,20190727,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075596-2-SURRENDER_CLAIM-C0-20200727,9011075596,2,SURRENDER_CLAIM,SURRENDER_CHARGE,INFERRED,20200727,20200727,1,1020,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075754-1-SURRENDER_CLAIM-C0-20180803,9011075754,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,INFERRED,20180803,20180803,2,0411|0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075754-1-SURRENDER_CLAIM-C1-20190803,9011075754,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,INFERRED,20190803,20190803,2,0411|0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075754-1-SURRENDER_CLAIM-C2-20191103,9011075754,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,INFERRED,20191103,20191103,3,0411|0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075754-1-SURRENDER_CLAIM-C3-20200803,9011075754,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20200803,20200803,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075754-1-SURRENDER_CLAIM-C4-20210803,9011075754,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20210803,20210803,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075754-2-SURRENDER_CLAIM-C0-20220803,9011075754,2,SURRENDER_CLAIM,SURRENDER_CHARGE,INFERRED,20220803,20220803,1,1020,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075863-1-SURRENDER_CLAIM-C0-20180826,9011075863,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180826,20180826,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075863-1-SURRENDER_CLAIM-C1-20190826,9011075863,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20190826,20190826,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075863-1-SURRENDER_CLAIM-C2-20200826,9011075863,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20200826,20200826,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075863-1-SURRENDER_CLAIM-C3-20210826,9011075863,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20210826,20210826,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075863-1-SURRENDER_CLAIM-C4-20220826,9011075863,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20220826,20220826,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075863-1-SURRENDER_CLAIM-C5-20230826,9011075863,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20230826,20230826,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075863-1-SURRENDER_CLAIM-C6-20240826,9011075863,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20240826,20240826,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011075863-1-SURRENDER_CLAIM-C7-20250826,9011075863,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20250826,20250826,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011076209-2-SURRENDER_CLAIM-C0-20190703,9011076209,2,SURRENDER_CLAIM,TOTAL_CASH,FUNDED,20190703,20190703,2,0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011076275-1-DEATH_CLAIM-C0-20220608,9011076275,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_BENEFIT_INTEREST|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20220608,20220608,5,0038|0094|0530|0630,N,MEDIUM,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9011077201-1-DEATH_CLAIM-C0-20200229,9011077201,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20200229,20200323,8,0038|0094|0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9011077363-1-DEATH_CLAIM-C0-20191127,9011077363,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20191127,20191127,3,0038|0094|0530,N,MEDIUM,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9011077533-1-DEATH_CLAIM-C0-20220319,9011077533,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_BENEFIT_INTEREST|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20220319,20220319,4,0038|0094|0530|0630,N,MEDIUM,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9011077629-2-SURRENDER_CLAIM-C0-20180921,9011077629,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20180921,20180921,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011077629-2-SURRENDER_CLAIM-C1-20190921,9011077629,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20190921,20190921,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011077629-2-SURRENDER_CLAIM-C2-20200921,9011077629,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20200921,20200921,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011077629-2-SURRENDER_CLAIM-C3-20210921,9011077629,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20210921,20210921,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011077629-2-SURRENDER_CLAIM-C4-20220921,9011077629,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20220921,20220921,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011077629-2-SURRENDER_CLAIM-C5-20230921,9011077629,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20230921,20230921,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011077629-2-SURRENDER_CLAIM-C6-20240921,9011077629,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20240921,20240921,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011077629-2-SURRENDER_CLAIM-C7-20250921,9011077629,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20250921,20250921,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011077798-1-DEATH_CLAIM-C0-20200828,9011077798,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_BENEFIT_INTEREST|DEATH_CLAIM_PAYOUT,SETTLED,20200828,20200828,4,0094|0530|0630,N,HIGH,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9011077798-2-SURRENDER_CLAIM-C0-20181201,9011077798,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20181201,20181201,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011077798-2-SURRENDER_CLAIM-C1-20191201,9011077798,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20191201,20191201,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011078262-1-DEATH_CLAIM-C0-20200814,9011078262,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20200814,20201013,7,0038|0094|0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9011078262-1-DISBURSEMENT_CLAIM-C0-20201013,9011078262,1,DISBURSEMENT_CLAIM,CASH_DISBURSEMENT,PAID,20201013,20201013,2,0090,N,LOW,Prototype grouping by policy/benefit_seq/DISBURSEMENT_CLAIM with 60-day date cluster window
RC-9011078262-1-SURRENDER_CLAIM-C0-20181002,9011078262,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20181002,20181002,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011078262-1-SURRENDER_CLAIM-C1-20191002,9011078262,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20191002,20191002,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011078262-1-SURRENDER_CLAIM-C2-20200814,9011078262,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20200814,20200814,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011078437-1-DEATH_CLAIM-C0-20181017,9011078437,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_PAYOUT,SETTLED,20181017,20181017,2,0094|0530,N,HIGH,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9011078437-2-SURRENDER_CLAIM-C0-20181008,9011078437,2,SURRENDER_CLAIM,PARTIAL_SURRENDER,FUNDED,20181008,20181008,1,0561,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011078891-1-SURRENDER_CLAIM-C0-20180121,9011078891,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,INFERRED,20180121,20180121,3,0411|0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9011078891-1-SURRENDER_CLAIM-C1-20180421,9011078891,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,INFERRED,20180421,20180421,3,0411|0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
