reconstructed_claim_id,policy_number,likely_payee_name_id,likely_payee_relationship,payee_resolution_method,fallback_strategy_used,address_available_flag,tax_id_available_flag,trust_indicator,business_indicator,confidence_level,resolution_notes
RC-9010995984-1-SURRENDER_CLAIM-C7-20250801,9010995984,590022,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010996841-1-DEATH_CLAIM-C0-20210123,9010996841,693945,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,Y,HIGH,death_claim_payment
RC-9010996841-2-SURRENDER_CLAIM-C0-20180801,9010996841,693945,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,surrender_payment
RC-9010996841-2-SURRENDER_CLAIM-C1-20190801,9010996841,693945,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,surrender_payment
RC-9010996841-2-SURRENDER_CLAIM-C2-20200801,9010996841,693945,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,surrender_payment
RC-9010996983-1-DEATH_CLAIM-C0-20190516,9010996983,606154,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010996983-2-SURRENDER_CLAIM-C0-20180802,9010996983,606154,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010996999-2-SURRENDER_CLAIM-C0-20190701,9010996999,606155,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010997600-2-SURRENDER_CLAIM-C0-20180807,9010997600,606165,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C0-20171207,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C1-20180307,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C10-20200907,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C11-20201207,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C12-20210307,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C13-20210607,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C14-20210907,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C15-20211207,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C16-20220307,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C17-20220607,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C18-20220907,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C19-20221207,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C2-20180607,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C20-20230307,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C21-20230607,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C22-20230907,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C23-20231207,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C24-20240307,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C25-20240607,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C26-20240907,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C27-20241207,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C28-20250607,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C29-20250907,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C3-20180907,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C30-20251207,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C4-20190307,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C5-20190607,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C6-20190907,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C7-20191207,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C8-20200307,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000000-1-SURRENDER_CLAIM-C9-20200607,9011000000,606187,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011000854-0-DEATH_CLAIM-C0-20230503,9011000854,712103,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,death_claim_payment
RC-9011000854-1-DEATH_CLAIM-C0-20221224,9011000854,712103,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9011000854-1-DEATH_CLAIM-C1-20230502,9011000854,712103,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9011001627-1-DEATH_CLAIM-C0-20190212,9011001627,698193,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9011001743-2-SURRENDER_CLAIM-C0-20230622,9011001743,601101,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011001984-1-DEATH_CLAIM-C0-20181017,9011001984,707307,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9011002095-1-DEATH_CLAIM-C0-20210112,9011002095,705327,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9011002095-2-SURRENDER_CLAIM-C0-20180918,9011002095,705327,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011002095-2-SURRENDER_CLAIM-C1-20190918,9011002095,705327,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011002095-2-SURRENDER_CLAIM-C2-20200918,9011002095,705327,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011002616-1-DISBURSEMENT_CLAIM-C0-20180109,9011002616,606241,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9011002616-2-SURRENDER_CLAIM-C0-20170928,9011002616,606241,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011002616-2-SURRENDER_CLAIM-C1-20180928,9011002616,606241,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011002616-2-SURRENDER_CLAIM-C2-20190928,9011002616,606241,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011002616-2-SURRENDER_CLAIM-C3-20200928,9011002616,606241,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011002616-2-SURRENDER_CLAIM-C4-20210928,9011002616,606241,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011002616-2-SURRENDER_CLAIM-C5-20220928,9011002616,606241,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011002616-2-SURRENDER_CLAIM-C6-20230928,9011002616,606241,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011002616-2-SURRENDER_CLAIM-C7-20240928,9011002616,606241,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011002616-2-SURRENDER_CLAIM-C8-20250928,9011002616,606241,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011002664-1-DEATH_CLAIM-C0-20181207,9011002664,662731,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,Y,HIGH,death_claim_payment
RC-9011002664-2-SURRENDER_CLAIM-C0-20180928,9011002664,662731,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,surrender_payment
RC-9011003108-1-SURRENDER_CLAIM-C0-20180801,9011003108,606255,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011003108-2-SURRENDER_CLAIM-C0-20180801,9011003108,606255,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011003162-1-DEATH_CLAIM-C0-20250305,9011003162,713208,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9011004587-1-DEATH_CLAIM-C0-20230222,9011004587,606277,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9011005190-2-SURRENDER_CLAIM-C0-20190806,9011005190,606283,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011005348-1-DEATH_CLAIM-C0-20240125,9011005348,606287,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9011005348-2-SURRENDER_CLAIM-C0-20181027,9011005348,606287,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011005348-2-SURRENDER_CLAIM-C1-20191027,9011005348,606287,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011005348-2-SURRENDER_CLAIM-C2-20201027,9011005348,606287,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011005348-2-SURRENDER_CLAIM-C3-20211027,9011005348,606287,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011005348-2-SURRENDER_CLAIM-C4-20221027,9011005348,606287,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011005348-2-SURRENDER_CLAIM-C5-20231027,9011005348,606287,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011005435-1-SURRENDER_CLAIM-C0-20180209,9011005435,606288,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011005435-3-SURRENDER_CLAIM-C0-20180209,9011005435,606288,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011005635-1-DISBURSEMENT_CLAIM-C0-20210505,9011005635,606294,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9011005855-1-DEATH_CLAIM-C0-20230314,9011005855,606299,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9011006697-1-SURRENDER_CLAIM-C0-20171113,9011006697,601824,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011006697-1-SURRENDER_CLAIM-C1-20181113,9011006697,601824,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011006697-1-SURRENDER_CLAIM-C2-20191113,9011006697,601824,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011006697-1-SURRENDER_CLAIM-C3-20201113,9011006697,601824,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011006697-1-SURRENDER_CLAIM-C4-20211113,9011006697,601824,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011006697-1-SURRENDER_CLAIM-C5-20221113,9011006697,601824,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011006697-1-SURRENDER_CLAIM-C6-20231113,9011006697,601824,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011006697-1-SURRENDER_CLAIM-C7-20241113,9011006697,601824,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011006697-1-SURRENDER_CLAIM-C8-20251113,9011006697,601824,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011007835-3-SURRENDER_CLAIM-C0-20220701,9011007835,591378,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011008707-2-SURRENDER_CLAIM-C0-20181208,9011008707,606329,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011008707-2-SURRENDER_CLAIM-C1-20191208,9011008707,606329,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011008707-2-SURRENDER_CLAIM-C2-20201208,9011008707,606329,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011008707-2-SURRENDER_CLAIM-C3-20211208,9011008707,606329,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011008707-2-SURRENDER_CLAIM-C4-20221208,9011008707,606329,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011008707-2-SURRENDER_CLAIM-C5-20231208,9011008707,606329,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011008707-2-SURRENDER_CLAIM-C6-20241208,9011008707,606329,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011008707-2-SURRENDER_CLAIM-C7-20251208,9011008707,606329,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011008708-1-SURRENDER_CLAIM-C0-20180115,9011008708,606330,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011010387-1-SURRENDER_CLAIM-C0-20180126,9011010387,606339,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011010387-2-SURRENDER_CLAIM-C0-20250921,9011010387,606339,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011013545-1-DEATH_CLAIM-C0-20241231,9011013545,713138,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,N,N,Y,HIGH,death_claim_payment
RC-9011014276-1-DEATH_CLAIM-C0-20200514,9011014276,710296,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,N,N,Y,HIGH,death_claim_payment
RC-9011014578-2-SURRENDER_CLAIM-C0-20180216,9011014578,606393,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011014579-1-DISBURSEMENT_CLAIM-C0-20180105,9011014579,705516,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9011014579-1-DISBURSEMENT_CLAIM-C1-20180327,9011014579,705516,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9011014579-1-DISBURSEMENT_CLAIM-C10-20241119,9011014579,705516,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9011014579-1-DISBURSEMENT_CLAIM-C2-20180921,9011014579,705516,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9011014579-1-DISBURSEMENT_CLAIM-C3-20181203,9011014579,705516,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9011014579-1-DISBURSEMENT_CLAIM-C4-20190305,9011014579,705516,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9011014579-1-DISBURSEMENT_CLAIM-C5-20190612,9011014579,705516,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9011014579-1-DISBURSEMENT_CLAIM-C6-20190911,9011014579,705516,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9011014579-1-DISBURSEMENT_CLAIM-C7-20200109,9011014579,705516,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9011014579-1-DISBURSEMENT_CLAIM-C8-20200313,9011014579,705516,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9011014579-1-DISBURSEMENT_CLAIM-C9-20200609,9011014579,705516,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9011014580-1-DISBURSEMENT_CLAIM-C0-20191029,9011014580,606396,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9011014739-1-DEATH_CLAIM-C0-20180318,9011014739,705226,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,N,N,Y,HIGH,death_claim_payment
RC-9011015419-1-DEATH_CLAIM-C0-20210707,9011015419,710827,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9011016293-2-SURRENDER_CLAIM-C0-20180313,9011016293,606424,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011016293-2-SURRENDER_CLAIM-C1-20190313,9011016293,606424,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011016293-2-SURRENDER_CLAIM-C2-20200313,9011016293,606424,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011016293-2-SURRENDER_CLAIM-C3-20210313,9011016293,606424,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011016293-2-SURRENDER_CLAIM-C4-20220313,9011016293,606424,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011016293-2-SURRENDER_CLAIM-C5-20230313,9011016293,606424,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011016293-2-SURRENDER_CLAIM-C6-20240313,9011016293,606424,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011016527-1-DEATH_CLAIM-C0-20190622,9011016527,606429,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9011016527-2-SURRENDER_CLAIM-C0-20180314,9011016527,606429,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011016527-2-SURRENDER_CLAIM-C1-20190314,9011016527,606429,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011016867-1-DEATH_CLAIM-C0-20230512,9011016867,694651,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,N,N,Y,HIGH,death_claim_payment
RC-9011017841-1-DEATH_CLAIM-C0-20201014,9011017841,704661,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,N,N,Y,HIGH,death_claim_payment
RC-9011017841-2-SURRENDER_CLAIM-C0-20180403,9011017841,704661,PE,PRELSA_PRIORITY,PE,Y,N,N,Y,MEDIUM,surrender_payment
RC-9011017841-2-SURRENDER_CLAIM-C1-20190403,9011017841,704661,PE,PRELSA_PRIORITY,PE,Y,N,N,Y,MEDIUM,surrender_payment
RC-9011017841-2-SURRENDER_CLAIM-C2-20200403,9011017841,704661,PE,PRELSA_PRIORITY,PE,Y,N,N,Y,MEDIUM,surrender_payment
RC-9011018779-2-SURRENDER_CLAIM-C0-20220327,9011018779,606449,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011019414-1-DEATH_CLAIM-C0-20181110,9011019414,694651,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,N,N,Y,HIGH,death_claim_payment
RC-9011019552-1-DEATH_CLAIM-C0-20220416,9011019552,680165,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,Y,HIGH,death_claim_payment
RC-9011020938-2-SURRENDER_CLAIM-C0-20180701,9011020938,589709,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011020938-2-SURRENDER_CLAIM-C1-20190701,9011020938,589709,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011020938-2-SURRENDER_CLAIM-C2-20200701,9011020938,589709,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011020938-2-SURRENDER_CLAIM-C3-20210701,9011020938,589709,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011020938-2-SURRENDER_CLAIM-C4-20220701,9011020938,589709,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011020938-2-SURRENDER_CLAIM-C5-20230701,9011020938,589709,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011020938-2-SURRENDER_CLAIM-C6-20240701,9011020938,589709,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011020938-2-SURRENDER_CLAIM-C7-20250701,9011020938,589709,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011024459-1-DEATH_CLAIM-C0-20200404,9011024459,710166,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9011025088-1-DEATH_CLAIM-C0-20191208,9011025088,702087,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9011025405-2-SURRENDER_CLAIM-C0-20180811,9011025405,606517,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011025405-2-SURRENDER_CLAIM-C1-20190811,9011025405,606517,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011025405-2-SURRENDER_CLAIM-C2-20200811,9011025405,606517,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011025405-2-SURRENDER_CLAIM-C3-20210811,9011025405,606517,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011025405-2-SURRENDER_CLAIM-C4-20220811,9011025405,606517,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011025405-2-SURRENDER_CLAIM-C5-20230811,9011025405,606517,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011025405-2-SURRENDER_CLAIM-C6-20240811,9011025405,606517,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011025405-2-SURRENDER_CLAIM-C7-20250811,9011025405,606517,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011025478-1-DISBURSEMENT_CLAIM-C0-20200820,9011025478,606518,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9011025478-2-SURRENDER_CLAIM-C0-20180816,9011025478,606518,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011025478-2-SURRENDER_CLAIM-C1-20190816,9011025478,606518,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011025612-1-DEATH_CLAIM-C0-20240915,9011025612,712983,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9011026337-1-DEATH_CLAIM-C0-20240906,9011026337,690026,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,Y,HIGH,death_claim_payment
RC-9011026547-3-SURRENDER_CLAIM-C0-20230205,9011026547,606528,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011029547-1-SURRENDER_CLAIM-C0-20171201,9011029547,606552,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9011029547-1-SURRENDER_CLAIM-C1-20181201,9011029547,606552,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
