old_value,new_value,mapping_class,mapping_subtype,is_policy_number,quarantine_candidate,governance_action
9011194958,011194958C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195087,011195087C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195093,011195093C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195138,011195138C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195139,011195139C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195144,011195144C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195187,011195187C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195201,011195201C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195295,011195295C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195296,011195296C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195373,011195373C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195395,011195395C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195437,011195437C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195486,011195486C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195533,011195533C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195567,011195567C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195589,011195589C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195599,011195599C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195601,011195601C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195602,011195602C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195603,011195603C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195642,011195642C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195673,011195673C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195801,011195801C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195829,011195829C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195904,011195904C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195913,011195913C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195919,011195919C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011195954,011195954C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196010,011196010C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196031,011196031C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196063,011196063C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196064,011196064C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196104,011196104C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196109,011196109C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196111,011196111C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196134,011196134C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196163,011196163C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196168,011196168C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196169,011196169C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196170,011196170C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196182,011196182C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196276,011196276C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196281,011196281C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196295,011196295C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196296,011196296C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196297,011196297C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196355,011196355C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196356,011196356C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196420,011196420C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196444,011196444C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196445,011196445C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196495,011196495C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196496,011196496C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196510,011196510C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196511,011196511C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196512,011196512C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196513,011196513C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196521,011196521C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196525,011196525C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196569,011196569C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196570,011196570C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196571,011196571C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196751,011196751C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196775,011196775C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196776,011196776C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196777,011196777C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196778,011196778C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196779,011196779C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196821,011196821C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196852,011196852C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196869,011196869C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196897,011196897C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196903,011196903C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196932,011196932C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196933,011196933C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196975,011196975C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196980,011196980C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011196981,011196981C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197039,011197039C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197062,011197062C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197186,011197186C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197220,011197220C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197222,011197222C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197244,011197244C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197288,011197288C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197343,011197343C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197430,011197430C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197461,011197461C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197462,011197462C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197492,011197492C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197533,011197533C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197559,011197559C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197560,011197560C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197578,011197578C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197646,011197646C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197647,011197647C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197709,011197709C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197712,011197712C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197713,011197713C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197714,011197714C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197715,011197715C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197716,011197716C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197743,011197743C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197810,011197810C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197815,011197815C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197938,011197938C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011197939,011197939C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198043,011198043C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198051,011198051C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198073,011198073C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198150,011198150C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198207,011198207C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198246,011198246C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198305,011198305C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198306,011198306C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198344,011198344C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198366,011198366C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198370,011198370C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198391,011198391C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198427,011198427C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198428,011198428C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198446,011198446C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198494,011198494C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198532,011198532C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198534,011198534C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198540,011198540C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198584,011198584C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198680,011198680C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198734,011198734C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198765,011198765C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198766,011198766C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198768,011198768C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198799,011198799C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198806,011198806C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198807,011198807C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198845,011198845C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198846,011198846C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198871,011198871C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198877,011198877C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198926,011198926C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198951,011198951C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011198997,011198997C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199043,011199043C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199046,011199046C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199099,011199099C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199270,011199270C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199328,011199328C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199349,011199349C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199350,011199350C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199382,011199382C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199383,011199383C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199398,011199398C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199493,011199493C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199494,011199494C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199527,011199527C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199549,011199549C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199570,011199570C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199593,011199593C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199612,011199612C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199632,011199632C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199685,011199685C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199697,011199697C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199702,011199702C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199709,011199709C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199710,011199710C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199737,011199737C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199782,011199782C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199908,011199908C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011199974,011199974C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011200008,011200008C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011200012,011200012C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011200046,011200046C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011200092,011200092C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011200196,011200196C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011200210,011200210C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011200251,011200251C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011200276,011200276C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011200338,011200338C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011200360,011200360C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011200456,011200456C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011200500,011200500C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011200570,011200570C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011200630,011200630C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011200672,011200672C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011200673,011200673C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011200691,011200691C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011200872,011200872C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011201212,011201212C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011201227,011201227C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011201237,011201237C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011201280,011201280C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011201312,011201312C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011201331,011201331C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011201332,011201332C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011201406,011201406C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011201620,011201620C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011201621,011201621C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011201622,011201622C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011201656,011201656C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011201896,011201896C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011201953,011201953C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011202039,011202039C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011202182,011202182C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011202381,011202381C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011202501,011202501C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011202724,011202724C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011202750,011202750C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011202767,011202767C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011203001,011203001C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011203015,011203015C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011203122,011203122C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011203193,011203193C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011203228,011203228C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011203311,011203311C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011203335,011203335C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011203371,011203371C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011203426,011203426C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011203455,011203455C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011203456,011203456C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011203457,011203457C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011203458,011203458C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011203535,011203535C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011203598,011203598C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011203772,011203772C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011203803,011203803C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011203804,011203804C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011203868,011203868C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011203871,011203871C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011203904,011203904C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011204021,011204021C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
9011204042,011204042C,POLICY_NUMBER,POLICY_RENUMBER,Y,N,RETAIN_IN_MASTER_CROSSWALK
