mpolicy,mseq,effective_date,date_added,record_sequence,claimnum,payee_source
010990850C,11,20190528,20190528,0,PS-010990850-011,OWNR
010990850C,12,20200528,20200528,0,PS-010990850-012,OWNR
010990850C,13,20210528,20210528,0,PS-010990850-013,OWNR
010990850C,14,20220528,20220531,0,PS-010990850-014,OWNR
010990850C,15,20230528,20230530,0,PS-010990850-015,OWNR
010990850C,16,20240528,20240528,0,PS-010990850-016,OWNR
010990850C,17,20250528,20250528,0,PS-010990850-017,OWNR
010990850C,18,20260528,20260528,0,PS-010990850-018,OWNR
010991108C,10,20180527,20180529,0,PS-010991108-010,OWNR
010991108C,11,20190527,20190528,0,PS-010991108-011,OWNR
010991108C,12,20200527,20200527,0,PS-010991108-012,OWNR
010991108C,13,20210527,20210527,0,PS-010991108-013,OWNR
010991108C,14,20220527,20220527,0,PS-010991108-014,OWNR
010991108C,15,20230527,20230530,0,PS-010991108-015,OWNR
010991108C,16,20240527,20240528,0,PS-010991108-016,OWNR
010991108C,17,20250527,20250527,0,PS-010991108-017,OWNR
010991108C,18,20260527,20260527,0,PS-010991108-018,OWNR
010992126C,9,20180618,20180618,0,PS-010992126-009,OWNR
010992126C,10,20190618,20190618,0,PS-010992126-010,OWNR
010992126C,11,20200618,20200618,0,PS-010992126-011,OWNR
010992126C,12,20210618,20210618,0,PS-010992126-012,OWNR
010992126C,13,20220618,20220620,0,PS-010992126-013,OWNR
010992126C,14,20230618,20230619,0,PS-010992126-014,OWNR
010992126C,15,20240618,20240618,0,PS-010992126-015,OWNR
010992126C,16,20250618,20250618,0,PS-010992126-016,OWNR
010993841C,9,20180701,20180702,0,PS-010993841-009,OWNR
010993841C,10,20190701,20190701,0,PS-010993841-010,OWNR
010993841C,11,20200701,20200701,0,PS-010993841-011,OWNR
010993841C,12,20210701,20210701,0,PS-010993841-012,OWNR
010993841C,13,20220701,20220701,0,PS-010993841-013,OWNR
010993841C,14,20230701,20230703,0,PS-010993841-014,OWNR
010993841C,15,20240701,20240701,0,PS-010993841-015,OWNR
010993841C,16,20250701,20250701,0,PS-010993841-016,OWNR
010994236C,3,20180701,20180702,0,PS-010994236-003,OWNR
010994236C,4,20190701,20190701,0,PS-010994236-004,OWNR
010996841C,4,20180801,20180801,0,PS-010996841-004,OWNR
010996841C,5,20190801,20190801,0,PS-010996841-005,OWNR
010996841C,6,20200801,20200803,0,PS-010996841-006,OWNR
010996983C,2,20180802,20180802,0,PS-010996983-002,OWNR
010997600C,2,20180807,20180807,0,PS-010997600-002,OWNR
011002095C,4,20180918,20180918,0,PS-011002095-004,OWNR
011002095C,5,20190918,20190918,0,PS-011002095-005,OWNR
011002095C,6,20200918,20200918,0,PS-011002095-006,OWNR
011002616C,10,20170928,20180109,0,PS-011002616-010,OWNR
011002616C,11,20180928,20180928,0,PS-011002616-011,OWNR
011002616C,12,20190928,20190930,0,PS-011002616-012,OWNR
011002616C,13,20200928,20200928,0,PS-011002616-013,OWNR
011002616C,14,20210928,20210928,0,PS-011002616-014,OWNR
011002616C,15,20220928,20220928,0,PS-011002616-015,OWNR
011002616C,16,20230928,20230928,0,PS-011002616-016,OWNR
011002616C,17,20240928,20240930,0,PS-011002616-017,OWNR
011002616C,18,20250928,20250929,0,PS-011002616-018,OWNR
011002664C,2,20180928,20180928,0,PS-011002664-002,OWNR
011005348C,7,20181027,20181029,0,PS-011005348-007,OWNR
011005348C,8,20191027,20191028,0,PS-011005348-008,OWNR
011005348C,9,20201027,20201027,0,PS-011005348-009,OWNR
011005348C,10,20211027,20211027,0,PS-011005348-010,OWNR
011005348C,11,20221027,20221027,0,PS-011005348-011,OWNR
011005348C,12,20231027,20231027,0,PS-011005348-012,OWNR
011008707C,9,20181208,20190207,0,PS-011008707-009,OWNR
011008707C,10,20191208,20191209,0,PS-011008707-010,OWNR
011008707C,11,20201208,20201208,0,PS-011008707-011,OWNR
011008707C,12,20211208,20211208,0,PS-011008707-012,OWNR
011008707C,13,20221208,20221208,0,PS-011008707-013,OWNR
011008707C,14,20231208,20231208,0,PS-011008707-014,OWNR
011008707C,15,20241208,20241209,0,PS-011008707-015,OWNR
011008707C,16,20251208,20251208,0,PS-011008707-016,OWNR
011016293C,8,20180313,20180313,0,PS-011016293-008,OWNR
011016293C,9,20190313,20190313,0,PS-011016293-009,OWNR
011016293C,10,20200313,20200313,0,PS-011016293-010,OWNR
011016293C,11,20210313,20210315,0,PS-011016293-011,OWNR
011016293C,12,20220313,20220314,0,PS-011016293-012,OWNR
011016293C,13,20230313,20230313,0,PS-011016293-013,OWNR
011016293C,14,20240313,20240313,0,PS-011016293-014,OWNR
011016527C,3,20180314,20180314,0,PS-011016527-003,OWNR
011016527C,4,20190314,20190314,0,PS-011016527-004,OWNR
011017841C,4,20180403,20180403,0,PS-011017841-004,OWNR
011017841C,5,20190403,20190403,0,PS-011017841-005,OWNR
011017841C,6,20200403,20200403,0,PS-011017841-006,OWNR
011020938C,9,20180701,20180702,0,PS-011020938-009,OWNR
011020938C,10,20190701,20190701,0,PS-011020938-010,OWNR
011020938C,11,20200701,20200701,0,PS-011020938-011,OWNR
011020938C,12,20210701,20210701,0,PS-011020938-012,OWNR
011020938C,13,20220701,20220701,0,PS-011020938-013,OWNR
011020938C,14,20230701,20230703,0,PS-011020938-014,OWNR
011020938C,15,20240701,20240701,0,PS-011020938-015,OWNR
011020938C,16,20250701,20250701,0,PS-011020938-016,OWNR
011025405C,9,20180811,20180813,0,PS-011025405-009,OWNR
011025405C,10,20190811,20190812,0,PS-011025405-010,OWNR
011025405C,11,20200811,20200811,0,PS-011025405-011,OWNR
011025405C,12,20210811,20210811,0,PS-011025405-012,OWNR
011025405C,13,20220811,20220811,0,PS-011025405-013,OWNR
011025405C,14,20230811,20230811,0,PS-011025405-014,OWNR
011025405C,15,20240811,20240812,0,PS-011025405-015,OWNR
011025405C,16,20250811,20250811,0,PS-011025405-016,OWNR
011025478C,3,20180816,20180816,0,PS-011025478-003,OWNR
011025478C,4,20190816,20190816,0,PS-011025478-004,OWNR
011032672C,8,20200101,20200312,0,PS-011032672-008,OWNR
011032672C,9,20210101,20210104,0,PS-011032672-009,OWNR
011032672C,10,20220101,20220103,0,PS-011032672-010,OWNR
011032672C,11,20230101,20230103,0,PS-011032672-011,OWNR
011032672C,12,20240101,20240102,0,PS-011032672-012,OWNR
011032672C,13,20250101,20250102,0,PS-011032672-013,OWNR
011032672C,14,20260101,20260102,0,PS-011032672-014,OWNR
011032897C,5,20230105,20230803,0,PS-011032897-005,OWNR
011032897C,6,20240105,20240105,0,PS-011032897-006,OWNR
011032897C,7,20250105,20250106,0,PS-011032897-007,OWNR
011032897C,8,20260105,20260105,0,PS-011032897-008,OWNR
011032898C,5,20230109,20230803,0,PS-011032898-005,OWNR
011032898C,6,20240109,20240109,0,PS-011032898-006,OWNR
011032898C,7,20250109,20250109,0,PS-011032898-007,OWNR
011032898C,8,20260109,20260109,0,PS-011032898-008,OWNR
011033048C,4,20210103,20210603,0,PS-011033048-004,OWNR
011033048C,5,20220103,20220103,0,PS-011033048-005,OWNR
011033048C,6,20230103,20230103,0,PS-011033048-006,OWNR
011035773C,2,20180304,20180305,0,PS-011035773-002,OWNR
011036041C,10,20180305,20180305,0,PS-011036041-010,OWNR
011036041C,11,20190305,20190305,0,PS-011036041-011,OWNR
011036041C,12,20200305,20200305,0,PS-011036041-012,OWNR
011036041C,13,20210305,20210305,0,PS-011036041-013,OWNR
011036041C,14,20220305,20220307,0,PS-011036041-014,OWNR
011036041C,15,20230305,20230306,0,PS-011036041-015,OWNR
011036041C,16,20240305,20240305,0,PS-011036041-016,OWNR
011036041C,17,20250305,20250305,0,PS-011036041-017,OWNR
011036041C,18,20260305,20260305,0,PS-011036041-018,OWNR
011036054C,8,20180308,20190214,0,PS-011036054-008,OWNR
011036054C,9,20190308,20190308,0,PS-011036054-009,OWNR
011036054C,10,20200308,20200309,0,PS-011036054-010,OWNR
011036054C,11,20210308,20210308,0,PS-011036054-011,OWNR
011036054C,12,20220308,20220308,0,PS-011036054-012,OWNR
011036054C,13,20230308,20230308,0,PS-011036054-013,OWNR
011036054C,14,20240308,20240308,0,PS-011036054-014,OWNR
011038386C,4,20180418,20180418,0,PS-011038386-004,OWNR
011038386C,5,20190418,20190418,0,PS-011038386-005,OWNR
011038386C,6,20200418,20200420,0,PS-011038386-006,OWNR
011038645C,7,20210422,20210526,0,PS-011038645-007,OWNR
011038645C,8,20220422,20220422,0,PS-011038645-008,OWNR
011038645C,9,20230422,20230424,0,PS-011038645-009,OWNR
011038645C,10,20240422,20240422,0,PS-011038645-010,OWNR
011038645C,11,20250422,20250422,0,PS-011038645-011,OWNR
011038645C,12,20260422,20260422,0,PS-011038645-012,OWNR
011039701C,7,20180514,20180514,0,PS-011039701-007,OWNR
011039701C,8,20190514,20190514,0,PS-011039701-008,OWNR
011039701C,9,20200514,20200514,0,PS-011039701-009,OWNR
011039701C,10,20210514,20210514,0,PS-011039701-010,OWNR
011039701C,11,20220514,20220516,0,PS-011039701-011,OWNR
011039701C,12,20230523,20230523,0,PS-011039701-012,OWNR
011040826C,3,20180607,20180607,0,PS-011040826-003,OWNR
011040826C,4,20190607,20190607,0,PS-011040826-004,OWNR
011041480C,2,20180625,20180625,0,PS-011041480-002,OWNR
011042946C,9,20180815,20180815,0,PS-011042946-009,OWNR
011042946C,10,20190815,20190815,0,PS-011042946-010,OWNR
011042946C,11,20200815,20200817,0,PS-011042946-011,OWNR
011042946C,12,20210815,20210816,0,PS-011042946-012,OWNR
011042946C,13,20220815,20220815,0,PS-011042946-013,OWNR
011042946C,14,20230815,20230815,0,PS-011042946-014,OWNR
011042946C,15,20240815,20240815,0,PS-011042946-015,OWNR
011042946C,16,20250815,20250815,0,PS-011042946-016,OWNR
011045350C,9,20181101,20181101,0,PS-011045350-009,OWNR
011045350C,10,20191101,20191101,0,PS-011045350-010,OWNR
011045350C,11,20201101,20201102,0,PS-011045350-011,OWNR
011045350C,12,20211101,20211101,0,PS-011045350-012,OWNR
011045350C,13,20221101,20221101,0,PS-011045350-013,OWNR
011045350C,14,20231101,20231101,0,PS-011045350-014,OWNR
011045350C,15,20241101,20241101,0,PS-011045350-015,OWNR
011045350C,16,20251101,20251103,0,PS-011045350-016,OWNR
011048543C,5,20181215,20181217,0,PS-011048543-005,OWNR
011048543C,6,20191215,20191216,0,PS-011048543-006,OWNR
011048543C,7,20201215,20201215,0,PS-011048543-007,OWNR
011048543C,8,20211215,20211215,0,PS-011048543-008,OWNR
011048886C,4,20180101,20180102,0,PS-011048886-004,OWNR
011048886C,5,20190101,20190102,0,PS-011048886-005,OWNR
011048886C,6,20200101,20200102,0,PS-011048886-006,OWNR
011049319C,6,20181106,20190108,0,PS-011049319-006,OWNR
011049319C,7,20191106,20191106,0,PS-011049319-007,OWNR
011049319C,8,20201106,20201106,0,PS-011049319-008,OWNR
011049319C,9,20211106,20211108,0,PS-011049319-009,OWNR
011049319C,10,20221106,20221107,0,PS-011049319-010,OWNR
011050114C,2,20171226,20180227,0,PS-011050114-002,OWNR
011050653C,10,20180115,20180115,0,PS-011050653-010,OWNR
011050653C,11,20190115,20190115,0,PS-011050653-011,OWNR
011050653C,12,20200115,20200115,0,PS-011050653-012,OWNR
011050653C,13,20210115,20210115,0,PS-011050653-013,OWNR
011050653C,14,20220115,20220117,0,PS-011050653-014,OWNR
011050653C,15,20230115,20230116,0,PS-011050653-015,OWNR
011050653C,16,20240115,20240115,0,PS-011050653-016,OWNR
011050653C,17,20250115,20250115,0,PS-011050653-017,OWNR
011050653C,18,20260115,20260115,0,PS-011050653-018,OWNR
011051323C,3,20180228,20180228,0,PS-011051323-003,OWNR
011051323C,4,20190228,20190228,0,PS-011051323-004,OWNR
011053076C,8,20180225,20180226,0,PS-011053076-008,OWNR
011053076C,9,20190225,20190225,0,PS-011053076-009,OWNR
011053076C,10,20200225,20200225,0,PS-011053076-010,OWNR
011053076C,11,20210225,20210225,0,PS-011053076-011,OWNR
011053076C,12,20220225,20220225,0,PS-011053076-012,OWNR
011053076C,13,20230225,20230227,0,PS-011053076-013,OWNR
011053076C,14,20240225,20240226,0,PS-011053076-014,OWNR
011053214C,2,20180223,20180724,0,PS-011053214-002,OWNR
011053882C,2,20260415,20260320,0,PS-011053882-002,OWNR
011054606C,9,20180324,20180419,0,PS-011054606-009,OWNR
011054606C,10,20190324,20190325,0,PS-011054606-010,OWNR
011054606C,11,20200324,20200324,0,PS-011054606-011,OWNR
011054606C,12,20210324,20210324,0,PS-011054606-012,OWNR
011054606C,13,20220324,20220324,0,PS-011054606-013,OWNR
011054606C,14,20230324,20230324,0,PS-011054606-014,OWNR
011054606C,15,20240324,20240325,0,PS-011054606-015,OWNR
011054606C,16,20250324,20250324,0,PS-011054606-016,OWNR
011057485C,2,20190601,20190826,0,PS-011057485-002,OWNR
011057611C,8,20180513,20180514,0,PS-011057611-008,OWNR
011057611C,9,20190513,20190513,0,PS-011057611-009,OWNR
011057611C,10,20200513,20200513,0,PS-011057611-010,OWNR
011057611C,11,20210513,20210513,0,PS-011057611-011,OWNR
011057611C,12,20220513,20220513,0,PS-011057611-012,OWNR
011057611C,13,20230513,20230515,0,PS-011057611-013,OWNR
011057611C,14,20240513,20240513,0,PS-011057611-014,OWNR
011060621C,9,20180819,20180820,0,PS-011060621-009,OWNR
011060621C,10,20190819,20190819,0,PS-011060621-010,OWNR
011060621C,11,20200819,20200819,0,PS-011060621-011,OWNR
011060621C,12,20210819,20210819,0,PS-011060621-012,OWNR
011060621C,13,20220819,20220819,0,PS-011060621-013,OWNR
011060621C,14,20230819,20230821,0,PS-011060621-014,OWNR
011060621C,15,20240819,20240819,0,PS-011060621-015,OWNR
011060621C,16,20250819,20250819,0,PS-011060621-016,OWNR
011061046C,9,20180715,20180716,0,PS-011061046-009,OWNR
011061046C,10,20190715,20190715,0,PS-011061046-010,OWNR
011061046C,11,20200715,20200715,0,PS-011061046-011,OWNR
011061046C,12,20210715,20210715,0,PS-011061046-012,OWNR
011061046C,13,20220715,20220715,0,PS-011061046-013,OWNR
011061046C,14,20230715,20230717,0,PS-011061046-014,OWNR
011061046C,15,20240715,20240715,0,PS-011061046-015,OWNR
011061046C,16,20250715,20250715,0,PS-011061046-016,OWNR
011063691C,3,20180917,20180917,0,PS-011063691-003,OWNR
011063691C,4,20190917,20190917,0,PS-011063691-004,OWNR
011066252C,2,20181201,20181203,0,PS-011066252-002,OWNR
011067410C,7,20180104,20180104,0,PS-011067410-007,OWNR
011067410C,8,20190104,20190104,0,PS-011067410-008,OWNR
011067410C,9,20200104,20200106,0,PS-011067410-009,OWNR
011067410C,10,20210104,20210104,0,PS-011067410-010,OWNR
011067410C,11,20220104,20220104,0,PS-011067410-011,OWNR
011067410C,12,20230104,20230104,0,PS-011067410-012,OWNR
011067789C,7,20180118,20180118,0,PS-011067789-007,OWNR
011067789C,8,20190118,20190118,0,PS-011067789-008,OWNR
011067789C,9,20200118,20200120,0,PS-011067789-009,OWNR
011067789C,10,20210118,20210118,0,PS-011067789-010,OWNR
011067789C,11,20220118,20220118,0,PS-011067789-011,OWNR
011067789C,12,20230118,20230118,0,PS-011067789-012,OWNR
011068652C,6,20210202,20211007,0,PS-011068652-006,OWNR
011068652C,7,20220202,20220202,0,PS-011068652-007,OWNR
011068652C,8,20230202,20230202,0,PS-011068652-008,OWNR
011068652C,9,20240202,20240202,0,PS-011068652-009,OWNR
011068652C,10,20250202,20250203,0,PS-011068652-010,OWNR
011069093C,6,20180401,20180109,0,PS-011069093-006,OWNR
011069093C,7,20190401,20190401,0,PS-011069093-007,OWNR
011069093C,8,20200401,20200401,0,PS-011069093-008,OWNR
011069093C,9,20210401,20210401,0,PS-011069093-009,OWNR
011069093C,10,20220401,20220401,0,PS-011069093-010,OWNR
011069253C,6,20220225,20220411,0,PS-011069253-006,OWNR
011069253C,7,20230225,20230227,0,PS-011069253-007,OWNR
011069253C,8,20240225,20240226,0,PS-011069253-008,OWNR
011069253C,9,20250225,20250225,0,PS-011069253-009,OWNR
011069253C,10,20260225,20260225,0,PS-011069253-010,OWNR
011069610C,2,20260304,20260220,0,PS-011069610-002,OWNR
011071018C,10,20180401,20180402,0,PS-011071018-010,OWNR
011071018C,11,20190401,20190401,0,PS-011071018-011,OWNR
011071018C,12,20200401,20200401,0,PS-011071018-012,OWNR
011071018C,13,20210401,20210401,0,PS-011071018-013,OWNR
011071018C,14,20220401,20220401,0,PS-011071018-014,OWNR
011071018C,15,20230401,20230403,0,PS-011071018-015,OWNR
011071018C,16,20240401,20240401,0,PS-011071018-016,OWNR
011071018C,17,20250401,20250401,0,PS-011071018-017,OWNR
011071018C,18,20260401,20260401,0,PS-011071018-018,OWNR
011072813C,9,20180624,20180625,0,PS-011072813-009,OWNR
011072813C,10,20190624,20190624,0,PS-011072813-010,OWNR
011072813C,11,20200624,20200624,0,PS-011072813-011,OWNR
011072813C,12,20210624,20210624,0,PS-011072813-012,OWNR
011072813C,13,20220624,20220624,0,PS-011072813-013,OWNR
011072813C,14,20230624,20230626,0,PS-011072813-014,OWNR
011072813C,15,20240624,20240624,0,PS-011072813-015,OWNR
011072813C,16,20250624,20250624,0,PS-011072813-016,OWNR
011074929C,2,20190801,20191220,0,PS-011074929-002,OWNR
011075278C,9,20180727,20180727,0,PS-011075278-009,OWNR
011075278C,10,20190727,20190729,0,PS-011075278-010,OWNR
011075278C,11,20200727,20200727,0,PS-011075278-011,OWNR
011075278C,12,20210727,20210727,0,PS-011075278-012,OWNR
011075278C,13,20220727,20220727,0,PS-011075278-013,OWNR
011075278C,14,20230727,20230727,0,PS-011075278-014,OWNR
011075278C,15,20240727,20240729,0,PS-011075278-015,OWNR
011075278C,16,20250727,20250728,0,PS-011075278-016,OWNR
011077629C,9,20180921,20180921,0,PS-011077629-009,OWNR
011077629C,10,20190921,20190923,0,PS-011077629-010,OWNR
011077629C,11,20200921,20200921,0,PS-011077629-011,OWNR
011077629C,12,20210921,20210921,0,PS-011077629-012,OWNR
011077629C,13,20220921,20220921,0,PS-011077629-013,OWNR
011077629C,14,20230921,20230921,0,PS-011077629-014,OWNR
011077629C,15,20240921,20240923,0,PS-011077629-015,OWNR
011077629C,16,20250921,20250922,0,PS-011077629-016,OWNR
011077798C,3,20181201,20181203,0,PS-011077798-003,OWNR
011077798C,4,20191201,20191202,0,PS-011077798-004,OWNR
011078437C,2,20181008,20180803,0,PS-011078437-002,OWNR
011080481C,8,20191112,20191203,0,PS-011080481-008,OWNR
011080481C,9,20201112,20201112,0,PS-011080481-009,OWNR
011080481C,10,20211112,20211112,0,PS-011080481-010,OWNR
011080481C,11,20221112,20221114,0,PS-011080481-011,OWNR
011080481C,12,20231112,20231113,0,PS-011080481-012,OWNR
011080481C,13,20241112,20241112,0,PS-011080481-013,OWNR
011080481C,14,20251112,20251112,0,PS-011080481-014,OWNR
011082681C,2,20180201,20180201,0,PS-011082681-002,OWNR
011083619C,2,20230121,20230120,0,PS-011083619-002,OWNR
011085421C,10,20180401,20180402,0,PS-011085421-010,OWNR
011085421C,11,20190401,20190401,0,PS-011085421-011,OWNR
011085421C,12,20200401,20200401,0,PS-011085421-012,OWNR
011085421C,13,20210401,20210401,0,PS-011085421-013,OWNR
011085421C,14,20220401,20220401,0,PS-011085421-014,OWNR
011085421C,15,20230401,20230403,0,PS-011085421-015,OWNR
011085421C,16,20240401,20240401,0,PS-011085421-016,OWNR
011085421C,17,20250401,20250401,0,PS-011085421-017,OWNR
011085421C,18,20260401,20260401,0,PS-011085421-018,OWNR
011085559C,10,20180308,20180308,0,PS-011085559-010,OWNR
011085559C,11,20190308,20190308,0,PS-011085559-011,OWNR
011085559C,12,20200308,20200309,0,PS-011085559-012,OWNR
011085559C,13,20210308,20210308,0,PS-011085559-013,OWNR
011085559C,14,20220308,20220308,0,PS-011085559-014,OWNR
011085559C,15,20230308,20230308,0,PS-011085559-015,OWNR
011085559C,16,20240308,20240308,0,PS-011085559-016,OWNR
011085559C,17,20250308,20250310,0,PS-011085559-017,OWNR
011085559C,18,20260308,20260309,0,PS-011085559-018,OWNR
011085737C,6,20180311,20180312,0,PS-011085737-006,OWNR
011085737C,7,20190311,20190311,0,PS-011085737-007,OWNR
011085737C,8,20200311,20200311,0,PS-011085737-008,OWNR
011085737C,9,20210311,20210311,0,PS-011085737-009,OWNR
011085737C,10,20220311,20220311,0,PS-011085737-010,OWNR
011086709C,2,20180401,20180402,0,PS-011086709-002,OWNR
011086978C,3,20180401,20180402,0,PS-011086978-003,OWNR
011086978C,4,20190401,20190401,0,PS-011086978-004,OWNR
011086979C,3,20180406,20180406,0,PS-011086979-003,OWNR
011086979C,4,20190406,20190408,0,PS-011086979-004,OWNR
011087127C,4,20240407,20240502,0,PS-011087127-004,OWNR
011087127C,5,20250407,20250407,0,PS-011087127-005,OWNR
011087127C,6,20260407,20260407,0,PS-011087127-006,OWNR
011087128C,4,20240407,20240502,0,PS-011087128-004,OWNR
011087128C,5,20250407,20250407,0,PS-011087128-005,OWNR
011087128C,6,20260407,20260407,0,PS-011087128-006,OWNR
011107796C,10,20180317,20180319,0,PS-011107796-010,OWNR
011107796C,11,20190317,20190318,0,PS-011107796-011,OWNR
011107796C,12,20200317,20200317,0,PS-011107796-012,OWNR
011107796C,13,20210317,20210317,0,PS-011107796-013,OWNR
011107796C,14,20220317,20220317,0,PS-011107796-014,OWNR
011107796C,15,20230317,20230317,0,PS-011107796-015,OWNR
011107796C,16,20240317,20240318,0,PS-011107796-016,OWNR
011107796C,17,20250317,20250317,0,PS-011107796-017,OWNR
011107796C,18,20260317,20260317,0,PS-011107796-018,OWNR
011129276C,5,20221228,20230104,0,PS-011129276-005,OWNR
011129276C,6,20231228,20231228,0,PS-011129276-006,OWNR
011129276C,7,20241228,20241230,0,PS-011129276-007,OWNR
011129276C,8,20251228,20251229,0,PS-011129276-008,OWNR
011134001C,7,20210126,20210114,0,PS-011134001-007,OWNR
011134001C,8,20220126,20220126,0,PS-011134001-008,OWNR
011134001C,9,20230126,20230126,0,PS-011134001-009,OWNR
011134001C,10,20240126,20240126,0,PS-011134001-010,OWNR
