reconstructed_claim_id,policy_number,claim_family,baseline_balancing_status,enhanced_balancing_status,baseline_balancing_difference,enhanced_balancing_difference,linked_payout_added,in_group_payout,enhanced_payout_total,balancing_impact,cross_claim_linkage_applied
RC-9011162203-1-SURRENDER_CLAIM-C9-20200427,9011162203,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011162252-1-DEATH_CLAIM-C0-20180120,9011162252,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-11.18,-11.18,0.0,5011.18,5011.18,No change,N
RC-9011162328-1-DEATH_CLAIM-C0-20241012,9011162328,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,3000.0,3000.0,No change,N
RC-9011162387-1-DEATH_CLAIM-C0-20180509,9011162387,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-40.38,-40.38,0.0,5040.38,5040.38,No change,N
RC-9011162387-1-DEATH_CLAIM-C1-20180710,9011162387,DEATH_CLAIM,UNBALANCED,UNBALANCED,-5080.76,-5080.76,0.0,5080.76,5080.76,No change,N
RC-9011162391-1-DEATH_CLAIM-C0-20180723,9011162391,DEATH_CLAIM,UNBALANCED,UNBALANCED,-102.35,-102.35,0.0,5102.35,5102.35,No change,N
RC-9011162541-1-DEATH_CLAIM-C0-20211029,9011162541,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-2.31,-2.31,0.0,5002.31,5002.31,No change,N
RC-9011163001-1-DEATH_CLAIM-C0-20200531,9011163001,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-41.56,-41.56,0.0,5041.56,5041.56,No change,N
RC-9011163078-1-DEATH_CLAIM-C0-20220723,9011163078,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-29.82,-29.82,0.0,5029.82,5029.82,No change,N
RC-9011163083-1-DEATH_CLAIM-C0-20180212,9011163083,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-15.32,-15.32,0.0,5015.32,5015.32,No change,N
RC-9011163086-1-DEATH_CLAIM-C0-20210617,9011163086,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,5821.5,5821.5,No change,N
RC-9011174518-1-DEATH_CLAIM-C0-20190502,9011174518,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-36.54,-36.54,0.0,5036.54,5036.54,No change,N
RC-9011174519-1-DEATH_CLAIM-C0-20200806,9011174519,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,5000.0,5000.0,No change,N
RC-9011174600-1-DEATH_CLAIM-C0-20250716,9011174600,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,18.33,18.33,0.0,24981.67,24981.67,No change,N
RC-9011174928-1-DEATH_CLAIM-C0-20250206,9011174928,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-38.42,-38.42,0.0,10038.42,10038.42,No change,N
RC-9011175086-1-DEATH_CLAIM-C0-20180810,9011175086,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,5000.0,5000.0,No change,N
RC-9011175088-1-DEATH_CLAIM-C0-20210930,9011175088,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-21.97,-21.97,0.0,5021.97,5021.97,No change,N
RC-9011175414-1-DEATH_CLAIM-C0-20250222,9011175414,DEATH_CLAIM,UNBALANCED,UNBALANCED,-680.21,-680.21,0.0,26483.75,26483.75,No change,N
RC-9011175485-1-DEATH_CLAIM-C0-20200325,9011175485,DEATH_CLAIM,UNBALANCED,UNBALANCED,199.14,199.14,0.0,4800.86,4800.86,No change,N
RC-9011175485-1-SURRENDER_CLAIM-C0-20180422,9011175485,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011175485-1-SURRENDER_CLAIM-C1-20190422,9011175485,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011175485-1-SURRENDER_CLAIM-C2-20200325,9011175485,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011175626-1-DEATH_CLAIM-C0-20180125,9011175626,DEATH_CLAIM,UNBALANCED,UNBALANCED,-10325.54,-10325.54,0.0,20325.54,20325.54,No change,N
RC-9011175626-1-DEATH_CLAIM-C1-20180531,9011175626,DEATH_CLAIM,UNBALANCED,UNBALANCED,20325.54,20325.54,0.0,0.0,0.0,No change,N
RC-9011175626-2-DEATH_CLAIM-C0-20180125,9011175626,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011175682-1-DEATH_CLAIM-C0-20200901,9011175682,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-32.05,-32.05,0.0,25032.05,25032.05,No change,N
RC-9011176023-1-DEATH_CLAIM-C0-20210918,9011176023,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-32.74,-32.74,0.0,10084.41,10084.41,No change,N
RC-9011176029-1-DEATH_CLAIM-C0-20200402,9011176029,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-68.56,-68.56,0.0,5068.56,5068.56,No change,N
RC-9011176237-1-SURRENDER_CLAIM-C0-20200401,9011176237,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,3241.67,3241.67,0.0,0.0,0.0,No change,N
RC-9011176239-1-DEATH_CLAIM-C0-20220422,9011176239,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-7.95,-7.95,0.0,5007.95,5007.95,No change,N
RC-9011176406-1-DEATH_CLAIM-C0-20230311,9011176406,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-15.66,-15.66,0.0,5015.66,5015.66,No change,N
RC-9011176413-1-DISBURSEMENT_CLAIM-C0-20210708,9011176413,DISBURSEMENT_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,6.14,6.14,No change,N
RC-9011176438-1-DEATH_CLAIM-C0-20190701,9011176438,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-23.83,-23.83,0.0,5023.83,5023.83,No change,N
RC-9011176782-1-DEATH_CLAIM-C0-20190518,9011176782,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-9.34,-9.34,0.0,5009.34,5009.34,No change,N
RC-9011177102-1-DEATH_CLAIM-C0-20201214,9011177102,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-16.04,-16.04,0.0,5016.04,5016.04,No change,N
RC-9011177241-1-DEATH_CLAIM-C0-20220106,9011177241,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-62.43,-62.43,0.0,5062.43,5062.43,No change,N
RC-9011177441-1-DEATH_CLAIM-C0-20180910,9011177441,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-18.69,-18.69,0.0,5018.69,5018.69,No change,N
RC-9011177817-1-DEATH_CLAIM-C0-20210523,9011177817,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-6.22,-6.22,0.0,5006.22,5006.22,No change,N
RC-9011177870-1-DEATH_CLAIM-C0-20210916,9011177870,DEATH_CLAIM,UNBALANCED,UNBALANCED,-1173.6,-1173.6,0.0,6173.6,6173.6,No change,N
RC-9011177870-1-DISBURSEMENT_CLAIM-C0-20200326,9011177870,DISBURSEMENT_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,331.55,331.55,No change,N
RC-9011177896-1-SURRENDER_CLAIM-C0-20220720,9011177896,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011177896-1-SURRENDER_CLAIM-C1-20230416,9011177896,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011177896-1-SURRENDER_CLAIM-C2-20240416,9011177896,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011177896-1-SURRENDER_CLAIM-C3-20250416,9011177896,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011177896-1-SURRENDER_CLAIM-C4-20260416,9011177896,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011177899-1-SURRENDER_CLAIM-C0-20240416,9011177899,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011177899-1-SURRENDER_CLAIM-C1-20240617,9011177899,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011178435-1-DEATH_CLAIM-C0-20260120,9011178435,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-10.26,-10.26,0.0,5010.26,5010.26,No change,N
RC-9011178449-1-DEATH_CLAIM-C0-20200430,9011178449,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-19.28,-19.28,0.0,10019.28,10019.28,No change,N
RC-9011178455-1-DEATH_CLAIM-C0-20180227,9011178455,DEATH_CLAIM,UNBALANCED,UNBALANCED,1382.21,1382.21,0.0,8617.79,8617.79,No change,N
RC-9011178455-1-SURRENDER_CLAIM-C0-20180227,9011178455,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011178457-1-DEATH_CLAIM-C0-20180524,9011178457,DEATH_CLAIM,UNBALANCED,UNBALANCED,-189.5,-189.5,0.0,10189.5,10189.5,No change,N
RC-9011178618-1-DEATH_CLAIM-C0-20191027,9011178618,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-14.51,-14.51,0.0,5014.51,5014.51,No change,N
RC-9011178660-1-SURRENDER_CLAIM-C0-20191210,9011178660,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,4814.85,4814.85,0.0,0.0,0.0,No change,N
RC-9011178930-1-DEATH_CLAIM-C0-20201030,9011178930,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-1.49,-1.49,0.0,5001.49,5001.49,No change,N
RC-9011179153-1-SURRENDER_CLAIM-C0-20171108,9011179153,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011179371-1-DEATH_CLAIM-C0-20221011,9011179371,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-1.17,-1.17,0.0,5001.17,5001.17,No change,N
RC-9011179371-1-SURRENDER_CLAIM-C0-20180122,9011179371,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011179371-1-SURRENDER_CLAIM-C1-20180601,9011179371,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011179371-1-SURRENDER_CLAIM-C2-20190607,9011179371,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011179371-1-SURRENDER_CLAIM-C3-20200601,9011179371,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011179371-1-SURRENDER_CLAIM-C4-20210601,9011179371,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011179371-1-SURRENDER_CLAIM-C5-20220601,9011179371,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011179371-1-SURRENDER_CLAIM-C6-20221011,9011179371,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011179609-1-SURRENDER_CLAIM-C0-20240501,9011179609,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,2475.0,2475.0,0.0,0.0,0.0,No change,N
RC-9011179610-1-SURRENDER_CLAIM-C0-20240508,9011179610,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,3267.01,3267.01,0.0,0.0,0.0,No change,N
RC-9011179948-1-SURRENDER_CLAIM-C0-20241230,9011179948,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,3759.86,3759.86,0.0,0.0,0.0,No change,N
RC-9011179951-1-DEATH_CLAIM-C0-20250301,9011179951,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,0.75,0.75,0.0,4999.25,4999.25,No change,N
RC-9011180300-1-DEATH_CLAIM-C0-20230923,9011180300,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,5.45,5.45,0.0,4994.55,4994.55,No change,N
RC-9011180496-1-DEATH_CLAIM-C0-20180918,9011180496,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-11.11,-11.11,0.0,5011.11,5011.11,No change,N
RC-9011180586-1-DEATH_CLAIM-C0-20210626,9011180586,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,3483.63,3483.63,No change,N
RC-9011180646-1-DEATH_CLAIM-C0-20181217,9011180646,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-96.13,-96.13,0.0,5258.95,5258.95,No change,N
RC-9011180707-1-DEATH_CLAIM-C0-20240125,9011180707,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-45.52,-45.52,0.0,5045.52,5045.52,No change,N
RC-9011180732-1-DEATH_CLAIM-C0-20190215,9011180732,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-25.49,-25.49,0.0,5092.24,5092.24,No change,N
RC-9011180733-1-SURRENDER_CLAIM-C0-20230310,9011180733,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,4617.95,4617.95,0.0,0.0,0.0,No change,N
RC-9011180816-1-DEATH_CLAIM-C0-20190823,9011180816,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-7.44,-7.44,0.0,5007.44,5007.44,No change,N
RC-9011180823-1-DEATH_CLAIM-C0-20201011,9011180823,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-14.52,-14.52,0.0,5014.52,5014.52,No change,N
RC-9011180887-1-DEATH_CLAIM-C0-20220629,9011180887,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-4.62,-4.62,0.0,15079.38,15079.38,No change,N
RC-9011180907-1-DEATH_CLAIM-C0-20210510,9011180907,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-15.22,-15.22,0.0,5015.22,5015.22,No change,N
RC-9011180927-1-SURRENDER_CLAIM-C0-20231010,9011180927,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,7975.0,7975.0,0.0,0.0,0.0,No change,N
RC-9011180968-1-DEATH_CLAIM-C0-20180723,9011180968,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-8.14,-8.14,0.0,5008.14,5008.14,No change,N
RC-9011181053-1-DEATH_CLAIM-C0-20200404,9011181053,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-61.86,-61.86,0.0,5061.86,5061.86,No change,N
RC-9011181053-1-DEATH_CLAIM-C1-20210216,9011181053,DEATH_CLAIM,UNBALANCED,UNBALANCED,-5061.86,-5061.86,0.0,5061.86,5061.86,No change,N
RC-9011181080-1-DEATH_CLAIM-C0-20240708,9011181080,DEATH_CLAIM,UNBALANCED,UNBALANCED,3090.01,3090.01,0.0,1918.83,1918.83,No change,N
RC-9011181080-1-SURRENDER_CLAIM-C0-20180710,9011181080,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011181080-1-SURRENDER_CLAIM-C1-20190710,9011181080,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011181080-1-SURRENDER_CLAIM-C2-20200710,9011181080,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011181080-1-SURRENDER_CLAIM-C3-20200915,9011181080,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011181208-1-DEATH_CLAIM-C0-20220919,9011181208,DEATH_CLAIM,UNBALANCED,UNBALANCED,-180.18,-180.18,0.0,5180.18,5180.18,No change,N
RC-9011181544-1-DEATH_CLAIM-C0-20200101,9011181544,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,5000.0,5000.0,No change,N
RC-9011181680-1-DEATH_CLAIM-C0-20201125,9011181680,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-82.0,-82.0,0.0,5082.0,5082.0,No change,N
RC-9011181683-1-DEATH_CLAIM-C0-20181126,9011181683,DEATH_CLAIM,UNBALANCED,UNBALANCED,-230.27,-230.27,0.0,25271.06,25271.06,No change,N
RC-9011181952-1-DEATH_CLAIM-C0-20210130,9011181952,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-1.59,-1.59,0.0,5001.59,5001.59,No change,N
RC-9011182070-1-DEATH_CLAIM-C0-20240305,9011182070,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-54.03,-54.03,0.0,5057.84,5057.84,No change,N
RC-9011182104-1-DEATH_CLAIM-C0-20240506,9011182104,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-37.75,-37.75,0.0,5043.05,5043.05,No change,N
RC-9011182373-1-DEATH_CLAIM-C0-20190722,9011182373,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,5000.0,5000.0,No change,N
RC-9011182763-1-DEATH_CLAIM-C0-20191027,9011182763,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-20.63,-20.63,0.0,7020.63,7020.63,No change,N
RC-9011182823-1-DEATH_CLAIM-C0-20240627,9011182823,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-16.85,-16.85,0.0,5016.85,5016.85,No change,N
RC-9011182857-1-DEATH_CLAIM-C0-20220131,9011182857,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-81.99,-81.99,0.0,25238.64,25238.64,No change,N
RC-9011182954-1-DEATH_CLAIM-C0-20210503,9011182954,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,2611.97,2611.97,No change,N
RC-9011183055-1-DEATH_CLAIM-C0-20180502,9011183055,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-98.65,-98.65,0.0,5098.65,5098.65,No change,N
RC-9011183074-1-DEATH_CLAIM-C0-20190712,9011183074,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-45.49,-45.49,0.0,5045.49,5045.49,No change,N
RC-9011183329-1-DEATH_CLAIM-C0-20220111,9011183329,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-17.37,-17.37,0.0,5017.37,5017.37,No change,N
RC-9011183334-1-SURRENDER_CLAIM-C0-20241030,9011183334,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,3418.94,3418.94,0.0,0.0,0.0,No change,N
RC-9011183505-1-DEATH_CLAIM-C0-20210402,9011183505,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-32.62,-32.62,0.0,5032.62,5032.62,No change,N
RC-9011183505-2-DEATH_CLAIM-C0-20210402,9011183505,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011183532-1-DEATH_CLAIM-C0-20180702,9011183532,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-24.81,-24.81,0.0,5024.81,5024.81,No change,N
RC-9011183653-1-DISBURSEMENT_CLAIM-C0-20201217,9011183653,DISBURSEMENT_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,37.12,37.12,No change,N
RC-9011183653-1-SURRENDER_CLAIM-C0-20180813,9011183653,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011183653-1-SURRENDER_CLAIM-C1-20190813,9011183653,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011183653-1-SURRENDER_CLAIM-C2-20200813,9011183653,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,4808.82,4808.82,0.0,0.0,0.0,No change,N
RC-9011183936-1-SURRENDER_CLAIM-C0-20180117,9011183936,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011183936-1-SURRENDER_CLAIM-C1-20180818,9011183936,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011183936-1-SURRENDER_CLAIM-C10-20220218,9011183936,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011183936-1-SURRENDER_CLAIM-C2-20181217,9011183936,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011183936-1-SURRENDER_CLAIM-C3-20190712,9011183936,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011183936-1-SURRENDER_CLAIM-C4-20191213,9011183936,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011183936-1-SURRENDER_CLAIM-C5-20200427,9011183936,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011183936-1-SURRENDER_CLAIM-C6-20200818,9011183936,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011183936-1-SURRENDER_CLAIM-C7-20210226,9011183936,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011183936-1-SURRENDER_CLAIM-C8-20210505,9011183936,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011183936-1-SURRENDER_CLAIM-C9-20211118,9011183936,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011184051-1-DEATH_CLAIM-C0-20210830,9011184051,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-1.5,-1.5,0.0,10001.5,10001.5,No change,N
RC-9011184065-1-DEATH_CLAIM-C0-20190604,9011184065,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-76.83,-76.83,0.0,50365.45,50365.45,No change,N
RC-9011184139-1-SURRENDER_CLAIM-C0-20180701,9011184139,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,2856.25,2856.25,0.0,0.0,0.0,No change,N
RC-9011184291-1-DEATH_CLAIM-C0-20241025,9011184291,DEATH_CLAIM,UNBALANCED,UNBALANCED,-209.09,-209.09,0.0,5246.65,5246.65,No change,N
RC-9011184470-1-SURRENDER_CLAIM-C0-20200902,9011184470,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,2855.0,2855.0,0.0,0.0,0.0,No change,N
RC-9011184576-1-DEATH_CLAIM-C0-20191216,9011184576,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-12.3,-12.3,0.0,5012.3,5012.3,No change,N
RC-9011184643-1-SURRENDER_CLAIM-C0-20180112,9011184643,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,1507.05,1507.05,0.0,0.0,0.0,No change,N
RC-9011184644-1-SURRENDER_CLAIM-C0-20180112,9011184644,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,1390.07,1390.07,0.0,0.0,0.0,No change,N
RC-9011184745-1-DEATH_CLAIM-C0-20210226,9011184745,DEATH_CLAIM,UNBALANCED,UNBALANCED,-132.48,-132.48,0.0,25132.48,25132.48,No change,N
RC-9011184752-1-SURRENDER_CLAIM-C0-20190607,9011184752,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,2188.08,2188.08,0.0,0.0,0.0,No change,N
RC-9011184753-1-SURRENDER_CLAIM-C0-20171109,9011184753,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011184817-1-DEATH_CLAIM-C0-20220726,9011184817,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,5000.0,5000.0,No change,N
RC-9011184817-1-DISBURSEMENT_CLAIM-C0-20190729,9011184817,DISBURSEMENT_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,3.0,3.0,No change,N
RC-9011184934-1-DEATH_CLAIM-C0-20190331,9011184934,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-47.26,-47.26,0.0,3047.26,3047.26,No change,N
RC-9011184993-1-DEATH_CLAIM-C0-20231225,9011184993,DEATH_CLAIM,MINOR_VARIANCE,MINOR_VARIANCE,-18.72,-18.72,0.0,5018.72,5018.72,No change,N
RC-9011185002-1-SURRENDER_CLAIM-C0-20171101,9011185002,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011185002-1-SURRENDER_CLAIM-C1-20180101,9011185002,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011185059-1-DEATH_CLAIM-C0-20250721,9011185059,DEATH_CLAIM,UNBALANCED,UNBALANCED,8209.63,8209.63,0.0,16790.37,16790.37,No change,N
RC-9011185059-1-SURRENDER_CLAIM-C0-20180128,9011185059,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011185059-1-SURRENDER_CLAIM-C1-20180428,9011185059,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011185059-1-SURRENDER_CLAIM-C10-20200728,9011185059,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011185059-1-SURRENDER_CLAIM-C11-20201028,9011185059,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011185059-1-SURRENDER_CLAIM-C12-20210128,9011185059,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011185059-1-SURRENDER_CLAIM-C13-20210428,9011185059,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011185059-1-SURRENDER_CLAIM-C14-20210728,9011185059,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011185059-1-SURRENDER_CLAIM-C15-20211028,9011185059,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011185059-1-SURRENDER_CLAIM-C16-20220128,9011185059,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011185059-1-SURRENDER_CLAIM-C17-20220428,9011185059,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011185059-1-SURRENDER_CLAIM-C18-20220728,9011185059,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011185059-1-SURRENDER_CLAIM-C19-20221028,9011185059,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9011185059-1-SURRENDER_CLAIM-C2-20180728,9011185059,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
