mpolicy,population,policy_digits,effective_date,debit_code,credit_code,debit_account,credit_account,trans_amount,date_reversed,reversal_code,layer_class
9011198532C,AVAILABLE_MISMATCH,9011198532,20220723,0012,0113,2019,406113S,3912.92,0,,unapplied_intraco
9011198532C,AVAILABLE_MISMATCH,9011198532,20220926,0530,0038,600113R,2032,5000.0,0,,clearing_death
9011198532C,AVAILABLE_MISMATCH,9011198532,20220926,0038,0094,2032,1058,5000.0,0,,payout_death_claim_payment
9011198532C,AVAILABLE_MISMATCH,9011198532,20220926,0020,0530,1015,600113R,5000.0,0,,reinstatement_endow_loop
9011198532C,AVAILABLE_MISMATCH,9011198532,20231115,0094,0020,1058,1015,5000.0,0,,payout_death_claim_payment
9011198532C,AVAILABLE_MISMATCH,9011198532,20230926,0530,0038,600113R,2032,5000.0,0,,clearing_death
9011198532C,AVAILABLE_MISMATCH,9011198532,20230926,0038,0094,2032,1058,5000.0,0,,payout_death_claim_payment
9011200251C,AVAILABLE_MISMATCH,9011200251,20180125,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20180225,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20180325,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20180425,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20180525,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20180625,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20180725,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20180825,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20180925,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20181025,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20181125,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20181225,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20190125,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20190225,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20190325,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20190425,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20190525,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20190625,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20190725,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20190825,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20190925,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20191025,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20191125,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20191225,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20200125,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20200225,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20200325,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20200425,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20200525,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20200625,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20200725,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20200825,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20200925,0046,0110,1018,400113R,53.01,0,,unclassified
9011200251C,AVAILABLE_MISMATCH,9011200251,20200811,0530,0038,600113R,2032,8000.0,20201022,Y,reversal
9011200251C,AVAILABLE_MISMATCH,9011200251,20200811,0110,0038,400113R,2032,53.01,20201022,Y,reversal
9011200251C,AVAILABLE_MISMATCH,9011200251,20200811,0110,0038,400113R,2032,53.01,20201022,Y,reversal
9011200251C,AVAILABLE_MISMATCH,9011200251,20200811,0110,0038,400113R,2032,23.94,20201022,Y,reversal
9011200251C,AVAILABLE_MISMATCH,9011200251,20200811,0038,0094,2032,1058,8129.96,20201022,Y,reversal
9011200251C,AVAILABLE_MISMATCH,9011200251,20201022,0094,0020,1058,1015,8129.96,0,,payout_death_claim_payment
9011200251C,AVAILABLE_MISMATCH,9011200251,20201022,0020,0038,1015,2032,8129.96,0,,reinstatement_endow_loop
9011200251C,AVAILABLE_MISMATCH,9011200251,20200811,0530,0038,600113R,2032,8000.0,0,,clearing_death
9011200251C,AVAILABLE_MISMATCH,9011200251,20200811,0110,0038,400113R,2032,53.01,0,,clearing_death
9011200251C,AVAILABLE_MISMATCH,9011200251,20200811,0110,0038,400113R,2032,53.01,0,,clearing_death
9011200251C,AVAILABLE_MISMATCH,9011200251,20200811,0110,0038,400113R,2032,23.94,0,,clearing_death
9011200251C,AVAILABLE_MISMATCH,9011200251,20200811,0630,0038,603813R,2032,60.76,0,,interest_death_benefit
9011200251C,AVAILABLE_MISMATCH,9011200251,20200811,0038,0094,2032,1058,8190.72,0,,payout_death_claim_payment
9011200251C,AVAILABLE_MISMATCH,9011200251,20201022,0038,0530,2032,600113R,8000.0,0,,clearing_death
9011200251C,AVAILABLE_MISMATCH,9011200251,20201022,0038,0110,2032,400113R,129.96,0,,clearing_death
9011200251C,AVAILABLE_MISMATCH,9011200251,20201217,0530,0256,600113R,1058000256,8129.96,0,,payout_cash_death_claim
9011208787C,AVAILABLE_MISMATCH,9011208787,20180116,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180116,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180131,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180216,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180216,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180228,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180316,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180316,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180331,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180416,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180416,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180430,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180516,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180516,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180531,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180616,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180616,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180630,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180716,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180716,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180731,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180816,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180816,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180831,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180916,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180916,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20180930,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20181016,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20181016,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20181031,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20181116,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20181116,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20181130,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20181216,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20181216,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20181216,0412,0451,1017,7046,884.18,0,,loan_interest_capitalized
9011208787C,AVAILABLE_MISMATCH,9011208787,20181231,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190116,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190116,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190131,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190216,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190216,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190228,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190316,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190316,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190331,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190416,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190416,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190430,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190516,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190516,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190531,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190616,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190616,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190630,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190716,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190716,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190731,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190816,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190816,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190831,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190916,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190916,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20190930,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20191016,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20191016,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20191031,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20191116,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20191116,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20191130,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20191216,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20191216,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20191216,0412,0451,1017,7046,954.83,0,,loan_interest_capitalized
9011208787C,AVAILABLE_MISMATCH,9011208787,20191231,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200116,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200116,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200131,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200216,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200216,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200229,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200316,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200316,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200331,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200416,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200416,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200430,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200516,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200516,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200531,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200616,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200616,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200630,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200716,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200716,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200731,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200816,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200816,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200831,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200916,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200916,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20200930,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20201016,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20201016,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20201031,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20201116,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20201116,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20201130,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20201216,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20201216,0412,0451,1017,7046,1031.14,0,,loan_interest_capitalized
9011208787C,AVAILABLE_MISMATCH,9011208787,20201216,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20201231,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20210116,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20210116,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20210131,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20210216,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20210216,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20210228,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20210316,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20210316,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20210331,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20210416,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20210416,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20210430,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20210516,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20210516,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20210531,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20210616,0046,0110,1018,400112R,14.0,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20210616,0046,0110,1018,400112R,108.75,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20210630,1111,0050,500112R,1097,1.23,0,,unclassified
9011208787C,AVAILABLE_MISMATCH,9011208787,20210624,0110,0038,400112R,2032,10.27,0,,clearing_death
9011208787C,AVAILABLE_MISMATCH,9011208787,20210624,0530,0038,600112R,2032,50000.0,0,,clearing_death
9011208787C,AVAILABLE_MISMATCH,9011208787,20210624,0110,0038,400112R,2032,79.75,0,,clearing_death
9011208787C,AVAILABLE_MISMATCH,9011208787,20210624,0451,0412,7046,1017,504.28,0,,loan_unearned_interest_income
9011208787C,AVAILABLE_MISMATCH,9011208787,20210624,0038,0413,2032,1017,13430.02,0,,clearing_death
9011208787C,AVAILABLE_MISMATCH,9011208787,20210624,0038,0094,2032,1058,9904.15,0,,payout_death_claim_payment
9011208787C,AVAILABLE_MISMATCH,9011208787,20210624,0038,0094,2032,1058,26755.85,0,,payout_death_claim_payment
9011208787C,AVAILABLE_MISMATCH,9011208787,20210831,0050,1111,1097,500112R,0.9,0,,unclassified
9011212602C,AVAILABLE_MISMATCH,9011212602,20180101,0044,0012,1061000044,2019,116.0,0,,unapplied_intraco
9011212602C,AVAILABLE_MISMATCH,9011212602,20180101,0012,0110,2019,400113R,91.0,0,,unapplied_intraco
9011212602C,AVAILABLE_MISMATCH,9011212602,20180131,0451,0412,7046,1017,256.64,0,,loan_unearned_interest_income
9011212602C,AVAILABLE_MISMATCH,9011212602,20180131,0012,0413,2019,1017,25.0,0,,unapplied_intraco
9011212602C,AVAILABLE_MISMATCH,9011212602,20180131,0412,0451,1017,7046,255.99,0,,loan_interest_capitalized
9011212602C,AVAILABLE_MISMATCH,9011212602,20180228,1111,0050,500113R,1097,1.37,0,,unclassified
9011212602C,AVAILABLE_MISMATCH,9011212602,20180312,0049,0012,1061000049,2019,91.0,0,,unapplied_intraco
9011212602C,AVAILABLE_MISMATCH,9011212602,20180201,0012,0110,2019,400113R,91.0,0,,unapplied_intraco
9011212602C,AVAILABLE_MISMATCH,9011212602,20180331,1111,0050,500113R,1097,1.37,0,,unclassified
9011212602C,AVAILABLE_MISMATCH,9011212602,20180409,0049,0012,1061000049,2019,91.0,0,,unapplied_intraco
9011212602C,AVAILABLE_MISMATCH,9011212602,20180301,0012,0110,2019,400113R,91.0,0,,unapplied_intraco
9011212602C,AVAILABLE_MISMATCH,9011212602,20180401,0044,0012,1061000044,2019,116.0,0,,unapplied_intraco
9011212602C,AVAILABLE_MISMATCH,9011212602,20180401,0012,0110,2019,400113R,91.0,0,,unapplied_intraco
9011212602C,AVAILABLE_MISMATCH,9011212602,20180409,0451,0412,7046,1017,112.93,0,,loan_unearned_interest_income
9011212602C,AVAILABLE_MISMATCH,9011212602,20180409,0012,0413,2019,1017,25.0,0,,unapplied_intraco
9011212602C,AVAILABLE_MISMATCH,9011212602,20180409,0412,0451,1017,7046,112.65,0,,loan_interest_capitalized
9011212602C,AVAILABLE_MISMATCH,9011212602,20180426,0451,0412,7046,1017,76.65,0,,loan_unearned_interest_income
9011212602C,AVAILABLE_MISMATCH,9011212602,20180426,0411,0037,1017,2030,1000.0,0,,loan_principal_interest
9011212602C,AVAILABLE_MISMATCH,9011212602,20180426,0412,0451,1017,7046,84.27,0,,loan_interest_capitalized
9011212602C,AVAILABLE_MISMATCH,9011212602,20180426,0037,0091,2030,1056,1000.0,0,,unclassified
9011212602C,AVAILABLE_MISMATCH,9011212602,20180430,1111,0050,500113R,1097,1.37,0,,unclassified
9011212602C,AVAILABLE_MISMATCH,9011212602,20180430,1111,0050,500113R,1097,1.37,0,,unclassified
9011212602C,AVAILABLE_MISMATCH,9011212602,20180501,0044,0012,1061000044,2019,116.0,0,,unapplied_intraco
