MPOLICY,MDEP_BEFORE,MDEP_AFTER,MINTYTD_BEFORE,MINTYTD_AFTER,MINTDATE_BEFORE,MINTDATE_AFTER,MDEPINT
011139409C,0.0,0.0,0.0,0.0,,,4.00
011139421C,0.0,0.0,0.0,0.0,,,4.00
011139474C,0.0,0.0,0.0,0.0,,,4.00
011139777C,0.0,0.0,0.0,0.0,,,4.00
011139778C,0.0,0.0,0.0,0.0,,,4.00
011139937C,0.0,0.0,0.0,0.0,,,4.00
011139998C,0.0,0.0,0.0,0.0,,,4.00
011140025C,0.0,0.0,0.0,0.0,,,4.00
011140100C,0.0,0.0,0.0,0.0,,,4.00
011140185C,0.0,0.0,0.0,0.0,,,4.00
011140409C,0.0,0.0,0.0,0.0,,,4.00
011140516C,0.0,0.0,0.0,0.0,,,4.50
011140521C,0.0,0.0,0.0,0.0,,,4.00
011140523C,0.0,0.0,0.0,0.0,,,4.00
011140652C,0.0,0.0,0.0,0.0,,,4.50
011140826C,0.0,0.0,0.0,0.0,,,4.00
011140913C,0.0,0.0,0.0,0.0,,,4.00
011140970C,0.0,0.0,0.0,0.0,,,4.00
011141382C,0.0,0.0,0.0,0.0,,,4.00
011141741C,0.0,0.0,0.0,0.0,,,4.00
011141812C,0.0,0.0,0.0,0.0,,,4.00
011141863C,0.0,0.0,0.0,0.0,,,4.00
011141895C,0.0,0.0,0.0,0.0,,,4.00
011141942C,0.0,0.0,0.0,0.0,,,4.00
011142178C,0.0,0.0,0.0,0.0,,,4.00
011142296C,0.0,0.0,0.0,0.0,,,4.00
011142354C,0.0,0.0,0.0,0.0,,,4.00
011142605C,0.0,0.0,0.0,0.0,,,4.00
011142643C,0.0,0.0,0.0,0.0,,,4.00
011142695C,0.0,0.0,0.0,0.0,,,4.00
011143147C,0.0,0.0,0.0,0.0,,,4.00
011143472C,0.0,0.0,0.0,0.0,,,4.00
011143473C,0.0,0.0,0.0,0.0,,,4.00
011143630C,0.0,0.0,0.0,0.0,,,4.00
011143825C,0.0,0.0,0.0,0.0,,,4.00
011144050C,0.0,0.0,0.0,0.0,,,4.00
011144173C,0.0,0.0,0.0,0.0,,,4.00
011144583C,0.0,0.0,0.0,0.0,,,4.00
011145429C,0.0,0.0,0.0,0.0,,,4.00
011145520C,0.0,0.0,0.0,0.0,,,4.00
011145521C,0.0,0.0,0.0,0.0,,,4.00
011145527C,0.0,0.0,0.0,0.0,,,4.00
011145715C,0.0,0.0,0.0,0.0,,,4.00
011145881C,0.0,0.0,0.0,0.0,,,4.00
011145926C,0.0,0.0,0.0,0.0,,,4.00
011146240C,0.0,0.0,0.0,0.0,,,4.00
011146243C,0.0,0.0,0.0,0.0,,,4.00
011146268C,0.0,0.0,0.0,0.0,,,4.00
011146520C,0.0,0.0,0.0,0.0,,,4.00
011146845C,0.0,0.0,0.0,0.0,,,4.00
011146915C,0.0,0.0,0.0,0.0,,,4.00
011146916C,0.0,0.0,0.0,0.0,,,4.00
011146946C,0.0,0.0,0.0,0.0,,,4.00
011147343C,0.0,0.0,0.0,0.0,,,4.00
011147430C,0.0,0.0,0.0,0.0,,,4.00
011147572C,0.0,0.0,0.0,0.0,,,4.00
011147665C,0.0,0.0,0.0,0.0,,,4.00
011147666C,0.0,0.0,0.0,0.0,,,4.00
011147689C,0.0,0.0,0.0,0.0,,,4.00
011147759C,0.0,0.0,0.0,0.0,,,4.00
011147930C,0.0,0.0,0.0,0.0,,,4.00
011147951C,0.0,0.0,0.0,0.0,,,4.00
011148184C,0.0,0.0,0.0,0.0,,,4.00
011148336C,0.0,0.0,0.0,0.0,,,4.00
011148532C,0.0,0.0,0.0,0.0,,,4.00
011148693C,0.0,0.0,0.0,0.0,,,4.00
011148694C,0.0,0.0,0.0,0.0,,,4.00
011148847C,0.0,0.0,0.0,0.0,,,4.00
011149067C,0.0,0.0,0.0,0.0,,,4.00
011149370C,0.0,0.0,0.0,0.0,,,4.00
011149711C,0.0,0.0,0.0,0.0,,,4.00
011149903C,0.0,0.0,0.0,0.0,,,4.00
011149905C,0.0,0.0,0.0,0.0,,,4.00
011150003C,0.0,0.0,0.0,0.0,,,4.00
011150263C,0.0,0.0,0.0,0.0,,,4.00
011150309C,0.0,0.0,0.0,0.0,,,4.00
011150314C,0.0,0.0,0.0,0.0,,,4.00
011150316C,0.0,0.0,0.0,0.0,,,4.00
011150430C,0.0,0.0,0.0,0.0,,,4.00
011150435C,0.0,0.0,0.0,0.0,,,4.00
011150801C,0.0,0.0,0.0,0.0,,,4.00
011150820C,0.0,0.0,0.0,0.0,,,4.00
011150947C,0.0,0.0,0.0,0.0,,,4.00
011150948C,0.0,0.0,0.0,0.0,,,4.00
011150969C,0.0,0.0,0.0,0.0,,,4.00
011150971C,0.0,0.0,0.0,0.0,,,4.00
011150973C,0.0,0.0,0.0,0.0,,,4.00
011151041C,0.0,0.0,0.0,0.0,,,4.00
011151209C,0.0,0.0,0.0,0.0,,,4.50
011151285C,0.0,0.0,0.0,0.0,,,4.00
011151293C,0.0,0.0,0.0,0.0,,,4.00
011151378C,0.0,0.0,0.0,0.0,,,4.00
011151436C,0.0,0.0,0.0,0.0,,,4.50
011151486C,0.0,0.0,0.0,0.0,,,4.00
011151540C,0.0,0.0,0.0,0.0,,,4.00
011151886C,0.0,0.0,0.0,0.0,,,4.00
011151909C,0.0,0.0,0.0,0.0,,,4.00
011152039C,0.0,0.0,0.0,0.0,,,4.00
011152065C,0.0,0.0,0.0,0.0,,,4.00
011152181C,0.0,0.0,0.0,0.0,,,4.00
011152369C,0.0,0.0,0.0,0.0,,,4.00
011152459C,0.0,0.0,0.0,0.0,,,4.00
011152698C,0.0,0.0,0.0,0.0,,,4.00
011152870C,0.0,0.0,0.0,0.0,,,4.50
011152874C,0.0,0.0,0.0,0.0,,,4.00
011152961C,0.0,0.0,0.0,0.0,,,4.00
011153148C,0.0,0.0,0.0,0.0,,,4.00
011153183C,0.0,0.0,0.0,0.0,,,4.00
011153243C,0.0,0.0,0.0,0.0,,,4.00
011153424C,0.0,0.0,0.0,0.0,,,4.00
011153546C,0.0,0.0,0.0,0.0,,,4.00
011153547C,0.0,0.0,0.0,0.0,,,4.00
011153789C,0.0,0.0,0.0,0.0,,,4.00
011153790C,0.0,0.0,0.0,0.0,,,4.00
011153873C,0.0,0.0,0.0,0.0,,,4.00
011153921C,0.0,0.0,0.0,0.0,,,4.00
011154270C,0.0,0.0,0.0,0.0,,,4.00
011154271C,0.0,0.0,0.0,0.0,,,4.00
011154281C,0.0,0.0,0.0,0.0,,,4.00
011154282C,0.0,0.0,0.0,0.0,,,4.00
011154364C,0.0,0.0,0.0,0.0,,,4.00
011154479C,0.0,0.0,0.0,0.0,,,4.00
011154621C,0.0,0.0,0.0,0.0,,,4.00
011154622C,0.0,0.0,0.0,0.0,,,4.00
011154752C,0.0,0.0,0.0,0.0,,,4.00
011154852C,0.0,0.0,0.0,0.0,,,4.50
011154856C,0.0,0.0,0.0,0.0,,,4.50
011154868C,0.0,0.0,0.0,0.0,,,4.00
011155011C,0.0,0.0,0.0,0.0,,,4.00
011155232C,0.0,0.0,0.0,0.0,,,4.00
011155273C,0.0,0.0,0.0,0.0,,,4.00
011155354C,0.0,0.0,0.0,0.0,,,4.00
011155357C,0.0,0.0,0.0,0.0,,,4.00
011155359C,0.0,0.0,0.0,0.0,,,4.00
011155635C,0.0,0.0,0.0,0.0,,,4.00
011155653C,0.0,0.0,0.0,0.0,,,4.00
011156062C,0.0,0.0,0.0,0.0,,,4.00
011156094C,0.0,0.0,0.0,0.0,,,4.00
011156096C,0.0,0.0,0.0,0.0,,,4.00
011156098C,0.0,0.0,0.0,0.0,,,4.00
011156655C,0.0,0.0,0.0,0.0,,,4.00
011156964C,0.0,0.0,0.0,0.0,,,4.00
011157086C,0.0,0.0,0.0,0.0,,,4.00
011157087C,0.0,0.0,0.0,0.0,,,4.00
011157291C,0.0,0.0,0.0,0.0,,,4.00
011157373C,0.0,0.0,0.0,0.0,,,4.00
011157556C,0.0,0.0,0.0,0.0,,,4.00
011157647C,0.0,0.0,0.0,0.0,,,4.00
011158068C,0.0,0.0,0.0,0.0,,,4.00
011158069C,0.0,0.0,0.0,0.0,,,4.00
011158071C,0.0,0.0,0.0,0.0,,,4.00
011158164C,0.0,0.0,0.0,0.0,,,4.00
011158320C,0.0,0.0,0.0,0.0,,,4.00
011158530C,0.0,0.0,0.0,0.0,,,4.00
011158531C,0.0,0.0,0.0,0.0,,,4.00
011158551C,0.0,0.0,0.0,0.0,,,4.00
011158638C,0.0,0.0,0.0,0.0,,,4.00
011158909C,0.0,0.0,0.0,0.0,,,4.50
011159178C,0.0,0.0,0.0,0.0,,,4.00
011159289C,0.0,0.0,0.0,0.0,,,4.00
011159295C,0.0,0.0,0.0,0.0,,,4.00
011159476C,0.0,0.0,0.0,0.0,,,4.00
011159843C,0.0,0.0,0.0,0.0,,,4.00
011159916C,0.0,0.0,0.0,0.0,,,4.00
011160018C,0.0,0.0,0.0,0.0,,,4.00
011160019C,0.0,0.0,0.0,0.0,,,4.00
011160075C,0.0,0.0,0.0,0.0,,,4.00
011160182C,0.0,0.0,0.0,0.0,,,4.00
011160346C,0.0,0.0,0.0,0.0,,,4.00
011160408C,0.0,0.0,0.0,0.0,,,4.00
011160440C,0.0,0.0,0.0,0.0,,,4.00
011160478C,0.0,0.0,0.0,0.0,,,4.00
011160479C,0.0,0.0,0.0,0.0,,,4.00
011160480C,0.0,0.0,0.0,0.0,,,4.00
011160990C,0.0,0.0,0.0,0.0,,,4.00
011161035C,0.0,0.0,0.0,0.0,,,4.00
011161110C,0.0,0.0,0.0,0.0,,,4.00
011161363C,0.0,0.0,0.0,0.0,,,4.00
011161810C,0.0,0.0,0.0,0.0,,,4.00
011161880C,0.0,0.0,0.0,0.0,,,4.00
011161907C,0.0,0.0,0.0,0.0,,,4.00
011162200C,0.0,0.0,0.0,0.0,,,4.00
011162203C,0.0,0.0,0.0,0.0,,,4.00
011162252C,0.0,0.0,0.0,0.0,,,4.00
011162328C,0.0,0.0,0.0,0.0,,,4.00
011162365C,0.0,0.0,0.0,0.0,,,4.00
011162387C,0.0,0.0,0.0,0.0,,,4.00
011162391C,0.0,0.0,0.0,0.0,,,4.00
011162541C,0.0,0.0,0.0,0.0,,,4.00
011162713C,0.0,0.0,0.0,0.0,,,4.00
011163001C,0.0,0.0,0.0,0.0,,,4.00
011163078C,0.0,0.0,0.0,0.0,,,4.00
011163083C,0.0,0.0,0.0,0.0,,,4.00
011163086C,0.0,0.0,0.0,0.0,,,4.00
011163353C,0.0,0.0,0.0,0.0,,,4.00
011174191C,0.0,0.0,0.0,0.0,,,4.00
011174518C,0.0,0.0,0.0,0.0,,,4.00
011174519C,0.0,0.0,0.0,0.0,,,4.00
011174600C,0.0,0.0,0.0,0.0,,,4.00
011174630C,0.0,0.0,0.0,0.0,,,4.00
011174928C,0.0,0.0,0.0,0.0,,,4.00
011175086C,0.0,0.0,0.0,0.0,,,4.00
011175088C,0.0,0.0,0.0,0.0,,,4.00
011175414C,0.0,0.0,0.0,0.0,,,4.00
011175485C,0.0,0.0,0.0,0.0,,,4.00
011175626C,0.0,0.0,0.0,0.0,,,4.00
011175682C,0.0,0.0,0.0,0.0,,,4.00
011176023C,0.0,0.0,0.0,0.0,,,4.00
011176029C,0.0,0.0,0.0,0.0,,,4.00
011176237C,0.0,0.0,0.0,0.0,,,4.00
011176239C,0.0,0.0,0.0,0.0,,,4.00
011176240C,0.0,0.0,0.0,0.0,,,4.00
011176406C,0.0,0.0,0.0,0.0,,,4.00
011176412C,0.0,0.0,0.0,0.0,,,4.00
011176413C,0.0,0.0,0.0,0.0,,,4.00
011176438C,0.0,0.0,0.0,0.0,,,4.00
011176525C,0.0,0.0,0.0,0.0,,,4.00
011176692C,0.0,0.0,0.0,0.0,,,4.00
011176782C,0.0,0.0,0.0,0.0,,,4.00
011176837C,0.0,0.0,0.0,0.0,,,4.00
011176902C,0.0,0.0,0.0,0.0,,,4.00
011177102C,0.0,0.0,0.0,0.0,,,4.00
011177241C,0.0,0.0,0.0,0.0,,,4.00
011177441C,0.0,0.0,0.0,0.0,,,4.00
011177459C,0.0,0.0,0.0,0.0,,,4.00
011177464C,0.0,0.0,0.0,0.0,,,4.00
011177577C,0.0,0.0,0.0,0.0,,,4.00
011177817C,0.0,0.0,0.0,0.0,,,4.00
011177866C,0.0,0.0,0.0,0.0,,,4.00
011177870C,0.0,0.0,0.0,0.0,,,4.00
011177896C,0.0,0.0,0.0,0.0,,,4.00
011177899C,0.0,0.0,0.0,0.0,,,4.00
011178240C,0.0,0.0,0.0,0.0,,,4.00
011178435C,0.0,0.0,0.0,0.0,,,4.00
011178449C,0.0,0.0,0.0,0.0,,,4.00
011178455C,0.0,0.0,0.0,0.0,,,4.00
011178457C,0.0,0.0,0.0,0.0,,,4.00
011178618C,0.0,0.0,0.0,0.0,,,4.00
011178660C,0.0,0.0,0.0,0.0,,,4.00
011178930C,0.0,0.0,0.0,0.0,,,4.00
011179151C,0.0,0.0,0.0,0.0,,,4.00
011179153C,0.0,0.0,0.0,0.0,,,4.00
011179371C,0.0,0.0,0.0,0.0,,,4.00
011179609C,0.0,0.0,0.0,0.0,,,4.00
011179610C,0.0,0.0,0.0,0.0,,,4.00
011179738C,0.0,0.0,0.0,0.0,,,4.00
011179739C,0.0,0.0,0.0,0.0,,,4.00
011179948C,0.0,0.0,0.0,0.0,,,4.00
011179951C,0.0,0.0,0.0,0.0,,,4.00
011180194C,0.0,0.0,0.0,0.0,,,4.00
011180292C,0.0,0.0,0.0,0.0,,,4.00
011180300C,0.0,0.0,0.0,0.0,,,4.00
011180363C,0.0,0.0,0.0,0.0,,,4.00
011180368C,0.0,0.0,0.0,0.0,,,4.00
011180496C,0.0,0.0,0.0,0.0,,,4.00
011180586C,0.0,0.0,0.0,0.0,,,4.00
011180646C,0.0,0.0,0.0,0.0,,,4.00
011180707C,0.0,0.0,0.0,0.0,,,4.00
011180715C,0.0,0.0,0.0,0.0,,,4.00
011180732C,0.0,0.0,0.0,0.0,,,4.00
011180733C,0.0,0.0,0.0,0.0,,,4.00
011180816C,0.0,0.0,0.0,0.0,,,4.00
011180823C,0.0,0.0,0.0,0.0,,,4.00
011180887C,0.0,0.0,0.0,0.0,,,4.00
011180907C,0.0,0.0,0.0,0.0,,,4.00
011180927C,0.0,0.0,0.0,0.0,,,4.00
011180968C,0.0,0.0,0.0,0.0,,,4.00
011181001C,0.0,0.0,0.0,0.0,,,4.00
011181014C,0.0,0.0,0.0,0.0,,,4.00
011181053C,0.0,0.0,0.0,0.0,,,4.00
011181080C,0.0,0.0,0.0,0.0,,,4.00
011181208C,0.0,0.0,0.0,0.0,,,4.00
011181335C,0.0,0.0,0.0,0.0,,,4.00
011181417C,0.0,0.0,0.0,0.0,,,4.00
011181432C,0.0,0.0,0.0,0.0,,,4.00
011181499C,0.0,0.0,0.0,0.0,,,4.00
011181544C,0.0,0.0,0.0,0.0,,,4.00
011181565C,0.0,0.0,0.0,0.0,,,4.00
011181680C,0.0,0.0,0.0,0.0,,,4.00
011181683C,0.0,0.0,0.0,0.0,,,4.00
011181920C,0.0,0.0,0.0,0.0,,,4.00
011181952C,0.0,0.0,0.0,0.0,,,4.00
011182070C,0.0,0.0,0.0,0.0,,,4.00
011182104C,0.0,0.0,0.0,0.0,,,4.00
011182373C,0.0,0.0,0.0,0.0,,,4.00
011182732C,0.0,0.0,0.0,0.0,,,4.00
011182763C,0.0,0.0,0.0,0.0,,,4.00
011182823C,0.0,0.0,0.0,0.0,,,4.00
011182857C,0.0,0.0,0.0,0.0,,,4.00
011182954C,0.0,0.0,0.0,0.0,,,4.00
011182957C,0.0,0.0,0.0,0.0,,,4.00
011183020C,0.0,0.0,0.0,0.0,,,4.00
011183055C,0.0,0.0,0.0,0.0,,,4.00
011183074C,0.0,0.0,0.0,0.0,,,4.00
011183101C,0.0,0.0,0.0,0.0,,,4.00
011183288C,0.0,0.0,0.0,0.0,,,4.00
011183329C,0.0,0.0,0.0,0.0,,,4.00
011183334C,0.0,0.0,0.0,0.0,,,4.00
011183505C,0.0,0.0,0.0,0.0,,,4.00
011183532C,0.0,0.0,0.0,0.0,,,4.00
011183653C,0.0,0.0,0.0,0.0,,,4.00
011183936C,0.0,0.0,0.0,0.0,,,4.00
011184051C,0.0,0.0,0.0,0.0,,,4.00
011184065C,0.0,0.0,0.0,0.0,,,4.00
011184139C,0.0,0.0,0.0,0.0,,,4.00
011184199C,0.0,0.0,0.0,0.0,,,4.00
011184248C,0.0,0.0,0.0,0.0,,,4.00
011184291C,0.0,0.0,0.0,0.0,,,4.00
011184373C,0.0,0.0,0.0,0.0,,,4.00
011184467C,0.0,0.0,0.0,0.0,,,4.00
011184470C,0.0,0.0,0.0,0.0,,,4.00
011184576C,0.0,0.0,0.0,0.0,,,4.00
011184643C,0.0,0.0,0.0,0.0,,,4.00
011184644C,0.0,0.0,0.0,0.0,,,4.00
011184745C,0.0,0.0,0.0,0.0,,,4.00
011184752C,0.0,0.0,0.0,0.0,,,4.00
011184753C,0.0,0.0,0.0,0.0,,,4.00
011184813C,0.0,0.0,0.0,0.0,,,4.00
011184817C,0.0,0.0,0.0,0.0,,,4.00
011184821C,0.0,0.0,0.0,0.0,,,4.00
011184934C,0.0,0.0,0.0,0.0,,,4.00
011184993C,0.0,0.0,0.0,0.0,,,4.00
011185002C,0.0,0.0,0.0,0.0,,,4.00
011185059C,0.0,0.0,0.0,0.0,,,4.00
011185375C,0.0,0.0,0.0,0.0,,,4.00
011185531C,0.0,0.0,0.0,0.0,,,4.00
011185537C,0.0,0.0,0.0,0.0,,,4.00
011185539C,0.0,0.0,0.0,0.0,,,4.00
011185552C,0.0,0.0,0.0,0.0,,,4.00
011185623C,0.0,0.0,0.0,0.0,,,4.00
011185638C,0.0,0.0,0.0,0.0,,,4.00
011185893C,0.0,0.0,0.0,0.0,,,4.00
011185943C,0.0,0.0,0.0,0.0,,,4.00
011185944C,0.0,0.0,0.0,0.0,,,4.00
011185948C,0.0,0.0,0.0,0.0,,,4.00
011186130C,0.0,0.0,0.0,0.0,,,4.00
011186216C,0.0,0.0,0.0,0.0,,,4.00
011186243C,0.0,0.0,0.0,0.0,,,4.00
011186328C,0.0,0.0,0.0,0.0,,,4.00
011186457C,0.0,0.0,0.0,0.0,,,4.00
011186460C,0.0,0.0,0.0,0.0,,,4.00
011186462C,0.0,0.0,0.0,0.0,,,4.00
011186895C,0.0,0.0,0.0,0.0,,,4.00
011186904C,0.0,0.0,0.0,0.0,,,4.00
011187006C,0.0,0.0,0.0,0.0,,,4.00
011187013C,0.0,0.0,0.0,0.0,,,4.00
011187097C,0.0,0.0,0.0,0.0,,,4.00
011187167C,0.0,0.0,0.0,0.0,,,4.00
011187172C,0.0,0.0,0.0,0.0,,,4.00
011187175C,0.0,0.0,0.0,0.0,,,4.00
011187202C,0.0,0.0,0.0,0.0,,,4.00
011187300C,0.0,0.0,0.0,0.0,,,4.00
011187405C,0.0,0.0,0.0,0.0,,,4.00
011187557C,0.0,0.0,0.0,0.0,,,4.00
011187601C,0.0,0.0,0.0,0.0,,,4.00
011187687C,0.0,0.0,0.0,0.0,,,4.00
011187904C,0.0,0.0,0.0,0.0,,,4.00
011188136C,0.0,0.0,0.0,0.0,,,4.00
011188277C,0.0,0.0,0.0,0.0,,,4.00
011188279C,0.0,0.0,0.0,0.0,,,4.00
011188288C,0.0,0.0,0.0,0.0,,,4.00
011188377C,0.0,0.0,0.0,0.0,,,4.00
011188426C,0.0,0.0,0.0,0.0,,,4.00
011188556C,0.0,0.0,0.0,0.0,,,4.00
011188722C,0.0,0.0,0.0,0.0,,,4.00
011188724C,0.0,0.0,0.0,0.0,,,4.00
011188773C,0.0,0.0,0.0,0.0,,,4.00
011188865C,0.0,0.0,0.0,0.0,,,4.00
011188870C,0.0,0.0,0.0,0.0,,,4.00
011188927C,0.0,0.0,0.0,0.0,,,4.00
011189170C,0.0,0.0,0.0,0.0,,,4.00
011189172C,0.0,0.0,0.0,0.0,,,4.00
011189249C,0.0,0.0,0.0,0.0,,,4.00
011189250C,0.0,0.0,0.0,0.0,,,4.00
011189255C,0.0,0.0,0.0,0.0,,,4.00
011189325C,0.0,0.0,0.0,0.0,,,4.00
011189420C,0.0,0.0,0.0,0.0,,,4.00
011189530C,0.0,0.0,0.0,0.0,,,4.00
011189535C,0.0,0.0,0.0,0.0,,,4.00
011189575C,0.0,0.0,0.0,0.0,,,4.00
011189620C,0.0,0.0,0.0,0.0,,,4.00
011189657C,0.0,0.0,0.0,0.0,,,4.00
011189746C,0.0,0.0,0.0,0.0,,,4.00
011189753C,0.0,0.0,0.0,0.0,,,4.00
011189754C,0.0,0.0,0.0,0.0,,,4.00
011189757C,0.0,0.0,0.0,0.0,,,4.00
011189786C,0.0,0.0,0.0,0.0,,,4.00
011189788C,0.0,0.0,0.0,0.0,,,4.00
011189789C,0.0,0.0,0.0,0.0,,,4.00
011189791C,0.0,0.0,0.0,0.0,,,4.00
011189851C,0.0,0.0,0.0,0.0,,,4.00
011189855C,0.0,0.0,0.0,0.0,,,4.00
011189885C,0.0,0.0,0.0,0.0,,,4.00
011189913C,0.0,0.0,0.0,0.0,,,4.00
011189929C,0.0,0.0,0.0,0.0,,,4.00
011189930C,0.0,0.0,0.0,0.0,,,4.00
011189940C,0.0,0.0,0.0,0.0,,,4.00
011189989C,0.0,0.0,0.0,0.0,,,4.00
011190048C,0.0,0.0,0.0,0.0,,,4.00
011190049C,0.0,0.0,0.0,0.0,,,4.00
011190136C,0.0,0.0,0.0,0.0,,,4.00
011190146C,0.0,0.0,0.0,0.0,,,4.00
011190239C,0.0,0.0,0.0,0.0,,,4.00
011190297C,0.0,0.0,0.0,0.0,,,4.00
011190380C,0.0,0.0,0.0,0.0,,,4.00
011190388C,0.0,0.0,0.0,0.0,,,4.00
011190410C,0.0,0.0,0.0,0.0,,,4.00
011190411C,0.0,0.0,0.0,0.0,,,4.00
011190416C,0.0,0.0,0.0,0.0,,,4.00
011190417C,0.0,0.0,0.0,0.0,,,4.00
011190448C,0.0,0.0,0.0,0.0,,,4.00
011190459C,0.0,0.0,0.0,0.0,,,4.00
011190516C,0.0,0.0,0.0,0.0,,,4.00
011190599C,0.0,0.0,0.0,0.0,,,4.00
011190613C,0.0,0.0,0.0,0.0,,,4.00
011190668C,0.0,0.0,0.0,0.0,,,4.00
011190669C,0.0,0.0,0.0,0.0,,,4.00
011190670C,0.0,0.0,0.0,0.0,,,4.00
011190722C,0.0,0.0,0.0,0.0,,,4.00
011190724C,0.0,0.0,0.0,0.0,,,4.00
011190873C,0.0,0.0,0.0,0.0,,,4.00
011190905C,0.0,0.0,0.0,0.0,,,4.00
011190907C,0.0,0.0,0.0,0.0,,,4.00
011190908C,0.0,0.0,0.0,0.0,,,4.00
011190912C,0.0,0.0,0.0,0.0,,,4.00
011191041C,0.0,0.0,0.0,0.0,,,4.00
011191042C,0.0,0.0,0.0,0.0,,,4.00
011191043C,0.0,0.0,0.0,0.0,,,4.00
011191045C,0.0,0.0,0.0,0.0,,,4.00
011191055C,0.0,0.0,0.0,0.0,,,4.00
011191189C,0.0,0.0,0.0,0.0,,,4.00
011191287C,0.0,0.0,0.0,0.0,,,4.00
011191288C,0.0,0.0,0.0,0.0,,,4.00
011191289C,0.0,0.0,0.0,0.0,,,4.00
011191362C,0.0,0.0,0.0,0.0,,,4.00
011191390C,0.0,0.0,0.0,0.0,,,4.00
011191392C,0.0,0.0,0.0,0.0,,,4.00
011191414C,0.0,0.0,0.0,0.0,,,4.00
011191513C,0.0,0.0,0.0,0.0,,,4.00
011191578C,0.0,0.0,0.0,0.0,,,4.00
011191579C,0.0,0.0,0.0,0.0,,,4.00
011191584C,0.0,0.0,0.0,0.0,,,4.00
011191586C,0.0,0.0,0.0,0.0,,,4.00
011191662C,0.0,0.0,0.0,0.0,,,4.00
011191664C,0.0,0.0,0.0,0.0,,,4.00
011191702C,0.0,0.0,0.0,0.0,,,4.00
011191779C,0.0,0.0,0.0,0.0,,,4.00
011191782C,0.0,0.0,0.0,0.0,,,4.00
011191804C,0.0,0.0,0.0,0.0,,,4.00
011191806C,0.0,0.0,0.0,0.0,,,4.00
011191829C,0.0,0.0,0.0,0.0,,,4.00
011191886C,0.0,0.0,0.0,0.0,,,4.00
011191889C,0.0,0.0,0.0,0.0,,,4.00
011191890C,0.0,0.0,0.0,0.0,,,4.00
011191892C,0.0,0.0,0.0,0.0,,,4.00
011191896C,0.0,0.0,0.0,0.0,,,4.00
011191940C,0.0,0.0,0.0,0.0,,,4.00
011192032C,0.0,0.0,0.0,0.0,,,4.00
011192047C,0.0,0.0,0.0,0.0,,,4.00
011192065C,0.0,0.0,0.0,0.0,,,4.00
011192106C,0.0,0.0,0.0,0.0,,,4.00
011192121C,0.0,0.0,0.0,0.0,,,4.00
011192151C,0.0,0.0,0.0,0.0,,,4.00
011192184C,0.0,0.0,0.0,0.0,,,4.00
011192239C,0.0,0.0,0.0,0.0,,,4.00
011192240C,0.0,0.0,0.0,0.0,,,4.00
011192253C,0.0,0.0,0.0,0.0,,,4.00
011192322C,0.0,0.0,0.0,0.0,,,4.00
011192391C,0.0,0.0,0.0,0.0,,,4.00
011192392C,0.0,0.0,0.0,0.0,,,4.00
011192400C,0.0,0.0,0.0,0.0,,,4.00
011192476C,0.0,0.0,0.0,0.0,,,4.00
011192477C,0.0,0.0,0.0,0.0,,,4.00
011192586C,0.0,0.0,0.0,0.0,,,4.00
011192690C,0.0,0.0,0.0,0.0,,,4.00
011192744C,0.0,0.0,0.0,0.0,,,4.00
011192827C,0.0,0.0,0.0,0.0,,,4.00
011192949C,0.0,0.0,0.0,0.0,,,4.00
011193040C,0.0,0.0,0.0,0.0,,,4.00
011193041C,0.0,0.0,0.0,0.0,,,4.00
011193156C,0.0,0.0,0.0,0.0,,,4.00
011193157C,0.0,0.0,0.0,0.0,,,4.00
011193165C,0.0,0.0,0.0,0.0,,,4.00
011193169C,0.0,0.0,0.0,0.0,,,4.00
011193211C,0.0,0.0,0.0,0.0,,,4.00
011193218C,0.0,0.0,0.0,0.0,,,4.00
011193243C,0.0,0.0,0.0,0.0,,,4.00
011193336C,0.0,0.0,0.0,0.0,,,4.00
011193367C,0.0,0.0,0.0,0.0,,,4.00
011193421C,0.0,0.0,0.0,0.0,,,4.00
011193461C,0.0,0.0,0.0,0.0,,,4.00
011193585C,0.0,0.0,0.0,0.0,,,4.00
011193674C,0.0,0.0,0.0,0.0,,,4.00
011193692C,0.0,0.0,0.0,0.0,,,4.00
011193709C,0.0,0.0,0.0,0.0,,,4.00
011193836C,0.0,0.0,0.0,0.0,,,4.00
011193872C,0.0,0.0,0.0,0.0,,,4.00
011193876C,0.0,0.0,0.0,0.0,,,4.00
011194064C,0.0,0.0,0.0,0.0,,,4.00
011194070C,0.0,0.0,0.0,0.0,,,4.00
011194088C,0.0,0.0,0.0,0.0,,,4.00
011194111C,0.0,0.0,0.0,0.0,,,4.00
011194146C,0.0,0.0,0.0,0.0,,,4.00
011194161C,0.0,0.0,0.0,0.0,,,4.00
011194186C,0.0,0.0,0.0,0.0,,,4.00
011194190C,0.0,0.0,0.0,0.0,,,4.00
011194191C,0.0,0.0,0.0,0.0,,,4.00
011194208C,0.0,0.0,0.0,0.0,,,4.00
011194225C,0.0,0.0,0.0,0.0,,,4.00
011194273C,0.0,0.0,0.0,0.0,,,4.00
011194346C,0.0,0.0,0.0,0.0,,,4.00
011194381C,0.0,0.0,0.0,0.0,,,4.00
011194385C,0.0,0.0,0.0,0.0,,,4.00
011194386C,0.0,0.0,0.0,0.0,,,4.00
011194387C,0.0,0.0,0.0,0.0,,,4.00
