reconstructed_claim_id,gross_benefit_amount,interest_amount,loan_offsets,withholding_amount,surrender_charges,payout_amount,unidentified_amount,missing_component_candidates,suspected_unlinked_transactions,balancing_status
RC-9011267253-1-SURRENDER_CLAIM-C13-20220608,0.0,286.6,308.12,0.0,0.0,0.0,21.52,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011267253-1-SURRENDER_CLAIM-C14-20220908,0.0,617.01,638.53,0.0,0.0,0.0,21.52,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011267253-1-SURRENDER_CLAIM-C15-20230309,0.0,467.49,467.49,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011267253-1-SURRENDER_CLAIM-C16-20230703,0.0,140.15,140.15,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011267253-1-SURRENDER_CLAIM-C17-20230912,0.0,133.05,154.57,0.0,0.0,0.0,21.52,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011267253-1-SURRENDER_CLAIM-C18-20231227,0.0,440.58,462.1,0.0,0.0,0.0,21.52,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011267253-1-SURRENDER_CLAIM-C19-20240516,0.0,352.45,395.49,0.0,0.0,0.0,43.04,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011267253-1-SURRENDER_CLAIM-C2-20180614,0.0,95.21,95.21,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011267253-1-SURRENDER_CLAIM-C20-20240820,0.0,165.63,165.63,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011267253-1-SURRENDER_CLAIM-C21-20241216,0.0,503.49,525.01,0.0,0.0,0.0,21.52,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011267253-1-SURRENDER_CLAIM-C22-20250303,0.0,525.45,525.45,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011267253-1-SURRENDER_CLAIM-C23-20250816,0.0,114.19,135.71,0.0,0.0,0.0,21.52,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011267253-1-SURRENDER_CLAIM-C24-20251104,0.0,919.76,962.8,0.0,0.0,0.0,43.04,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011267253-1-SURRENDER_CLAIM-C25-20260406,0.0,259.09,259.09,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011267253-1-SURRENDER_CLAIM-C3-20181116,0.0,507.37,571.93,0.0,0.0,0.0,64.56,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011267253-1-SURRENDER_CLAIM-C4-20190516,0.0,233.2,276.24,0.0,0.0,0.0,43.04,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011267253-1-SURRENDER_CLAIM-C5-20190909,0.0,96.26,117.78,0.0,0.0,0.0,21.52,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011267253-1-SURRENDER_CLAIM-C6-20200113,0.0,303.82,325.34,0.0,0.0,0.0,21.52,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011267253-1-SURRENDER_CLAIM-C7-20200421,0.0,274.46,295.98,0.0,0.0,0.0,21.52,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011267253-1-SURRENDER_CLAIM-C8-20200831,0.0,70.82,70.82,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011267253-1-SURRENDER_CLAIM-C9-20201203,0.0,134.05,134.05,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011268761-1-SURRENDER_CLAIM-C0-20181101,0.0,14.9,14.9,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011268761-1-SURRENDER_CLAIM-C1-20191101,0.0,16.09,16.09,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011268761-1-SURRENDER_CLAIM-C2-20201101,0.0,17.37,17.37,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011268761-1-SURRENDER_CLAIM-C3-20211101,0.0,18.76,18.76,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011268761-1-SURRENDER_CLAIM-C4-20221101,0.0,20.26,20.26,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011268761-1-SURRENDER_CLAIM-C5-20231101,0.0,21.88,21.88,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011268761-1-SURRENDER_CLAIM-C6-20241101,0.0,23.63,23.63,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011268761-1-SURRENDER_CLAIM-C7-20251101,0.0,25.51,25.51,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011268907-1-DEATH_CLAIM-C0-20190706,5000.0,5.23,0.0,0.0,0.0,5047.61,5089.99,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9011268908-1-DEATH_CLAIM-C0-20240110,15000.0,185.64,0.0,0.0,0.0,15194.79,15203.94,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9011269166-1-SURRENDER_CLAIM-C0-20171110,0.0,21.2,108.5,0.0,0.0,0.0,87.3,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011269166-1-SURRENDER_CLAIM-C1-20180210,0.0,10.64,10.64,0.0,0.0,0.0,0.0,0090|0411|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011269176-1-DEATH_CLAIM-C0-20230615,7000.0,110.77,0.0,0.0,0.0,7135.9,7161.03,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9011269263-1-SURRENDER_CLAIM-C0-20180109,0.0,9841.37,9841.37,0.0,0.0,0.0,-0.0,0090|0411|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011269382-1-SURRENDER_CLAIM-C0-20181128,0.0,369.01,369.01,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011269382-1-SURRENDER_CLAIM-C1-20190129,0.0,594.1,594.1,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011269382-1-SURRENDER_CLAIM-C2-20191128,0.0,1004.04,1004.04,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011269382-1-SURRENDER_CLAIM-C3-20201128,0.0,1051.59,1051.59,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011269382-1-SURRENDER_CLAIM-C4-20211128,0.0,369.74,369.74,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011269382-1-SURRENDER_CLAIM-C5-20220128,0.0,597.18,597.18,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011269382-1-SURRENDER_CLAIM-C6-20221128,0.0,1002.03,1002.03,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011269382-1-SURRENDER_CLAIM-C7-20231128,0.0,1055.67,1055.67,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011269382-1-SURRENDER_CLAIM-C8-20241128,0.0,1048.32,1048.32,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011269382-1-SURRENDER_CLAIM-C9-20251128,0.0,984.37,984.37,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011269384-1-DEATH_CLAIM-C0-20250220,5000.0,0.0,0.0,0.0,0.0,5069.6,5139.2,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9011269384-1-DISBURSEMENT_CLAIM-C0-20240619,0.0,0.0,0.0,0.0,0.0,130.8,130.8,0567|1900|PAYOUT_ONLY_ROLLUP,,UNBALANCED
RC-9011269468-1-SURRENDER_CLAIM-C0-20220307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011271241-1-DEATH_CLAIM-C0-20211112,8000.0,6.08,0.0,0.0,0.0,8069.21,8132.34,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9011271994-1-SURRENDER_CLAIM-C0-20230407,0.0,5429.95,8530.95,0.0,0.0,0.0,3101.0,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011272310-1-SURRENDER_CLAIM-C0-20200220,0.0,124317.81,148117.81,0.0,0.0,0.0,23800.0,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011272315-1-DEATH_CLAIM-C0-20230323,25000.0,175.09,0.0,0.0,0.0,25251.11,25327.13,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9011273480-1-DEATH_CLAIM-C0-20240516,15000.0,39.74,0.0,0.0,0.0,15078.99,15118.24,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9011273881-1-DEATH_CLAIM-C0-20250202,15000.0,42.21,0.0,0.0,0.0,11505.55,15080.99,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9011273881-1-SURRENDER_CLAIM-C0-20180214,0.0,166.33,166.33,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011273881-1-SURRENDER_CLAIM-C1-20190214,0.0,179.62,179.62,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011273881-1-SURRENDER_CLAIM-C2-20200214,0.0,193.97,193.97,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011273881-1-SURRENDER_CLAIM-C3-20210214,0.0,209.47,209.47,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011273881-1-SURRENDER_CLAIM-C4-20220214,0.0,226.21,226.21,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011273881-1-SURRENDER_CLAIM-C5-20230214,0.0,244.29,244.29,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011273881-1-SURRENDER_CLAIM-C6-20240214,0.0,263.81,263.81,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011273881-1-SURRENDER_CLAIM-C7-20250202,0.0,8.97,8.97,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011273882-1-DEATH_CLAIM-C0-20230413,15000.0,75.07,0.0,0.0,0.0,11580.89,15078.73,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9011273882-1-SURRENDER_CLAIM-C0-20180214,0.0,187.91,187.91,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011273882-1-SURRENDER_CLAIM-C1-20190214,0.0,202.92,202.92,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011273882-1-SURRENDER_CLAIM-C2-20200214,0.0,219.14,219.14,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011273882-1-SURRENDER_CLAIM-C3-20210214,0.0,236.65,236.65,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011273882-1-SURRENDER_CLAIM-C4-20220214,0.0,255.56,255.56,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011273882-1-SURRENDER_CLAIM-C5-20230214,0.0,509.53,509.53,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011273928-1-SURRENDER_CLAIM-C0-20211027,0.0,93.76,4093.76,0.0,0.0,0.0,4000.0,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011273928-1-SURRENDER_CLAIM-C1-20220214,0.0,327.15,327.15,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011273928-1-SURRENDER_CLAIM-C2-20230206,0.0,490.78,1990.78,0.0,0.0,0.0,1500.0,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011273928-1-SURRENDER_CLAIM-C3-20230710,0.0,647.56,2147.56,0.0,0.0,0.0,1500.0,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011273928-1-SURRENDER_CLAIM-C4-20240214,0.0,636.72,636.72,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011273928-1-SURRENDER_CLAIM-C5-20240709,0.0,815.0,1615.0,0.0,0.0,0.0,800.0,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011273928-1-SURRENDER_CLAIM-C6-20250214,0.0,754.56,754.56,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011273928-1-SURRENDER_CLAIM-C7-20260214,0.0,814.86,814.86,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011274754-1-DISBURSEMENT_CLAIM-C0-20190514,0.0,0.0,0.0,0.0,0.0,15.68,15.68,0567|1900|PAYOUT_ONLY_ROLLUP,,MINOR_VARIANCE
RC-9011274754-1-SURRENDER_CLAIM-C0-20171104,0.0,818.83,1024.43,0.0,0.0,0.0,205.6,0090|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011274755-1-SURRENDER_CLAIM-C0-20171104,0.0,11.72,11.72,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011275502-1-SURRENDER_CLAIM-C0-20260324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011275503-1-SURRENDER_CLAIM-C0-20180119,0.0,3257.53,3257.53,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011275503-1-SURRENDER_CLAIM-C1-20260324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011282859-1-DEATH_CLAIM-C0-20210103,50000.0,0.0,0.0,0.0,0.0,50143.24,50286.48,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9011283014-1-SURRENDER_CLAIM-C0-20190709,0.0,44.91,844.91,0.0,0.0,0.0,800.0,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011283014-1-SURRENDER_CLAIM-C1-20191115,0.0,22.94,22.94,0.0,0.0,0.0,0.0,0090|0411|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011283208-1-DISBURSEMENT_CLAIM-C0-20230525,0.0,0.0,0.0,0.0,0.0,13650.0,13650.0,0567|1900|PAYOUT_ONLY_ROLLUP,,UNBALANCED
RC-9011283208-1-SURRENDER_CLAIM-C0-20230601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011283990-1-DEATH_CLAIM-C0-20241101,25001.0,222.39,0.0,0.0,0.0,25223.39,25223.39,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-901142D978-1-DEATH_CLAIM-C0-20241108,3000.0,44.55,0.0,0.0,0.0,3091.55,3138.55,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-901142D978-1-DEATH_CLAIM-C1-20251023,0.0,0.0,0.0,0.0,0.0,3091.55,3091.55,0038|0411|0412|0530|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-901154D174-1-DEATH_CLAIM-C0-20200619,1500.0,79.06,0.0,0.0,0.0,1579.06,1579.06,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-901159D276-1-SURRENDER_CLAIM-C0-20180123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-901185D536-1-DEATH_CLAIM-C0-20241108,1000.0,15.04,0.0,0.0,0.0,1043.78,1072.52,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-901185D536-1-DEATH_CLAIM-C1-20251023,0.0,0.0,0.0,0.0,0.0,1043.78,1043.78,0038|0411|0412|0530|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-901185D536-1-DISBURSEMENT_CLAIM-C0-20240124,0.0,0.0,0.0,0.0,0.0,843.83,843.83,0567|1900|PAYOUT_ONLY_ROLLUP,,UNBALANCED
RC-901185D536-1-SURRENDER_CLAIM-C0-20231216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-901185D536-1-SURRENDER_CLAIM-C1-20240725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9012FG8217-1-DEATH_CLAIM-C0-20210712,1057.0,20.51,0.0,0.0,0.0,1186.63,1295.75,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9013000181-1-SURRENDER_CLAIM-C0-20180710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9014048-1-DEATH_CLAIM-C0-20051003,0.0,344.05,0.0,0.0,0.0,845.96,845.96,0038|0411|0412|0530|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9014048-1-DEATH_CLAIM-C1-20201003,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0094|0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,BALANCED
RC-9014048-2-DEATH_CLAIM-C0-20051003,501.91,0.0,0.0,0.0,0.0,0.0,0.0,0038|0094|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9014098A-1-DEATH_CLAIM-C0-20210907,0.01,61.97,0.0,0.0,0.0,536.97,536.98,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9014098A-2-DEATH_CLAIM-C0-20210907,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0038|0094|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9014100B-1-DEATH_CLAIM-C0-20181223,0.01,2.07,0.0,0.0,0.0,501.37,501.38,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9014100B-2-DEATH_CLAIM-C0-20181223,499.3,0.0,0.0,0.0,0.0,0.0,0.0,0038|0094|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9014130-1-DEATH_CLAIM-C0-20180825,0.01,0.0,0.0,0.0,0.0,502.0,502.01,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9014130-2-DEATH_CLAIM-C0-20180825,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0038|0094|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9015000043-1-SURRENDER_CLAIM-C0-20190812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9015000078-1-DEATH_CLAIM-C0-20200526,3000.0,0.0,0.0,0.0,0.0,3019.81,3039.62,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9015000080-1-SURRENDER_CLAIM-C0-20180214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9015000089-1-DEATH_CLAIM-C0-20240103,3000.0,0.0,0.0,0.0,0.0,3023.59,3047.18,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9015000103-1-DEATH_CLAIM-C0-20200418,5000.0,0.0,0.0,0.0,0.0,5000.0,5000.0,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9015000104-1-SURRENDER_CLAIM-C0-20210201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9015000117-1-SURRENDER_CLAIM-C0-20180402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9015000138-1-SURRENDER_CLAIM-C0-20180907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9015000171-1-DEATH_CLAIM-C0-20210810,5000.0,0.0,0.0,0.0,0.0,3450.89,5060.18,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9015000171-1-SURRENDER_CLAIM-C0-20180110,0.0,1383.66,1383.66,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9015000171-1-SURRENDER_CLAIM-C1-20180910,0.0,1977.98,1977.98,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9015000171-1-SURRENDER_CLAIM-C2-20190508,0.0,2018.63,2018.63,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9015000171-1-SURRENDER_CLAIM-C3-20200608,0.0,335.71,335.71,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9015000171-1-SURRENDER_CLAIM-C4-20201012,0.0,1649.19,1649.19,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9015000181-1-DEATH_CLAIM-C0-20191005,5000.0,0.0,0.0,0.0,0.0,4213.73,5070.58,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9015000181-1-SURRENDER_CLAIM-C0-20180212,0.0,2737.62,5437.62,0.0,0.0,0.0,2700.0,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9015000211-1-DEATH_CLAIM-C0-20190317,3000.0,0.0,0.0,0.0,0.0,3021.3,3042.6,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9015000224-1-DEATH_CLAIM-C0-20201219,3000.0,0.0,0.0,0.0,0.0,3004.85,3009.7,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
