prototype_claimnum,sequence_number,reconstructed_claim_id,derivation_candidate_id,enhanced_settlement_group_id,policy_number,claim_family,derivation_confidence,lineage_source
CLM0003911,3911,RC-9011139474-1-SURRENDER_CLAIM-C2-20200601,QDC-RC-9011139474-1-SURRENDER_CLAIM-C2-20200601,ESG-9011139474-RC-9011139474-1-SURRENDER_CLAIM-C2-20200601-SOLO,9011139474,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003912,3912,RC-9011139474-1-SURRENDER_CLAIM-C3-20210601,QDC-RC-9011139474-1-SURRENDER_CLAIM-C3-20210601,ESG-9011139474-RC-9011139474-1-SURRENDER_CLAIM-C3-20210601-SOLO,9011139474,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003913,3913,RC-9011139474-1-SURRENDER_CLAIM-C4-20220601,QDC-RC-9011139474-1-SURRENDER_CLAIM-C4-20220601,ESG-9011139474-RC-9011139474-1-SURRENDER_CLAIM-C4-20220601-SOLO,9011139474,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003914,3914,RC-9011139474-1-SURRENDER_CLAIM-C5-20230601,QDC-RC-9011139474-1-SURRENDER_CLAIM-C5-20230601,ESG-9011139474-RC-9011139474-1-SURRENDER_CLAIM-C5-20230601-SOLO,9011139474,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003915,3915,RC-9011139474-1-SURRENDER_CLAIM-C6-20240601,QDC-RC-9011139474-1-SURRENDER_CLAIM-C6-20240601,ESG-9011139474-RC-9011139474-1-SURRENDER_CLAIM-C6-20240601-SOLO,9011139474,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003916,3916,RC-9011139474-1-SURRENDER_CLAIM-C7-20250601,QDC-RC-9011139474-1-SURRENDER_CLAIM-C7-20250601,ESG-9011139474-RC-9011139474-1-SURRENDER_CLAIM-C7-20250601-SOLO,9011139474,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003917,3917,RC-9011139778-1-SURRENDER_CLAIM-C0-20180314,QDC-RC-9011139778-1-SURRENDER_CLAIM-C0-20180314,ESG-9011139778-RC-9011139778-1-SURRENDER_CLAIM-C0-20180314-SOLO,9011139778,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003918,3918,RC-9011139778-1-SURRENDER_CLAIM-C1-20190314,QDC-RC-9011139778-1-SURRENDER_CLAIM-C1-20190314,ESG-9011139778-RC-9011139778-1-SURRENDER_CLAIM-C1-20190314-SOLO,9011139778,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003919,3919,RC-9011139778-1-SURRENDER_CLAIM-C2-20200314,QDC-RC-9011139778-1-SURRENDER_CLAIM-C2-20200314,ESG-9011139778-RC-9011139778-1-SURRENDER_CLAIM-C2-20200314-SOLO,9011139778,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003920,3920,RC-9011139778-1-SURRENDER_CLAIM-C3-20210314,QDC-RC-9011139778-1-SURRENDER_CLAIM-C3-20210314,ESG-9011139778-RC-9011139778-1-SURRENDER_CLAIM-C3-20210314-SOLO,9011139778,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003921,3921,RC-9011139778-1-SURRENDER_CLAIM-C4-20220314,QDC-RC-9011139778-1-SURRENDER_CLAIM-C4-20220314,ESG-9011139778-RC-9011139778-1-SURRENDER_CLAIM-C4-20220314-SOLO,9011139778,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003922,3922,RC-9011139778-1-SURRENDER_CLAIM-C5-20230314,QDC-RC-9011139778-1-SURRENDER_CLAIM-C5-20230314,ESG-9011139778-RC-9011139778-1-SURRENDER_CLAIM-C5-20230314-SOLO,9011139778,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003923,3923,RC-9011139778-1-SURRENDER_CLAIM-C6-20230714,QDC-RC-9011139778-1-SURRENDER_CLAIM-C6-20230714,ESG-9011139778-RC-9011139778-1-SURRENDER_CLAIM-C6-20230714-SOLO,9011139778,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003924,3924,RC-9011139937-1-DEATH_CLAIM-C0-20200810,QDC-RC-9011139937-1-DEATH_CLAIM-C0-20200810,ESG-9011139937-RC-9011139937-1-DEATH_CLAIM-C0-20200810-SOLO,9011139937,DEATH_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003925,3925,RC-9011139998-1-DEATH_CLAIM-C0-20201015,QDC-RC-9011139998-1-DEATH_CLAIM-C0-20201015,ESG-9011139998-RC-9011139998-1-DEATH_CLAIM-C0-20201015-SOLO,9011139998,DEATH_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003926,3926,RC-9011140025-1-DISBURSEMENT_CLAIM-C0-20230502,QDC-RC-9011140025-1-DISBURSEMENT_CLAIM-C0-20230502,ESG-9011140025-RC-9011140025-1-DISBURSEMENT_CLAIM-C0-20230502-SOLO,9011140025,DISBURSEMENT_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003927,3927,RC-9011140100-1-DEATH_CLAIM-C0-20250308,QDC-RC-9011140100-1-DEATH_CLAIM-C0-20250308,ESG-9011140100-RC-9011140100-1-DEATH_CLAIM-C0-20250308-SOLO,9011140100,DEATH_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003928,3928,RC-9011140185-1-SURRENDER_CLAIM-C0-20180422,QDC-RC-9011140185-1-SURRENDER_CLAIM-C0-20180422,ESG-9011140185-RC-9011140185-1-SURRENDER_CLAIM-C0-20180422-SOLO,9011140185,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003929,3929,RC-9011140185-1-SURRENDER_CLAIM-C1-20190322,QDC-RC-9011140185-1-SURRENDER_CLAIM-C1-20190322,ESG-9011140185-RC-9011140185-1-SURRENDER_CLAIM-C1-20190322-SOLO,9011140185,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003930,3930,RC-9011140185-1-SURRENDER_CLAIM-C2-20200320,QDC-RC-9011140185-1-SURRENDER_CLAIM-C2-20200320,ESG-9011140185-RC-9011140185-1-SURRENDER_CLAIM-C2-20200320-SOLO,9011140185,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003931,3931,RC-9011140185-1-SURRENDER_CLAIM-C3-20210322,QDC-RC-9011140185-1-SURRENDER_CLAIM-C3-20210322,ESG-9011140185-RC-9011140185-1-SURRENDER_CLAIM-C3-20210322-SOLO,9011140185,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003932,3932,RC-9011140185-1-SURRENDER_CLAIM-C4-20220321,QDC-RC-9011140185-1-SURRENDER_CLAIM-C4-20220321,ESG-9011140185-RC-9011140185-1-SURRENDER_CLAIM-C4-20220321-SOLO,9011140185,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003933,3933,RC-9011140185-1-SURRENDER_CLAIM-C5-20230321,QDC-RC-9011140185-1-SURRENDER_CLAIM-C5-20230321,ESG-9011140185-RC-9011140185-1-SURRENDER_CLAIM-C5-20230321-SOLO,9011140185,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003934,3934,RC-9011140185-1-SURRENDER_CLAIM-C6-20240322,QDC-RC-9011140185-1-SURRENDER_CLAIM-C6-20240322,ESG-9011140185-RC-9011140185-1-SURRENDER_CLAIM-C6-20240322-SOLO,9011140185,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003935,3935,RC-9011140185-1-SURRENDER_CLAIM-C7-20250320,QDC-RC-9011140185-1-SURRENDER_CLAIM-C7-20250320,ESG-9011140185-RC-9011140185-1-SURRENDER_CLAIM-C7-20250320-SOLO,9011140185,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003936,3936,RC-9011140185-1-SURRENDER_CLAIM-C8-20260322,QDC-RC-9011140185-1-SURRENDER_CLAIM-C8-20260322,ESG-9011140185-RC-9011140185-1-SURRENDER_CLAIM-C8-20260322-SOLO,9011140185,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003937,3937,RC-9011140409-1-DEATH_CLAIM-C0-20220524,QDC-RC-9011140409-1-DEATH_CLAIM-C0-20220524,ESG-9011140409-RC-9011140409-1-DEATH_CLAIM-C0-20220524-SOLO,9011140409,DEATH_CLAIM,LOW_CONFIDENCE,phase10b_quikclms_derivation
CLM0003938,3938,RC-9011140516-1-SURRENDER_CLAIM-C0-20180401,QDC-RC-9011140516-1-SURRENDER_CLAIM-C0-20180401,ESG-9011140516-RC-9011140516-1-SURRENDER_CLAIM-C0-20180401-SOLO,9011140516,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003939,3939,RC-9011140516-1-SURRENDER_CLAIM-C1-20190401,QDC-RC-9011140516-1-SURRENDER_CLAIM-C1-20190401,ESG-9011140516-RC-9011140516-1-SURRENDER_CLAIM-C1-20190401-SOLO,9011140516,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003940,3940,RC-9011140516-1-SURRENDER_CLAIM-C2-20200401,QDC-RC-9011140516-1-SURRENDER_CLAIM-C2-20200401,ESG-9011140516-RC-9011140516-1-SURRENDER_CLAIM-C2-20200401-SOLO,9011140516,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003941,3941,RC-9011140516-1-SURRENDER_CLAIM-C3-20210401,QDC-RC-9011140516-1-SURRENDER_CLAIM-C3-20210401,ESG-9011140516-RC-9011140516-1-SURRENDER_CLAIM-C3-20210401-SOLO,9011140516,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003942,3942,RC-9011140516-1-SURRENDER_CLAIM-C4-20210601,QDC-RC-9011140516-1-SURRENDER_CLAIM-C4-20210601,ESG-9011140516-RC-9011140516-1-SURRENDER_CLAIM-C4-20210601-SOLO,9011140516,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003943,3943,RC-9011140521-1-DEATH_CLAIM-C0-20220204,QDC-RC-9011140521-1-DEATH_CLAIM-C0-20220204,ESG-9011140521-RC-9011140521-1-DEATH_CLAIM-C0-20220204-SOLO,9011140521,DEATH_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003944,3944,RC-9011140652-1-SURRENDER_CLAIM-C0-20180401,QDC-RC-9011140652-1-SURRENDER_CLAIM-C0-20180401,ESG-9011140652-RC-9011140652-1-SURRENDER_CLAIM-C0-20180401-SOLO,9011140652,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003945,3945,RC-9011140652-1-SURRENDER_CLAIM-C1-20190401,QDC-RC-9011140652-1-SURRENDER_CLAIM-C1-20190401,ESG-9011140652-RC-9011140652-1-SURRENDER_CLAIM-C1-20190401-SOLO,9011140652,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003946,3946,RC-9011140652-1-SURRENDER_CLAIM-C2-20200401,QDC-RC-9011140652-1-SURRENDER_CLAIM-C2-20200401,ESG-9011140652-RC-9011140652-1-SURRENDER_CLAIM-C2-20200401-SOLO,9011140652,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003947,3947,RC-9011140652-1-SURRENDER_CLAIM-C3-20210401,QDC-RC-9011140652-1-SURRENDER_CLAIM-C3-20210401,ESG-9011140652-RC-9011140652-1-SURRENDER_CLAIM-C3-20210401-SOLO,9011140652,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003948,3948,RC-9011140652-1-SURRENDER_CLAIM-C4-20210601,QDC-RC-9011140652-1-SURRENDER_CLAIM-C4-20210601,ESG-9011140652-RC-9011140652-1-SURRENDER_CLAIM-C4-20210601-SOLO,9011140652,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003949,3949,RC-9011140826-1-DEATH_CLAIM-C0-20181215,QDC-RC-9011140826-1-DEATH_CLAIM-C0-20181215,ESG-9011140826-RC-9011140826-1-DEATH_CLAIM-C0-20181215-SOLO,9011140826,DEATH_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003950,3950,RC-9011140913-1-DISBURSEMENT_CLAIM-C0-20191213,QDC-RC-9011140913-1-DISBURSEMENT_CLAIM-C0-20191213,ESG-9011140913-RC-9011140913-1-DISBURSEMENT_CLAIM-C0-20191213-SOLO,9011140913,DISBURSEMENT_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003951,3951,RC-9011141382-1-DEATH_CLAIM-C0-20240621,QDC-RC-9011141382-1-DEATH_CLAIM-C0-20240621,ESG-9011141382-RC-9011141382-1-DEATH_CLAIM-C0-20240621-SOLO,9011141382,DEATH_CLAIM,LOW_CONFIDENCE,phase10b_quikclms_derivation
CLM0003952,3952,RC-9011141382-1-SURRENDER_CLAIM-C0-20180105,QDC-RC-9011141382-1-SURRENDER_CLAIM-C0-20180105,ESG-9011141382-RC-9011141382-1-SURRENDER_CLAIM-C0-20180105-SOLO,9011141382,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003953,3953,RC-9011141741-1-DEATH_CLAIM-C0-20240228,QDC-RC-9011141741-1-DEATH_CLAIM-C0-20240228,ESG-9011141741-RC-9011141741-1-DEATH_CLAIM-C0-20240228-SOLO,9011141741,DEATH_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003954,3954,RC-9011141812-1-DEATH_CLAIM-C0-20200330,QDC-RC-9011141812-1-DEATH_CLAIM-C0-20200330,ESG-9011141812-RC-9011141812-1-DEATH_CLAIM-C0-20200330-SOLO,9011141812,DEATH_CLAIM,MODERATE_CONFIDENCE,phase10b_quikclms_derivation
CLM0003955,3955,RC-9011141895-0-DEATH_CLAIM-C0-20180419,QDC-RC-9011141895-0-DEATH_CLAIM-C0-20180419,ESG-9011141895-RC-9011141895-0-DEATH_CLAIM-C0-20180419-SOLO,9011141895,DEATH_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003956,3956,RC-9011141895-1-DEATH_CLAIM-C0-20180328,QDC-RC-9011141895-1-DEATH_CLAIM-C0-20180328,ESG-9011141895-RC-9011141895-1-DEATH_CLAIM-C0-20180328-SOLO,9011141895,DEATH_CLAIM,MODERATE_CONFIDENCE,phase10b_quikclms_derivation
CLM0003957,3957,RC-9011141942-1-DEATH_CLAIM-C0-20191127,QDC-RC-9011141942-1-DEATH_CLAIM-C0-20191127,ESG-9011141942-RC-9011141942-1-DEATH_CLAIM-C0-20191127-SOLO,9011141942,DEATH_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003958,3958,RC-9011142354-1-DEATH_CLAIM-C0-20250823,QDC-RC-9011142354-1-DEATH_CLAIM-C0-20250823,ESG-9011142354-RC-9011142354-1-DEATH_CLAIM-C0-20250823-SOLO,9011142354,DEATH_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003959,3959,RC-9011142605-1-DEATH_CLAIM-C0-20221002,QDC-RC-9011142605-1-DEATH_CLAIM-C0-20221002,ESG-9011142605-RC-9011142605-1-DEATH_CLAIM-C0-20221002-SOLO,9011142605,DEATH_CLAIM,MODERATE_CONFIDENCE,phase10b_quikclms_derivation
CLM0003960,3960,RC-9011142695-1-DEATH_CLAIM-C0-20190101,QDC-RC-9011142695-1-DEATH_CLAIM-C0-20190101,ESG-9011142695-RC-9011142695-1-DEATH_CLAIM-C0-20190101-SOLO,9011142695,DEATH_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003961,3961,RC-9011143472-1-DEATH_CLAIM-C0-20200321,QDC-RC-9011143472-1-DEATH_CLAIM-C0-20200321,ESG-9011143472-RC-9011143472-1-DEATH_CLAIM-C0-20200321-SOLO,9011143472,DEATH_CLAIM,MODERATE_CONFIDENCE,phase10b_quikclms_derivation
CLM0003962,3962,RC-9011143473-1-DEATH_CLAIM-C0-20180304,QDC-RC-9011143473-1-DEATH_CLAIM-C0-20180304,ESG-9011143473-RC-9011143473-1-DEATH_CLAIM-C0-20180304-SOLO,9011143473,DEATH_CLAIM,MODERATE_CONFIDENCE,phase10b_quikclms_derivation
CLM0003963,3963,RC-9011143630-1-DEATH_CLAIM-C0-20240126,QDC-RC-9011143630-1-DEATH_CLAIM-C0-20240126,ESG-9011143630-RC-9011143630-1-DEATH_CLAIM-C0-20240126-SOLO,9011143630,DEATH_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003964,3964,RC-9011143825-1-DEATH_CLAIM-C0-20230208,QDC-RC-9011143825-1-DEATH_CLAIM-C0-20230208,ESG-9011143825-RC-9011143825-1-DEATH_CLAIM-C0-20230208-SOLO,9011143825,DEATH_CLAIM,MODERATE_CONFIDENCE,phase10b_quikclms_derivation
CLM0003965,3965,RC-9011144173-1-DEATH_CLAIM-C0-20200601,QDC-RC-9011144173-1-DEATH_CLAIM-C0-20200601,ESG-9011144173-RC-9011144173-1-DEATH_CLAIM-C0-20200601-SOLO,9011144173,DEATH_CLAIM,MODERATE_CONFIDENCE,phase10b_quikclms_derivation
CLM0003966,3966,RC-9011144583-1-DEATH_CLAIM-C0-20220709,QDC-RC-9011144583-1-DEATH_CLAIM-C0-20220709,ESG-9011144583-RC-9011144583-1-DEATH_CLAIM-C0-20220709-SOLO,9011144583,DEATH_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003967,3967,RC-9011145429-1-SURRENDER_CLAIM-C0-20180520,QDC-RC-9011145429-1-SURRENDER_CLAIM-C0-20180520,ESG-9011145429-RC-9011145429-1-SURRENDER_CLAIM-C0-20180520-SOLO,9011145429,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003968,3968,RC-9011145715-1-DEATH_CLAIM-C0-20240718,QDC-RC-9011145715-1-DEATH_CLAIM-C0-20240718,ESG-9011145715-RC-9011145715-1-DEATH_CLAIM-C0-20240718-SOLO,9011145715,DEATH_CLAIM,LOW_CONFIDENCE,phase10b_quikclms_derivation
CLM0003969,3969,RC-9011145881-1-DISBURSEMENT_CLAIM-C0-20220422,QDC-RC-9011145881-1-DISBURSEMENT_CLAIM-C0-20220422,ESG-9011145881-RC-9011145881-1-DISBURSEMENT_CLAIM-C0-20220422-SOLO,9011145881,DISBURSEMENT_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003970,3970,RC-9011145881-1-DISBURSEMENT_CLAIM-C1-20221123,QDC-RC-9011145881-1-DISBURSEMENT_CLAIM-C1-20221123,ESG-9011145881-RC-9011145881-1-DISBURSEMENT_CLAIM-C1-20221123-SOLO,9011145881,DISBURSEMENT_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003971,3971,RC-9011145926-1-DISBURSEMENT_CLAIM-C0-20210514,QDC-RC-9011145926-1-DISBURSEMENT_CLAIM-C0-20210514,ESG-9011145926-RC-9011145926-1-DISBURSEMENT_CLAIM-C0-20210514-SOLO,9011145926,DISBURSEMENT_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003972,3972,RC-9011146268-1-DISBURSEMENT_CLAIM-C0-20220602,QDC-RC-9011146268-1-DISBURSEMENT_CLAIM-C0-20220602,ESG-9011146268-RC-9011146268-1-DISBURSEMENT_CLAIM-C0-20220602-SOLO,9011146268,DISBURSEMENT_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003973,3973,RC-9011146268-1-DISBURSEMENT_CLAIM-C1-20221028,QDC-RC-9011146268-1-DISBURSEMENT_CLAIM-C1-20221028,ESG-9011146268-RC-9011146268-1-DISBURSEMENT_CLAIM-C1-20221028-SOLO,9011146268,DISBURSEMENT_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003974,3974,RC-9011146520-1-DEATH_CLAIM-C0-20181107,QDC-RC-9011146520-1-DEATH_CLAIM-C0-20181107,ESG-9011146520-RC-9011146520-1-DEATH_CLAIM-C0-20181107-SOLO,9011146520,DEATH_CLAIM,MODERATE_CONFIDENCE,phase10b_quikclms_derivation
CLM0003975,3975,RC-9011146845-1-DEATH_CLAIM-C0-20190901,QDC-RC-9011146845-1-DEATH_CLAIM-C0-20190901,ESG-9011146845-RC-9011146845-1-DEATH_CLAIM-C0-20190901-SOLO,9011146845,DEATH_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003976,3976,RC-9011146915-1-DEATH_CLAIM-C0-20190515,QDC-RC-9011146915-1-DEATH_CLAIM-C0-20190515,ESG-9011146915-RC-9011146915-1-DEATH_CLAIM-C0-20190515-SOLO,9011146915,DEATH_CLAIM,MODERATE_CONFIDENCE,phase10b_quikclms_derivation
CLM0003977,3977,RC-9011146916-1-DEATH_CLAIM-C0-20220316,QDC-RC-9011146916-1-DEATH_CLAIM-C0-20220316,ESG-9011146916-RC-9011146916-1-DEATH_CLAIM-C0-20220316-SOLO,9011146916,DEATH_CLAIM,MODERATE_CONFIDENCE,phase10b_quikclms_derivation
CLM0003978,3978,RC-9011146946-1-DEATH_CLAIM-C0-20200403,QDC-RC-9011146946-1-DEATH_CLAIM-C0-20200403,ESG-9011146946-RC-9011146946-1-DEATH_CLAIM-C0-20200403-SOLO,9011146946,DEATH_CLAIM,MODERATE_CONFIDENCE,phase10b_quikclms_derivation
CLM0003979,3979,RC-9011147689-1-DEATH_CLAIM-C0-20190913,QDC-RC-9011147689-1-DEATH_CLAIM-C0-20190913,ESG-9011147689-RC-9011147689-1-DEATH_CLAIM-C0-20190913-SOLO,9011147689,DEATH_CLAIM,MODERATE_CONFIDENCE,phase10b_quikclms_derivation
CLM0003980,3980,RC-9011147930-1-DEATH_CLAIM-C0-20220708,QDC-RC-9011147930-1-DEATH_CLAIM-C0-20220708,ESG-9011147930-RC-9011147930-1-DEATH_CLAIM-C0-20220708-SOLO,9011147930,DEATH_CLAIM,MODERATE_CONFIDENCE,phase10b_quikclms_derivation
CLM0003981,3981,RC-9011147951-1-DEATH_CLAIM-C0-20180426,QDC-RC-9011147951-1-DEATH_CLAIM-C0-20180426,ESG-9011147951-RC-9011147951-1-DEATH_CLAIM-C0-20180426-SOLO,9011147951,DEATH_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003982,3982,RC-9011148336-1-DEATH_CLAIM-C0-20180216,QDC-RC-9011148336-1-DEATH_CLAIM-C0-20180216,ESG-9011148336-RC-9011148336-1-DEATH_CLAIM-C0-20180216-SOLO,9011148336,DEATH_CLAIM,MODERATE_CONFIDENCE,phase10b_quikclms_derivation
CLM0003983,3983,RC-9011148532-1-DISBURSEMENT_CLAIM-C0-20200422,QDC-RC-9011148532-1-DISBURSEMENT_CLAIM-C0-20200422,ESG-9011148532-RC-9011148532-1-DISBURSEMENT_CLAIM-C0-20200422-SOLO,9011148532,DISBURSEMENT_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003984,3984,RC-9011148532-1-DISBURSEMENT_CLAIM-C1-20250604,QDC-RC-9011148532-1-DISBURSEMENT_CLAIM-C1-20250604,ESG-9011148532-RC-9011148532-1-DISBURSEMENT_CLAIM-C1-20250604-SOLO,9011148532,DISBURSEMENT_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003985,3985,RC-9011148847-1-DEATH_CLAIM-C0-20200118,QDC-RC-9011148847-1-DEATH_CLAIM-C0-20200118,ESG-9011148847-RC-9011148847-1-DEATH_CLAIM-C0-20200118-SOLO,9011148847,DEATH_CLAIM,MODERATE_CONFIDENCE,phase10b_quikclms_derivation
CLM0003986,3986,RC-9011148847-1-SURRENDER_CLAIM-C0-20180628,QDC-RC-9011148847-1-SURRENDER_CLAIM-C0-20180628,ESG-9011148847-RC-9011148847-1-SURRENDER_CLAIM-C0-20180628-SOLO,9011148847,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003987,3987,RC-9011148847-1-SURRENDER_CLAIM-C1-20190618,QDC-RC-9011148847-1-SURRENDER_CLAIM-C1-20190618,ESG-9011148847-RC-9011148847-1-SURRENDER_CLAIM-C1-20190618-SOLO,9011148847,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003988,3988,RC-9011148847-1-SURRENDER_CLAIM-C2-20200118,QDC-RC-9011148847-1-SURRENDER_CLAIM-C2-20200118,ESG-9011148847-RC-9011148847-1-SURRENDER_CLAIM-C2-20200118-SOLO,9011148847,SURRENDER_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003989,3989,RC-9011149067-1-DEATH_CLAIM-C0-20220510,QDC-RC-9011149067-1-DEATH_CLAIM-C0-20220510,ESG-9011149067-RC-9011149067-1-DEATH_CLAIM-C0-20220510-SOLO,9011149067,DEATH_CLAIM,MODERATE_CONFIDENCE,phase10b_quikclms_derivation
CLM0003990,3990,RC-9011149370-1-DEATH_CLAIM-C0-20230207,QDC-RC-9011149370-1-DEATH_CLAIM-C0-20230207,ESG-9011149370-RC-9011149370-1-DEATH_CLAIM-C0-20230207-SOLO,9011149370,DEATH_CLAIM,LOW_CONFIDENCE,phase10b_quikclms_derivation
CLM0003991,3991,RC-9011149903-1-DEATH_CLAIM-C0-20230418,QDC-RC-9011149903-1-DEATH_CLAIM-C0-20230418,ESG-9011149903-RC-9011149903-1-DEATH_CLAIM-C0-20230418-SOLO,9011149903,DEATH_CLAIM,MODERATE_CONFIDENCE,phase10b_quikclms_derivation
CLM0003992,3992,RC-9011149905-1-DEATH_CLAIM-C0-20220707,QDC-RC-9011149905-1-DEATH_CLAIM-C0-20220707,ESG-9011149905-RC-9011149905-1-DEATH_CLAIM-C0-20220707-SOLO,9011149905,DEATH_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003993,3993,RC-9011150003-1-DEATH_CLAIM-C0-20251109,QDC-RC-9011150003-1-DEATH_CLAIM-C0-20251109,ESG-9011150003-RC-9011150003-1-DEATH_CLAIM-C0-20251109-SOLO,9011150003,DEATH_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003994,3994,RC-9011150309-1-DEATH_CLAIM-C0-20220421,QDC-RC-9011150309-1-DEATH_CLAIM-C0-20220421,ESG-9011150309-RC-9011150309-1-DEATH_CLAIM-C0-20220421-SOLO,9011150309,DEATH_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
CLM0003995,3995,RC-9011150801-1-DEATH_CLAIM-C0-20221230,QDC-RC-9011150801-1-DEATH_CLAIM-C0-20221230,ESG-9011150801-RC-9011150801-1-DEATH_CLAIM-C0-20221230-SOLO,9011150801,DEATH_CLAIM,MODERATE_CONFIDENCE,phase10b_quikclms_derivation
CLM0003996,3996,RC-9011150820-1-DEATH_CLAIM-C0-20180217,QDC-RC-9011150820-1-DEATH_CLAIM-C0-20180217,ESG-9011150820-RC-9011150820-1-DEATH_CLAIM-C0-20180217-SOLO,9011150820,DEATH_CLAIM,HIGH_CONFIDENCE,phase10b_quikclms_derivation
