COVERAGE_ID,SEQ   ,SEGT_FLAG,SEGT_ID   ,COVR_KEY0                     
L15 ADB    ,    52,N        ,          ,0x4C31352041444220202030303532
L15 ADB    ,    53,N        ,          ,0x4C31352041444220202030303533
L15 ADB    ,    54,N        ,          ,0x4C31352041444220202030303534
L15 ADB    ,    55,N        ,          ,0x4C31352041444220202030303535
L15 ADB    ,    56,N        ,          ,0x4C31352041444220202030303536
L16        ,     1,Y        ,L16       ,0x4C31362020202020202030303031
L16        ,     2,Y        ,L16       ,0x4C31362020202020202030303032
L16        ,     3,N        ,          ,0x4C31362020202020202030303033
L16        ,     4,N        ,          ,0x4C31362020202020202030303034
L16        ,     5,N        ,          ,0x4C31362020202020202030303035
L16        ,     6,Y        ,L15       ,0x4C31362020202020202030303036
L16        ,     7,Y        ,L16       ,0x4C31362020202020202030303037
L16        ,     8,N        ,          ,0x4C31362020202020202030303038
L16        ,     9,N        ,          ,0x4C31362020202020202030303039
L16        ,    10,Y        ,L15       ,0x4C31362020202020202030303130
L16        ,    11,N        ,          ,0x4C31362020202020202030303131
L16        ,    12,Y        ,L16       ,0x4C31362020202020202030303132
L16        ,    13,Y        ,L16       ,0x4C31362020202020202030303133
L16        ,    14,N        ,          ,0x4C31362020202020202030303134
L16        ,    15,N        ,          ,0x4C31362020202020202030303135
L16        ,    16,N        ,          ,0x4C31362020202020202030303136
L16        ,    17,N        ,          ,0x4C31362020202020202030303137
L16        ,    18,N        ,          ,0x4C31362020202020202030303138
L16        ,    19,Y        ,DB3       ,0x4C31362020202020202030303139
L16        ,    20,Y        ,L15       ,0x4C31362020202020202030303230
L16        ,    21,Y        ,L15       ,0x4C31362020202020202030303231
L16        ,    22,Y        ,L15       ,0x4C31362020202020202030303232
L16        ,    23,N        ,          ,0x4C31362020202020202030303233
L16        ,    24,N        ,          ,0x4C31362020202020202030303234
L16        ,    25,N        ,          ,0x4C31362020202020202030303235
L16        ,    26,N        ,          ,0x4C31362020202020202030303236
L16        ,    27,Y        ,L15       ,0x4C31362020202020202030303237
L16        ,    28,Y        ,L15       ,0x4C31362020202020202030303238
L16        ,    29,Y        ,L16       ,0x4C31362020202020202030303239
L16        ,    30,N        ,          ,0x4C31362020202020202030303330
L16        ,    31,Y        ,LIFEWCV   ,0x4C31362020202020202030303331
L16        ,    32,Y        ,L14L15    ,0x4C31362020202020202030303332
L16        ,    33,Y        ,L14L15    ,0x4C31362020202020202030303333
L16        ,    34,N        ,          ,0x4C31362020202020202030303334
L16        ,    35,N        ,          ,0x4C31362020202020202030303335
L16        ,    36,N        ,          ,0x4C31362020202020202030303336
L16        ,    37,N        ,          ,0x4C31362020202020202030303337
L16        ,    38,Y        ,LIFE      ,0x4C31362020202020202030303338
L16        ,    39,N        ,          ,0x4C31362020202020202030303339
L16        ,    40,N        ,          ,0x4C31362020202020202030303430
L16        ,    41,N        ,          ,0x4C31362020202020202030303431
L16        ,    42,N        ,          ,0x4C31362020202020202030303432
L16        ,    43,N        ,          ,0x4C31362020202020202030303433
L16        ,    44,N        ,          ,0x4C31362020202020202030303434
L16        ,    45,N        ,          ,0x4C31362020202020202030303435
L16        ,    46,N        ,          ,0x4C31362020202020202030303436
L16        ,    47,N        ,          ,0x4C31362020202020202030303437
L16        ,    48,N        ,          ,0x4C31362020202020202030303438
L16        ,    49,N        ,          ,0x4C31362020202020202030303439
L16        ,    50,N        ,          ,0x4C31362020202020202030303530
L16        ,    51,N        ,          ,0x4C31362020202020202030303531
L16        ,    52,N        ,          ,0x4C31362020202020202030303532
L16        ,    53,N        ,          ,0x4C31362020202020202030303533
L16        ,    54,N        ,          ,0x4C31362020202020202030303534
L16        ,    55,N        ,          ,0x4C31362020202020202030303535
L16        ,    56,N        ,          ,0x4C31362020202020202030303536
L16POLFEE  ,     1,N        ,          ,0x4C3136504F4C4645452030303031
L16POLFEE  ,     2,N        ,          ,0x4C3136504F4C4645452030303032
L16POLFEE  ,     3,N        ,          ,0x4C3136504F4C4645452030303033
L16POLFEE  ,     4,N        ,          ,0x4C3136504F4C4645452030303034
L16POLFEE  ,     5,N        ,          ,0x4C3136504F4C4645452030303035
L16POLFEE  ,     6,N        ,          ,0x4C3136504F4C4645452030303036
L16POLFEE  ,     7,Y        ,L16POLFEE ,0x4C3136504F4C4645452030303037
L16POLFEE  ,     8,N        ,          ,0x4C3136504F4C4645452030303038
L16POLFEE  ,     9,N        ,          ,0x4C3136504F4C4645452030303039
L16POLFEE  ,    10,N        ,          ,0x4C3136504F4C4645452030303130
L16POLFEE  ,    11,N        ,          ,0x4C3136504F4C4645452030303131
L16POLFEE  ,    12,N        ,          ,0x4C3136504F4C4645452030303132
L16POLFEE  ,    13,N        ,          ,0x4C3136504F4C4645452030303133
L16POLFEE  ,    14,N        ,          ,0x4C3136504F4C4645452030303134
L16POLFEE  ,    15,N        ,          ,0x4C3136504F4C4645452030303135
L16POLFEE  ,    16,N        ,          ,0x4C3136504F4C4645452030303136
L16POLFEE  ,    17,N        ,          ,0x4C3136504F4C4645452030303137
L16POLFEE  ,    18,N        ,          ,0x4C3136504F4C4645452030303138
L16POLFEE  ,    19,Y        ,BASE      ,0x4C3136504F4C4645452030303139
L16POLFEE  ,    20,N        ,          ,0x4C3136504F4C4645452030303230
L16POLFEE  ,    21,N        ,          ,0x4C3136504F4C4645452030303231
L16POLFEE  ,    22,N        ,          ,0x4C3136504F4C4645452030303232
L16POLFEE  ,    23,N        ,          ,0x4C3136504F4C4645452030303233
L16POLFEE  ,    24,N        ,          ,0x4C3136504F4C4645452030303234
L16POLFEE  ,    25,N        ,          ,0x4C3136504F4C4645452030303235
L16POLFEE  ,    26,N        ,          ,0x4C3136504F4C4645452030303236
L16POLFEE  ,    27,N        ,          ,0x4C3136504F4C4645452030303237
L16POLFEE  ,    28,N        ,          ,0x4C3136504F4C4645452030303238
L16POLFEE  ,    29,N        ,          ,0x4C3136504F4C4645452030303239
L16POLFEE  ,    30,N        ,          ,0x4C3136504F4C4645452030303330
L16POLFEE  ,    31,N        ,          ,0x4C3136504F4C4645452030303331
L16POLFEE  ,    32,N        ,          ,0x4C3136504F4C4645452030303332
L16POLFEE  ,    33,N        ,          ,0x4C3136504F4C4645452030303333
L16POLFEE  ,    34,N        ,          ,0x4C3136504F4C4645452030303334
L16POLFEE  ,    35,N        ,          ,0x4C3136504F4C4645452030303335
L16POLFEE  ,    36,N        ,          ,0x4C3136504F4C4645452030303336
L16POLFEE  ,    37,N        ,          ,0x4C3136504F4C4645452030303337
L16POLFEE  ,    38,N        ,          ,0x4C3136504F4C4645452030303338
L16POLFEE  ,    39,N        ,          ,0x4C3136504F4C4645452030303339
L16POLFEE  ,    40,N        ,          ,0x4C3136504F4C4645452030303430
L16POLFEE  ,    41,N        ,          ,0x4C3136504F4C4645452030303431
L16POLFEE  ,    42,N        ,          ,0x4C3136504F4C4645452030303432
L16POLFEE  ,    43,N        ,          ,0x4C3136504F4C4645452030303433
L16POLFEE  ,    44,N        ,          ,0x4C3136504F4C4645452030303434
L16POLFEE  ,    45,N        ,          ,0x4C3136504F4C4645452030303435
L16POLFEE  ,    46,N        ,          ,0x4C3136504F4C4645452030303436
L16POLFEE  ,    47,N        ,          ,0x4C3136504F4C4645452030303437
L16POLFEE  ,    48,N        ,          ,0x4C3136504F4C4645452030303438
L16POLFEE  ,    49,N        ,          ,0x4C3136504F4C4645452030303439
L16POLFEE  ,    50,N        ,          ,0x4C3136504F4C4645452030303530
L16POLFEE  ,    51,N        ,          ,0x4C3136504F4C4645452030303531
L16POLFEE  ,    52,N        ,          ,0x4C3136504F4C4645452030303532
L16POLFEE  ,    53,N        ,          ,0x4C3136504F4C4645452030303533
L16POLFEE  ,    54,N        ,          ,0x4C3136504F4C4645452030303534
L16POLFEE  ,    55,N        ,          ,0x4C3136504F4C4645452030303535
L16POLFEE  ,    56,N        ,          ,0x4C3136504F4C4645452030303536
L17 1      ,     1,Y        ,L17       ,0x4C31372031202020202030303031
L17 1      ,     2,Y        ,L17       ,0x4C31372031202020202030303032
L17 1      ,     3,N        ,          ,0x4C31372031202020202030303033
L17 1      ,     4,N        ,          ,0x4C31372031202020202030303034
L17 1      ,     5,N        ,          ,0x4C31372031202020202030303035
L17 1      ,     6,Y        ,L17       ,0x4C31372031202020202030303036
L17 1      ,     7,N        ,          ,0x4C31372031202020202030303037
L17 1      ,     8,N        ,          ,0x4C31372031202020202030303038
L17 1      ,     9,N        ,          ,0x4C31372031202020202030303039
L17 1      ,    10,Y        ,L17       ,0x4C31372031202020202030303130
L17 1      ,    11,N        ,          ,0x4C31372031202020202030303131
L17 1      ,    12,Y        ,L17       ,0x4C31372031202020202030303132
L17 1      ,    13,Y        ,L17       ,0x4C31372031202020202030303133
L17 1      ,    14,N        ,          ,0x4C31372031202020202030303134
L17 1      ,    15,N        ,          ,0x4C31372031202020202030303135
L17 1      ,    16,N        ,          ,0x4C31372031202020202030303136
L17 1      ,    17,N        ,          ,0x4C31372031202020202030303137
L17 1      ,    18,N        ,          ,0x4C31372031202020202030303138
L17 1      ,    19,Y        ,IB1       ,0x4C31372031202020202030303139
L17 1      ,    20,N        ,          ,0x4C31372031202020202030303230
L17 1      ,    21,N        ,          ,0x4C31372031202020202030303231
L17 1      ,    22,N        ,          ,0x4C31372031202020202030303232
L17 1      ,    23,N        ,          ,0x4C31372031202020202030303233
L17 1      ,    24,N        ,          ,0x4C31372031202020202030303234
L17 1      ,    25,N        ,          ,0x4C31372031202020202030303235
L17 1      ,    26,N        ,          ,0x4C31372031202020202030303236
L17 1      ,    27,N        ,          ,0x4C31372031202020202030303237
L17 1      ,    28,N        ,          ,0x4C31372031202020202030303238
L17 1      ,    29,N        ,          ,0x4C31372031202020202030303239
L17 1      ,    30,N        ,          ,0x4C31372031202020202030303330
L17 1      ,    31,N        ,          ,0x4C31372031202020202030303331
L17 1      ,    32,N        ,          ,0x4C31372031202020202030303332
L17 1      ,    33,N        ,          ,0x4C31372031202020202030303333
L17 1      ,    34,N        ,          ,0x4C31372031202020202030303334
L17 1      ,    35,N        ,          ,0x4C31372031202020202030303335
L17 1      ,    36,N        ,          ,0x4C31372031202020202030303336
L17 1      ,    37,N        ,          ,0x4C31372031202020202030303337
L17 1      ,    38,N        ,          ,0x4C31372031202020202030303338
L17 1      ,    39,N        ,          ,0x4C31372031202020202030303339
L17 1      ,    40,N        ,          ,0x4C31372031202020202030303430
L17 1      ,    41,N        ,          ,0x4C31372031202020202030303431
L17 1      ,    42,N        ,          ,0x4C31372031202020202030303432
L17 1      ,    43,N        ,          ,0x4C31372031202020202030303433
L17 1      ,    44,N        ,          ,0x4C31372031202020202030303434
L17 1      ,    45,N        ,          ,0x4C31372031202020202030303435
L17 1      ,    46,N        ,          ,0x4C31372031202020202030303436
L17 1      ,    47,N        ,          ,0x4C31372031202020202030303437
L17 1      ,    48,N        ,          ,0x4C31372031202020202030303438
L17 1      ,    49,N        ,          ,0x4C31372031202020202030303439
L17 1      ,    50,N        ,          ,0x4C31372031202020202030303530
L17 1      ,    51,N        ,          ,0x4C31372031202020202030303531
L17 1      ,    52,N        ,          ,0x4C31372031202020202030303532
L17 1      ,    53,N        ,          ,0x4C31372031202020202030303533
L17 1      ,    54,N        ,          ,0x4C31372031202020202030303534
L17 1      ,    55,N        ,          ,0x4C31372031202020202030303535
L17 1      ,    56,N        ,          ,0x4C31372031202020202030303536
L17 1 JPO  ,     1,Y        ,L17       ,0x4C31372031204A504F2030303031
L17 1 JPO  ,     2,Y        ,L17       ,0x4C31372031204A504F2030303032
L17 1 JPO  ,     3,N        ,          ,0x4C31372031204A504F2030303033
L17 1 JPO  ,     4,N        ,          ,0x4C31372031204A504F2030303034
L17 1 JPO  ,     5,N        ,          ,0x4C31372031204A504F2030303035
L17 1 JPO  ,     6,Y        ,L17       ,0x4C31372031204A504F2030303036
L17 1 JPO  ,     7,N        ,          ,0x4C31372031204A504F2030303037
L17 1 JPO  ,     8,N        ,          ,0x4C31372031204A504F2030303038
L17 1 JPO  ,     9,N        ,          ,0x4C31372031204A504F2030303039
L17 1 JPO  ,    10,Y        ,L17       ,0x4C31372031204A504F2030303130
L17 1 JPO  ,    11,N        ,          ,0x4C31372031204A504F2030303131
L17 1 JPO  ,    12,Y        ,L17       ,0x4C31372031204A504F2030303132
L17 1 JPO  ,    13,Y        ,L17       ,0x4C31372031204A504F2030303133
L17 1 JPO  ,    14,N        ,          ,0x4C31372031204A504F2030303134
L17 1 JPO  ,    15,N        ,          ,0x4C31372031204A504F2030303135
L17 1 JPO  ,    16,N        ,          ,0x4C31372031204A504F2030303136
L17 1 JPO  ,    17,N        ,          ,0x4C31372031204A504F2030303137
L17 1 JPO  ,    18,N        ,          ,0x4C31372031204A504F2030303138
L17 1 JPO  ,    19,Y        ,IB2       ,0x4C31372031204A504F2030303139
L17 1 JPO  ,    20,N        ,          ,0x4C31372031204A504F2030303230
L17 1 JPO  ,    21,N        ,          ,0x4C31372031204A504F2030303231
L17 1 JPO  ,    22,N        ,          ,0x4C31372031204A504F2030303232
L17 1 JPO  ,    23,N        ,          ,0x4C31372031204A504F2030303233
L17 1 JPO  ,    24,N        ,          ,0x4C31372031204A504F2030303234
L17 1 JPO  ,    25,N        ,          ,0x4C31372031204A504F2030303235
L17 1 JPO  ,    26,N        ,          ,0x4C31372031204A504F2030303236
L17 1 JPO  ,    27,N        ,          ,0x4C31372031204A504F2030303237
L17 1 JPO  ,    28,N        ,          ,0x4C31372031204A504F2030303238
L17 1 JPO  ,    29,N        ,          ,0x4C31372031204A504F2030303239
L17 1 JPO  ,    30,N        ,          ,0x4C31372031204A504F2030303330
L17 1 JPO  ,    31,N        ,          ,0x4C31372031204A504F2030303331
L17 1 JPO  ,    32,N        ,          ,0x4C31372031204A504F2030303332
L17 1 JPO  ,    33,N        ,          ,0x4C31372031204A504F2030303333
L17 1 JPO  ,    34,N        ,          ,0x4C31372031204A504F2030303334
L17 1 JPO  ,    35,N        ,          ,0x4C31372031204A504F2030303335
L17 1 JPO  ,    36,N        ,          ,0x4C31372031204A504F2030303336
L17 1 JPO  ,    37,N        ,          ,0x4C31372031204A504F2030303337
L17 1 JPO  ,    38,N        ,          ,0x4C31372031204A504F2030303338
L17 1 JPO  ,    39,N        ,          ,0x4C31372031204A504F2030303339
L17 1 JPO  ,    40,N        ,          ,0x4C31372031204A504F2030303430
L17 1 JPO  ,    41,N        ,          ,0x4C31372031204A504F2030303431
L17 1 JPO  ,    42,N        ,          ,0x4C31372031204A504F2030303432
L17 1 JPO  ,    43,N        ,          ,0x4C31372031204A504F2030303433
L17 1 JPO  ,    44,N        ,          ,0x4C31372031204A504F2030303434
L17 1 JPO  ,    45,N        ,          ,0x4C31372031204A504F2030303435
L17 1 JPO  ,    46,N        ,          ,0x4C31372031204A504F2030303436
L17 1 JPO  ,    47,N        ,          ,0x4C31372031204A504F2030303437
L17 1 JPO  ,    48,N        ,          ,0x4C31372031204A504F2030303438
