audit_timestamp,reconstructed_claim_id,derivation_candidate_id,enhanced_settlement_group_id,claim_family,applied_balancing_profile,revised_balancing_status,revised_balancing_difference,balancing_confidence,balancing_notes,excluded_transaction_codes,optional_components_missing,root_cause,production_dbf_flag,failure_pattern,severity,remediability,governance_status,recommended_remediation,replay_simulation_eligible,balancing_difference_abs,lifecycle_only_excluded
2026-05-24T19:18:38Z,RC-9010857119-3-SURRENDER_CLAIM-C2-20201008,QDC-RC-9010857119-3-SURRENDER_CLAIM-C2-20201008,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,371.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,371.5,0.0
2026-05-24T19:18:38Z,RC-9010857881-2-SURRENDER_CLAIM-C0-20181021,QDC-RC-9010857881-2-SURRENDER_CLAIM-C0-20181021,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,525.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,525.25,0.0
2026-05-24T19:18:38Z,RC-9010857881-2-SURRENDER_CLAIM-C1-20191021,QDC-RC-9010857881-2-SURRENDER_CLAIM-C1-20191021,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,525.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,525.25,0.0
2026-05-24T19:18:38Z,RC-9010857881-2-SURRENDER_CLAIM-C2-20201021,QDC-RC-9010857881-2-SURRENDER_CLAIM-C2-20201021,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,525.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,525.25,0.0
2026-05-24T19:18:38Z,RC-9010858099-2-SURRENDER_CLAIM-C0-20210620,QDC-RC-9010858099-2-SURRENDER_CLAIM-C0-20210620,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,29834.97,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,29834.97,0.0
2026-05-24T19:18:38Z,RC-9010858396-3-SURRENDER_CLAIM-C0-20181013,QDC-RC-9010858396-3-SURRENDER_CLAIM-C0-20181013,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,230.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,230.5,0.0
2026-05-24T19:18:38Z,RC-9010858396-3-SURRENDER_CLAIM-C1-20191013,QDC-RC-9010858396-3-SURRENDER_CLAIM-C1-20191013,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,230.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,230.5,0.0
2026-05-24T19:18:38Z,RC-9010858396-3-SURRENDER_CLAIM-C2-20201001,QDC-RC-9010858396-3-SURRENDER_CLAIM-C2-20201001,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,8607.68,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,8607.68,0.0
2026-05-24T19:18:38Z,RC-9010858488-1-DEATH_CLAIM-C0-20190715,QDC-RC-9010858488-1-DEATH_CLAIM-C0-20190715,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-1307.56,LOW,Excluded lifecycle-only amount 1307.56; Optional components absent (not forced),0038,0810|0820|0411|0412|1020|0630,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,1307.56,1307.56
2026-05-24T19:18:38Z,RC-9010858489-1-DEATH_CLAIM-C0-20240901,QDC-RC-9010858489-1-DEATH_CLAIM-C0-20240901,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-1449.23,LOW,Excluded lifecycle-only amount 1449.23; Optional components absent (not forced),0038,0810|0820|0411|0412|1020|0630,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,1449.23,1449.23
2026-05-24T19:18:38Z,RC-9010858587-3-SURRENDER_CLAIM-C0-20180208,QDC-RC-9010858587-3-SURRENDER_CLAIM-C0-20180208,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,6213.68,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,6213.68,0.0
2026-05-24T19:18:38Z,RC-9010859462-1-DEATH_CLAIM-C0-20201118,QDC-RC-9010859462-1-DEATH_CLAIM-C0-20201118,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-322.58,LOW,Excluded lifecycle-only amount 322.58; Optional components absent (not forced),0038,0810|0820|0411|0412|1020,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,322.58,322.58
2026-05-24T19:18:38Z,RC-9010860471-1-DEATH_CLAIM-C0-20231207,QDC-RC-9010860471-1-DEATH_CLAIM-C0-20231207,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,6742.2,LOW,Excluded lifecycle-only amount 6780.1; Optional components absent (not forced),0038,0810|0820|0411|0412|1020|0630,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,6742.2,6780.1
2026-05-24T19:18:38Z,RC-9010860472-1-DEATH_CLAIM-C0-20210129,QDC-RC-9010860472-1-DEATH_CLAIM-C0-20210129,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,15742.55,LOW,Excluded lifecycle-only amount 15742.55; Optional components absent (not forced),0038,0810|0820|0411|0412|1020|0630,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,15742.55,15742.55
2026-05-24T19:18:38Z,RC-9010860628-2-SURRENDER_CLAIM-C0-20181104,QDC-RC-9010860628-2-SURRENDER_CLAIM-C0-20181104,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,329.46,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,329.46,0.0
2026-05-24T19:18:38Z,RC-9010860628-2-SURRENDER_CLAIM-C1-20191104,QDC-RC-9010860628-2-SURRENDER_CLAIM-C1-20191104,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,329.46,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,329.46,0.0
2026-05-24T19:18:38Z,RC-9010860628-2-SURRENDER_CLAIM-C2-20201104,QDC-RC-9010860628-2-SURRENDER_CLAIM-C2-20201104,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,329.46,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,329.46,0.0
2026-05-24T19:18:38Z,RC-9010860628-2-SURRENDER_CLAIM-C3-20211104,QDC-RC-9010860628-2-SURRENDER_CLAIM-C3-20211104,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,329.46,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,329.46,0.0
2026-05-24T19:18:38Z,RC-9010860628-2-SURRENDER_CLAIM-C4-20221104,QDC-RC-9010860628-2-SURRENDER_CLAIM-C4-20221104,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,329.46,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,329.46,0.0
2026-05-24T19:18:38Z,RC-9010861363-2-SURRENDER_CLAIM-C0-20201218,QDC-RC-9010861363-2-SURRENDER_CLAIM-C0-20201218,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,4823.67,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,4823.67,0.0
2026-05-24T19:18:38Z,RC-9010863334-2-SURRENDER_CLAIM-C0-20181228,QDC-RC-9010863334-2-SURRENDER_CLAIM-C0-20181228,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,717.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,717.25,0.0
2026-05-24T19:18:38Z,RC-9010863334-2-SURRENDER_CLAIM-C1-20191228,QDC-RC-9010863334-2-SURRENDER_CLAIM-C1-20191228,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,717.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,717.25,0.0
2026-05-24T19:18:38Z,RC-9010863334-2-SURRENDER_CLAIM-C2-20201228,QDC-RC-9010863334-2-SURRENDER_CLAIM-C2-20201228,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,717.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,717.25,0.0
2026-05-24T19:18:38Z,RC-9010863334-2-SURRENDER_CLAIM-C3-20211228,QDC-RC-9010863334-2-SURRENDER_CLAIM-C3-20211228,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,717.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,717.25,0.0
2026-05-24T19:18:38Z,RC-9010863334-2-SURRENDER_CLAIM-C4-20221228,QDC-RC-9010863334-2-SURRENDER_CLAIM-C4-20221228,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,717.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,717.25,0.0
2026-05-24T19:18:38Z,RC-9010863334-2-SURRENDER_CLAIM-C5-20231228,QDC-RC-9010863334-2-SURRENDER_CLAIM-C5-20231228,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,717.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,717.25,0.0
2026-05-24T19:18:38Z,RC-9010863334-2-SURRENDER_CLAIM-C6-20241228,QDC-RC-9010863334-2-SURRENDER_CLAIM-C6-20241228,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,717.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,717.25,0.0
2026-05-24T19:18:38Z,RC-9010863788-1-DEATH_CLAIM-C0-20250905,QDC-RC-9010863788-1-DEATH_CLAIM-C0-20250905,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,3936.59,LOW,Excluded lifecycle-only amount 4013.17; Optional components absent (not forced),0038,0810|0820|0411|0412|1020|0630,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,3936.59,4013.17
2026-05-24T19:18:38Z,RC-9010864474-2-SURRENDER_CLAIM-C0-20180114,QDC-RC-9010864474-2-SURRENDER_CLAIM-C0-20180114,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,351.2,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,351.2,0.0
2026-05-24T19:18:38Z,RC-9010864474-2-SURRENDER_CLAIM-C1-20190114,QDC-RC-9010864474-2-SURRENDER_CLAIM-C1-20190114,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,351.2,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,351.2,0.0
2026-05-24T19:18:38Z,RC-9010864474-2-SURRENDER_CLAIM-C2-20200114,QDC-RC-9010864474-2-SURRENDER_CLAIM-C2-20200114,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,351.2,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,351.2,0.0
2026-05-24T19:18:38Z,RC-9010864474-2-SURRENDER_CLAIM-C3-20210114,QDC-RC-9010864474-2-SURRENDER_CLAIM-C3-20210114,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,351.2,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,351.2,0.0
2026-05-24T19:18:38Z,RC-9010864474-2-SURRENDER_CLAIM-C4-20220114,QDC-RC-9010864474-2-SURRENDER_CLAIM-C4-20220114,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,351.2,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,351.2,0.0
2026-05-24T19:18:38Z,RC-9010864474-2-SURRENDER_CLAIM-C5-20240114,QDC-RC-9010864474-2-SURRENDER_CLAIM-C5-20240114,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,7860.0,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,7860.0,0.0
2026-05-24T19:18:38Z,RC-9010866751-2-SURRENDER_CLAIM-C0-20181212,QDC-RC-9010866751-2-SURRENDER_CLAIM-C0-20181212,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,272.4,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,272.4,0.0
2026-05-24T19:18:38Z,RC-9010866751-2-SURRENDER_CLAIM-C1-20191212,QDC-RC-9010866751-2-SURRENDER_CLAIM-C1-20191212,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,272.4,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,272.4,0.0
2026-05-24T19:18:38Z,RC-9010866751-2-SURRENDER_CLAIM-C2-20201212,QDC-RC-9010866751-2-SURRENDER_CLAIM-C2-20201212,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,272.4,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,272.4,0.0
2026-05-24T19:18:38Z,RC-9010866751-2-SURRENDER_CLAIM-C3-20211212,QDC-RC-9010866751-2-SURRENDER_CLAIM-C3-20211212,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,272.4,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,272.4,0.0
2026-05-24T19:18:38Z,RC-9010866751-2-SURRENDER_CLAIM-C4-20221212,QDC-RC-9010866751-2-SURRENDER_CLAIM-C4-20221212,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,272.4,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,272.4,0.0
2026-05-24T19:18:38Z,RC-9010866751-2-SURRENDER_CLAIM-C5-20231212,QDC-RC-9010866751-2-SURRENDER_CLAIM-C5-20231212,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,272.4,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,272.4,0.0
2026-05-24T19:18:38Z,RC-9010866751-2-SURRENDER_CLAIM-C6-20241212,QDC-RC-9010866751-2-SURRENDER_CLAIM-C6-20241212,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,272.4,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,272.4,0.0
2026-05-24T19:18:38Z,RC-9010866751-2-SURRENDER_CLAIM-C7-20251212,QDC-RC-9010866751-2-SURRENDER_CLAIM-C7-20251212,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,272.4,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,272.4,0.0
2026-05-24T19:18:38Z,RC-9010867962-1-DEATH_CLAIM-C0-20241123,QDC-RC-9010867962-1-DEATH_CLAIM-C0-20241123,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-323.14,LOW,Excluded lifecycle-only amount 323.14; Optional components absent (not forced),0038,0810|0820|0411|0412|1020|0630,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,323.14,323.14
2026-05-24T19:18:38Z,RC-9010867974-2-SURRENDER_CLAIM-C0-20191210,QDC-RC-9010867974-2-SURRENDER_CLAIM-C0-20191210,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,217.2,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,217.2,0.0
2026-05-24T19:18:38Z,RC-9010867974-2-SURRENDER_CLAIM-C1-20201210,QDC-RC-9010867974-2-SURRENDER_CLAIM-C1-20201210,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,217.2,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,217.2,0.0
2026-05-24T19:18:38Z,RC-9010867974-2-SURRENDER_CLAIM-C2-20211210,QDC-RC-9010867974-2-SURRENDER_CLAIM-C2-20211210,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,9444.7,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,9444.7,0.0
2026-05-24T19:18:38Z,RC-9010868131-2-SURRENDER_CLAIM-C0-20251113,QDC-RC-9010868131-2-SURRENDER_CLAIM-C0-20251113,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,3551.45,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,3551.45,0.0
2026-05-24T19:18:38Z,RC-9010868188-2-SURRENDER_CLAIM-C0-20240716,QDC-RC-9010868188-2-SURRENDER_CLAIM-C0-20240716,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,12358.54,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,12358.54,0.0
2026-05-24T19:18:38Z,RC-9010868189-2-SURRENDER_CLAIM-C0-20240716,QDC-RC-9010868189-2-SURRENDER_CLAIM-C0-20240716,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,6003.58,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,6003.58,0.0
2026-05-24T19:18:38Z,RC-9010870474-2-SURRENDER_CLAIM-C0-20180816,QDC-RC-9010870474-2-SURRENDER_CLAIM-C0-20180816,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,15919.58,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,15919.58,0.0
2026-05-24T19:18:38Z,RC-9010871146-2-SURRENDER_CLAIM-C0-20180114,QDC-RC-9010871146-2-SURRENDER_CLAIM-C0-20180114,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,206.95,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,206.95,0.0
2026-05-24T19:18:38Z,RC-9010871146-2-SURRENDER_CLAIM-C1-20190114,QDC-RC-9010871146-2-SURRENDER_CLAIM-C1-20190114,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,206.95,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,206.95,0.0
2026-05-24T19:18:38Z,RC-9010872105-2-SURRENDER_CLAIM-C0-20250319,QDC-RC-9010872105-2-SURRENDER_CLAIM-C0-20250319,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,6764.38,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,6764.38,0.0
