MPOLICY,TYPE_CODE,SOURCE_COL,SOURCE_RAW,CURRENT_MNFOPT,SIM_CURRENT,SIM_PROPOSED,WOULD_CHANGE
011208787C,BA,NON_FORFEITURE,2,2,2,1,True
011208817C,BA,NON_FORFEITURE,1,1,1,1,False
011208848C,BA,NON_FORFEITURE,4,2,0,0,True
011208849C,BA,NON_FORFEITURE,4,2,0,0,True
011208904C,BA,NON_FORFEITURE,4,0,0,0,False
011208984C,BA,NON_FORFEITURE,4,2,0,0,True
011209064C,BA,NON_FORFEITURE,1,1,1,1,False
011209068C,BA,NON_FORFEITURE,1,1,1,1,False
011209097C,BA,NON_FORFEITURE,4,0,0,0,False
011209098C,BA,NON_FORFEITURE,4,0,0,0,False
011209262C,BA,NON_FORFEITURE,4,0,0,0,False
011209469C,BA,NON_FORFEITURE,1,1,1,1,False
011209496C,BA,NON_FORFEITURE,1,2,1,1,True
011209898C,BA,NON_FORFEITURE,1,1,1,1,False
011209916C,BA,NON_FORFEITURE,1,1,1,1,False
011209917C,BA,NON_FORFEITURE,1,1,1,1,False
011209963C,BA,NON_FORFEITURE,4,3,0,0,True
011210057C,BA,NON_FORFEITURE,1,1,1,1,False
011210058C,BA,NON_FORFEITURE,1,1,1,1,False
011210060C,BA,NON_FORFEITURE,1,2,1,1,True
011210089C,BA,NON_FORFEITURE,4,3,0,0,True
011210149C,BA,NON_FORFEITURE,1,1,1,1,False
011210337C,BA,NON_FORFEITURE,5,0,0,0,False
011210489C,BA,NON_FORFEITURE,4,2,0,0,True
011210611C,BA,NON_FORFEITURE,1,1,1,1,False
011210635C,BA,NON_FORFEITURE,4,2,0,0,True
011210715C,BA,NON_FORFEITURE,1,1,1,1,False
011210716C,BA,NON_FORFEITURE,1,1,1,1,False
011210717C,BA,NON_FORFEITURE,1,1,1,1,False
011210718C,BA,NON_FORFEITURE,1,1,1,1,False
011210719C,BA,NON_FORFEITURE,1,1,1,1,False
011210720C,BA,NON_FORFEITURE,1,1,1,1,False
011210768C,BA,NON_FORFEITURE,1,1,1,1,False
011210769C,BA,NON_FORFEITURE,1,1,1,1,False
011210918C,BA,NON_FORFEITURE,4,0,0,0,False
011210919C,BA,NON_FORFEITURE,4,0,0,0,False
011210945C,BA,NON_FORFEITURE,4,0,0,0,False
011211045C,BA,NON_FORFEITURE,4,0,0,0,False
011211133C,BA,NON_FORFEITURE,1,1,1,1,False
011211134C,BA,NON_FORFEITURE,1,1,1,1,False
011211323C,BA,NON_FORFEITURE,1,1,1,1,False
011211324C,BA,NON_FORFEITURE,1,1,1,1,False
011211325C,BA,NON_FORFEITURE,1,1,1,1,False
011211326C,BA,NON_FORFEITURE,1,1,1,1,False
011211451C,BA,NON_FORFEITURE,1,1,1,1,False
011211825C,BA,NON_FORFEITURE,1,1,1,1,False
011211826C,BA,NON_FORFEITURE,1,1,1,1,False
011211973C,BA,NON_FORFEITURE,4,0,0,0,False
011212034C,BA,NON_FORFEITURE,1,1,1,1,False
011212050C,BA,NON_FORFEITURE,1,1,1,1,False
011212151C,BA,NON_FORFEITURE,4,0,0,0,False
011212338C,BA,NON_FORFEITURE,1,1,1,1,False
011212339C,BA,NON_FORFEITURE,1,1,1,1,False
011212602C,BA,NON_FORFEITURE,1,1,1,1,False
011212725C,BA,NON_FORFEITURE,4,0,0,0,False
011212753C,BA,NON_FORFEITURE,4,0,0,0,False
011212754C,BA,NON_FORFEITURE,4,0,0,0,False
011213043C,BA,NON_FORFEITURE,1,1,1,1,False
011213201C,BA,NON_FORFEITURE,1,1,1,1,False
011213238C,BA,NON_FORFEITURE,1,1,1,1,False
011213262C,BA,NON_FORFEITURE,4,0,0,0,False
011213263C,BA,NON_FORFEITURE,4,0,0,0,False
011213264C,BA,NON_FORFEITURE,5,0,0,0,False
011213363C,BA,NON_FORFEITURE,1,1,1,1,False
011213461C,BA,NON_FORFEITURE,4,2,0,0,True
011213537C,BA,NON_FORFEITURE,1,1,1,1,False
011214044C,BA,NON_FORFEITURE,4,0,0,0,False
011214116C,BA,NON_FORFEITURE,1,1,1,1,False
011214181C,BA,NON_FORFEITURE,4,0,0,0,False
011214223C,BA,NON_FORFEITURE,1,2,1,1,True
011214229C,BA,NON_FORFEITURE,1,1,1,1,False
011214314C,BA,NON_FORFEITURE,1,1,1,1,False
011214338C,BA,NON_FORFEITURE,4,0,0,0,False
011214478C,BA,NON_FORFEITURE,1,1,1,1,False
011214731C,BA,NON_FORFEITURE,1,1,1,1,False
011215024C,BA,NON_FORFEITURE,1,1,1,1,False
011215080C,BA,NON_FORFEITURE,1,2,1,1,True
011215081C,BA,NON_FORFEITURE,1,2,1,1,True
011215361C,BA,NON_FORFEITURE,1,1,1,1,False
011215362C,BA,NON_FORFEITURE,4,0,0,0,False
011215363C,BA,NON_FORFEITURE,4,0,0,0,False
011215543C,BA,NON_FORFEITURE,4,0,0,0,False
011215550C,BA,NON_FORFEITURE,4,0,0,0,False
011215896C,BA,NON_FORFEITURE,5,3,0,0,True
011215903C,BA,NON_FORFEITURE,4,0,0,0,False
011216059C,BA,NON_FORFEITURE,4,0,0,0,False
011216127C,BA,NON_FORFEITURE,1,2,1,1,True
011216178C,BA,NON_FORFEITURE,4,0,0,0,False
011216179C,BA,NON_FORFEITURE,4,0,0,0,False
011216497C,BA,NON_FORFEITURE,4,0,0,0,False
011216498C,BA,NON_FORFEITURE,1,1,1,1,False
011216545C,BA,NON_FORFEITURE,4,0,0,0,False
011216680C,BA,NON_FORFEITURE,5,0,0,0,False
011216797C,BA,NON_FORFEITURE,5,3,0,0,True
011216835C,BA,NON_FORFEITURE,0,0,0,0,False
011216836C,BA,NON_FORFEITURE,0,0,0,0,False
011217011C,BA,NON_FORFEITURE,4,0,0,0,False
011217012C,BA,NON_FORFEITURE,4,0,0,0,False
011217014C,BA,NON_FORFEITURE,0,0,0,0,False
011217112C,BA,NON_FORFEITURE,1,1,1,1,False
011217116C,BA,NON_FORFEITURE,3,3,3,3,False
011217204C,BA,NON_FORFEITURE,3,3,3,3,False
011217205C,BA,NON_FORFEITURE,4,0,0,0,False
011217615C,BA,NON_FORFEITURE,4,0,0,0,False
011217617C,BA,NON_FORFEITURE,4,0,0,0,False
011217684C,BA,NON_FORFEITURE,3,3,3,3,False
011217685C,BA,NON_FORFEITURE,4,0,0,0,False
011217687C,BA,NON_FORFEITURE,3,3,3,3,False
011217838C,BA,NON_FORFEITURE,0,0,0,0,False
011217839C,BA,NON_FORFEITURE,1,1,1,1,False
011217970C,BA,NON_FORFEITURE,4,0,0,0,False
011218020C,BA,NON_FORFEITURE,4,0,0,0,False
011218157C,BA,NON_FORFEITURE,4,2,0,0,True
011218497C,BA,NON_FORFEITURE,4,0,0,0,False
011219517C,BA,NON_FORFEITURE,3,3,3,3,False
011219543C,BA,NON_FORFEITURE,3,3,3,3,False
011219600C,BA,NON_FORFEITURE,1,1,1,1,False
011219601C,BA,NON_FORFEITURE,1,1,1,1,False
011219602C,BA,NON_FORFEITURE,1,1,1,1,False
011220279C,BA,NON_FORFEITURE,4,0,0,0,False
011220581C,BA,NON_FORFEITURE,4,0,0,0,False
011220582C,BA,NON_FORFEITURE,4,0,0,0,False
011220928C,BA,NON_FORFEITURE,4,2,0,0,True
011221209C,BA,NON_FORFEITURE,4,0,0,0,False
011221211C,BA,NON_FORFEITURE,4,0,0,0,False
011221309C,BA,NON_FORFEITURE,3,3,3,3,False
011221336C,BA,NON_FORFEITURE,4,0,0,0,False
011221537C,BA,NON_FORFEITURE,4,0,0,0,False
011221817C,BA,NON_FORFEITURE,4,3,0,0,True
011221818C,BA,NON_FORFEITURE,4,3,0,0,True
011222039C,BA,NON_FORFEITURE,3,3,3,3,False
011222127C,BA,NON_FORFEITURE,4,0,0,0,False
011222530C,BA,NON_FORFEITURE,4,0,0,0,False
011222584C,BA,NON_FORFEITURE,3,3,3,3,False
011222585C,BA,NON_FORFEITURE,4,0,0,0,False
011222586C,BA,NON_FORFEITURE,4,0,0,0,False
011223517C,BA,NON_FORFEITURE,4,2,0,0,True
011223520C,BA,NON_FORFEITURE,4,0,0,0,False
011223521C,BA,NON_FORFEITURE,0,0,0,0,False
011223568C,BA,NON_FORFEITURE,3,3,3,3,False
011223894C,BA,NON_FORFEITURE,1,1,1,1,False
011223989C,BA,NON_FORFEITURE,3,3,3,3,False
011224132C,BA,NON_FORFEITURE,0,0,0,0,False
011224135C,BA,NON_FORFEITURE,4,0,0,0,False
011224349C,BA,NON_FORFEITURE,1,1,1,1,False
011224365C,BA,NON_FORFEITURE,3,3,3,3,False
011224556C,BA,NON_FORFEITURE,3,3,3,3,False
011224634C,BA,NON_FORFEITURE,4,0,0,0,False
011224635C,BA,NON_FORFEITURE,4,0,0,0,False
011224748C,BA,NON_FORFEITURE,4,0,0,0,False
011224874C,BA,NON_FORFEITURE,4,0,0,0,False
011225015C,BA,NON_FORFEITURE,1,1,1,1,False
011225016C,BA,NON_FORFEITURE,1,1,1,1,False
011225266C,BA,NON_FORFEITURE,3,3,3,3,False
011225329C,BA,NON_FORFEITURE,3,3,3,3,False
011225416C,BA,NON_FORFEITURE,4,0,0,0,False
011225492C,BA,NON_FORFEITURE,4,0,0,0,False
011225528C,BA,NON_FORFEITURE,4,0,0,0,False
011225617C,BA,NON_FORFEITURE,4,0,0,0,False
011225793C,BA,NON_FORFEITURE,3,3,3,3,False
011226091C,BA,NON_FORFEITURE,3,3,3,3,False
011226092C,BA,NON_FORFEITURE,4,0,0,0,False
011226136C,BA,NON_FORFEITURE,1,1,1,1,False
011226137C,BA,NON_FORFEITURE,4,0,0,0,False
011226273C,BA,NON_FORFEITURE,1,1,1,1,False
011226577C,BA,NON_FORFEITURE,4,0,0,0,False
011226579C,BA,NON_FORFEITURE,1,1,1,1,False
011227429C,BA,NON_FORFEITURE,1,1,1,1,False
011227527C,BA,NON_FORFEITURE,4,0,0,0,False
011227528C,BA,NON_FORFEITURE,4,0,0,0,False
011227604C,BA,NON_FORFEITURE,4,0,0,0,False
011227605C,BA,NON_FORFEITURE,4,0,0,0,False
011227606C,BA,NON_FORFEITURE,0,0,0,0,False
011227607C,BA,NON_FORFEITURE,0,0,0,0,False
011227608C,BA,NON_FORFEITURE,0,0,0,0,False
011227609C,BA,NON_FORFEITURE,0,0,0,0,False
011227610C,BA,NON_FORFEITURE,0,0,0,0,False
011227611C,BA,NON_FORFEITURE,0,0,0,0,False
011227662C,BA,NON_FORFEITURE,0,0,0,0,False
011228088C,BA,NON_FORFEITURE,4,0,0,0,False
011228944C,BA,NON_FORFEITURE,4,2,0,0,True
011228945C,BA,NON_FORFEITURE,4,0,0,0,False
011228946C,BA,NON_FORFEITURE,4,0,0,0,False
011229146C,BA,NON_FORFEITURE,4,0,0,0,False
011229408C,BA,NON_FORFEITURE,4,0,0,0,False
011229564C,BA,NON_FORFEITURE,4,0,0,0,False
011229565C,BA,NON_FORFEITURE,4,0,0,0,False
011229737C,BA,NON_FORFEITURE,1,1,1,1,False
011229738C,BA,NON_FORFEITURE,1,1,1,1,False
011229897C,BA,NON_FORFEITURE,3,3,3,3,False
01122D991C,BA,,,0,0,0,False
011230043C,BA,NON_FORFEITURE,4,0,0,0,False
011230685C,BA,NON_FORFEITURE,0,0,0,0,False
011230763C,BA,NON_FORFEITURE,3,3,3,3,False
011230767C,BA,NON_FORFEITURE,3,3,3,3,False
011231670C,BA,NON_FORFEITURE,4,0,0,0,False
011231856C,BA,NON_FORFEITURE,4,0,0,0,False
011232740C,BA,NON_FORFEITURE,4,0,0,0,False
011232775C,BA,NON_FORFEITURE,1,1,1,1,False
011232776C,BA,NON_FORFEITURE,1,1,1,1,False
011233593C,BA,NON_FORFEITURE,4,0,0,0,False
011233776C,BA,NON_FORFEITURE,4,0,0,0,False
011233827C,BA,NON_FORFEITURE,3,3,3,3,False
011233828C,BA,NON_FORFEITURE,4,0,0,0,False
011234281C,BA,NON_FORFEITURE,4,0,0,0,False
011235627C,BA,NON_FORFEITURE,4,0,0,0,False
011235717C,BA,NON_FORFEITURE,3,3,3,3,False
011235718C,BA,NON_FORFEITURE,4,0,0,0,False
011235719C,BA,NON_FORFEITURE,3,3,3,3,False
011236347C,BA,NON_FORFEITURE,4,0,0,0,False
011236350C,BA,NON_FORFEITURE,4,0,0,0,False
011236729C,BA,NON_FORFEITURE,4,0,0,0,False
011237180C,BA,NON_FORFEITURE,4,0,0,0,False
011237181C,BA,NON_FORFEITURE,4,0,0,0,False
011237657C,BA,NON_FORFEITURE,4,0,0,0,False
011237659C,BA,NON_FORFEITURE,3,3,3,3,False
011237660C,BA,NON_FORFEITURE,3,3,3,3,False
011237663C,BA,NON_FORFEITURE,3,3,3,3,False
011238177C,BA,NON_FORFEITURE,1,1,1,1,False
011238178C,BA,NON_FORFEITURE,4,2,0,0,True
011238321C,BA,NON_FORFEITURE,3,3,3,3,False
011238370C,BA,NON_FORFEITURE,4,0,0,0,False
011238372C,BA,NON_FORFEITURE,3,3,3,3,False
011238989C,BA,NON_FORFEITURE,4,0,0,0,False
011239201C,BA,NON_FORFEITURE,5,3,0,0,True
011239255C,BA,NON_FORFEITURE,3,3,3,3,False
011239405C,BA,NON_FORFEITURE,0,0,0,0,False
011240164C,BA,NON_FORFEITURE,4,0,0,0,False
011240763C,BA,NON_FORFEITURE,4,0,0,0,False
011241516C,BA,NON_FORFEITURE,4,0,0,0,False
011243725C,BA,NON_FORFEITURE,3,3,3,3,False
011243732C,BA,NON_FORFEITURE,3,3,3,3,False
011243733C,BA,NON_FORFEITURE,4,0,0,0,False
011243734C,BA,NON_FORFEITURE,4,0,0,0,False
011243759C,BA,NON_FORFEITURE,4,0,0,0,False
011243760C,BA,NON_FORFEITURE,4,0,0,0,False
011244378C,BA,NON_FORFEITURE,3,3,3,3,False
011244788C,BA,NON_FORFEITURE,4,0,0,0,False
011244789C,BA,NON_FORFEITURE,4,2,0,0,True
011244850C,BA,NON_FORFEITURE,3,3,3,3,False
011245721C,BA,NON_FORFEITURE,4,2,0,0,True
011245722C,BA,NON_FORFEITURE,4,2,0,0,True
011245723C,BA,NON_FORFEITURE,4,2,0,0,True
011246246C,BA,NON_FORFEITURE,3,3,3,3,False
011246525C,BA,NON_FORFEITURE,4,0,0,0,False
011246930C,BA,NON_FORFEITURE,4,0,0,0,False
011246931C,BA,NON_FORFEITURE,3,3,3,3,False
011247184C,BA,NON_FORFEITURE,3,3,3,3,False
011247278C,BA,NON_FORFEITURE,4,0,0,0,False
011247296C,BA,NON_FORFEITURE,4,0,0,0,False
011248017C,BA,NON_FORFEITURE,4,0,0,0,False
011249066C,BA,NON_FORFEITURE,4,0,0,0,False
011249830C,BA,NON_FORFEITURE,3,3,3,3,False
011249831C,BA,NON_FORFEITURE,3,3,3,3,False
011250371C,BA,NON_FORFEITURE,4,0,0,0,False
011250565C,BA,NON_FORFEITURE,4,0,0,0,False
011250566C,BA,NON_FORFEITURE,4,0,0,0,False
011250919C,BA,NON_FORFEITURE,3,3,3,3,False
011250920C,BA,NON_FORFEITURE,3,3,3,3,False
011250929C,BA,NON_FORFEITURE,4,0,0,0,False
011251166C,BA,NON_FORFEITURE,3,2,3,3,True
011251167C,BA,NON_FORFEITURE,3,3,3,3,False
011251196C,BA,NON_FORFEITURE,3,3,3,3,False
011251369C,BA,NON_FORFEITURE,4,0,0,0,False
011251747C,BA,NON_FORFEITURE,3,3,3,3,False
011252219C,BA,NON_FORFEITURE,4,0,0,0,False
011252220C,BA,NON_FORFEITURE,4,2,0,0,True
011252294C,BA,NON_FORFEITURE,4,0,0,0,False
011252477C,BA,NON_FORFEITURE,3,3,3,3,False
011252637C,BA,NON_FORFEITURE,4,0,0,0,False
011253003C,BA,NON_FORFEITURE,4,0,0,0,False
011253004C,BA,NON_FORFEITURE,4,0,0,0,False
011253007C,BA,NON_FORFEITURE,3,3,3,3,False
011253008C,BA,NON_FORFEITURE,4,0,0,0,False
011253410C,BA,NON_FORFEITURE,4,0,0,0,False
011253508C,BA,NON_FORFEITURE,4,0,0,0,False
011253770C,BA,NON_FORFEITURE,3,3,3,3,False
011253784C,BA,NON_FORFEITURE,0,0,0,0,False
011253785C,BA,NON_FORFEITURE,3,3,3,3,False
011254099C,BA,NON_FORFEITURE,4,0,0,0,False
011254120C,BA,NON_FORFEITURE,3,3,3,3,False
011254121C,BA,NON_FORFEITURE,3,3,3,3,False
011254240C,BA,NON_FORFEITURE,3,3,3,3,False
011254241C,BA,NON_FORFEITURE,3,3,3,3,False
011254242C,BA,NON_FORFEITURE,3,3,3,3,False
011254298C,BA,NON_FORFEITURE,4,0,0,0,False
011254827C,BA,NON_FORFEITURE,4,0,0,0,False
011254828C,BA,NON_FORFEITURE,4,0,0,0,False
011255071C,BA,NON_FORFEITURE,4,0,0,0,False
011255072C,BA,NON_FORFEITURE,4,0,0,0,False
011255073C,BA,NON_FORFEITURE,4,2,0,0,True
011255665C,BA,NON_FORFEITURE,3,3,3,3,False
011255947C,BA,NON_FORFEITURE,4,0,0,0,False
011256684C,BA,NON_FORFEITURE,3,3,3,3,False
011256689C,BA,NON_FORFEITURE,4,0,0,0,False
011256759C,BA,NON_FORFEITURE,4,0,0,0,False
011256830C,BA,NON_FORFEITURE,3,3,3,3,False
011256831C,BA,NON_FORFEITURE,3,3,3,3,False
011257021C,BA,NON_FORFEITURE,4,0,0,0,False
011257022C,BA,NON_FORFEITURE,5,0,0,0,False
011257037C,BA,NON_FORFEITURE,4,0,0,0,False
011257039C,BA,NON_FORFEITURE,4,0,0,0,False
011257043C,BA,NON_FORFEITURE,4,0,0,0,False
011257364C,BA,NON_FORFEITURE,4,0,0,0,False
011257460C,BA,NON_FORFEITURE,3,3,3,3,False
011257512C,BA,NON_FORFEITURE,3,3,3,3,False
011257513C,BA,NON_FORFEITURE,4,0,0,0,False
011257515C,BA,NON_FORFEITURE,4,0,0,0,False
011257653C,BA,NON_FORFEITURE,4,0,0,0,False
011257862C,BA,NON_FORFEITURE,4,0,0,0,False
011257863C,BA,NON_FORFEITURE,4,2,0,0,True
011258124C,BA,NON_FORFEITURE,4,2,0,0,True
011258158C,BA,NON_FORFEITURE,0,0,0,0,False
011258172C,BA,NON_FORFEITURE,4,0,0,0,False
011258185C,BA,NON_FORFEITURE,3,3,3,3,False
011258186C,BA,NON_FORFEITURE,3,3,3,3,False
011258293C,BA,NON_FORFEITURE,4,0,0,0,False
011259189C,BA,NON_FORFEITURE,4,0,0,0,False
011259491C,BA,NON_FORFEITURE,4,0,0,0,False
011259930C,BA,NON_FORFEITURE,4,0,0,0,False
011259940C,BA,NON_FORFEITURE,4,0,0,0,False
011260157C,BA,NON_FORFEITURE,4,0,0,0,False
011260458C,BA,NON_FORFEITURE,4,0,0,0,False
011260486C,BA,NON_FORFEITURE,3,3,3,3,False
011260487C,BA,NON_FORFEITURE,4,0,0,0,False
011260749C,BA,NON_FORFEITURE,4,0,0,0,False
011260873C,BA,NON_FORFEITURE,4,0,0,0,False
011260874C,BA,NON_FORFEITURE,4,0,0,0,False
011261107C,BA,NON_FORFEITURE,4,0,0,0,False
011261272C,BA,NON_FORFEITURE,3,3,3,3,False
011261276C,BA,NON_FORFEITURE,3,3,3,3,False
011261438C,BA,NON_FORFEITURE,3,3,3,3,False
011261439C,BA,NON_FORFEITURE,3,3,3,3,False
011261507C,BA,NON_FORFEITURE,4,0,0,0,False
011261538C,BA,NON_FORFEITURE,4,0,0,0,False
011261602C,BA,NON_FORFEITURE,3,3,3,3,False
011261618C,BA,NON_FORFEITURE,5,0,0,0,False
011261619C,BA,NON_FORFEITURE,3,3,3,3,False
011261640C,BA,NON_FORFEITURE,3,3,3,3,False
011261641C,BA,NON_FORFEITURE,3,3,3,3,False
011261795C,BA,NON_FORFEITURE,4,0,0,0,False
011262030C,BA,NON_FORFEITURE,3,3,3,3,False
011262629C,BA,NON_FORFEITURE,3,3,3,3,False
011262630C,BA,NON_FORFEITURE,3,3,3,3,False
011262631C,BA,NON_FORFEITURE,3,3,3,3,False
011262751C,BA,NON_FORFEITURE,4,0,0,0,False
011262752C,BA,NON_FORFEITURE,4,0,0,0,False
011262791C,BA,NON_FORFEITURE,4,0,0,0,False
011262792C,BA,NON_FORFEITURE,4,0,0,0,False
011262825C,BA,NON_FORFEITURE,3,3,3,3,False
011262826C,BA,NON_FORFEITURE,3,3,3,3,False
011263126C,BA,NON_FORFEITURE,3,3,3,3,False
011263483C,BA,NON_FORFEITURE,3,3,3,3,False
011263484C,BA,NON_FORFEITURE,4,0,0,0,False
011263511C,BA,NON_FORFEITURE,3,3,3,3,False
011263521C,BA,NON_FORFEITURE,3,3,3,3,False
011263540C,BA,NON_FORFEITURE,4,0,0,0,False
011263614C,BA,NON_FORFEITURE,4,0,0,0,False
011263615C,BA,NON_FORFEITURE,4,0,0,0,False
011263633C,BA,NON_FORFEITURE,3,3,3,3,False
011263764C,BA,NON_FORFEITURE,4,0,0,0,False
011264015C,BA,NON_FORFEITURE,3,3,3,3,False
011264068C,BA,NON_FORFEITURE,3,3,3,3,False
011264194C,BA,NON_FORFEITURE,5,0,0,0,False
011264345C,BA,NON_FORFEITURE,4,0,0,0,False
011264375C,BA,NON_FORFEITURE,4,0,0,0,False
011264376C,BA,NON_FORFEITURE,4,0,0,0,False
011264712C,BA,NON_FORFEITURE,3,3,3,3,False
011264713C,BA,NON_FORFEITURE,3,3,3,3,False
011264714C,BA,NON_FORFEITURE,3,3,3,3,False
011264943C,BA,NON_FORFEITURE,4,2,0,0,True
011266117C,BA,NON_FORFEITURE,0,0,0,0,False
011266391C,BA,NON_FORFEITURE,0,0,0,0,False
011266393C,BA,NON_FORFEITURE,4,0,0,0,False
011266394C,BA,NON_FORFEITURE,4,0,0,0,False
011266421C,BA,NON_FORFEITURE,4,0,0,0,False
011266798C,BA,NON_FORFEITURE,4,2,0,0,True
011266910C,BA,NON_FORFEITURE,3,3,3,3,False
011267127C,BA,NON_FORFEITURE,3,3,3,3,False
011267130C,BA,NON_FORFEITURE,4,0,0,0,False
011267131C,BA,NON_FORFEITURE,4,0,0,0,False
011267253C,BA,NON_FORFEITURE,3,3,3,3,False
011267531C,BA,NON_FORFEITURE,3,3,3,3,False
011267562C,BA,NON_FORFEITURE,4,0,0,0,False
011267659C,BA,NON_FORFEITURE,4,2,0,0,True
011267660C,BA,NON_FORFEITURE,4,2,0,0,True
011268049C,BA,NON_FORFEITURE,4,2,0,0,True
011268050C,BA,NON_FORFEITURE,4,2,0,0,True
011268332C,BA,NON_FORFEITURE,4,0,0,0,False
011268760C,BA,NON_FORFEITURE,5,3,0,0,True
011268761C,BA,NON_FORFEITURE,3,3,3,3,False
011268763C,BA,NON_FORFEITURE,4,2,0,0,True
011268907C,BA,NON_FORFEITURE,3,3,3,3,False
011268908C,BA,NON_FORFEITURE,3,3,3,3,False
011269000C,BA,NON_FORFEITURE,4,0,0,0,False
011269166C,BA,NON_FORFEITURE,3,3,3,3,False
011269176C,BA,NON_FORFEITURE,3,3,3,3,False
011269177C,BA,NON_FORFEITURE,4,2,0,0,True
011269178C,BA,NON_FORFEITURE,3,3,3,3,False
011269263C,BA,NON_FORFEITURE,4,0,0,0,False
011269382C,BA,NON_FORFEITURE,3,3,3,3,False
011269384C,BA,NON_FORFEITURE,4,0,0,0,False
011269468C,BA,NON_FORFEITURE,3,3,3,3,False
011269925C,BA,NON_FORFEITURE,4,0,0,0,False
011270089C,BA,NON_FORFEITURE,4,0,0,0,False
011270209C,BA,NON_FORFEITURE,4,0,0,0,False
011270870C,BA,NON_FORFEITURE,0,0,0,0,False
011270871C,BA,NON_FORFEITURE,0,0,0,0,False
011271084C,BA,NON_FORFEITURE,4,0,0,0,False
011271241C,BA,NON_FORFEITURE,4,0,0,0,False
011271252C,BA,NON_FORFEITURE,3,3,3,3,False
011271699C,BA,NON_FORFEITURE,4,0,0,0,False
011271994C,BA,NON_FORFEITURE,3,3,3,3,False
011272310C,BA,NON_FORFEITURE,3,3,3,3,False
011272315C,BA,NON_FORFEITURE,4,0,0,0,False
011273276C,BA,NON_FORFEITURE,4,2,0,0,True
011273379C,BA,NON_FORFEITURE,4,0,0,0,False
011273480C,BA,NON_FORFEITURE,3,3,3,3,False
011273881C,BA,NON_FORFEITURE,3,3,3,3,False
011273882C,BA,NON_FORFEITURE,3,3,3,3,False
011273928C,BA,NON_FORFEITURE,3,3,3,3,False
011274299C,BA,NON_FORFEITURE,4,0,0,0,False
011274445C,BA,NON_FORFEITURE,4,0,0,0,False
011274496C,BA,NON_FORFEITURE,4,0,0,0,False
011274753C,BA,NON_FORFEITURE,1,2,1,1,True
011274754C,BA,NON_FORFEITURE,3,3,3,3,False
011274755C,BA,NON_FORFEITURE,1,2,1,1,True
011274757C,BA,NON_FORFEITURE,0,0,0,0,False
011274759C,BA,NON_FORFEITURE,4,0,0,0,False
011274946C,BA,NON_FORFEITURE,4,0,0,0,False
011275502C,BA,NON_FORFEITURE,4,0,0,0,False
011275503C,BA,NON_FORFEITURE,4,0,0,0,False
011280901C,BA,NON_FORFEITURE,4,0,0,0,False
011282859C,BA,NON_FORFEITURE,4,0,0,0,False
011283014C,BA,NON_FORFEITURE,4,0,0,0,False
011283208C,BA,NON_FORFEITURE,1,1,1,1,False
011283209C,BA,NON_FORFEITURE,4,0,0,0,False
011283751C,BA,NON_FORFEITURE,4,0,0,0,False
011283882C,BA,NON_FORFEITURE,4,0,0,0,False
011283883C,BA,NON_FORFEITURE,4,0,0,0,False
011283990C,BA,NON_FORFEITURE,4,0,0,0,False
011284022C,BA,NON_FORFEITURE,4,0,0,0,False
011284023C,BA,NON_FORFEITURE,4,0,0,0,False
011284024C,BA,NON_FORFEITURE,4,0,0,0,False
011284029C,BA,NON_FORFEITURE,4,0,0,0,False
011284087C,BA,NON_FORFEITURE,4,0,0,0,False
011284103C,BA,NON_FORFEITURE,4,0,0,0,False
011284109C,BA,NON_FORFEITURE,4,0,0,0,False
01142D978C,BA,,,0,0,0,False
01154D174C,BA,,,3,0,0,True
01159D276C,BA,,,3,0,0,True
01185D536C,BA,NON_FORFEITURE,4,0,0,0,False
01222DCC,BA,,,,0,0,True
01222DDC,BA,,,,0,0,True
012FG8217C,BA,NON_FORFEITURE,0,0,0,0,False
013000159C,BA,NON_FORFEITURE,4,0,0,0,False
013000181C,BA,NON_FORFEITURE,4,0,0,0,False
01330D153C,BA,,,3,0,0,True
01353D732C,BA,,,3,0,0,True
013FG8217C,BA,NON_FORFEITURE,0,0,0,0,False
014048C,BA,,,,0,0,True
014059C,BA,,,,0,0,True
014075AC,BA,,,,0,0,True
014075BC,BA,,,,0,0,True
014098AC,BA,,,,0,0,True
014098BC,BA,,,,0,0,True
014100BC,BA,,,,0,0,True
014100CC,BA,,,,0,0,True
014100DC,BA,,,,0,0,True
014100EC,BA,,,,0,0,True
014112C,BA,,,,0,0,True
014126AC,BA,,,,0,0,True
014130C,BA,,,,0,0,True
01422D089C,BA,,,3,0,0,True
014FG8217C,BA,NON_FORFEITURE,0,0,0,0,False
015000043C,BA,NON_FORFEITURE,4,0,0,0,False
015000055C,BA,NON_FORFEITURE,4,2,0,0,True
015000057C,BA,NON_FORFEITURE,4,0,0,0,False
015000069C,BA,NON_FORFEITURE,4,0,0,0,False
015000070C,BA,NON_FORFEITURE,4,0,0,0,False
015000078C,BA,NON_FORFEITURE,4,0,0,0,False
015000080C,BA,NON_FORFEITURE,4,0,0,0,False
015000089C,BA,NON_FORFEITURE,4,0,0,0,False
015000101C,BA,NON_FORFEITURE,4,0,0,0,False
015000103C,BA,NON_FORFEITURE,4,2,0,0,True
015000104C,BA,NON_FORFEITURE,4,0,0,0,False
015000117C,BA,NON_FORFEITURE,4,0,0,0,False
015000138C,BA,NON_FORFEITURE,4,0,0,0,False
